PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 62, filenames: A:[62]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[63]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.645917416,-0.3046941757,1
47,65,0.6265616417,0.4892012477,1
47,97,1.820106983,1.33497262,1
47,129,2.927461147,3.42773366,1
47,161,3.059409142,3.686105728,1
47,193,2.243231058,1.537227631,1
47,225,2.461108208,1.121061802,1
47,257,4.502882957,3.10581255,1
47,289,5.532634258,2.468611002,1
47,321,4.612849236,0.08429741859,1
47,353,3.863036156,-5.31405735,1
47,385,3.609985828,-1.151115537,1
47,417,1.934020281,0.8652055264,1
47,449,1.720494986,0.3716294467,1
47,481,2.376989365,0.588054657,1
47,513,1.619722605,1.669143438,1
47,545,2.595496416,0.990242362,1
47,577,3.446270943,0.7707000971,1
47,609,2.518042564,1.384895086,1
47,641,3.802249432,2.500526428,1
47,673,3.741939545,2.72665143,1
47,705,3.785997868,3.053923845,1
47,737,3.867080212,1.183739901,1
47,769,3.243180275,0.8404228687,1
47,801,2.869613647,1.67221427,1
47,833,2.935517311,2.712587833,1
47,865,1.944761634,3.989015579,1
47,897,1.731290698,3.830728531,1
47,929,1.993536949,4.808626652,1
47,961,2.011066914,4.139010429,1
47,993,0.7405184507,4.107100487,1
47,1025,-0.3398901224,3.655273438,1
47,1057,1.059091091,1.646726131,1
47,1089,1.990433693,2.888472557,1
47,1121,2.463080168,4.795829773,1
47,1153,4.235959053,3.754329681,1
47,1185,1.971778393,4.930679798,1
47,1217,1.613334179,3.949908257,1
47,1249,2.928418636,3.578837633,1
47,1281,5.149809837,3.186723709,1
47,1313,4.685679436,3.059497595,1
47,1345,2.008730888,2.786817074,1
47,1377,1.105521202,0.6718187332,1
47,1409,7.588892937,2.281766176,1
47,1441,5.514780045,4.244671345,1
47,1473,4.335438251,4.553821564,1
47,1505,3.435623169,5.129832745,1
47,1537,1.412511349,3.521861792,1
47,1569,0.5671668053,3.20921278,1
47,1601,1.605044127,4.703166962,1
47,1633,3.325468779,4.404866695,1
47,1665,3.222105503,4.200316906,1
47,1697,3.319167137,4.979762077,1
47,1729,3.851238966,5.530237198,1
47,1761,4.649932861,7.008045197,1
47,1793,3.557124615,8.187511444,1
47,1825,3.195317268,6.408219337,1
47,1857,2.858307123,6.529069901,1
47,1889,2.464232922,6.900239944,1
47,1921,2.273597479,6.225661278,1
47,1953,4.116411686,6.187648773,1
47,1985,5.884515762,-4.526004791,1
47,2017,7.612812042,-30.16931534,1
79,33,-1.591892719,0.5664124489,1
79,65,-0.06574083865,1.295949459,1
79,97,0.6895149946,1.188153028,1
79,129,0.7863001823,0.3544309139,1
79,161,2.745791912,2.305364847,1
79,193,1.463497162,2.01576972,1
79,225,1.14840579,2.131640196,1
79,257,2.309579372,4.116444588,1
79,289,3.229115963,4.355779648,1
79,321,3.164617777,2.789912939,1
79,353,4.144627571,-0.5663284063,1
79,385,2.808135509,-1.303400397,1
79,417,0.5788068771,0.3085182309,1
79,449,2.103011608,0.6730086207,1
79,481,4.634026527,0.7457048893,1
79,513,1.909548759,0.08615911007,1
79,545,1.936906576,-0.9335250258,1
79,577,3.036022902,0.1077257395,1
79,609,1.613557816,0.5962839127,1
79,641,2.978998661,1.77564919,1
79,673,2.878015518,2.226642847,1
79,705,3.108869314,2.420494556,1
79,737,2.543198586,1.851812243,1
79,769,1.445672512,1.949047565,1
79,801,1.641439438,1.843561411,1
79,833,1.939424038,2.523535252,1
79,865,1.392687321,3.17784667,1
79,897,1.113848686,3.742047787,1
79,929,1.125737786,4.03865099,1
79,961,0.8558571339,3.583086967,1
79,993,0.4835821986,1.806663513,1
79,1025,0.03376239538,1.05171299,1
79,1057,1.701047063,3.621968508,1
79,1089,3.051339626,3.354818344,1
79,1121,6.776465416,8.473829269,1
79,1153,5.584255219,5.184925556,1
