PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 57, filenames: A:[57]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[58]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.4534264803,-0.3973040581,1
47,65,4.161900997,0.2978340685,1
47,97,3.442383289,1.420233011,1
47,129,4.746760368,2.011773348,1
47,161,5.465432167,1.319564104,1
47,193,4.05115366,1.243569613,1
47,225,5.572315693,1.792143583,1
47,257,5.910543442,0.9214424491,1
47,289,0.4993095398,4.985967159,1
47,321,4.904634476,-0.1161004305,1
47,353,2.116284847,0.5846722126,1
47,385,0.6583771706,2.118907928,1
47,417,1.880935907,3.664189339,1
47,449,3.280259848,3.419748783,1
47,481,3.988155365,4.857278824,1
47,513,3.942539692,3.687105179,1
47,545,3.102358341,3.245350838,1
47,577,2.638077259,3.156823635,1
47,609,6.116636276,3.791474342,1
47,641,-9.213001251,-8.89283371,1
47,673,4.500478745,6.427564621,1
47,705,4.566411972,5.349510193,1
47,737,5.269691944,4.132472992,1
47,769,4.809310436,4.649518967,1
47,801,3.696755409,5.529863358,1
47,833,2.323813438,6.645816326,1
47,865,2.016872883,5.663653374,1
47,897,1.259922028,5.406460285,1
47,929,1.359059811,4.136902332,1
47,961,4.574838638,2.590378523,1
47,993,5.215943336,2.641195536,1
47,1025,5.718493462,2.427799225,1
47,1057,4.660684109,1.975887299,1
47,1089,2.377463579,2.391637564,1
47,1121,0.9847323895,5.253130913,1
47,1153,0.2597062588,7.058591843,1
47,1185,2.305542231,5.988859653,1
47,1217,3.91391778,3.367997169,1
47,1249,4.434780121,2.922041893,1
47,1281,4.614549637,3.551927805,1
47,1313,4.485126972,4.642659187,1
47,1345,2.586578369,5.08559227,1
47,1377,1.980322838,6.524436474,1
47,1409,2.286446571,7.713572025,1
47,1441,2.159601688,5.27300024,1
47,1473,2.635465145,4.065551758,1
47,1505,2.588038445,5.444657803,1
47,1537,2.460281134,7.343429089,1
47,1569,2.547052622,8.091134071,1
47,1601,2.850274563,7.097311974,1
47,1633,2.94371748,5.720393181,1
47,1665,2.52803874,5.610720634,1
47,1697,0.7999577522,7.633708954,1
47,1729,0.6032099724,9.748362541,1
47,1761,2.51180315,8.922440529,1
47,1793,5.444466114,6.782457829,1
47,1825,6.582166672,5.051958561,1
47,1857,6.641405106,3.686779499,1
47,1889,7.122650146,10.76852608,1
47,1921,4.549339294,9.906486511,1
47,1953,14.08366776,10.45230484,1
47,1985,15.7099514,-2.263418198,1
47,2017,13.34218979,-12.97443104,1
79,33,0.6778176427,0.6666058302,1
79,65,2.037630796,0.1174552441,1
79,97,3.059264421,-0.08687198162,1
79,129,4.030146599,0.747954905,1
79,161,4.116839409,0.8646228909,1
79,193,4.088327408,1.328751206,1
79,225,4.407647133,1.797538161,1
79,257,4.935157299,-0.4087233543,1
79,289,3.720471859,0.3636302948,1
79,321,3.890790939,-0.3026299477,1
79,353,4.877210617,2.286118031,1
79,385,5.428186417,6.060098648,1
79,417,3.833645821,4.932127953,1
79,449,3.548333645,3.639458179,1
79,481,3.893883228,3.705878258,1
79,513,3.429967403,3.307931662,1
79,545,4.062825203,3.497467756,1
79,577,4.858018398,4.392476082,1
79,609,4.897256851,5.318985462,1
79,641,4.128200531,6.306192875,1
79,673,4.553992271,6.092544079,1
79,705,4.255924225,6.729018688,1
79,737,4.044847012,6.508494377,1
79,769,4.361673355,6.047501564,1
79,801,3.883617401,6.311242104,1
79,833,2.622637033,6.157373428,1
79,865,2.406810045,6.534682274,1
79,897,2.068330288,5.993274212,1
79,929,2.419246674,5.193845272,1
79,961,4.143235207,4.440434933,1
79,993,6.756623745,4.91693449,1
79,1025,3.105832815,-5.443525791,1
79,1057,5.701473236,3.383833647,1
79,1089,4.230895042,2.336178541,1
79,1121,2.182711363,2.418732643,1
79,1153,1.546808481,4.36196661,1
79,1185,2.299196005,4.92267561,1
79,1217,2.388800144,4.186328411,1
79,1249,2.424223661,4.448978901,1
79,1281,2.415095568,4.508167267,1
79,1313,2.087953329,4.271662235,1
79,1345,0.8737468719,4.97726202,1
79,1377,0.8228392601,4.947364807,1
79,1409,0.8382952213,6.002502918,1
79,1441,1.412304878,5.19429493,1
79,1473,2.129689217,4.519844532,1
79,1505,2.170695066,5.854413033,1
79,1537,2.804323912,7.099077225,1
79,1569,2.805999756,8.024169922,1
79,1601,2.734085083,7.638299465,1
79,1633,2.640638351,6.863814354,1
79,1665,2.386075974,6.515468597,1
79,1697,2.210342884,6.000948429,1
79,1729,2.435259819,8.380773544,1
79,1761,2.814744711,9.022333145,1
79,1793,3.341292858,7.982933521,1
79,1825,6.554650784,7.214700699,1
79,1857,5.387238026,4.28203392,1
79,1889,5.640529156,6.844923973,1
79,1921,5.289095879,9.371958733,1
79,1953,5.179553986,8.201536179,1
79,1985,5.566502571,1.909748793,1
79,2017,5.546332359,-11.23279095,1
111,33,1.558580637,1.194648385,1
111,65,2.030772209,0.3002266288,1
111,97,3.17034173,-0.2068932056,1
111,129,4.369228363,0.3044620752,1
111,161,4.060269833,0.2424463034,1
111,193,3.589914799,0.8499456644,1
111,225,3.591295958,1.339677453,1
111,257,4.385020256,-0.7075872421,1
111,289,2.798888922,0.4131455421,1
111,321,4.019870758,1.24734962,1
111,353,5.630261898,2.752211809,1
111,385,7.50809145,7.287956715,1
111,417,5.133085728,6.12718153,1
111,449,4.498534679,3.98286128,1
111,481,4.709186077,3.310064554,1
111,513,4.664572239,3.488005638,1
111,545,5.150522232,3.79577589,1
111,577,6.142469883,4.993365288,1
111,609,6.035180092,6.448358536,1
111,641,5.437445641,6.823899269,1
111,673,5.1902318,6.702699184,1
111,705,4.117416859,7.116602421,1
111,737,3.200047016,7.525903225,1
111,769,4.594099998,6.506437778,1
111,801,4.809311867,7.915345669,1
111,833,3.639639616,6.119269371,1
111,865,3.167729378,6.060177326,1
111,897,3.155844212,6.002313137,1
111,929,5.572335243,5.281950474,1
111,961,7.039130211,5.130077362,1
111,993,-0.6399350166,6.282055378,1
111,1025,-0.1877162457,5.532935619,1
111,1057,6.294412613,4.007087708,1
111,1089,3.85215044,3.15969944,1
111,1121,1.041840553,2.147148132,1
111,1153,3.942852259,3.309176207,1
111,1185,3.215674877,4.178366661,1
111,1217,1.818851471,4.300634861,1
111,1249,0.9029541016,5.139345169,1
111,1281,-0.2441978455,4.771921158,1
111,1313,1.972592354,4.953682899,1
111,1345,2.729227781,5.183756828,1
111,1377,1.993372917,5.639006138,1
111,1409,1.399457932,5.890537262,1
111,1441,1.215765715,5.633774281,1
111,1473,1.222176671,5.868457317,1
111,1505,2.565230846,7.05907774,1
111,1537,3.635384083,6.958554745,1
111,1569,2.871428013,7.008797169,1
111,1601,2.102405071,7.339817047,1
111,1633,1.229943752,7.576818466,1
111,1665,1.386604071,7.242758274,1
111,1697,1.905085564,7.464486122,1
111,1729,4.24394846,10.2418232,1
111,1761,3.566727161,9.746858597,1
111,1793,3.182113171,8.060316086,1
111,1825,6.349834442,8.264959335,1
111,1857,7.962457657,7.751330853,1
111,1889,7.197271824,7.313325882,1
111,1921,4.779061794,7.565695286,1
111,1953,3.943236351,8.097566605,1
111,1985,7.729857922,12.42001629,1
111,2017,27.8393898,-8.561727524,1
143,33,1.340212345,1.136209249,1
143,65,2.802073002,1.406745791,1
143,97,3.302859306,1.066715717,1
143,129,4.200873375,0.8307138085,1
143,161,4.359878063,0.3737947941,1
143,193,4.211779118,0.5386431813,1
143,225,4.230254173,0.4788498878,1
143,257,3.845110893,-0.4334793091,1
143,289,4.433848381,-0.474971652,1
143,321,4.608128548,1.797978997,1
143,353,4.930752277,1.50796032,1
143,385,6.172534943,3.25861764,1
143,417,5.952604771,6.247848034,1
143,449,5.531244755,3.658241272,1
143,481,5.338755608,3.590958118,1
143,513,5.308137417,3.930477619,1
143,545,5.951759815,4.074931622,1
143,577,6.78316021,5.237875938,1
143,609,6.900763988,5.453985691,1
143,641,7.486182213,6.641742706,1
143,673,6.162107468,7.197768688,1
143,705,3.186669827,7.310251236,1
143,737,3.021377087,6.960329533,1
143,769,2.555980682,4.058499336,1
143,801,4.211556911,6.107800961,1
143,833,4.509460926,6.48562336,1
143,865,4.500933647,5.68016386,1
143,897,4.456033707,5.060045719,1
143,929,4.581757545,5.16311121,1
143,961,4.502178192,5.473803997,1
143,993,-0.2571361065,6.018959045,1
143,1025,0.1172294617,5.579184055,1
143,1057,4.234564781,3.795064449,1
143,1089,4.897424698,2.755648375,1
143,1121,6.708341599,1.244181395,1
143,1153,6.180924416,1.987266064,1
143,1185,3.538810253,3.413374901,1
143,1217,0.6675236225,5.820260048,1
143,1249,0.5627462864,5.190414429,1
143,1281,0.840023756,5.184324741,1
143,1313,2.153385162,5.797222137,1
143,1345,2.823191643,5.893996716,1
143,1377,2.161714554,5.945231438,1
143,1409,1.377391219,6.174994946,1
143,1441,1.068089724,5.913424492,1
143,1473,1.385075331,5.659837723,1
143,1505,3.549058437,6.840432167,1
143,1537,3.572445631,6.705691338,1
143,1569,3.094356298,6.483195305,1
143,1601,2.886408567,7.261128426,1
143,1633,2.539394379,7.719684124,1
143,1665,1.56612134,8.181009293,1
143,1697,1.334905624,7.43429184,1
143,1729,3.389253139,8.395055771,1
143,1761,3.536141634,8.125034332,1
143,1793,4.310512543,8.334470749,1
143,1825,5.833058357,8.80765152,1
143,1857,7.156960964,8.71429348,1
143,1889,7.505543709,8.198993683,1
143,1921,7.863331318,9.632710457,1
143,1953,6.477275848,6.387929916,1
143,1985,6.707614899,13.61532974,1
143,2017,24.50495529,-5.871169567,1
175,33,4.15175724,0.4772990942,1
175,65,4.085137367,0.7587149143,1
175,97,3.952127695,2.783744335,1
175,129,3.30870986,2.59142065,1
175,161,3.390950441,1.352768779,1
175,193,3.604738951,1.616007566,1
175,225,3.55865097,1.439299345,1
175,257,2.956146955,0.9197633266,1
175,289,2.427516937,1.14483273,1
175,321,3.455990553,1.594651222,1
175,353,3.423716068,0.8236322403,1
175,385,5.261137962,3.252641678,1
175,417,6.605815887,4.860548496,1
175,449,5.434063435,3.486578703,1
175,481,5.092737198,3.868704319,1
175,513,4.878073692,3.890702486,1
175,545,5.927562237,4.132116795,1
175,577,6.426660061,4.990572929,1
175,609,6.609349251,5.033075809,1
175,641,6.558026314,5.816450596,1
175,673,6.529253483,6.161862373,1
175,705,5.513709545,4.746537685,1
175,737,3.951990604,5.450466633,1
175,769,2.851450443,3.182548523,1
175,801,3.128010273,5.637973309,1
175,833,4.618102551,6.397129536,1
175,865,4.301767349,5.985682011,1
175,897,4.004534245,5.059057713,1
175,929,3.69861722,4.557691574,1
175,961,3.557897568,4.836348534,1
175,993,3.228558302,1.426560402,1
175,1025,4.796485901,3.301539898,1
175,1057,5.541007042,3.873605251,1
175,1089,5.363945007,3.250965118,1
175,1121,5.986808777,1.905159473,1
175,1153,5.388239384,2.003754616,1
175,1185,3.398414135,4.859879971,1
175,1217,1.35892415,6.150986671,1
175,1249,0.7990140915,5.399693966,1
175,1281,1.85661912,5.522655964,1
175,1313,2.413502216,5.893553257,1
175,1345,2.466458321,5.651515007,1
175,1377,2.471560478,5.854823589,1
175,1409,2.128465891,5.850164413,1
175,1441,1.553951263,5.641112804,1
175,1473,1.556573868,4.387490273,1
175,1505,2.685672998,5.555638313,1
175,1537,3.270331144,6.019125462,1
175,1569,3.441218376,6.645989418,1
175,1601,3.418663263,7.050623417,1
175,1633,3.196063519,7.012771606,1
175,1665,3.332178354,7.308884144,1
175,1697,3.722731352,7.300609112,1
175,1729,3.917349815,8.778237343,1
175,1761,2.955314875,8.702853203,1
175,1793,3.882383823,8.589105606,1
175,1825,4.211632252,8.463973999,1
175,1857,3.916717529,8.662264824,1
175,1889,6.590523243,8.194150925,1
175,1921,9.277172089,10.84060097,1
175,1953,7.07220459,7.715037346,1
175,1985,4.738624573,10.91749573,1
175,2017,22.22115135,-4.13167572,1
207,33,2.760699272,0.02578562498,1
207,65,4.151743412,1.68395853,1
207,97,4.372834682,1.680505991,1
207,129,3.731282473,1.520501614,1
207,161,2.901860476,1.040333271,1
207,193,3.28765583,1.566233873,1
207,225,3.870738506,1.245184898,1
207,257,2.813807011,0.9429419041,1
207,289,0.9086618423,1.513820171,1
207,321,1.780439854,2.010698795,1
207,353,2.798369884,2.352968454,1
207,385,4.731741905,2.962714195,1
207,417,5.912751198,3.039934158,1
207,449,5.125453472,3.106477022,1
207,481,4.900224686,3.457566261,1
207,513,5.321249008,3.839229584,1
207,545,5.826518059,4.175673008,1
207,577,6.227109432,4.480908871,1
207,609,6.35653019,4.443099976,1
207,641,6.050927639,4.762943268,1
207,673,5.990472794,5.294896603,1
207,705,7.264839172,4.165290833,1
207,737,5.992352486,3.518004894,1
207,769,5.575184345,3.670190334,1
207,801,5.557444572,5.799155712,1
207,833,5.974852562,6.14680481,1
207,865,4.430552483,5.674218655,1
207,897,3.143722057,5.122068405,1
207,929,3.028048038,4.310009003,1
207,961,3.629997253,3.808888435,1
207,993,6.840896606,3.900953293,1
207,1025,8.018695831,4.02093029,1
207,1057,6.717861652,4.539674759,1
207,1089,5.055558205,4.382026196,1
207,1121,5.639518261,3.496754169,1
207,1153,4.833806038,4.183571339,1
207,1185,3.713445187,5.738767147,1
207,1217,3.217844963,5.380657196,1
207,1249,2.113299131,5.196168423,1
207,1281,2.498284578,6.115107059,1
207,1313,3.211822271,5.147646904,1
207,1345,3.49891758,5.015031338,1
207,1377,3.063909531,6.107008934,1
207,1409,2.717878342,6.377065659,1
207,1441,2.030790806,5.467426777,1
207,1473,1.695037365,5.132253647,1
207,1505,1.79766798,5.551875114,1
207,1537,3.374925613,6.934001923,1
207,1569,3.360807896,6.765694618,1
207,1601,3.36100316,5.954779148,1
207,1633,3.748971701,6.067106247,1
207,1665,3.068751097,7.324179173,1
207,1697,2.934546709,10.02203178,1
207,1729,3.307585478,9.315117836,1
207,1761,2.684850693,8.007820129,1
207,1793,3.419149399,7.904185295,1
