PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 55, filenames: A:[55]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[56]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,8.535308838,-0.097427845,1
47,65,7.580967903,3.996865273,1
47,97,6.192491055,3.888692379,1
47,129,5.397870064,4.881791592,1
47,161,5.113635063,3.555433989,1
47,193,4.728003979,2.990443468,1
47,225,3.924070358,2.162765265,1
47,257,2.641019821,1.726951122,1
47,289,1.675006866,1.14069891,1
47,321,0.3072314262,3.175062418,1
47,353,0.7091441154,4.076476097,1
47,385,1.999386787,3.095604897,1
47,417,2.581723452,2.29536581,1
47,449,2.491065979,2.663347244,1
47,481,2.663426876,1.761722088,1
47,513,2.086156368,0.9776473045,1
47,545,3.484205246,0.4141764641,1
47,577,3.232261658,0.7417607307,1
47,609,1.21918273,1.339105606,1
47,641,1.707049489,1.990137339,1
47,673,4.243908882,1.991300583,1
47,705,5.232542038,1.756349087,1
47,737,3.688716888,3.936717987,1
47,769,2.624905586,3.606810093,1
47,801,2.38212657,4.832574368,1
47,833,1.660330892,4.609659195,1
47,865,1.17363131,4.175419807,1
47,897,0.3555868268,3.122871876,1
47,929,-0.3860645294,1.710730553,1
47,961,2.121213913,0.9789040089,1
47,993,1.69808054,1.157395124,1
47,1025,1.337468386,1.925470352,1
47,1057,1.557994127,2.076251984,1
47,1089,1.856261253,3.412358284,1
47,1121,3.346313477,4.692346573,1
47,1153,2.01669693,4.771895409,1
47,1185,1.751428604,4.518339157,1
47,1217,0.5342978239,3.66321373,1
47,1249,0.4660159349,3.847561359,1
47,1281,1.03781724,4.570573807,1
47,1313,4.126467705,4.227315426,1
47,1345,5.090446472,2.996389389,1
47,1377,5.87219429,4.382520676,1
47,1409,5.855273247,5.499484062,1
47,1441,6.395244122,4.622951508,1
47,1473,7.242972374,3.620765686,1
47,1505,5.802623749,1.927075148,1
47,1537,6.804925919,2.570006847,1
47,1569,7.408513069,4.686319828,1
47,1601,5.616352558,3.862606049,1
47,1633,4.736968994,5.152313709,1
47,1665,5.653950691,4.839602947,1
47,1697,6.341965199,4.782542706,1
47,1729,6.873729229,5.301155567,1
47,1761,3.870286942,6.679921627,1
47,1793,2.863777161,6.29866457,1
47,1825,4.909706116,3.118654728,1
47,1857,5.467792511,5.447139263,1
47,1889,5.258684158,6.850980282,1
47,1921,5.312510014,6.453800201,1
47,1953,4.238724709,8.223894119,1
47,1985,4.105320454,1.042333007,1
47,2017,-3.033914566,-4.971748352,1
79,33,7.490541458,3.165611506,1
79,65,7.247408867,3.040124893,1
79,97,6.386259556,3.004671812,1
79,129,5.728669167,3.853056908,1
79,161,5.112505436,3.932318687,1
79,193,4.852646828,3.301515341,1
79,225,4.491518497,2.972277641,1
79,257,6.836221695,0.7115194798,1
79,289,5.740647316,2.286170244,1
79,321,6.377464294,4.022334576,1
79,353,5.204799175,3.590612173,1
79,385,1.265504122,5.962394714,1
79,417,1.244225264,3.893845797,1
79,449,1.854277849,3.16958952,1
79,481,1.942144156,3.13301897,1
79,513,2.364731789,3.671518803,1
79,545,2.949770927,2.391731501,1
79,577,2.624540091,2.167323351,1
79,609,1.507749796,1.305749774,1
79,641,2.431523323,0.2360810637,1
79,673,3.817408562,0.3736159801,1
79,705,4.755303383,1.198467493,1
79,737,3.512935162,1.97627449,1
79,769,2.684929371,2.193728447,1
79,801,1.994704247,1.536139965,1
79,833,1.258925796,2.139119148,1
79,865,1.111451149,0.940233469,1
79,897,0.9944735169,1.022599697,1
79,929,1.137167335,1.016683578,1
79,961,2.873762608,-0.5991578102,1
79,993,1.937974691,2.759142876,1
79,1025,1.958602667,4.805698872,1
79,1057,3.354058504,2.796784878,1
79,1089,1.875207543,1.363929272,1
79,1121,1.668566465,2.034635067,1
79,1153,0.5168001652,2.342661619,1
79,1185,1.258926868,2.079236746,1
79,1217,1.393371344,2.77931118,1
79,1249,1.343111992,2.496801615,1
79,1281,1.531838059,3.074545622,1
79,1313,2.365574121,3.632750034,1
79,1345,4.371601105,3.688857079,1
79,1377,4.45738554,4.47659874,1
79,1409,3.418056011,4.450377941,1
79,1441,3.820937157,3.456072092,1
79,1473,3.772595644,2.700812101,1
79,1505,4.30709219,2.624551535,1
79,1537,4.694399834,3.250011444,1
79,1569,4.492084503,3.729586124,1
79,1601,4.184018612,4.12069416,1
79,1633,3.983098507,4.372627735,1
79,1665,4.579057217,4.436770916,1
79,1697,6.595745564,4.548647881,1
79,1729,6.269354343,4.230756283,1
79,1761,4.470303535,3.37438345,1
79,1793,3.569214106,4.864311695,1
79,1825,3.822923899,4.53167057,1
79,1857,5.317275047,5.393397808,1
79,1889,5.876629829,6.068098545,1
79,1921,4.980331421,5.690942287,1
79,1953,4.03395462,5.754652023,1
79,1985,2.334784508,1.717115521,1
79,2017,2.023254156,-5.391891003,1
111,33,7.452923775,2.937377691,1
111,65,7.020293713,4.063634396,1
111,97,7.305315971,3.650933027,1
111,129,6.677241802,4.08962965,1
111,161,5.16474247,4.41552639,1
111,193,4.487104416,3.957700729,1
111,225,4.951317787,2.970985413,1
111,257,6.183553696,3.011092186,1
111,289,5.867856026,3.018120527,1
111,321,5.440247536,2.9810853,1
111,353,4.435835361,3.237386227,1
111,385,1.953942776,4.490091324,1
111,417,1.150282383,3.674692869,1
111,449,1.910002708,3.168739557,1
111,481,2.435683966,3.473711014,1
111,513,3.389841318,4.447024345,1
111,545,3.297276974,3.329135418,1
111,577,3.325150013,2.846138954,1
111,609,1.358390331,1.57767415,1
111,641,2.61823225,0.08967244625,1
111,673,2.968303204,-0.05861693621,1
111,705,3.320937395,1.881812334,1
111,737,2.615507126,1.505836606,1
111,769,2.153693438,1.423462868,1
111,801,1.445925355,1.368202686,1
111,833,1.028069377,0.5986958146,1
111,865,0.8266922235,0.1126406193,1
111,897,0.9494423866,0.234619379,1
111,929,1.336898804,0.3662209511,1
111,961,1.161117673,-0.03370344639,1
111,993,10.63597679,3.632733345,1
111,1025,9.89172554,4.697277069,1
111,1057,1.815327883,1.442174435,1
111,1089,0.8725194931,0.8274965286,1
111,1121,0.3557713032,1.985330105,1
111,1153,0.1330393553,1.878070354,1
111,1185,1.142109156,2.363770485,1
111,1217,1.666545749,2.426189899,1
111,1249,1.972497344,2.174005508,1
111,1281,1.941806197,2.049902439,1
111,1313,1.680197597,3.177613497,1
111,1345,1.843766332,3.862852097,1
111,1377,2.006029606,4.762975693,1
111,1409,1.724529505,4.511569023,1
111,1441,1.561675072,3.552503586,1
111,1473,2.541522026,2.218373537,1
111,1505,2.893414497,2.051334381,1
111,1537,3.719743967,2.801872492,1
111,1569,3.194555998,3.175558329,1
111,1601,3.403264999,3.626689196,1
111,1633,3.932753086,3.886695862,1
111,1665,4.812553406,3.941383362,1
111,1697,5.625885963,4.54387331,1
111,1729,5.70091629,4.849450111,1
111,1761,4.836895943,4.775924683,1
111,1793,4.817588806,6.164299011,1
111,1825,5.2784729,5.902824402,1
111,1857,5.53488636,5.529274464,1
111,1889,4.393909454,5.638899326,1
111,1921,3.672475815,5.374670982,1
111,1953,2.052489519,3.748216629,1
111,1985,1.192270994,1.800398946,1
111,2017,6.658817291,-6.223283291,1
143,33,6.573801994,2.423005104,1
143,65,7.273790359,5.164345741,1
143,97,6.632799149,5.825037956,1
143,129,5.788523674,4.509690285,1
143,161,4.90309,4.38326025,1
143,193,4.426495552,4.146419048,1
143,225,6.399624825,3.022745132,1
143,257,6.989675522,3.549538136,1
143,289,6.333019257,3.403365135,1
143,321,4.675171852,0.8460221291,1
143,353,4.212512493,0.8194437027,1
143,385,3.031597137,2.634552479,1
143,417,2.196575165,2.44294405,1
143,449,2.468218327,2.437999249,1
143,481,2.72241044,2.965850592,1
143,513,3.052518845,3.08313489,1
143,545,3.37001133,3.258394957,1
143,577,2.775533199,3.61346674,1
143,609,2.50966692,1.91222024,1
143,641,2.68445611,0.4465488195,1
143,673,2.237607002,-0.02241954207,1
143,705,1.855399609,0.6082286239,1
143,737,2.27836132,0.5540313721,1
143,769,2.390015364,0.2099850178,1
143,801,1.513130546,0.5076005459,1
143,833,0.4820045233,-0.1452873945,1
143,865,0.4347875714,0.01107680798,1
143,897,0.4407525063,0.6275193691,1
143,929,1.013355017,0.9432405829,1
143,961,1.386599064,1.075532436,1
143,993,2.06831789,2.156813622,1
143,1025,2.212860584,1.815047741,1
143,1057,1.137802601,0.2352113724,1
143,1089,-0.2126383781,-0.3444802761,1
143,1121,0.1412236691,1.709491491,1
143,1153,0.3778964877,2.901070356,1
143,1185,0.8433932066,3.069398403,1
143,1217,1.278200865,3.276688814,1
143,1249,1.681104183,3.278096199,1
143,1281,1.343888998,3.457205057,1
143,1313,0.794554472,3.752478838,1
143,1345,0.787735939,3.585933685,1
143,1377,1.151886702,4.319234371,1
143,1409,1.115993142,4.217909813,1
143,1441,1.595549345,3.735362053,1
143,1473,2.471469402,1.782348871,1
143,1505,3.026279926,1.295869827,1
143,1537,3.337524414,2.7527349,1
143,1569,3.527875423,3.101967335,1
143,1601,3.675717592,3.549468994,1
143,1633,3.894746304,3.838667393,1
143,1665,4.730186462,4.019319057,1
143,1697,5.101973057,4.738049507,1
143,1729,5.68515873,5.793741226,1
143,1761,5.459262848,6.868739605,1
143,1793,5.664991379,7.7409482,1
143,1825,5.446290493,6.165206909,1
143,1857,4.956604958,5.427972317,1
143,1889,3.584247351,5.951778889,1
143,1921,3.003621578,5.49653101,1
143,1953,3.186335564,3.326649666,1
143,1985,3.797926188,6.090734005,1
143,2017,0.4070978165,-7.184517384,1
175,33,5.020172596,1.412299871,1
175,65,5.151049614,3.540827751,1
175,97,4.944428921,4.798166275,1
175,129,4.171693802,5.1739645,1
175,161,3.748750925,4.661716461,1
