PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 30, filenames: A:[30]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[31]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.566614151,2.668446064,1
47,65,2.070854187,0.7000406981,1
47,97,4.535198212,0.2991272807,1
47,129,5.875097275,-0.5432468653,1
47,161,5.519288063,1.014678001,1
47,193,3.836920738,1.732801914,1
47,225,5.391255856,0.5633816719,1
47,257,3.650928974,0.2918931842,1
47,289,3.533210278,-1.397803068,1
47,321,4.437866688,-0.5133266449,1
47,353,5.459465027,1.75688076,1
47,385,6.172639847,1.368901134,1
47,417,7.537355423,0.5321835279,1
47,449,7.682807922,-0.1007621288,1
47,481,7.585012913,1.454903841,1
47,513,6.056132793,3.278603554,1
47,545,3.669548035,3.874786377,1
47,577,2.942030907,3.293539524,1
47,609,3.174175501,0.6593641043,1
47,641,2.193246603,-0.1312258244,1
47,673,1.555099964,2.387760162,1
47,705,2.15513134,3.670543909,1
47,737,1.16869545,-0.06451058388,1
47,769,3.070244551,1.617947817,1
47,801,3.186618328,0.5532205105,1
47,833,4.1737957,0.6386476755,1
47,865,3.242111683,3.413937569,1
47,897,2.458173037,3.619590282,1
47,929,3.69137764,3.982345104,1
47,961,7.684804916,10.65467358,1
47,993,3.005551338,1.950597763,1
47,1025,3.470366955,4.663619995,1
47,1057,4.750733376,6.453109741,1
47,1089,6.114990234,5.485276222,1
47,1121,4.259084702,5.497196674,1
47,1153,4.100316525,5.303215981,1
47,1185,4.273568153,2.936049938,1
47,1217,3.981503963,1.514877558,1
47,1249,5.069874287,3.118657589,1
47,1281,5.998446465,3.812812567,1
47,1313,4.27220583,5.204944611,1
47,1345,4.857301235,7.008464336,1
47,1377,5.775848389,7.336896896,1
47,1409,3.596903801,6.990930557,1
47,1441,2.50667572,5.251423359,1
47,1473,3.689624786,4.184042931,1
47,1505,2.613351822,3.413313866,1
47,1537,2.749786377,4.245072365,1
47,1569,2.355877161,4.028997898,1
47,1601,5.220673084,3.247666359,1
47,1633,6.36340332,3.972769737,1
47,1665,7.383090973,4.303239346,1
47,1697,7.061439514,5.081394672,1
47,1729,7.053920746,4.975944996,1
47,1761,5.947273254,5.376842499,1
47,1793,5.226657867,5.696350574,1
47,1825,4.047314644,5.958605766,1
47,1857,5.646039486,6.44936657,1
47,1889,6.914191246,6.382454395,1
47,1921,5.786003113,4.1074543,1
47,1953,4.985722065,1.756804943,1
47,1985,4.428985596,0.07642486691,1
47,2017,-1.276042938,-2.631518364,1
79,33,1.234114885,1.872362137,1
79,65,2.741380453,0.7628261447,1
79,97,3.538512707,0.3245241046,1
79,129,3.712291479,0.1254630387,1
79,161,2.745798588,0.4303282499,1
79,193,2.502666712,2.563516855,1
79,225,1.993994713,1.847182393,1
79,257,1.454115152,-0.1339765787,1
79,289,2.09383893,-0.9999898672,1
79,321,2.166750431,0.9181023836,1
79,353,2.895845413,1.500591278,1
79,385,3.784800053,0.7884538174,1
79,417,5.318227291,0.7288243771,1
79,449,5.280409336,0.5945086479,1
79,481,4.763846397,1.898396254,1
79,513,3.863863945,3.243283749,1
79,545,3.060047626,3.491916895,1
