PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 58, filenames: A:[58]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[59]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.48508811,1.24459517,1
47,65,3.945138931,2.509623051,1
47,97,2.236782312,1.668843269,1
47,129,4.538801193,1.905182242,1
47,161,4.19991684,1.99493289,1
47,193,3.44835043,1.395692825,1
47,225,3.021939039,0.9946665764,1
47,257,3.958849907,1.355054021,1
47,289,5.218608856,2.738736868,1
47,321,7.107607841,3.76520443,1
47,353,4.840957165,4.338037491,1
47,385,3.363639832,4.092085361,1
47,417,2.245646,4.971194744,1
47,449,1.898896098,4.350352764,1
47,481,3.064254284,2.479163647,1
47,513,4.860594749,2.555490494,1
47,545,2.183961391,3.597411633,1
47,577,1.202505112,2.945458651,1
47,609,3.289660931,2.813989639,1
47,641,1.449748993,1.083885431,1
47,673,6.071884632,2.771431684,1
47,705,4.9013834,2.034512281,1
47,737,5.315882206,1.946414471,1
47,769,5.028507233,2.280984163,1
47,801,3.681939602,1.733246684,1
47,833,2.566684484,-1.131355762,1
47,865,1.649323583,-0.3596775532,1
47,897,1.151521564,0.9736362696,1
47,929,2.425287485,0.795208931,1
47,961,2.097110987,0.9779145718,1
47,993,2.616932392,1.435186028,1
47,1025,2.902378559,2.507668495,1
47,1057,3.281699896,1.872298717,1
47,1089,2.84328413,-0.1116566658,1
47,1121,2.106904984,0.4013547897,1
47,1153,1.139281273,2.052111626,1
47,1185,0.4253065586,2.022640467,1
47,1217,-0.5479784012,0.4092954397,1
47,1249,0.2308087349,0.5948748589,1
47,1281,2.362329245,1.304872513,1
47,1313,3.813635826,1.470007658,1
47,1345,4.157190323,3.10598278,1
47,1377,4.452529907,3.106189013,1
47,1409,4.062664509,3.874505997,1
47,1441,3.394667625,5.534763336,1
47,1473,4.824222565,6.627430916,1
47,1505,4.426193237,3.9398489,1
47,1537,2.684734344,2.443375587,1
47,1569,2.584764719,2.86687994,1
47,1601,3.03845191,3.945692062,1
47,1633,3.978837013,4.40483427,1
47,1665,4.327838898,3.81651783,1
47,1697,3.282564402,2.84276247,1
47,1729,2.290340424,3.140830994,1
47,1761,2.347979069,5.181641102,1
47,1793,2.673874378,6.132183552,1
47,1825,4.164860725,6.349176407,1
47,1857,5.641539574,5.570566177,1
47,1889,6.126210213,5.472268581,1
47,1921,6.269594193,5.229223251,1
47,1953,7.554842472,4.209019184,1
47,1985,8.170583725,2.412617445,1
47,2017,8.752468109,-8.22472477,1
79,33,3.231338263,0.5289251804,1
79,65,3.01352644,0.2277259827,1
79,97,3.081987381,1.237533331,1
79,129,3.260241508,1.399595499,1
79,161,3.545131207,1.665966868,1
79,193,3.251193523,1.65838778,1
79,225,2.914077044,1.799135089,1
79,257,3.22743988,3.383952141,1
79,289,5.500763893,2.496167183,1
79,321,4.756839752,3.652348042,1
79,353,3.357432365,3.469818354,1
79,385,1.177622795,3.190413475,1
79,417,-1.060984731,3.826300144,1
79,449,1.204665184,4.829364777,1
79,481,1.850391626,3.438524723,1
