PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 15, filenames: A:[15]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[16]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.006146073341,8.363288879,1
47,65,3.302231789,-0.336412102,1
47,97,4.544960499,-2.249505281,1
47,129,2.87059021,-0.858052969,1
47,161,1.84207058,3.770204306,1
47,193,2.47660017,4.900455475,1
47,225,1.012443542,7.363690376,1
47,257,1.19926405,3.781392097,1
47,289,0.892265439,3.763090611,1
47,321,0.6307373047,3.339675903,1
47,353,-0.1915514469,0.8235259056,1
47,385,1.02280128,-0.7523682117,1
47,417,2.572683334,0.5658893585,1
47,449,1.529492974,1.375213504,1
47,481,1.366671562,1.394213676,1
47,513,0.6594614387,1.650678515,1
47,545,-0.7056877613,2.107717752,1
47,577,-0.4326059818,3.215036631,1
47,609,-1.709451795,3.553970814,1
47,641,-2.427187204,3.52013135,1
47,673,-1.623023629,0.6351463795,1
47,705,-1.715910196,-0.7574876547,1
47,737,-1.325502396,0.1741213799,1
47,769,1.509710312,2.623889923,1
47,801,2.111093283,3.376541853,1
47,833,2.28249073,3.044505358,1
47,865,3.901999474,2.06365943,1
47,897,2.914776087,2.350966692,1
47,929,3.412478447,0.1453382969,1
47,961,1.761977434,-0.64904356,1
47,993,-0.1980216503,0.5428164005,1
47,1025,-0.4062106609,0.9728853703,1
47,1057,1.574023843,3.388773918,1
47,1089,3.815716743,4.215221882,1
47,1121,4.412859917,3.775745153,1
47,1153,4.163096905,3.987689972,1
47,1185,3.758730888,4.172319412,1
47,1217,2.197780609,4.060101509,1
47,1249,4.063989162,5.266182899,1
47,1281,3.316715956,4.786498547,1
47,1313,7.053050995,4.063251019,1
47,1345,8.469619751,3.846802711,1
47,1377,4.823544025,4.045300484,1
47,1409,8.152318001,4.653523922,1
47,1441,8.83089447,5.24987936,1
47,1473,8.674596786,4.573249817,1
47,1505,11.83264637,4.691767693,1
47,1537,9.910059929,3.834731102,1
47,1569,9.182367325,3.756924391,1
47,1601,8.059253693,4.214073181,1
47,1633,6.547227383,4.170902252,1
47,1665,5.744421959,5.012230396,1
47,1697,5.616203308,5.89515686,1
47,1729,5.875444889,6.545123577,1
47,1761,5.819381714,6.456125259,1
47,1793,5.379319668,3.369360447,1
47,1825,2.857372761,3.433289528,1
47,1857,1.648050308,1.410098314,1
47,1889,4.276243687,3.030630112,1
47,1921,7.050296783,6.130787373,1
47,1953,1.192023277,5.760235786,1
47,1985,11.0993948,10.71905327,1
47,2017,8.183374405,-11.49190521,1
79,33,0.7001243234,4.180570602,1
79,65,2.676595688,0.3253864646,1
79,97,2.941741228,-1.141594529,1
79,129,2.306793451,0.2686329484,1
79,161,1.539638042,4.113978386,1
79,193,0.1951913834,3.987899303,1
79,225,-1.174202204,5.188638687,1
79,257,1.888494372,2.277120113,1
79,289,2.109915733,2.452947617,1
79,321,0.5407406092,3.205368996,1
79,353,0.4927301407,1.392001271,1
79,385,1.415706515,1.068392038,1
79,417,2.282764912,1.936941266,1
79,449,1.965223551,2.278012753,1
79,481,1.58987546,2.509171724,1
79,513,0.8920069933,2.578620195,1
79,545,-0.3120319247,2.48749876,1
79,577,-0.4277257919,1.764518976,1
79,609,-0.5736157894,2.801491976,1
79,641,-0.4073291421,2.380995274,1
79,673,-1.026978374,1.079165339,1
79,705,-0.7078903913,0.3764825463,1
79,737,-0.1800545156,1.44077754,1
79,769,0.6961938143,2.680841923,1
79,801,2.407542467,3.322172403,1
79,833,3.204478264,3.117605448,1
79,865,3.122837782,2.507570028,1
79,897,2.137465239,1.882512331,1
79,929,1.561087012,0.07189941406,1
79,961,0.4262763262,0.3920817375,1
79,993,-0.3389487863,2.085633278,1
79,1025,0.3424503803,1.810528755,1
79,1057,1.476385117,5.138692856,1
79,1089,0.5465838909,3.390997887,1
79,1121,3.263193846,2.702777147,1
79,1153,3.825557232,2.191435099,1
79,1185,3.631750107,1.847904205,1
79,1217,3.498962879,2.120951653,1
79,1249,6.227416992,3.053025007,1
79,1281,4.748402596,2.975149632,1
79,1313,6.900798321,2.488666058,1
79,1345,10.22410297,2.987946987,1
79,1377,5.787819386,3.675902843,1
79,1409,6.546949387,4.261256695,1
79,1441,5.205877304,4.488502026,1
79,1473,5.855204582,3.963750362,1
79,1505,8.408535004,3.643466473,1
79,1537,7.875711918,3.336176872,1
79,1569,7.355142593,4.010670185,1
79,1601,6.953337669,4.509661198,1
79,1633,6.410056114,6.075333595,1
79,1665,6.38993597,6.167028427,1
79,1697,6.778412342,5.708741665,1
79,1729,6.785851955,5.165876389,1
79,1761,6.491940498,5.65989542,1
79,1793,6.258318424,4.729832172,1
79,1825,-1.37668705,14.94828415,1
79,1857,7.283734322,4.376989365,1
79,1889,7.474335194,4.334870338,1
79,1921,7.420262814,5.031005383,1
79,1953,7.41140461,3.061472893,1
79,1985,14.86635971,7.126883984,1
79,2017,15.48879528,-7.962776184,1
111,33,-0.6866744161,1.737181425,1
111,65,0.0825252533,1.042948604,1
111,97,1.164185286,0.01604938507,1
111,129,1.024872065,0.4724228382,1
111,161,1.073039412,3.523013592,1
111,193,1.101314068,3.252514124,1
111,225,1.12568891,2.191402435,1
111,257,2.67405653,1.342592239,1
111,289,2.774090767,0.777528286,1
111,321,2.126273632,2.498923779,1
111,353,1.615626335,2.426148891,1
111,385,1.61482358,2.030644417,1
111,417,2.97803545,3.376196384,1
111,449,1.992571712,3.128307819,1
111,481,1.00635314,3.191296816,1
111,513,0.6943463683,3.098525763,1
111,545,0.6930277348,3.140127659,1
111,577,2.723736048,2.77451086,1
111,609,1.618817806,3.141348839,1
111,641,0.786896944,2.389382362,1
111,673,0.2294870615,0.8385474682,1
111,705,0.5502015948,1.184837818,1
111,737,0.7917804718,3.113358021,1
111,769,0.8864061832,2.916385889,1
111,801,0.9887550473,3.00908041,1
111,833,0.7898750305,3.214418411,1
111,865,0.8353034258,2.888225317,1
111,897,1.099127173,1.235947847,1
111,929,0.6261554956,-0.15397048,1
111,961,-1.01697433,0.7551317215,1
111,993,-0.06653130054,3.459746838,1
111,1025,0.438508749,5.299044132,1
111,1057,2.931296349,7.900609016,1
111,1089,0.06542825699,0.7252247334,1
111,1121,2.584720612,1.801781893,1
111,1153,3.601790905,1.642558813,1
111,1185,4.718562603,2.085826874,1
111,1217,4.452508926,2.530799627,1
111,1249,4.517802238,2.87867713,1
111,1281,5.258557796,2.639712095,1
111,1313,5.309621334,3.287949562,1
111,1345,5.742424965,2.716445208,1
111,1377,6.152658463,5.17532444,1
111,1409,5.515005589,3.984285355,1
111,1441,5.091740131,4.692898273,1
111,1473,5.077669621,3.763196468,1
111,1505,5.423610687,2.31379509,1
111,1537,5.813632488,3.440382481,1
111,1569,6.294981956,4.397590637,1
111,1601,6.984627247,4.361503601,1
111,1633,7.223882198,5.030501366,1
111,1665,6.848839283,5.108588219,1
111,1697,6.834115028,5.84693861,1
111,1729,7.572458744,4.287445545,1
111,1761,9.463853836,5.887079716,1
111,1793,9.148490906,5.936426163,1
111,1825,7.275070667,13.80426788,1
111,1857,9.416031837,9.78529644,1
111,1889,8.649324417,4.866559029,1
111,1921,6.990441799,4.862776279,1
111,1953,6.340981483,3.57154417,1
111,1985,8.920440674,6.657997608,1
111,2017,-11.26691151,-6.077183723,1
143,33,-0.2066998184,0.7209863663,1
143,65,-0.3096305132,0.9690122604,1
143,97,0.7028880119,0.8996118307,1
143,129,0.9092882276,0.4047529697,1
143,161,1.337939501,1.659385443,1
143,193,2.616997719,1.112236261,1
143,225,1.868870497,1.318754435,1
143,257,1.159470558,0.6847212315,1
143,289,1.473738909,1.399190426,1
143,321,2.008554459,3.404500961,1
143,353,2.327216864,2.955421925,1
143,385,1.72470355,1.921835423,1
143,417,0.6147437096,2.162668705,1
143,449,0.787012279,2.317045927,1
143,481,0.6932060122,2.433639288,1
143,513,0.4453192949,2.760178566,1
143,545,0.6014553905,2.9709692,1
143,577,1.958837509,2.508033752,1
143,609,0.9176206589,3.610478878,1
143,641,0.273114562,3.189957142,1
143,673,0.07857379317,1.081895351,1
143,705,1.007763863,0.2452092171,1
143,737,1.703297615,1.891838312,1
143,769,1.902252555,2.40656662,1
143,801,0.4446329474,3.084412575,1
143,833,-0.01170635223,3.582017899,1
143,865,-0.1808205247,3.21840477,1
143,897,-0.2923231125,2.913188696,1
143,929,0.5265153646,0.205956459,1
143,961,1.628137231,0.9505820274,1
143,993,2.700560331,3.509273767,1
143,1025,1.911585093,5.556760311,1
143,1057,2.587854385,5.404657364,1
143,1089,2.31235528,3.564652681,1
143,1121,2.342662096,2.639686584,1
143,1153,3.406016827,2.836150408,1
143,1185,5.055521965,3.46200633,1
143,1217,6.105079651,3.936438799,1
143,1249,5.500771046,3.605357885,1
143,1281,5.190956116,3.882434368,1
143,1313,5.657402992,2.922734261,1
143,1345,5.772781372,3.585396528,1
143,1377,5.327185631,4.535606861,1
143,1409,4.944973946,4.117806435,1
143,1441,4.257333279,4.569935799,1
143,1473,3.847912312,3.674339056,1
143,1505,3.521371841,3.646164894,1
143,1537,4.198003769,4.608361244,1
143,1569,5.876451492,4.314825058,1
143,1601,7.178198814,4.221535683,1
143,1633,7.853390217,4.058552265,1
143,1665,7.454427242,4.088706493,1
143,1697,7.345593452,3.752498627,1
143,1729,7.63437748,1.811981201e-05,1
143,1761,6.110888958,4.889237404,1
143,1793,9.692352295,6.648137093,1
143,1825,9.381188393,9.254771233,1
143,1857,9.152311325,5.691456795,1
143,1889,7.358670235,5.0981884,1
143,1921,6.788823128,5.495903969,1
143,1953,6.904139519,4.430076599,1
143,1985,7.960855484,6.559393883,1
143,2017,-9.973444939,-5.577768326,1
175,33,0.7881498337,0.5422257781,1
175,65,2.236009359,-1.060901642,1
175,97,1.807744503,1.366567612,1
175,129,0.6636192203,1.859587908,1
175,161,0.8261678219,1.969314218,1
175,193,1.553989291,1.130528927,1
175,225,2.988933325,-0.07582855225,1
175,257,-0.4515939951,1.340341687,1
175,289,1.196986079,3.413309813,1
175,321,1.660699368,5.060441971,1
175,353,2.718839169,3.77751565,1
175,385,1.328954935,1.533967733,1
175,417,0.7136839032,2.702265024,1
175,449,0.762270987,2.929128885,1
175,481,0.4375883937,2.545243263,1
175,513,0.3173749447,2.33486557,1
175,545,0.4418905675,2.153234005,1
175,577,0.7934045196,2.18845892,1
175,609,-0.3311729729,2.763962269,1
175,641,-0.4095266759,3.592743874,1
175,673,-0.2397970259,2.776154995,1
175,705,0.640214324,2.085526705,1
175,737,1.86140728,1.954023361,1
175,769,1.953307271,2.040326834,1
175,801,0.3044053316,2.663016558,1
175,833,-0.8854039311,2.941674471,1
175,865,-1.005366802,2.969040632,1
175,897,-0.9580528736,2.850540638,1
175,929,-0.308255583,1.239571333,1
175,961,1.841679335,1.372226238,1
175,993,2.184936523,1.339724779,1
175,1025,1.545800924,2.447131872,1
175,1057,1.815801263,4.286854267,1
175,1089,1.93596518,3.88459444,1
175,1121,2.311940193,3.100670576,1
175,1153,3.173547983,3.649089098,1
175,1185,4.767910004,3.922382355,1
175,1217,6.28450489,3.81378603,1
175,1249,5.984132767,3.916352749,1
175,1281,5.304924488,3.571082354,1
175,1313,6.457113266,2.144329548,1
175,1345,4.718123436,2.119156361,1
175,1377,4.13903904,2.552845478,1
175,1409,3.558478832,4.889408112,1
175,1441,3.4056108,5.824655533,1
175,1473,2.947330952,4.118222237,1
175,1505,3.035096169,4.068831444,1
175,1537,4.596584797,4.549753666,1
175,1569,5.799768448,3.882421017,1
175,1601,6.551266193,3.488747597,1
175,1633,6.539025307,3.407245159,1
175,1665,7.361898899,2.766660929,1
175,1697,7.799146652,1.053732872,1
175,1729,8.197551727,-1.616832733,1
175,1761,7.795578957,4.865064144,1
