PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 53, filenames: A:[53]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[54]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.10948658,0.4311757684,1
47,65,0.5106701851,1.660569668,1
47,97,0.838449955,2.789661646,1
47,129,0.1555827856,4.839146137,1
47,161,0.9780641794,6.292685509,1
47,193,0.5331710577,6.009714127,1
47,225,0.2636104226,5.170598507,1
47,257,-0.09435871243,4.972013474,1
47,289,-0.2577352524,7.652786255,1
47,321,0.1017546654,6.845451832,1
47,353,1.658726335,5.377160072,1
47,385,2.361765623,3.925041676,1
47,417,1.961852789,4.413781166,1
47,449,1.432426453,5.587199211,1
47,481,3.443782568,4.871757507,1
47,513,2.803429604,6.819286823,1
47,545,1.759295464,6.827544212,1
47,577,3.693549156,2.3376472,1
47,609,3.123205185,2.046932697,1
47,641,1.910712242,2.469913006,1
47,673,3.424717903,2.327792168,1
47,705,4.25542593,2.455047607,1
47,737,4.415013313,3.870265007,1
47,769,3.703663111,3.895138264,1
47,801,2.372428417,4.095103264,1
47,833,0.7290816307,3.11609745,1
47,865,0.262362957,5.133952618,1
47,897,1.354096413,6.426707745,1
47,929,1.932296515,5.31018877,1
47,961,2.417820215,0.943977356,1
47,993,4.280662537,3.57666111,1
47,1025,4.59158802,1.746701241,1
47,1057,13.7066164,4.838637352,1
47,1089,3.270087004,3.550830841,1
47,1121,4.607079983,1.242689133,1
47,1153,5.411355972,0.9986896515,1
47,1185,4.667225838,2.483261108,1
47,1217,4.018255234,4.300582886,1
47,1249,3.526324987,6.515895367,1
47,1281,3.279374123,6.436294556,1
47,1313,4.262660027,5.403803825,1
47,1345,3.003394127,3.54598403,1
47,1377,0.1665033102,3.170841455,1
47,1409,-0.3639289141,4.681961536,1
47,1441,1.688296318,5.685177803,1
47,1473,3.700478315,5.421034813,1
47,1505,2.09344697,3.050843239,1
47,1537,1.910037875,4.172613621,1
47,1569,2.551180124,4.865807533,1
47,1601,4.576589584,5.519226551,1
47,1633,4.866944313,6.157880306,1
47,1665,3.524840832,4.31862545,1
47,1697,3.937396049,3.383455276,1
47,1729,4.688097954,1.775938988,1
47,1761,5.587151051,3.089048862,1
47,1793,4.627391815,4.949455738,1
47,1825,3.867957115,4.592888832,1
47,1857,3.741624832,4.467032909,1
47,1889,2.365007401,5.023225307,1
47,1921,2.661330223,6.100718498,1
47,1953,4.59720993,5.907356262,1
47,1985,1.15064621,-0.4748125076,1
47,2017,0.8063611984,-4.254816532,1
79,33,0.1992158294,0.5393247604,1
79,65,0.1849145889,2.361379385,1
79,97,0.2723502815,4.198617935,1
79,129,0.1228428781,5.926100254,1
79,161,0.47986269,5.496677399,1
79,193,0.2788046896,5.535974026,1
79,225,-0.2261289656,6.474420071,1
79,257,-0.6895108223,7.070588112,1
79,289,-1.442381144,7.633139133,1
79,321,-1.216480255,7.581158638,1
79,353,1.095958948,4.975228786,1
79,385,1.17069447,3.629633904,1
79,417,2.149178505,3.679392815,1
79,449,1.971017361,3.748126984,1
79,481,1.905041695,3.749242306,1
79,513,1.637514591,3.840605497,1
79,545,1.063165069,5.120522022,1
79,577,1.252831101,6.052864552,1
79,609,0.562497735,5.624459743,1
79,641,2.085954666,4.04073143,1
79,673,2.998384953,3.32307601,1
79,705,2.80725956,3.70166707,1
79,737,2.912376404,3.818169117,1
79,769,2.765830517,3.264813423,1
79,801,2.703300714,4.153520107,1
79,833,2.475298166,4.284302711,1
79,865,2.124919176,4.860476494,1
79,897,1.930424213,4.952135563,1
79,929,1.851955891,4.469364166,1
79,961,2.350461006,0.9434766769,1
79,993,2.021689415,5.43120575,1
79,1025,2.1041646,4.636846066,1
79,1057,4.278218269,3.382678986,1
79,1089,3.32380867,1.526146412,1
79,1121,3.943347931,3.657254696,1
79,1153,4.965157032,4.266667843,1
79,1185,5.578542709,4.377121449,1
79,1217,4.825025082,5.091256618,1
79,1249,2.484448195,4.637840748,1
79,1281,0.9190708399,4.835494518,1
79,1313,-0.8752893209,4.853174686,1
79,1345,-1.07778728,4.559256554,1
79,1377,-1.052293897,4.012358665,1
79,1409,-0.07387626171,5.409080505,1
79,1441,0.3037691116,6.493083954,1
79,1473,1.529330492,5.002129555,1
79,1505,2.417798758,3.714465141,1
79,1537,3.794033766,3.462069988,1
79,1569,4.780606747,3.377946138,1
79,1601,4.572763443,3.509802341,1
79,1633,4.0732131,3.317716837,1
79,1665,4.818641186,2.454304218,1
79,1697,5.721949577,1.734935999,1
79,1729,5.645139694,3.475488424,1
79,1761,4.749079227,5.420200348,1
79,1793,4.452415943,3.96511364,1
79,1825,4.134259701,4.604548454,1
79,1857,3.855066299,5.396296978,1
79,1889,3.400920868,5.603233337,1
79,1921,1.63315773,5.06427002,1
79,1953,3.772361755,4.844752789,1
79,1985,3.473521709,2.079520941,1
79,2017,2.698871613,-5.342904568,1
111,33,0.2597618103,1.005042911,1
111,65,-0.111647591,2.973210335,1
111,97,-0.4682139158,3.977290392,1
111,129,-0.4970369339,4.505129814,1
111,161,0.02593137324,4.686724186,1
111,193,-0.03563532233,4.911520004,1
111,225,-0.2674314976,6.620144367,1
111,257,0.104339689,7.450982571,1
111,289,-0.9084734917,8.95772171,1
111,321,-1.611892462,8.057238579,1
111,353,-1.469214201,5.847121716,1
111,385,0.5806589127,3.978821754,1
111,417,1.758759975,3.501747608,1
111,449,2.224293232,2.465246201,1
111,481,2.063904524,2.952741385,1
111,513,1.360070586,3.470073223,1
111,545,0.7304918766,3.385948181,1
