PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 59, filenames: A:[59]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[60]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.12538743,2.032434225,1
47,65,6.48876667,0.7699715495,1
47,97,4.09500885,0.7313392162,1
47,129,1.559360743,1.859189987,1
47,161,-2.624973536,2.996353149,1
47,193,-1.953659534,2.050249577,1
47,225,1.000018835,-0.9276652336,1
47,257,3.733866692,-1.601086378,1
47,289,6.820212364,-2.226034641,1
47,321,6.810944557,-2.336010695,1
47,353,6.633211136,-2.363478422,1
47,385,5.831788063,-2.207463741,1
47,417,2.741013527,-1.210008264,1
47,449,-0.1480116844,-0.8893196583,1
47,481,-0.442633152,0.0570589304,1
47,513,0.5226604939,0.7565674782,1
47,545,2.453084469,2.538385153,1
47,577,4.112244606,4.934298515,1
47,609,4.941669464,4.412004471,1
47,641,6.448235035,3.167395592,1
47,673,5.373313904,2.98831439,1
47,705,5.661386967,1.199810743,1
47,737,5.149383068,2.133486748,1
47,769,4.095050812,1.355933785,1
47,801,2.239860296,-0.7138706446,1
47,833,0.5836137533,-1.955004811,1
47,865,0.6610732079,-1.582817078,1
47,897,0.8954729438,-0.05211186409,1
47,929,1.008622169,0.8887223005,1
47,961,0.8695098162,1.059501648,1
47,993,0.8845106363,1.156954408,1
47,1025,-2.20217824,0.750836134,1
47,1057,2.256436586,2.881545544,1
47,1089,1.46458745,2.046921492,1
47,1121,0.1143491268,3.291829348,1
47,1153,0.06233429909,4.398267746,1
47,1185,1.847287178,4.973002911,1
47,1217,3.456374168,5.882144928,1
47,1249,2.778364182,2.486974716,1
47,1281,2.052242756,1.735948563,1
47,1313,1.607854843,0.9827988148,1
47,1345,0.6946361065,-0.1132574081,1
47,1377,1.442475557,-0.4123625755,1
47,1409,2.498709679,0.09715127945,1
47,1441,1.806223273,1.02891922,1
47,1473,0.912148118,2.762927055,1
47,1505,-0.342675209,2.031869411,1
47,1537,-0.6530439854,2.303874493,1
47,1569,1.427380562,3.667486906,1
47,1601,2.674021006,3.846167564,1
47,1633,2.204401731,4.181006908,1
47,1665,2.226387262,4.220137596,1
