PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 24, filenames: A:[24]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[25]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,6.372776031,0.2387959957,1
47,65,5.689760208,1.261588097,1
47,97,5.194871426,1.489370346,1
47,129,5.607035637,1.08014226,1
47,161,4.210936069,1.462474108,1
47,193,3.207312346,1.311611652,1
47,225,4.354227066,2.774821997,1
47,257,4.899720192,3.512826443,1
47,289,3.958008766,2.206890345,1
47,321,3.38283062,0.9010990858,1
47,353,3.343715668,1.072336674,1
47,385,4.515750885,1.759186268,1
47,417,5.314523697,3.417468071,1
47,449,4.888896942,5.465623856,1
47,481,3.372158527,4.552638054,1
47,513,3.591490984,3.095142841,1
47,545,3.329177856,1.758831978,1
47,577,3.079953671,1.9455024,1
47,609,3.985712767,2.945405483,1
47,641,6.390136242,3.626271248,1
47,673,1.300844669,1.993586302,1
47,705,2.028832197,1.922315121,1
47,737,2.396296024,1.378400564,1
47,769,2.103912115,0.4528901577,1
47,801,1.349117279,2.403420448,1
47,833,-1.602383137,4.912246704,1
47,865,-2.278409004,7.309037685,1
47,897,2.319408417,8.815302849,1
47,929,5.086482525,9.056064606,1
47,961,-0.5325189829,3.659975529,1
47,993,-0.1535363197,3.45196104,1
47,1025,0.2891914845,3.260187626,1
47,1057,1.440805197,2.789887428,1
47,1089,0.06509971619,2.643881798,1
47,1121,0.08047270775,1.022852421,1
47,1153,3.128997803,0.6502187252,1
47,1185,3.510520935,2.231168509,1
47,1217,4.238518715,3.974784851,1
47,1249,5.104576111,5.298769951,1
47,1281,6.572524548,5.450928688,1
47,1313,6.404096603,4.913625717,1
47,1345,5.030872822,3.038450956,1
47,1377,4.336286545,5.439457417,1
47,1409,4.562635422,5.054711819,1
47,1441,5.001650333,5.714157104,1
47,1473,6.384331703,6.283214569,1
47,1505,7.573644638,7.246556759,1
47,1537,6.662148476,7.798372269,1
47,1569,7.513256073,7.787539482,1
47,1601,9.099614143,4.272063732,1
47,1633,8.16281414,3.162806273,1
47,1665,6.331682682,1.599484921,1
