PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 65, filenames: A:[65]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[66]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,6.292310238,0.5081133842,1
47,65,1.238950014,1.626489043,1
47,97,1.197627068,2.605955362,1
47,129,2.238497496,3.063552856,1
47,161,3.932583809,21.39500427,1
47,193,3.498827934,3.729076147,1
47,225,2.845267534,-0.06029868126,1
47,257,2.633640766,0.9886280894,1
47,289,4.139623165,3.134791613,1
47,321,6.188237667,3.15350771,1
47,353,7.308468819,3.577092648,1
47,385,8.042695045,3.17485714,1
47,417,5.719434738,2.462963581,1
47,449,6.959674835,2.413851261,1
47,481,7.597173691,2.712615013,1
47,513,9.273628235,2.700959921,1
47,545,8.763094902,3.957139969,1
47,577,7.602469444,4.416937828,1
47,609,7.906457424,2.779657364,1
47,641,8.196950912,2.815165758,1
47,673,8.53216362,4.4747715,1
47,705,6.731685162,4.55069828,1
47,737,5.971782684,4.917562962,1
47,769,6.077227592,5.327300549,1
47,801,6.443272591,5.613080025,1
47,833,6.432307243,5.665959835,1
47,865,5.726053238,5.261365414,1
47,897,5.163507938,4.677899361,1
47,929,5.553224564,4.822617531,1
47,961,5.914649487,5.329276085,1
47,993,5.238251209,5.361711502,1
47,1025,5.470459461,6.117320538,1
47,1057,6.939720154,7.957037449,1
47,1089,6.653398991,7.839788437,1
47,1121,5.717995167,7.485663414,1
47,1153,5.675151825,6.865837574,1
47,1185,4.628671646,6.665967464,1
47,1217,3.3815732,6.92423439,1
47,1249,4.354195595,7.213329792,1
47,1281,6.242197037,6.801399231,1
47,1313,6.492627621,4.767810822,1
47,1345,6.262261868,5.560907364,1
47,1377,5.810833931,7.721380711,1
47,1409,5.861604214,7.022735119,1
47,1441,5.063262939,5.827332973,1
47,1473,4.36067915,7.811150551,1
47,1505,4.815612793,5.551235199,1
47,1537,6.696626663,5.241071224,1
47,1569,8.063388824,4.276069164,1
47,1601,7.369878769,6.095808983,1
47,1633,6.63133812,6.545227051,1
47,1665,6.225539684,5.345394135,1
47,1697,5.483181953,3.546100616,1
47,1729,2.649086237,4.045389175,1
47,1761,1.821730375,4.501173019,1
47,1793,3.622683525,6.206372738,1
47,1825,2.492115974,7.685458183,1
47,1857,0.4414241314,7.070993423,1
47,1889,0.0598731041,6.551146984,1
47,1921,0.2843255997,6.167499542,1
47,1953,2.209557772,4.497769833,1
47,1985,1.928231478,1.966474533,1
47,2017,1.724063396,-7.835948467,1
79,33,5.041891098,0.9146955013,1
79,65,4.199676514,1.617702246,1
79,97,3.228333235,2.245716572,1
79,129,3.5083251,1.760566354,1
79,161,3.69691515,1.531512976,1
79,193,2.796735764,1.439162374,1
79,225,3.803730965,0.8364920616,1
79,257,4.658613682,1.448405623,1
79,289,5.170763493,3.183662176,1
79,321,6.000254154,4.153897762,1
79,353,6.890746593,5.270717144,1
79,385,7.615163803,4.3058424,1
79,417,8.41012001,3.167347431,1
79,449,8.147981644,2.024753571,1
79,481,8.117807388,2.736319065,1
79,513,8.01997757,3.217008591,1
79,545,7.196038246,6.147809029,1
79,577,6.776050091,6.493639469,1
79,609,6.904881954,4.977637291,1
79,641,7.227005959,2.700454235,1
79,673,8.042720795,1.481512547,1
79,705,6.754208565,4.756221294,1
79,737,4.903892994,5.125484467,1
79,769,5.881734848,5.368789673,1
79,801,6.631797314,5.479570866,1
79,833,6.239835739,5.33985281,1
79,865,4.73595953,5.627440929,1
79,897,4.49916935,6.268339634,1
79,929,5.039860725,6.080688477,1
79,961,5.409720898,5.726822376,1
79,993,4.754186153,4.993189812,1
79,1025,5.503418922,5.85136795,1
79,1057,7.34384203,8.621227264,1
79,1089,4.519889832,7.380023956,1
79,1121,5.666152,6.338415146,1
79,1153,6.224638462,6.048293114,1
79,1185,7.434498787,5.756726265,1
79,1217,6.308730125,6.337571144,1
79,1249,5.936994553,6.477196693,1
79,1281,6.506171227,6.675353527,1
79,1313,6.725275993,6.404965401,1
79,1345,6.85520649,5.649892807,1
79,1377,6.315106392,6.7120471,1
79,1409,5.974667549,6.569549084,1
79,1441,5.618884087,6.143335819,1
79,1473,3.676850796,6.543469906,1
79,1505,4.11329031,5.340231895,1
79,1537,5.252479076,4.780424118,1
79,1569,6.314796448,4.981838226,1
79,1601,6.115022659,5.201515675,1
79,1633,6.120771408,5.231441498,1
79,1665,6.126789093,5.146386147,1
79,1697,5.605296135,4.682611942,1
79,1729,4.963373661,5.175679207,1
79,1761,4.408429146,4.585154057,1
79,1793,4.634205818,5.434749126,1
79,1825,4.419977188,7.796252251,1
79,1857,2.887886047,6.33870697,1
79,1889,3.838526726,5.883099079,1
79,1921,4.953485489,5.498343945,1
79,1953,5.674647808,4.469920158,1
79,1985,5.159591198,1.789133072,1
79,2017,19.66612625,-5.82981348,1
111,33,4.501737595,1.263170481,1
111,65,5.540479183,1.307356715,1
111,97,4.972045422,1.14941895,1
111,129,4.383416176,2.904194355,1
111,161,4.25952673,2.078640938,1
111,193,4.475800514,1.442682505,1
111,225,5.041763783,1.52882731,1
111,257,5.800191879,1.865865469,1
111,289,6.198782921,2.899629593,1
111,321,6.731407642,4.718768597,1
111,353,7.816889763,5.701674461,1
111,385,8.012703896,4.76053524,1
111,417,8.596903801,2.900093794,1
111,449,8.340161324,1.422268391,1
111,481,8.06643486,2.973961353,1
111,513,7.717198372,3.994688988,1
111,545,7.029129982,7.763472557,1
111,577,6.141841888,8.147674561,1
111,609,5.622564316,5.458325386,1
111,641,5.66418457,5.055212498,1
111,673,7.028899193,4.834660053,1
111,705,7.134994984,4.766921043,1
111,737,5.615228653,5.343419552,1
111,769,6.419627666,5.360524178,1
111,801,6.47249651,4.374815941,1
111,833,5.907022953,3.823266983,1
111,865,5.320910454,5.749282837,1
111,897,5.241053104,6.556524277,1
111,929,5.135334015,6.421953678,1
111,961,5.392373562,3.332073212,1
111,993,6.086844921,5.260467529,1
111,1025,6.125067711,6.992199898,1
111,1057,6.152974129,6.73968935,1
111,1089,5.777204037,6.756748676,1
111,1121,5.381616116,7.540980816,1
111,1153,7.489229679,7.028315067,1
111,1185,7.63988781,7.339261055,1
111,1217,7.834967613,6.031033039,1
111,1249,7.233757496,6.217589855,1
111,1281,7.16164875,6.740264416,1
111,1313,7.140677452,6.423329353,1
111,1345,6.379126072,6.113954067,1
111,1377,6.260298729,6.426239491,1
111,1409,6.217036247,6.74568367,1
111,1441,5.45736742,5.267334938,1
111,1473,4.540035248,4.092184544,1
111,1505,5.330367565,4.91003561,1
111,1537,5.363253117,4.795284748,1
111,1569,5.471809864,4.391757011,1
111,1601,5.646675587,4.222278118,1
111,1633,5.808172703,4.405241489,1
111,1665,5.863127708,4.836625576,1
111,1697,6.776891232,5.241915703,1
111,1729,7.252699852,5.405632496,1
111,1761,5.297010422,3.768398285,1
111,1793,4.937153339,4.435242653,1
111,1825,5.069427967,6.515560627,1
111,1857,4.291107178,5.619166374,1
111,1889,4.409329414,5.060231686,1
111,1921,4.694432735,4.71460104,1
111,1953,4.640756607,3.133749485,1
111,1985,6.215291023,-5.52347517,1
111,2017,0.5530786514,-4.706608772,1
143,33,5.181514263,1.005785823,1
143,65,5.144233704,-0.2650921345,1
143,97,4.824843407,-0.7141004801,1
143,129,4.060537338,2.334563732,1
143,161,3.93291378,1.742196679,1
143,193,4.606298923,1.303467512,1
143,225,6.116241932,1.501773,1
143,257,7.39239645,2.261929274,1
143,289,10.05839729,3.784425259,1
143,321,8.738796234,3.94156456,1
143,353,9.42118454,4.369695663,1
143,385,8.5499506,3.927406549,1
143,417,8.31364727,3.275145054,1
143,449,8.576522827,2.813295126,1
143,481,8.045940399,3.782191992,1
143,513,8.070791245,4.323874474,1
143,545,7.837937832,4.278706551,1
143,577,7.077545643,5.700416088,1
143,609,5.915439129,5.144570827,1
143,641,4.521545887,6.618818283,1
143,673,6.527658463,5.227607727,1
143,705,7.522983551,5.476941109,1
143,737,7.085507393,6.242249012,1
143,769,6.69335413,5.188413143,1
143,801,8.233320236,3.466924191,1
143,833,6.813771248,1.495536327,1
143,865,5.55368185,5.865766048,1
143,897,5.448345661,6.418993473,1
143,929,5.147732258,6.485991478,1
143,961,4.692064285,5.963641167,1
143,993,5.980966091,6.503813267,1
143,1025,6.830862999,4.799437523,1
143,1057,6.514368534,2.356226444,1
143,1089,5.985764503,3.907856941,1
143,1121,3.496368408,-0.6194658279,1
143,1153,7.793593884,7.386567593,1
143,1185,8.233006477,7.383957863,1
143,1217,8.334114075,6.367973328,1
143,1249,7.614788055,6.146766186,1
143,1281,6.899771214,6.208091736,1
143,1313,6.516841888,6.289549351,1
143,1345,6.012691975,6.159359455,1
143,1377,5.765864849,6.613546848,1
143,1409,5.928346634,6.314946651,1
143,1441,5.768762589,5.813495159,1
143,1473,5.832119465,1.780266762,1
143,1505,5.484427929,5.304389477,1
143,1537,5.031542301,4.705162048,1
143,1569,4.50348711,4.301395893,1
143,1601,5.163089275,3.726845741,1
143,1633,5.928112984,4.099200249,1
143,1665,5.998305798,4.819703102,1
143,1697,8.125587463,5.563860893,1
143,1729,7.897194862,5.896623611,1
143,1761,5.641283989,4.474038601,1
143,1793,4.667613983,4.943297863,1
143,1825,4.429675579,5.336489201,1
143,1857,2.508443832,5.481737614,1
143,1889,4.44712925,4.439849854,1
143,1921,5.596077919,4.176953316,1
143,1953,5.088215828,3.993463516,1
143,1985,5.789607525,2.668187618,1
143,2017,7.111200333,-4.089050293,1
175,33,6.115981102,1.006749749,1
175,65,3.562176704,-0.4912400246,1
175,97,1.97665,0.6278480291,1
175,129,2.594102144,0.7620784044,1
175,161,3.42950058,1.534506679,1
175,193,4.027441025,1.787706852,1
175,225,5.606334686,1.997101068,1
175,257,7.826079845,2.57822299,1
175,289,8.877877235,2.889756203,1
175,321,8.94657135,2.75628686,1
175,353,9.114593506,2.835373878,1
175,385,8.950091362,3.567610502,1
175,417,7.994315624,3.693649292,1
175,449,6.431849957,3.630773067,1
175,481,7.745209694,3.917136192,1
175,513,8.321764946,4.306030273,1
175,545,7.993276596,4.397358418,1
175,577,7.59297514,5.363924503,1
175,609,7.608411312,4.718269825,1
175,641,6.686593056,5.341636181,1
175,673,6.575433254,5.090845108,1
175,705,7.413785934,5.352146626,1
175,737,7.485122204,6.76708746,1
175,769,6.714015007,5.041248322,1
175,801,6.657002449,3.301198483,1
175,833,8.28842926,5.277449131,1
175,865,6.237176418,6.629872799,1
175,897,5.871582508,6.159495354,1
