PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 12, filenames: A:[12]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[13]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.3556314707,-0.176700592,1
47,65,1.395009995,-0.02084183693,1
47,97,2.369064808,1.164736271,1
47,129,0.7879984379,0.8434033394,1
47,161,2.018296719,1.405460954,1
47,193,3.808235168,0.6090240479,1
47,225,1.694121003,1.278578281,1
47,257,0.4610404968,2.262510061,1
47,289,-0.8749018908,1.691633582,1
47,321,-1.721271753,1.277113795,1
47,353,-1.195905805,1.531855822,1
47,385,-0.9236707687,1.315688133,1
47,417,-0.3658897877,1.170943499,1
47,449,1.36790061,1.90986371,1
47,481,0.04835444689,1.705843568,1
47,513,-0.4697042108,2.059345722,1
47,545,-1.573801637,0.5698449612,1
47,577,-1.994878173,1.199285269,1
47,609,0.7214165926,3.003449202,1
47,641,1.621636152,4.480202675,1
47,673,1.12019968,3.501564741,1
47,705,0.8476053476,2.535471439,1
47,737,3.603852272,6.515681744,1
47,769,6.068133354,7.975682259,1
47,801,3.677278042,3.662763119,1
47,833,2.645365715,2.129978657,1
47,865,3.154284,2.301748276,1
47,897,3.235110283,3.307240963,1
47,929,1.481350064,0.3681185246,1
47,961,-0.7260458469,2.148400068,1
47,993,-0.3312880993,5.244266987,1
47,1025,1.734590888,7.735206604,1
47,1057,-0.8757323027,7.327209473,1
47,1089,0.01756727695,5.364075661,1
47,1121,0.5423697233,3.73337841,1
47,1153,1.05198431,4.657029152,1
47,1185,1.739345193,6.461973667,1
47,1217,1.829123497,4.445957184,1
47,1249,0.04861068726,1.963866234,1
47,1281,1.239836693,0.4116125107,1
47,1313,1.191309929,1.299913883,1
47,1345,1.3735466,4.162913322,1
47,1377,1.497786999,2.354322433,1
47,1409,2.966680765,4.498070717,1
47,1441,3.507800579,3.08233428,1
47,1473,3.724471807,2.993974924,1
47,1505,4.934763908,3.770587921,1
47,1537,5.41854763,3.674113274,1
47,1569,6.184498787,4.551044941,1
47,1601,7.797300339,5.275149345,1
47,1633,7.695038795,3.866838455,1
47,1665,6.525401115,3.777714252,1
47,1697,5.598711014,5.023672581,1
47,1729,5.282515049,4.029971123,1
47,1761,2.931758642,3.171263695,1
47,1793,1.004310608,4.82875061,1
47,1825,3.748703003,6.06396389,1
47,1857,4.896627903,6.14877224,1
47,1889,2.6533494,6.008526325,1
47,1921,3.084232807,6.11656189,1
47,1953,3.979622841,4.153542042,1
47,1985,6.376820087,2.267033577,1
47,2017,-8.265382767,-5.051065445,1
79,33,1.63589859,1.503633976,1
79,65,1.834754586,3.256400347,1
79,97,1.895381451,3.166006565,1
79,129,1.885695338,2.136852026,1
79,161,1.832363963,1.433207393,1
79,193,1.919999003,1.547890067,1
79,225,1.875483871,0.8394091129,1
79,257,1.575998783,0.7636494637,1
79,289,0.5856438875,0.8525687456,1
79,321,0.4589599967,3.468604088,1
79,353,1.174346447,3.527523994,1
79,385,0.588573277,3.070709229,1
79,417,0.7863932848,1.894221067,1
79,449,1.989683628,2.094630241,1
79,481,0.8595900536,2.249731302,1
79,513,-0.2308481932,2.060673475,1
79,545,-0.8787175417,1.737094402,1
79,577,-1.058386087,1.916195869,1
79,609,0.2653259337,2.78819108,1
79,641,1.444708824,3.857265234,1
79,673,2.921500444,2.98093462,1
79,705,3.360480785,2.34694314,1
79,737,2.595369816,3.528924465,1
79,769,2.979117155,3.784170628,1
79,801,1.346899033,3.497666836,1
79,833,2.228284121,2.448294401,1
79,865,3.502802134,2.74303174,1
79,897,2.40965271,3.350092649,1
79,929,1.191010952,2.871697903,1
79,961,0.7262862325,2.10613966,1
79,993,0.9857723117,3.735347271,1
79,1025,3.22378087,5.227128506,1
79,1057,3.365161896,5.22102356,1
79,1089,0.9690891504,4.449911118,1
79,1121,1.103287697,3.355566978,1
79,1153,0.8899794817,3.443984509,1
79,1185,0.426677227,3.73597908,1
79,1217,2.3366611,3.335337162,1
79,1249,2.743843555,3.679050446,1
79,1281,3.896929979,3.584291458,1
79,1313,4.277169228,3.23020649,1
79,1345,6.037490368,3.920128345,1
79,1377,7.877709389,3.17783308,1
79,1409,4.145642281,3.657660484,1
79,1441,4.358686447,3.523003578,1
79,1473,4.183944702,3.688299417,1
79,1505,4.679896355,3.668455124,1
79,1537,6.281280994,3.717065334,1
79,1569,6.447908401,4.165764332,1
79,1601,6.018381119,4.24232769,1
79,1633,5.870989799,3.772060394,1
79,1665,6.036651134,2.793614388,1
79,1697,7.118910313,3.539605379,1
79,1729,6.207874298,2.595660686,1
79,1761,4.353842258,3.473171473,1
79,1793,2.871742725,2.067193031,1
79,1825,3.627818584,5.155950069,1
79,1857,3.661467314,4.994706154,1
79,1889,3.624820709,5.429745674,1
79,1921,4.586762905,6.581389427,1
79,1953,5.269164085,3.621905088,1
79,1985,5.929249287,2.502693892,1
79,2017,-2.828770638,-4.365580082,1
111,33,1.251157045,0.627132535,1
111,65,1.340007186,2.522819042,1
111,97,1.099969625,3.477787018,1
111,129,1.538933754,3.139775991,1
111,161,1.59109354,1.206988573,1
111,193,1.348078489,1.021339297,1
111,225,1.820404649,0.3753850758,1
111,257,2.564944267,0.2891806364,1
111,289,2.889383078,0.8750368357,1
111,321,3.140257597,2.721790314,1
111,353,2.675197124,3.895443916,1
111,385,1.358687997,3.516625881,1
111,417,1.257861972,3.427756548,1
111,449,1.869403362,2.290590525,1
111,481,0.6952519417,2.320868254,1
111,513,0.1067902446,2.65808177,1
111,545,-0.3528077006,2.837326527,1
111,577,-0.5544358492,2.808451653,1
111,609,-0.7017123699,5.027810574,1
111,641,1.417620182,3.755360603,1
111,673,4.449284077,2.936211348,1
111,705,4.29569912,3.463589907,1
111,737,2.331298351,4.286075592,1
111,769,1.505937219,4.254769325,1
111,801,0.6973986626,3.122012377,1
111,833,0.7910255194,2.625498772,1
111,865,1.99390316,2.721632004,1
111,897,2.023539066,3.178120852,1
111,929,1.101669908,3.044290781,1
111,961,1.148057461,1.374812365,1
111,993,3.086660862,1.814819098,1
111,1025,4.545268059,3.632348299,1
111,1057,3.950857878,7.417722702,1
111,1089,0.06545293331,6.581232548,1
111,1121,1.445922613,4.274404526,1
111,1153,1.845470548,3.03401947,1
111,1185,1.44896841,2.459064484,1
111,1217,2.098129034,2.514104366,1
111,1249,3.051126719,2.475869894,1
111,1281,3.73594594,1.875747919,1
111,1313,4.554014206,3.015485287,1
111,1345,8.036687851,3.013749123,1
111,1377,7.764660358,2.929424286,1
111,1409,7.757940769,2.37246418,1
111,1441,4.358529568,3.889349937,1
111,1473,3.820857048,3.636794567,1
111,1505,4.369524002,3.478159904,1
111,1537,4.886871338,3.488578558,1
111,1569,5.843850613,2.991017103,1
111,1601,4.975967407,3.635962725,1
111,1633,4.390314102,3.529767036,1
111,1665,5.764712334,3.449322224,1
111,1697,6.55568409,3.370568514,1
111,1729,6.035164833,2.630293846,1
111,1761,5.630146027,3.498865843,1
111,1793,4.100581169,2.143594503,1
111,1825,4.068240643,3.779785156,1
111,1857,4.69459343,4.421005726,1
111,1889,3.96229887,4.603230953,1
111,1921,4.991047382,5.23488903,1
111,1953,6.195716858,3.602187872,1
111,1985,3.356516361,6.93929863,1
111,2017,9.325283051,-4.258708477,1
143,33,1.789803743,0.2711755037,1
143,65,0.9452373981,2.812940121,1
143,97,-0.2339689732,3.666428566,1
143,129,-0.2852122784,4.713105202,1
143,161,0.506243825,1.013335347,1
143,193,1.259599805,-0.4258061647,1
143,225,1.358486414,0.06551110744,1
143,257,1.961601257,0.4496452808,1
143,289,2.173934698,0.898663938,1
143,321,2.074221373,1.665883541,1
143,353,2.105151653,2.929491758,1
143,385,1.465754509,0.4924526215,1
143,417,1.051843882,4.854686737,1
143,449,1.077759862,3.882546186,1
143,481,0.8981958628,2.05369091,1
143,513,0.4575401545,2.90618968,1
143,545,-0.2731580436,2.899919271,1
143,577,-0.04688549042,1.552453279,1
143,609,0.4129768908,2.021495819,1
143,641,0.6388028264,2.298689604,1
143,673,1.307861805,2.911235571,1
143,705,1.579205036,3.243681669,1
143,737,1.146132231,4.14397192,1
143,769,0.7380186319,3.908281326,1
143,801,-0.2090940475,2.537577629,1
143,833,0.3875501156,2.452992678,1
143,865,1.18220377,2.584616661,1
143,897,0.640553236,1.185705185,1
143,929,2.286124706,4.044897556,1
143,961,2.235153198,2.676655054,1
143,993,2.725035667,2.575170994,1
