PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 46, filenames: A:[46]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[47]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.466973722,1.380280495,1
47,65,-0.2060138285,-0.2268266976,1
47,97,-0.01480127871,-0.5476740599,1
47,129,0.002296034247,-0.3476954699,1
47,161,-0.02693920583,-0.007898107171,1
47,193,0.004272513092,0.08148633689,1
47,225,0.1303758025,-0.1625433713,1
47,257,0.2265508175,-0.1692011058,1
47,289,0.1752467602,-0.1914944351,1
47,321,-0.003096759319,-0.09866571426,1
47,353,-0.2694612145,-0.01428493857,1
47,385,-0.3119482994,0.07054553926,1
47,417,-0.1081389189,-0.06367172301,1
47,449,0.1036594957,-0.08792534471,1
47,481,0.4488099813,0.04488135502,1
47,513,0.6833464503,0.1484031379,1
47,545,0.3576866686,0.09608528018,1
47,577,0.08236119896,0.01761096716,1
47,609,-0.1014508605,0.1153878272,1
47,641,-0.01739929616,0.0306570977,1
47,673,0.1254074574,0.3879608512,1
47,705,0.05213320255,0.4146384299,1
47,737,0.05719289184,0.2111927271,1
47,769,-0.06668005884,0.1572690606,1
47,801,0.07569390535,0.1364206672,1
47,833,0.2141371071,0.2778666019,1
47,865,0.08055835962,0.2763298154,1
47,897,0.03770571947,0.3634359837,1
47,929,-0.619405508,-0.1384292245,1
47,961,-0.7224276066,-0.6180226803,1
47,993,-1.582944155,-0.5574445724,1
47,1025,-0.9645079374,-1.242221713,1
47,1057,0.1408419609,-0.6911276579,1
47,1089,0.06074389815,0.1342417598,1
47,1121,-0.02015626431,0.4770439863,1
47,1153,-0.1653965116,0.2795712948,1
47,1185,0.2273974717,0.003869175911,1
47,1217,0.6239755154,-0.2407237291,1
47,1249,-0.2092803568,0.1869710684,1
47,1281,-5.874485493,2.1232903,1
47,1313,-0.7059292197,-0.2293755114,1
