PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 39, filenames: A:[39]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[40]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.4994960427,0.3696053624,1
47,65,-0.1000045985,-0.01546067372,1
47,97,-0.5669740438,0.1964742243,1
47,129,-0.5997479558,-0.2405659258,1
47,161,-0.2484998107,-0.1946921796,1
47,193,-0.08072134852,-0.1587597877,1
47,225,-0.0031119138,-0.2517349124,1
47,257,0.1200279444,-0.1511672586,1
47,289,0.2429972887,-0.1884751767,1
47,321,0.2477685213,-0.2349496186,1
47,353,0.3783853352,-0.1183900759,1
47,385,0.1066753417,-0.01056629419,1
47,417,-0.4414989352,0.2204636335,1
47,449,-0.4032345712,0.2335273176,1
47,481,-0.2398382723,-0.1481795907,1
47,513,-0.04654966295,-0.2210132182,1
47,545,-0.01770029962,-0.05945399031,1
47,577,-0.0169710815,0.05971440673,1
47,609,0.2171978056,0.2708256841,1
47,641,0.3893060088,0.1931273639,1
47,673,0.1299903393,-0.2745671272,1
47,705,-0.2564216852,-0.1536794454,1
47,737,-0.5008407831,0.2444283813,1
47,769,-0.5433838964,0.1578154415,1
47,801,-0.3420446515,-0.02013659477,1
47,833,-0.09236288071,0.06779122353,1
47,865,0.01952081919,0.6367148161,1
47,897,-0.1568244994,0.5731768608,1
47,929,0.05127775669,0.240331769,1
47,961,-0.4165860415,0.4470543265,1
47,993,-0.4506574869,0.341080755,1
47,1025,-0.461261034,-0.338276118,1
47,1057,-0.5655043125,-0.9039301872,1
47,1089,-0.6521519423,-0.101193428,1
47,1121,-0.4697379172,0.3379047513,1
47,1153,0.3366241157,-0.1160229295,1
47,1185,0.2694307566,-0.1180690825,1
47,1217,0.09303587675,-0.4009180665,1
47,1249,0.09996175766,-0.8077138066,1
47,1281,0.1758817434,-0.7749791145,1
47,1313,0.1213380694,-0.2742891908,1
47,1345,-0.03057852387,-0.06668138504,1
47,1377,0.08686864376,-0.7624497414,1
47,1409,-1.334682226,-1.476914883,1
47,1441,-1.429522753,-0.8597347736,1
47,1473,0.04003000259,-0.07770490646,1
47,1505,0.1360455751,-0.05785298347,1
47,1537,-16.44570732,-13.0849905,1
47,1569,-1.749249697,-1.875720501,1
47,1601,-0.3664631844,-2.436038971,1
47,1633,0.7676961422,-2.976722479,1
47,1665,0.528635025,-1.707155943,1
47,1697,0.1592822671,0.02417945862,1
47,1729,-0.5572856665,0.3590428233,1
47,1761,-0.2081001997,0.3074117899,1
47,1793,0.1925581694,-1.140326858,1
47,1825,1.55145359,-1.631257892,1
47,1857,1.409038544,-0.8711395264,1
47,1889,4.017820835,-1.731675506,1
47,1921,5.687588692,-2.250786781,1
47,1953,4.513972282,-4.396877289,1
47,1985,13.72452641,7.441828728,1
47,2017,2.177971363,-0.01761102676,1
79,33,0.3348736465,-0.04832167923,1
79,65,0.1187395453,-0.02306188643,1
79,97,-0.2478818297,0.3158654571,1
79,129,-0.3282752037,-0.270670563,1
79,161,-0.2935821414,-0.1920431852,1
79,193,-0.09040725231,0.08397140354,1
79,225,0.03126432374,-0.04197759926,1
79,257,-0.1246260703,-0.1254210621,1
79,289,0.1291790605,-0.2090773582,1
79,321,0.3687031567,-0.2616720796,1
79,353,0.1579597145,-0.05483549088,1
79,385,0.2065571398,-0.01464859396,1
79,417,0.2024648488,0.1618829966,1
79,449,-0.03273434937,0.2913576663,1
79,481,-0.008376538754,0.009567087516,1
79,513,0.05183024704,0.0356964767,1
79,545,0.1169978678,-0.1682112515,1
79,577,-0.06124638021,-0.2580879331,1
79,609,-0.1175698191,-0.1734470725,1
79,641,0.1021361053,-0.06024448574,1
79,673,0.1244441122,-0.1102257371,1
79,705,-0.09166591614,-0.1115621477,1
79,737,-0.2483532131,-0.05328588188,1
79,769,-0.1535683572,0.09997236729,1
79,801,-0.04493430257,0.2681635618,1
79,833,0.02814184129,0.1144804955,1
79,865,-0.1918079257,0.1213221401,1
79,897,-0.04225826263,-0.1202075109,1
79,929,0.3056774735,-0.3670739532,1
79,961,-0.01461495459,-0.02071866393,1
79,993,-0.2398298383,-0.2188410014,1
