PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 8, filenames: A:[8]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[9]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.5264526606,-0.07172302902,1
47,65,-0.01876369119,-0.0543458499,1
47,97,-0.2601025105,0.07008390129,1
47,129,0.1645883024,0.08367411792,1
47,161,0.07976060361,0.01847934723,1
47,193,-0.2958890796,0.07324114442,1
47,225,-0.3311679065,0.2722290754,1
47,257,-0.04672819376,0.4293158352,1
47,289,-0.04265236855,0.2860043645,1
47,321,0.02321984246,0.1089189723,1
47,353,-0.04257297516,-0.1062589362,1
47,385,0.005634397268,0.04026723653,1
47,417,0.5458921194,0.3327224255,1
47,449,0.2438463867,0.3111594319,1
47,481,-0.3769721389,0.3014031053,1
47,513,-0.428008616,0.210775882,1
47,545,-0.2915196419,0.2341492176,1
47,577,-0.08084227145,0.3727953434,1
47,609,0.1238185614,0.2543891668,1
47,641,0.02660815418,0.1357883513,1
47,673,-0.1046449244,-0.1440230012,1
47,705,-0.1327170134,-0.01011005044,1
47,737,0.01445809007,-0.03732756525,1
47,769,0.4225278199,-0.2584768236,1
47,801,0.09075984359,-0.3614569008,1
47,833,-0.4494606256,-0.2039180994,1
47,865,-0.721067965,-0.5130788088,1
47,897,3.862638474,-13.72945118,1
47,929,0.5818337202,-0.7962357998,1
47,961,-0.09276007116,-0.7447576523,1
47,993,-0.3790368438,-0.4535894394,1
47,1025,-9.875975609,4.849386692,1
47,1057,-10.48680496,13.99839115,1
47,1089,-0.3665563464,-0.3601903319,1
47,1121,0.0109142065,-0.5799297094,1
47,1153,-0.4437435865,-0.8035485744,1
47,1185,-0.6924338937,-0.6637889743,1
47,1217,-0.1855936348,-0.1628101468,1
47,1249,0.4077560306,-0.07274377346,1
47,1281,0.440746665,-0.2859017849,1
47,1313,-0.4695165157,-0.9274768829,1
47,1345,-1.758442163,0.1855534315,1
47,1377,-1.723240495,0.8314223289,1
47,1409,-1.152553797,0.4910210371,1
47,1441,-0.3042044342,-0.5500253439,1
47,1473,11.60027599,10.92200089,1
47,1505,2.392513752,-4.132870674,1
47,1537,2.142042875,-0.8065629601,1
47,1569,1.058148503,-0.7156617641,1
47,1601,1.112281084,-0.6956443787,1
47,1633,-3.776500463,-12.11723709,1
47,1665,2.759005785,1.439436436,1
47,1697,4.050812721,2.047816038,1
47,1729,2.428470135,0.7242197394,1
47,1761,1.951469421,-0.4684312344,1
47,1793,1.985654831,-1.290258169,1
47,1825,1.988305807,-0.8215566874,1
47,1857,0.4978358746,-0.9044320583,1
47,1889,0.01103365421,-1.363365412,1
47,1921,0.2887324095,-0.4240605831,1
47,1953,0.3745614886,0.5683318973,1
47,1985,-0.02078875899,-0.2966218293,1
47,2017,0.1231972873,-0.1374373436,1
79,33,-0.2024982423,0.1355024576,1
79,65,0.0122532472,-0.09550137073,1
79,97,0.02619115263,-0.166634351,1
79,129,-0.08912649751,0.02258815616,1
79,161,-0.2538827658,0.002948574722,1
79,193,-0.5363778472,-0.0358235985,1
79,225,-0.6759493947,0.2721497416,1
79,257,-0.2769312561,0.2303122133,1
79,289,0.1464163959,0.08281633258,1
79,321,0.1903704107,-0.09659316391,1
79,353,0.00163154304,0.08463177085,1
79,385,0.08146765828,0.1408418715,1
79,417,0.5006295443,-0.02321904153,1
