PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 36, filenames: A:[36]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[37]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.5824575424,-0.1310250759,1
47,65,-0.2562538981,-0.0008980110288,1
47,97,-0.05784936249,0.08322143555,1
47,129,-0.2922780514,0.3107699752,1
47,161,-0.2389695048,0.2824805975,1
47,193,-0.1459704936,0.2109181881,1
47,225,-0.2120388746,0.1743585467,1
47,257,-0.007655099034,-0.100196749,1
47,289,-0.1125655398,-0.0893561542,1
47,321,-0.2661496997,0.132836625,1
47,353,-0.1510467827,0.2943306565,1
47,385,-0.1936993003,0.3237745464,1
47,417,-0.2103013396,0.3257319331,1
47,449,-0.2469685674,-0.002531319857,1
47,481,-0.333988905,0.180067271,1
47,513,-0.2681435347,0.1221220046,1
47,545,-0.1527442634,0.07550352812,1
47,577,0.1070385277,0.07241171598,1
47,609,0.2634282112,-0.01541130245,1
47,641,-0.006089940667,-0.01531560719,1
47,673,-0.04966241121,-0.3649890423,1
47,705,-0.02220663428,-0.2145166546,1
47,737,0.02367447317,-0.0260017179,1
47,769,0.3448739052,-0.04723861814,1
47,801,0.3676697612,0.5263981223,1
47,833,0.09398600459,0.4340183735,1
47,865,-0.09624993801,-0.5494738817,1
47,897,-0.2575822473,-0.6538588405,1
47,929,-0.6480247974,-0.2613533735,1
47,961,-0.7721853256,-0.3877072334,1
47,993,-1.207065105,-0.8893692493,1
47,1025,-1.229290485,-0.1161884069,1
47,1057,-0.2374879122,-0.2518802285,1
47,1089,0.160161078,-0.7041894197,1
47,1121,0.1321210265,0.2843094766,1
47,1153,0.1139008254,0.3844299912,1
47,1185,0.07641166449,0.3732750416,1
47,1217,-0.02437955141,0.09271270037,1
47,1249,-0.1758970618,0.4862364531,1
47,1281,-0.3384492993,0.4628458023,1
47,1313,-1.086909771,-0.4891274571,1
47,1345,-1.924802065,-10.4261179,1
47,1377,-0.7895356417,-1.030103207,1
47,1409,-0.2947795391,-0.9644616842,1
47,1441,-0.6834665537,-1.62799263,1
47,1473,-0.4505255222,-0.6454560757,1
47,1505,-1.333703518,-0.2289600372,1
47,1537,-1.220365167,-0.08094146848,1
47,1569,-1.326383591,0.2720834017,1
47,1601,-1.981257439,0.5583584309,1
47,1633,-1.50449872,0.3207856417,1
47,1665,-0.8845930099,-0.9468416572,1
47,1697,-0.7434085011,-2.562664509,1
47,1729,-1.251464367,-3.083861351,1
47,1761,-1.498603821,-0.731823802,1
47,1793,-1.010418296,0.8719120026,1
47,1825,-0.2298226357,0.1721975803,1
47,1857,-0.3654292822,-2.830365419,1
47,1889,-1.855421424,-3.684657574,1
47,1921,-2.919405222,-2.551342249,1
47,1953,-2.133045912,-1.798617363,1
47,1985,-0.478988409,-1.006010175,1
47,2017,2.615509987,-0.02074658871,1
79,33,-0.2165105939,0.270019263,1
79,65,-0.1363189071,-0.09637962282,1
79,97,0.2222387195,-0.3009825945,1
79,129,0.07754062116,0.02122826874,1
79,161,-0.2411415428,0.3217196167,1
79,193,-0.2896261215,0.2165430635,1
79,225,-0.1475006193,0.31610021,1
79,257,0.3522942066,0.159082517,1
79,289,0.380713284,-0.1315154135,1
79,321,-0.1848916411,0.1019109786,1
79,353,-0.1367176771,0.2270806879,1
79,385,-0.04152996838,0.01734173298,1
79,417,-0.1492051035,0.3873987198,1
79,449,-0.1254470944,0.5056182742,1
79,481,-0.1772108674,0.09965699911,1
79,513,-0.1374590993,0.003757245839,1
79,545,-0.1268904805,0.1122269332,1
79,577,-0.1092707068,-0.02216575295,1
79,609,0.2132051587,0.04619514942,1
79,641,0.1091689989,-0.07638286054,1
79,673,-0.07653783262,-0.1496275216,1
79,705,-0.2493415475,0.02132305503,1
79,737,-0.09591503441,-0.1349314302,1
79,769,0.2611272931,-0.03027224541,1
79,801,0.005606971681,0.01936106384,1
79,833,-0.2719817758,-0.2235360742,1
79,865,-0.2015343606,-0.3680741787,1
79,897,-0.1038836837,-0.1574975252,1
79,929,0.02237170935,0.09286618233,1
79,961,0.2240744233,0.08415465057,1
79,993,0.3245800734,-0.2515945435,1
79,1025,0.406481117,0.3409695625,1
79,1057,0.3029844165,0.05792984366,1
79,1089,0.2804522514,-0.1240093261,1
79,1121,0.05001835525,0.04230495542,1
79,1153,-0.1776167452,-0.0260797739,1
79,1185,0.2275416106,0.1784564704,1
79,1217,0.6494724154,-0.1553808302,1
79,1249,0.1361418068,-0.1986485571,1
79,1281,-0.03529474139,-0.1552116573,1
79,1313,0.1868164241,-0.3935565948,1
79,1345,-0.2813573778,-0.3629273772,1
79,1377,-0.3862078786,-0.3954091072,1
79,1409,-0.8663207889,-0.2726991773,1
79,1441,-1.060126901,-0.9690632224,1
79,1473,-0.7522863746,-0.7841844559,1
79,1505,-0.1877407283,-0.2536597252,1
79,1537,0.3904140592,0.1821780205,1
79,1569,0.6309267282,0.7294601798,1
79,1601,-10.95394516,-5.664796352,1
79,1633,5.326778889,-18.07128143,1
79,1665,0.5657087564,-1.230422139,1
79,1697,0.4592244029,-1.175408959,1
79,1729,17.22556877,-10.45615673,1
79,1761,-0.1117373407,-0.2367269993,1
79,1793,-0.9281023741,-0.4149852395,1
79,1825,-1.296440363,-0.674736321,1
79,1857,-1.250008583,-1.15591526,1
79,1889,14.90419769,0.5827429295,1
79,1921,-2.433208227,-1.161606431,1
79,1953,-2.049395561,-0.2862105966,1
79,1985,-1.501479387,-0.04167247936,1
79,2017,-2.567587614,-0.3155122101,1
111,33,-0.1281913072,0.532985568,1
111,65,0.1010098755,-0.3309096098,1
111,97,0.5940952897,-0.5498990417,1
111,129,0.405063808,-0.3624889851,1
111,161,-0.03976000845,0.1608555466,1
111,193,0.07940788567,0.07881222665,1
111,225,0.2240560651,0.06470083445,1
111,257,0.2766367197,0.2141390294,1
111,289,0.2287169248,0.1366159469,1
111,321,-0.1444517374,0.3100844622,1
111,353,-0.1001958847,0.1143565327,1
111,385,-0.2394967377,-0.2846904993,1
111,417,-0.3888707757,-0.1163294017,1
111,449,0.05412115157,0.1957687736,1
111,481,0.2253495306,0.01641162857,1
111,513,-0.136431694,0.01090989262,1
111,545,-0.2027928978,0.2733153701,1
111,577,0.08891193569,0.07821264863,1
111,609,0.2513169944,0.1014161557,1
111,641,-0.04423905164,0.06280182302,1
111,673,-0.04592008144,0.06044732407,1
111,705,0.03420996666,0.08261613548,1
111,737,0.02614216879,0.0211969763,1
111,769,0.1422737241,0.2868922055,1
111,801,0.06772845238,-0.08126568794,1
111,833,-0.209783107,-0.508844018,1
111,865,-0.3723445535,-0.2787540555,1
111,897,-0.2109236121,0.1050527841,1
111,929,-0.07475604117,0.1008725464,1
111,961,-0.07830965519,0.0185174197,1
111,993,-0.0003145933151,0.5305221081,1
111,1025,-0.003837347031,0.6406903863,1
111,1057,-0.02498021722,0.2870795727,1
111,1089,-0.02348274738,0.3754273057,1
111,1121,-0.1457168162,-0.08381596208,1
111,1153,-0.2234259248,-0.3193784356,1
111,1185,0.2119212449,0.02208891511,1
111,1217,0.639999032,0.04308596253,1
111,1249,0.2832586765,-0.3346962929,1
111,1281,0.1735262871,-0.3901146054,1
111,1313,0.09508270025,-0.3083968461,1
111,1345,-0.02866205573,0.247166127,1
111,1377,-0.2912682295,0.07015757263,1
111,1409,-0.6830763221,-0.2089990675,1
111,1441,-1.032211781,-0.4270624518,1
111,1473,-1.079332113,-0.4797807634,1
111,1505,-0.5276073217,0.1422434747,1
111,1537,1.577708244,1.22561264,1
111,1569,2.332596779,1.78520596,1
111,1601,12.19708538,-16.55443764,1
111,1633,5.637011528,-18.02817726,1
111,1665,-13.18554974,-0.2529062331,1
111,1697,0.1181206107,-0.3368840218,1
111,1729,-0.3562430143,-0.8349196315,1
111,1761,-0.3062262535,-0.9875540733,1
111,1793,-1.172572613,-1.195723414,1
111,1825,-2.812079668,-1.18441534,1
111,1857,-1.772574782,-0.3827635348,1
111,1889,-1.982157469,-0.3737137914,1
111,1921,-2.609285593,-0.2885793447,1
111,1953,-3.120405197,0.1021068096,1
111,1985,-3.646899223,0.2102037817,1
111,2017,-4.892011642,-0.08184060454,1
143,33,0.02672016621,0.5343742371,1
143,65,0.04623804986,-0.220641613,1
143,97,0.06577435136,-0.5713847876,1
143,129,0.01614249498,-0.1772318929,1
143,161,-0.1801791638,0.2064017802,1
143,193,-0.02487606555,0.06580400467,1
143,225,-0.02903403156,-0.0009499266744,1
143,257,-0.1522669345,0.1226433814,1
143,289,-0.1629832983,0.2706039548,1
143,321,-0.2206005156,0.339848429,1
143,353,-0.293905735,-0.0945148319,1
143,385,-0.2520307004,-0.443248868,1
143,417,-0.0922446847,-0.4554735422,1
143,449,0.06651744246,-0.1217045039,1
143,481,0.02654330432,0.3204600215,1
143,513,-0.1070392355,0.1578761935,1
143,545,0.2426534891,0.1989085972,1
143,577,0.08494272828,0.1138667017,1
143,609,-0.1311055422,-0.1614148617,1
143,641,-0.01830401644,-0.09042949975,1
143,673,-0.07779929787,0.07625623792,1
143,705,0.2574899793,-0.03036918491,1
143,737,0.07662905753,-0.08176518977,1
143,769,-0.2252895534,0.2256494761,1
143,801,0.1826056391,0.05730300024,1
143,833,-0.03286074102,-0.1132405847,1
143,865,-0.5231298804,-0.08308240771,1
143,897,-0.4450902641,0.1303320527,1
143,929,-0.1989187747,0.4446208775,1
143,961,-0.1396770477,0.2200402915,1
143,993,0.2199494839,0.5182749629,1
143,1025,0.5301846266,0.5259244442,1
143,1057,0.4542381167,0.5403222442,1
