PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 10, filenames: A:[10]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[11]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.2080302536,0.1823302358,1
47,65,-0.05682048202,0.1223632023,1
47,97,-0.1229055226,0.01721158624,1
47,129,0.08367717266,-0.08916211128,1
47,161,0.1232681274,-0.151582256,1
47,193,0.2114095092,0.1323289871,1
47,225,0.2338497043,-0.4549690783,1
47,257,0.2045461535,-0.6328706145,1
47,289,-0.01587755978,-0.2625339925,1
47,321,-0.1600165665,-0.03040219843,1
47,353,0.01508300006,0.02713914216,1
47,385,0.07431909442,0.2887217999,1
47,417,0.01949226856,0.3799905479,1
47,449,-0.006291955709,0.3861966133,1
47,481,0.048363626,0.3467481732,1
47,513,-0.1924052238,-0.08818746358,1
47,545,-0.3844101429,-0.1511547267,1
47,577,-0.3900713921,-0.06761586666,1
47,609,-0.4110736847,-0.1641055644,1
47,641,-0.1656178236,-0.325817734,1
47,673,-0.1289986521,0.1666228026,1
47,705,-0.1189600378,0.4676977992,1
47,737,-0.1170193404,0.01478619874,1
47,769,-0.4017413259,-0.3209965825,1
47,801,-0.2501538396,-0.4085155725,1
47,833,-1.414785266,-3.655055046,1
47,865,5.274085045,15.8309803,1
47,897,5.384157181,17.30784416,1
47,929,0.4647173584,-0.743658185,1
47,961,0.5925450325,-0.9629608393,1
47,993,0.5478072166,-0.3597335219,1
47,1025,0.2013998032,-0.2060190439,1
47,1057,-0.1657966375,-0.7003347874,1
47,1089,0.7215611935,-0.5012602806,1
47,1121,0.3575617671,-0.02195709944,1
47,1153,-3.057644367,-3.039489985,1
47,1185,-7.401220322,-1.769121647,1
47,1217,-7.388880253,-1.687292099,1
47,1249,-6.981466293,-2.407382011,1
47,1281,-0.09317022562,1.336527348,1
47,1313,2.553869486,2.985244751,1
47,1345,0.1594181061,3.763391972,1
47,1377,4.81136322,11.35884476,1
47,1409,1.126414537,0.8276429176,1
47,1441,15.1000843,-4.988096714,1
47,1473,-0.7115623951,0.9909130335,1
47,1505,-0.8321425915,-0.3404765129,1
47,1537,-0.507771492,-2.564891338,1
47,1569,-3.005211353,-3.689571619,1
47,1601,-3.82555151,-3.221088886,1
47,1633,-2.55656147,-3.371669769,1
47,1665,-1.764360666,-2.437632561,1
47,1697,-0.08631145954,-3.539703846,1
47,1729,2.484965324,-20.65413857,1
47,1761,-1.877780557,-3.249990463,1
47,1793,-4.139757633,-4.226829529,1
47,1825,-3.589993477,-4.882045269,1
47,1857,-0.5681312084,-5.165091515,1
47,1889,0.7972631454,-2.562407732,1
47,1921,1.372042179,-2.518955708,1
47,1953,-0.1116399765,-1.426396132,1
47,1985,-1.136494756,-2.604208946,1
47,2017,-2.438499212,-1.777154326,1
79,33,0.1843235344,0.1223184466,1
79,65,0.1420983523,0.2680932581,1
79,97,-0.09556749463,0.1116122603,1
79,129,0.1056919396,-0.1445038021,1
79,161,0.1066944599,-0.1789818108,1
79,193,-0.01066890359,-0.0298434943,1
79,225,0.1111569405,-0.2524075508,1
79,257,0.1257924438,-0.4562225342,1
79,289,-0.09097818285,-0.1671528518,1
79,321,0.08717731386,-0.06968002021,1
79,353,0.2619558573,-0.03475826979,1
79,385,0.1699315161,0.2969852686,1
79,417,0.08585374057,0.3658688962,1
79,449,0.1125190407,0.5927696228,1
79,481,0.3536585569,0.6792173982,1
79,513,0.285369575,0.1471280754,1
79,545,-0.06849575043,0.03767276555,1
79,577,-0.5241122842,-0.0555703342,1
79,609,-0.4951363802,-0.1477531344,1
79,641,-0.1305714995,0.02760768309,1
79,673,-0.1029063612,0.301313132,1
79,705,-0.07079809159,0.2071403563,1
79,737,-0.04050265253,-0.06141634285,1
79,769,-0.3368851244,-0.01317575946,1
79,801,-0.2503474951,-0.130063355,1
79,833,-1.335281253,-2.819500446,1
79,865,-0.3879231215,-0.9189413786,1
79,897,0.2204934955,0.1260864139,1
79,929,0.3032304049,-0.4949378371,1
79,961,0.2479818463,-0.4901632071,1
79,993,-0.04180203378,-0.1904027462,1
79,1025,-0.3371713758,-0.3346130252,1
79,1057,-0.8971492052,-0.7115920186,1
79,1089,-0.3037099242,-0.8074910045,1
79,1121,-0.07544256747,-0.7490305901,1
79,1153,-0.1896297932,-0.9491277933,1
79,1185,-1.217329025,-0.4361881018,1
79,1217,-4.015517712,-0.9513229132,1
79,1249,-3.890228748,-3.003940582,1
79,1281,-0.2495158911,0.3544661105,1
79,1313,-0.0345903635,0.7261161804,1
79,1345,0.4567079544,1.047741055,1
79,1377,1.006448746,1.133764267,1
79,1409,0.3443465829,0.2226663828,1
79,1441,0.2367529869,0.7933576703,1
79,1473,0.01184046268,0.6155089736,1
79,1505,-0.9978654385,0.04277551174,1
79,1537,-0.5603559017,-2.136048079,1
79,1569,-1.599845171,-3.696593285,1
79,1601,-2.092098951,-3.83117342,1
79,1633,-2.665331602,-3.165825844,1
79,1665,-1.965772629,-2.934321404,1
79,1697,-0.038205266,-3.150791407,1
79,1729,-0.8769922256,-3.973469257,1
79,1761,-1.734142542,-4.606960297,1
79,1793,-2.298734665,-4.340041161,1
79,1825,-2.550127745,-4.653456211,1
79,1857,-2.806931496,-3.421715736,1
79,1889,0.1600594521,-2.245703936,1
79,1921,-0.00559091568,-1.307491064,1
79,1953,-0.6819998026,0.1544854641,1
79,1985,-2.214006186,-2.912584305,1
79,2017,-1.948473692,-1.183745384,1
111,33,-0.00948201865,0.06046284735,1
111,65,0.2631694973,0.2860969305,1
111,97,0.1795894206,0.03800861165,1
111,129,0.4077810645,-0.3621747196,1
111,161,0.2817938924,-0.2210644186,1
111,193,0.03491210938,0.1367800385,1
111,225,-0.05145860091,-0.08754172921,1
111,257,-0.04965328425,-0.01615891606,1
111,289,0.1173275858,-0.1384897232,1
111,321,0.2891893387,-0.2621591985,1
111,353,0.2331874967,-0.07078848779,1
111,385,0.004095815122,0.1055070087,1
111,417,-0.03773608804,-0.03574002534,1
111,449,0.1145728678,0.2804816961,1
111,481,0.3151280284,0.2501748204,1
111,513,0.03236373886,0.04537707567,1
111,545,-0.1389877349,0.02426674962,1
111,577,-0.2837128937,-0.3733368516,1
111,609,-0.2590036988,-0.2354881763,1
111,641,-0.0973110199,0.2217579335,1
111,673,-0.2993607521,0.2542999387,1
111,705,-0.2259407043,0.270754844,1
111,737,-0.1035331786,0.3212966919,1
111,769,-0.1650344133,0.1429041773,1
111,801,-0.02858237922,0.02084957808,1
111,833,0.234175235,-0.006948530674,1
111,865,0.15871948,-0.05895510316,1
111,897,-0.001140281558,0.1496258378,1
111,929,0.3860907853,0.001356691122,1
111,961,0.4166233242,-0.1318847388,1
111,993,0.04839208722,0.158944726,1
111,1025,-0.2605316937,-0.1771095395,1
111,1057,-0.535124898,-0.4181212783,1
111,1089,-0.5834164023,-0.6550759077,1
111,1121,-0.1880045831,-0.6302865148,1
111,1153,-0.008707523346,-0.1289616227,1
111,1185,-0.5655177236,-0.1504250765,1
111,1217,-0.8636364937,-0.6118274927,1
111,1249,-0.3877840042,-1.19607079,1
111,1281,-0.4722616673,-0.555564642,1
111,1313,-1.044241071,0.2252111435,1
111,1345,-1.564787984,-0.07680803537,1
111,1377,-1.330139637,-0.7768158913,1
111,1409,-1.324533224,-2.127051353,1
111,1441,-0.8138535023,-1.504739165,1
111,1473,-0.589936018,0.07510316372,1
111,1505,-3.145632267,-1.42550993,1
111,1537,-3.105225563,-3.04420495,1
111,1569,-18.88988686,-11.12006283,1
111,1601,-1.47330904,-4.993283749,1
111,1633,-2.558361292,-4.363998413,1
111,1665,-2.798834562,-3.479938507,1
111,1697,-2.427473068,-3.519336939,1
111,1729,-2.355017662,-3.528879881,1
111,1761,-1.66152215,-4.026503086,1
111,1793,-1.443078041,-3.644482374,1
111,1825,-1.468156576,-2.509898424,1
111,1857,-1.445123553,-2.249206066,1
111,1889,-1.231667876,-2.620606422,1
111,1921,-0.8340855837,-1.725442171,1
111,1953,-1.746033669,-1.142378092,1
111,1985,-2.786704063,-1.9109478,1
111,2017,-1.977650762,-0.6718089581,1
143,33,-0.07054175436,0.05726119876,1
143,65,0.08959999681,-0.06605737656,1
143,97,0.05476831272,-0.2146935463,1
143,129,0.1987904012,-0.4515970349,1
143,161,-0.02392864227,-0.1912762821,1
143,193,-0.2567391694,-0.1191213802,1
143,225,-0.2761540413,-0.005101293325,1
143,257,-0.2750448883,0.1688308269,1
143,289,0.02554212511,-0.1974930763,1
143,321,0.2468681633,-0.5046178699,1
143,353,0.05319714546,-0.2785562277,1
143,385,-0.1060782745,-0.1259692907,1
143,417,0.1227829903,-0.1276691556,1
143,449,0.1894244701,-0.06317006052,1
143,481,0.07970274985,-0.09756036103,1
143,513,-0.06650011241,-0.02983282879,1
143,545,-0.1417373121,0.02787136659,1
143,577,-0.04328341782,-0.04255012423,1
143,609,0.008338227868,0.01619264483,1
143,641,-0.01790900528,0.1771720499,1
143,673,-0.13477467,0.06692029536,1
143,705,-0.07956185937,0.2461941242,1
143,737,-0.3434525728,0.3985776305,1
143,769,-0.2794183791,0.1068722457,1
143,801,0.1404663026,0.06837097555,1
143,833,0.2950658202,0.0644493103,1
143,865,0.1980795562,-0.2037096918,1
143,897,0.16374138,-0.08968874812,1
143,929,0.2201916277,0.2557958663,1
143,961,0.2567725778,0.008601680398,1
143,993,-0.1094939709,-0.04806655645,1
143,1025,13.88183403,11.09530258,1
143,1057,-0.4122220278,-0.2995509207,1
143,1089,-0.3427452445,-0.3958781958,1
143,1121,0.2071240544,-0.3390488625,1
143,1153,0.1539511681,-0.2634308338,1
143,1185,0.1942522526,-0.7683119774,1
143,1217,-0.2462614775,-0.4664238691,1
143,1249,-0.1759665608,-0.391917944,1
143,1281,0.04261946678,-0.6352422237,1
143,1313,-0.5122647285,0.1462732553,1
143,1345,-0.6657096148,-1.504299641,1
143,1377,-0.0563095808,-1.145936489,1
143,1409,-1.814633846,-2.306242466,1
143,1441,-1.732522726,-1.860064983,1
143,1473,0.0320264101,-0.3417663574,1
143,1505,-2.327998161,-1.594921589,1
143,1537,-2.74132967,-2.766340017,1
143,1569,-0.1632336378,-4.246415138,1
143,1601,-0.8250938654,-5.994015694,1
143,1633,-2.109419346,-4.745725632,1
143,1665,-2.786779404,-3.760890484,1
143,1697,-3.407536268,-3.522832394,1
143,1729,-2.464830875,-3.501902342,1
143,1761,-1.844350338,-3.914276123,1
143,1793,-1.388541937,-3.141237259,1
143,1825,-1.244012594,-1.29805398,1
143,1857,-1.072838783,-1.761824369,1
143,1889,-0.7037442923,-2.664002895,1
143,1921,-2.255687714,-2.386863947,1
143,1953,-3.273573399,-2.104846239,1
143,1985,-2.368425846,-1.393370032,1
143,2017,-1.796751738,-0.2766780257,1
175,33,0.2316851914,0.05159111694,1
175,65,0.2061868608,-0.09415946156,1
175,97,0.05684348196,0.09735165536,1
175,129,-0.06364711374,-0.2856603265,1
175,161,-0.2253387123,-0.4845775962,1
175,193,-0.1953637898,-0.1575571299,1
175,225,-0.06847733259,0.1069147885,1
175,257,-0.02225952595,0.1508558691,1
175,289,-0.06310200691,-0.004946738482,1
175,321,0.2444151044,-0.02077291906,1
175,353,0.1987217963,0.04088310897,1
175,385,-0.092424348,0.02643349767,1
175,417,0.1077133715,-0.03585635871,1
175,449,0.2565253377,-0.212880224,1
175,481,-0.01712979376,-0.2056857944,1
175,513,-0.04088070989,0.2126915902,1
175,545,-0.08403676748,0.2754097581,1
175,577,-0.1497377753,0.1454826444,1
175,609,-0.03766143322,-0.0900535211,1
175,641,-0.005048289895,-0.161452502,1
175,673,0.04836015403,0.0219168812,1
175,705,0.2029221058,-0.03421436623,1
175,737,-0.402087152,-0.2076029778,1
175,769,-0.5044147372,-0.01959085464,1
175,801,-0.09232429415,0.268799603,1
175,833,0.0662106052,0.1936032176,1
175,865,0.1705346406,-0.1981094182,1
175,897,0.3325023651,-0.1619028747,1
175,929,0.2515664101,0.112842828,1
175,961,-0.03998790681,0.08763235807,1
175,993,-0.1161991209,-0.08782819659,1
175,1025,-0.3625147045,-0.2150886655,1
175,1057,-0.5369910598,-0.3758917451,1
175,1089,-0.2272440195,-0.5510686636,1
175,1121,0.3468513489,-0.4782987833,1
175,1153,0.4463812113,-0.3230273724,1
175,1185,-0.5372924805,-1.634716272,1
175,1217,-1.766147614,-2.574433327,1
175,1249,-0.8761757016,-1.138951182,1
175,1281,-9.78107357,-1.566883087,1
175,1313,-5.725877762,-5.892308235,1
175,1345,-1.385387897,-2.395119905,1
175,1377,-1.866554499,-2.449007034,1
175,1409,-3.575472355,-2.049566269,1
175,1441,-3.73731041,-1.626348972,1
175,1473,-2.142007351,-1.225185633,1
175,1505,-1.021856785,-2.021408558,1
175,1537,-1.647836924,-2.447502375,1
175,1569,-1.407719731,-4.273243427,1
175,1601,-1.235096216,-5.510622025,1
175,1633,-1.233804941,-4.006000042,1
175,1665,-2.381169558,-4.020320892,1
175,1697,-3.602451086,-3.895332336,1
175,1729,-3.244368553,-3.408966303,1
175,1761,-2.424581528,-2.76903367,1
175,1793,-2.700014114,-2.402380705,1
175,1825,-2.185110331,-2.33095932,1
175,1857,-1.256706119,-1.789008856,1
175,1889,-1.414126158,-2.260053158,1
175,1921,-2.028758287,-2.477459431,1
175,1953,-3.560068607,-2.800758362,1
175,1985,-3.311819077,-1.104666948,1
175,2017,-2.696662426,-0.1365718395,1
207,33,0.1260192394,0.07431778312,1
207,65,0.08998095989,0.1343698055,1
207,97,0.2583969235,0.1678648889,1
207,129,0.2933228314,-0.3028173745,1
207,161,-0.07536804676,-0.3126475513,1
207,193,0.05184870958,-0.06144833565,1
207,225,0.2657459378,-0.1354374141,1
207,257,0.2660232782,-0.0108602345,1
207,289,0.1874913722,0.06145033985,1
207,321,-0.02994247526,-0.01027797908,1
207,353,-0.1300899684,0.03211456537,1
207,385,0.04367824644,-0.02870058268,1
207,417,0.143121779,-0.07100432366,1
207,449,-0.05177484453,-0.1657250226,1
207,481,-0.3276224732,-0.3265513182,1
207,513,-0.3345488608,-0.1639066935,1
207,545,-0.1701044738,0.2218399644,1
207,577,-0.2585034966,-0.06243306398,1
207,609,-0.1277383268,-0.5210664868,1
207,641,-0.04178064317,-0.6367640495,1
207,673,-0.0438105464,-0.3906312585,1
207,705,0.1368696094,-0.3235885203,1
207,737,-0.02438959479,-0.2171248645,1
207,769,-0.2531272471,-0.147438705,1
207,801,-0.2665792108,0.01670557261,1
207,833,-0.2945367694,-0.03130827099,1
207,865,-0.1901112199,-0.2661632001,1
207,897,-0.002001307905,0.135574311,1
207,929,-0.060701482,0.3471747637,1
207,961,-0.2609650493,0.3826602697,1
207,993,-0.2027342319,0.1272208691,1
207,1025,-0.2870002389,-0.05179971457,1
207,1057,-0.1863462627,-0.2847883701,1
207,1089,0.1425297409,-0.8002426028,1
207,1121,0.1860305369,-0.6868867874,1
207,1153,0.2218060941,-0.1370689869,1
207,1185,-0.5079231262,-1.729186773,1
207,1217,-1.14354682,-2.838965893,1
207,1249,-1.092646837,-4.456725121,1
207,1281,-3.04193306,-4.481596947,1
207,1313,-5.162033558,-3.382109404,1
207,1345,-1.352127075,-1.778151512,1
207,1377,-0.7245107889,-1.918349981,1
207,1409,-2.646589279,-1.283900499,1
207,1441,-4.296150684,-2.857858419,1
207,1473,-3.361565113,-4.636149883,1
