PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 19, filenames: A:[19]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[20]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.1529848874,-0.01930165291,1
47,65,-0.02216947079,0.1962558925,1
47,97,-0.1144961119,0.2100813389,1
47,129,-0.3516389728,-0.03909343481,1
47,161,-0.03326293826,0.2930464745,1
47,193,0.2757768035,0.2736319304,1
47,225,0.2470457256,0.1169088781,1
47,257,0.2032190412,0.1956912577,1
47,289,-0.01505088806,0.249538064,1
47,321,-0.1988425553,0.2727315426,1
47,353,-0.4753648043,0.305930078,1
47,385,-0.6709652543,0.1424401999,1
47,417,-0.5859022737,0.1229068041,1
47,449,-0.1845831275,0.4732488394,1
47,481,-0.1755656302,0.3199728131,1
47,513,-0.3619011641,-0.01769161224,1
47,545,-0.1622695178,-0.03331258893,1
47,577,-0.01917307079,-0.1948704123,1
47,609,-0.0410323143,-0.3070065379,1
47,641,-0.1748903394,-0.03987783194,1
47,673,-0.1754680276,-0.06146895885,1
47,705,-0.06656692177,-0.2988688946,1
47,737,0.05757208914,-0.3159704804,1
47,769,0.06462296844,-0.4004375339,1
47,801,-0.2519979775,-0.07411962748,1
47,833,-0.3272747993,-0.4964746237,1
47,865,-0.2054051161,-0.9686614275,1
47,897,-0.03763663769,-0.1753070354,1
47,929,-0.1700924635,0.2255659997,1
47,961,0.1949155033,0.009010255337,1
47,993,0.7776919007,-0.1566334367,1
47,1025,0.587536931,-0.2556099892,1
47,1057,-0.1454150975,-0.0550686121,1
47,1089,-0.6269661188,-0.7024751306,1
47,1121,-4.89004612,-6.336959362,1
47,1153,-6.849894047,-6.373633862,1
47,1185,0.4935640097,0.5446523428,1
47,1217,0.8690347672,0.611341238,1
47,1249,0.8634023666,0.1320544779,1
47,1281,0.9475616217,-0.6453323364,1
47,1313,0.3010945618,-0.07258987427,1
47,1345,-0.1388753355,0.7387279868,1
47,1377,0.2856113911,0.20029217,1
47,1409,0.5213497877,-0.6322942972,1
47,1441,0.6525743008,-0.5089691877,1
47,1473,0.2581053972,-0.3975511789,1
47,1505,-0.2934026718,-1.113002539,1
47,1537,-3.954067469,-0.7173343897,1
47,1569,-5.327807903,1.805506468,1
47,1601,-5.817852497,2.330774069,1
47,1633,-6.05612421,1.495332718,1
47,1665,-9.481775284,1.138267994,1
47,1697,-4.922757149,1.307030916,1
47,1729,-1.46397543,1.399545431,1
47,1761,-2.164653778,0.8941957951,1
47,1793,-4.683924675,0.7128080726,1
47,1825,-4.26004982,1.213712692,1
47,1857,-4.722473621,1.476823092,1
47,1889,-4.061022758,-1.053265452,1
47,1921,-2.529815674,-1.940653801,1
47,1953,-2.859423161,-1.513213873,1
47,1985,-2.378890753,-0.9172177315,1
47,2017,-0.03841781616,0.3207054138,1
79,33,0.04644694924,-0.05618153512,1
79,65,-0.2667113245,-0.09240466356,1
79,97,-0.1831744164,0.02100776136,1
79,129,-0.1846441627,0.008293181658,1
79,161,-0.1927064061,0.2708741724,1
79,193,0.0394488126,0.3765817881,1
79,225,0.1470448673,0.1775661409,1
79,257,0.09463519603,-0.02338367701,1
79,289,0.05607875437,0.1946082413,1
79,321,0.1459193826,-0.01517228782,1
79,353,-0.09155519307,0.03950464725,1
79,385,-0.5471608639,0.2830813527,1
79,417,-0.2211716771,0.05125239491,1
79,449,0.05676281452,0.3494439721,1
79,481,-0.1642872393,0.3043697774,1
79,513,0.06570679694,0.1215321273,1
79,545,0.3128604293,0.1010560691,1
79,577,0.2444477975,-0.2040791512,1
79,609,-0.1610741615,0.02352993563,1
79,641,-0.3327888548,0.2507994771,1
79,673,-0.192304045,0.1128257513,1
79,705,-0.03569331765,0.04936862737,1
79,737,0.06732245535,-0.07988648117,1
79,769,-0.04448045045,-0.1772012264,1
79,801,-0.1068497747,0.1558785737,1
79,833,-0.01691061258,-0.2323923111,1
79,865,0.08806453645,-0.4506177008,1
79,897,0.04360975325,0.1753115654,1
79,929,-0.01265014708,0.3920100927,1
79,961,-0.01071360707,0.04951954633,1
79,993,-0.0132919848,-0.3373699486,1
79,1025,-0.02324540913,-0.05186889321,1
79,1057,-0.008441358805,0.3681826591,1
79,1089,0.4686281383,-0.02974811196,1
79,1121,1.100304842,-0.3549948931,1
79,1153,0.5502206087,0.006946176291,1
79,1185,0.5194576979,0.4492934644,1
79,1217,0.3987736106,0.5673444271,1
79,1249,-0.003615945578,0.1367128342,1
79,1281,0.09009818733,-0.5532622337,1
79,1313,0.1158839762,-0.8628618717,1
79,1345,0.0808037743,-0.5626534224,1
79,1377,0.3852693141,-0.3507262766,1
79,1409,0.08613926172,-0.1825658679,1
79,1441,-0.007511973381,-0.1068919897,1
79,1473,-0.2179591954,-0.4161163568,1
79,1505,-0.4729100764,-0.5810925961,1
79,1537,-1.224564195,-0.2981036305,1
79,1569,-1.583093524,0.8049139977,1
79,1601,-1.409405231,2.171450138,1
79,1633,-2.556308031,1.977399349,1
79,1665,-4.102606773,0.6187885404,1
79,1697,-3.365051508,0.7622095346,1
79,1729,-2.093087673,0.7813501358,1
79,1761,-2.819624424,0.5278624892,1
79,1793,-3.435164928,0.8075935841,1
79,1825,-3.791544437,1.842228174,1
79,1857,-3.282913446,1.456197977,1
79,1889,-3.106255531,-0.2729382217,1
79,1921,-2.66678524,-0.6340658665,1
79,1953,-2.449460983,-0.4765197039,1
79,1985,-2.539714098,-0.002151787281,1
79,2017,1.025646567,-0.8469889164,1
111,33,-0.06935113668,-0.04529003054,1
111,65,-0.2508838773,-0.1440050006,1
111,97,-0.2529287338,-0.02954417467,1
111,129,0.001468360424,0.1319587827,1
111,161,-0.1849731803,0.2704242766,1
111,193,-0.06941717863,0.19382447,1
111,225,0.03233598173,0.009306140244,1
111,257,0.01734602451,-0.1080090851,1
111,289,0.1420174241,-0.1598998308,1
111,321,0.1630990952,-0.3051567376,1
111,353,0.08039945364,-0.07801260799,1
111,385,-0.04717902094,0.1957730949,1
111,417,-0.06321064383,0.1013965309,1
111,449,-0.2399330288,0.1370870173,1
111,481,-0.2466723174,0.0345441103,1
111,513,0.2580716312,-0.005247928202,1
111,545,0.1159995496,0.00795565173,1
111,577,-0.1760122776,-0.05801220238,1
111,609,-0.2629837394,0.2848324478,1
