PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 28, filenames: A:[28]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[29]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.09325993061,0.2455964684,1
47,65,-0.4204509258,0.07232375443,1
47,97,-0.319206655,-0.03819602728,1
47,129,-0.0821762532,-0.07100877166,1
47,161,0.2864275277,-0.04185724258,1
47,193,0.1693744957,0.1509016305,1
47,225,0.07044207305,0.06567101181,1
47,257,-0.0842179358,0.01370887458,1
47,289,-0.06810803711,0.06648406386,1
47,321,0.2095844597,0.1719613969,1
47,353,0.2120453715,0.3820972443,1
47,385,0.2005407512,0.4936765432,1
47,417,0.1738538742,0.1375713795,1
47,449,-0.09741025418,-0.1403007209,1
47,481,-0.3765311241,-0.05665573478,1
47,513,-0.3600386381,-0.2391222715,1
47,545,-0.3592265248,-0.3364655077,1
47,577,-0.187027663,-0.245259285,1
47,609,-0.06067694724,-0.1581523418,1
47,641,-0.07942053676,0.1686358899,1
47,673,-0.06225515157,0.2558356225,1
47,705,0.06013467908,0.2195082158,1
47,737,0.2015511692,-0.09063695371,1
47,769,0.2610406876,-0.4290364981,1
47,801,0.266184926,-0.06453405321,1
47,833,0.4288164377,-0.05395497382,1
47,865,0.04577849805,0.06161986664,1
47,897,7.361664772,-19.06064034,1
47,929,-0.1320006251,-0.3683080673,1
47,961,-0.1078469455,-0.9476442337,1
47,993,-0.07460358739,-0.4825062752,1
47,1025,0.2944938242,0.9995421171,1
47,1057,-3.071999788,12.48132515,1
47,1089,9.284582138,-3.608614445,1
47,1121,9.14153862,6.636600018,1
47,1153,0.4651284218,-0.9762052298,1
47,1185,0.6372755766,-0.9807674289,1
47,1217,0.4477172494,-0.2394909859,1
47,1249,1.012209535,-0.4081520438,1
47,1281,1.146144986,-6.518844604,1
47,1313,0.4676974416,-5.947258949,1
47,1345,0.1856647134,0.9719747305,1
47,1377,0.4121844769,0.2587046623,1
47,1409,-0.05457258224,-1.254590988,1
47,1441,-9.77365303,-15.84494781,1
47,1473,-12.64095688,-4.643567085,1
47,1505,-5.084989548,-2.492855072,1
47,1537,-0.5331060886,-1.529096603,1
47,1569,-1.723301411,-2.739845514,1
47,1601,-2.3291049,-3.636558771,1
47,1633,-1.579289675,-1.594933748,1
47,1665,-1.086613059,-0.3130897284,1
47,1697,-0.9804866314,-1.113642097,1
47,1729,-1.112487078,-1.532055616,1
47,1761,-2.276048183,-1.725232482,1
47,1793,-4.77566433,-2.373000383,1
47,1825,-1.128516674,-1.633131027,1
47,1857,-2.809751511,-2.882036686,1
47,1889,-6.023117065,-1.384505749,1
47,1921,-6.571606636,-0.3203809261,1
47,1953,-6.729683399,0.1747852564,1
47,1985,-6.376365662,-3.09894681,1
47,2017,-9.465693474,-3.796384335,1
79,33,-0.04011368006,0.1860452294,1
79,65,-0.2520585656,-0.01519163884,1
79,97,-0.2803813815,-0.008444741368,1
79,129,-0.1733994782,-0.1607875526,1
79,161,0.108803764,-0.1334905922,1
79,193,0.3790255785,-0.03665790334,1
79,225,0.139700681,0.06702269614,1
79,257,-0.2500908673,0.150192827,1
79,289,-0.3099688888,0.2355368733,1
79,321,0.110444665,-0.0367718786,1
79,353,0.2459910214,0.198037535,1
79,385,0.1409750879,0.1562176198,1
79,417,0.05743040517,-0.07045888156,1
79,449,0.02752765268,-0.05566374213,1
79,481,-0.1697189063,0.05471661687,1
79,513,-0.1795559824,-0.002325132489,1
79,545,-0.09740701318,-0.1465031654,1
79,577,-0.0937672928,-0.3208770752,1
79,609,-0.04814233631,-0.3102268577,1
79,641,-0.1159828678,0.160927102,1
79,673,-0.1085141599,0.3057876229,1
79,705,0.02266867459,0.008852511644,1
79,737,0.226386115,0.2298272103,1
79,769,0.2660349905,0.1274873316,1
79,801,0.1363333166,0.003067594022,1
79,833,0.4025990963,-0.101691708,1
79,865,0.3601358235,-0.2334718406,1
79,897,0.002225808799,0.1261790395,1
79,929,-0.1536859125,0.3617869616,1
79,961,0.0870526582,-0.09261703491,1
79,993,0.5541101694,-0.1748996377,1
79,1025,0.3821225166,1.620000601,1
79,1057,0.8049935699,5.293596268,1
79,1089,-0.122983709,-0.4782755971,1
79,1121,0.05425727367,-0.7476326227,1
79,1153,0.2919152379,-0.07507658005,1
79,1185,0.5713977814,0.1955651641,1
79,1217,0.2652314007,0.0830745697,1
79,1249,-0.2755327821,-0.7617264986,1
79,1281,-1.696028471,-6.52801466,1
79,1313,-0.2954441905,-7.502965927,1
79,1345,-0.4206426442,-0.6167500615,1
79,1377,-0.4572531581,-0.9784388542,1
79,1409,-5.071429253,-6.277191639,1
79,1441,-7.083761692,-11.67722893,1
79,1473,-6.074345589,-9.388433456,1
79,1505,-1.005153418,-1.95688796,1
79,1537,0.2108863592,-2.399726391,1
79,1569,-4.643083572,-1.278153777,1
79,1601,11.98604584,13.4617033,1
79,1633,-10.55007648,-2.137184858,1
79,1665,-2.014795065,1.793829322,1
79,1697,-2.137372255,0.006334960461,1
79,1729,-2.812316418,-0.9008729458,1
79,1761,-3.747348547,-1.765982628,1
79,1793,-4.619736195,-2.244805336,1
79,1825,-4.4872756,-3.032671928,1
79,1857,-5.361651421,-3.619983196,1
79,1889,-7.533538818,-3.438381672,1
79,1921,-6.683761597,-2.789689302,1
79,1953,-5.401720524,-1.115948796,1
79,1985,-7.140692234,-2.981539726,1
79,2017,-9.037439346,-1.965530276,1
111,33,0.1172517836,0.09662002325,1
111,65,0.01976792514,-0.04224645346,1
111,97,-0.1821570992,-0.1961873472,1
111,129,-0.1053046063,-0.3245679438,1
111,161,0.1597205251,-0.1309209168,1
111,193,0.440446198,0.1298523694,1
111,225,0.4645799398,0.1529974043,1
111,257,0.1956415772,-0.01523792744,1
111,289,-0.08332204819,0.2328824401,1
111,321,-0.1210465282,0.2258274704,1
111,353,0.04553465545,0.2863582969,1
111,385,-0.02101656049,-0.07272326946,1
111,417,-0.2547593713,-0.3185766935,1
111,449,0.1399638355,0.2853895426,1
111,481,0.2428008318,0.3182361126,1
111,513,0.0114363879,0.1294977963,1
111,545,0.05524737388,0.04946266487,1
111,577,0.03481653333,-0.219432354,1
111,609,0.1137017757,-0.5574917197,1
111,641,0.0209531039,-0.134517312,1
111,673,-0.2396813482,0.006571363658,1
