PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 40, filenames: A:[40]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[41]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.2208167911,0.03754112124,1
47,65,0.2566496134,-0.2017389238,1
47,97,0.2438009977,-0.2088400275,1
47,129,0.209547475,-0.1943956763,1
47,161,-0.107645154,-0.389936626,1
47,193,-0.3141559362,-0.4544188678,1
47,225,-0.2553882301,-0.07656258345,1
47,257,-0.1411601901,-0.142115593,1
47,289,-0.1533051133,-0.4502723813,1
47,321,-0.5563340187,-0.5357964039,1
47,353,-0.3633540869,-0.3496589959,1
47,385,-0.01234611869,-0.06469485164,1
47,417,0.1301221251,-0.01617537439,1
47,449,0.2577929497,-0.1308503151,1
47,481,0.2525031567,-0.2179019451,1
47,513,-0.08852219582,-0.1016675085,1
47,545,0.07985679805,0.2179908156,1
47,577,0.2408279032,0.1726199239,1
47,609,-0.1178307533,0.3710057735,1
47,641,-0.3608086109,0.3763934672,1
47,673,-0.2737918794,0.01685523987,1
47,705,-0.1147962883,-0.04197767377,1
47,737,0.08078578115,-0.4715378284,1
47,769,0.02064070106,-0.2499750853,1
47,801,-0.2460684925,-0.01121163368,1
47,833,-0.445720315,-0.2053517103,1
47,865,-0.6905528307,-0.1530317515,1
47,897,-0.6077094674,-0.1684208363,1
47,929,-0.5185147524,-0.3145347536,1
47,961,-0.6211117506,-0.2347484231,1
47,993,-0.5707685947,-0.1370152831,1
47,1025,0.2560693026,0.01626944542,1
47,1057,1.272735357,-0.227575779,1
47,1089,0.8413672447,-0.3967292011,1
47,1121,0.1504272223,0.5919771194,1
47,1153,-0.375191927,0.197435379,1
47,1185,-0.1905742288,-0.4817157984,1
47,1217,-0.008025556803,-0.1418917775,1
47,1249,-0.4057457447,0.4161967635,1
47,1281,0.01591432095,0.5703062415,1
47,1313,-2.392970085,-10.421031,1
47,1345,-1.379850626,0.1719491482,1
47,1377,-0.7505741119,0.4689731598,1
47,1409,0.2085146904,0.9548929334,1
47,1441,-0.8440628052,0.3288213015,1
47,1473,-1.578746796,0.3269238472,1
47,1505,-8.02259922,-20.24061203,1
47,1537,9.161872864,-8.795712471,1
47,1569,19.26453018,-4.854418278,1
47,1601,-5.608113289,1.901959419,1
47,1633,-6.60634613,0.435100913,1
47,1665,-5.44011116,-3.805431366,1
47,1697,-2.259272575,-1.270240188,1
47,1729,-0.9071524143,0.04138159752,1
47,1761,6.741521358,8.226146698,1
47,1793,11.69632244,4.606334209,1
47,1825,-1.782124996,1.437340856,1
47,1857,-5.07227087,1.704444289,1
47,1889,-5.235671997,1.609941959,1
47,1921,-4.017343044,4.256950378,1
47,1953,-3.378687382,6.149561882,1
47,1985,-17.54835129,-10.64423943,1
47,2017,7.219736099,-3.42307663,1
79,33,0.07477050275,0.2619997263,1
79,65,0.1009185314,-0.05958164483,1
79,97,0.1690607816,-0.08378105611,1
79,129,0.07268390059,0.2589911819,1
79,161,-0.1887700111,0.2150214314,1
79,193,-0.2116916627,-0.2456070483,1
79,225,-0.1890674829,-0.2214952111,1
79,257,0.2109383345,0.1385525316,1
