PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 5, filenames: A:[5]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[6]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,929,-0.1834942251,-0.0542216599,1
79,961,-0.01326077431,-0.1105389595,1
79,993,0.1303137243,-0.06752839684,1
79,1025,0.2084525526,-0.3798394203,1
79,1057,0.2780466974,-0.4620011151,1
79,1089,0.4419593811,-0.7412629724,1
79,1121,0.4105334282,-0.6502691507,1
79,1153,0.8668465614,-0.04405963421,1
79,1185,2.284986734,-1.303979039,1
79,1217,1.387035608,-1.644448042,1
79,1249,-0.7265350819,0.05557274818,1
79,1281,1.725683689,-1.856387973,1
79,1313,2.257986307,-1.602122784,1
79,1345,1.849450111,-1.773962736,1
79,1377,8.232564926,-1.155226707,1
79,1409,3.625200748,-3.258320093,1
79,1441,1.864806414,-3.981071711,1
79,1473,4.003908157,-4.277441978,1
79,1505,3.113894463,-5.012479305,1
79,1537,4.785369396,-5.589959621,1
79,1569,4.271188736,-4.983483791,1
79,1601,2.270884037,-2.327037334,1
79,1633,1.814985037,-1.082453012,1
79,1665,2.574933052,0.5519471169,1
79,1697,3.731110573,0.2713845968,1
79,1729,3.584495544,-2.076470613,1
79,1761,3.630048275,-2.334193707,1
79,1793,2.660654306,-2.020665646,1
79,1825,0.4383178353,-0.07493674755,1
79,1857,0.09309703112,-0.9795004129,1
79,1889,-0.2644838691,-1.820969343,1
79,1921,-0.07891362906,-1.758799076,1
79,1953,2.131182432,-5.188301563,1
79,1985,1.024017811,-3.074505329,1
79,2017,-0.1608705521,-1.305888891,1
111,33,0.03517986089,0.2260255814,1
111,65,0.08451332152,-0.2910298705,1
111,97,0.08375758678,-0.3698244393,1
111,129,-0.05619163066,-0.1098764166,1
111,161,-0.103454791,0.2283500731,1
111,193,0.1844144017,0.5229711533,1
111,225,0.1285391301,0.230759874,1
111,257,0.0372929126,0.1308217794,1
111,289,0.1944450438,0.1227964163,1
111,321,0.05476972088,0.1068776101,1
111,353,0.1433784366,0.09986308217,1
111,385,0.246895805,-0.004325725138,1
111,417,0.1352877915,-0.02332706377,1
111,449,0.1451401263,-0.06068747118,1
111,481,0.0205219835,-0.07428476214,1
111,513,-0.2903713882,-0.2224904299,1
111,545,-0.2653363347,-0.121684894,1
111,577,-0.1144875586,-0.08516669273,1
111,609,0.02111722529,-0.4404346347,1
111,641,0.07388526946,0.2103080451,1
111,673,-0.1454146206,0.8526278734,1
111,705,-0.05117430538,0.195855394,1
111,737,0.1643054485,0.01714116335,1
111,769,0.1924557537,-0.02126346156,1
111,801,0.2046910822,-0.01911127567,1
111,833,0.1541033685,0.1379596591,1
111,865,-0.1264686733,-0.1017468721,1
111,897,-0.2849245965,-0.2716793418,1
111,929,0.4179437757,-0.1384213567,1
111,961,0.3228597343,-0.2499760389,1
111,993,0.2599899769,-1.014170408,1
111,1025,0.3977083564,-1.702622294,1
111,1057,0.2759787738,-0.8805998564,1
111,1089,0.5318844914,-0.540974021,1
111,1121,0.3406631649,-0.1993849874,1
111,1153,0.3691153526,-0.3150193691,1
111,1185,1.246791363,-0.5375800133,1
111,1217,1.989760399,0.5384384394,1
111,1249,2.452961922,-0.9242076874,1
111,1281,5.781853676,-3.37899065,1
111,1313,6.564411163,-2.492146492,1
111,1345,5.340318203,-2.888592958,1
111,1377,4.097269535,-3.851828337,1
111,1409,0.8901643753,-3.778400898,1
111,1441,0.4232807159,-3.936453342,1
111,1473,1.095601082,-4.525067329,1
111,1505,3.46198225,-4.880730152,1
111,1537,4.631176949,-5.031448841,1
111,1569,4.883504391,-4.564282894,1
111,1601,5.225315571,-3.266328335,1
111,1633,5.71433115,-1.489498138,1
111,1665,5.409556866,-0.1843355894,1
111,1697,4.374969006,-0.2136520147,1
111,1729,2.258749962,-2.181483269,1
111,1761,2.723943472,-2.958460331,1
111,1793,3.415561199,-2.530112982,1
111,1825,1.322260261,-1.57013011,1
111,1857,1.379750252,-2.588576555,1
111,1889,0.9457554817,-3.23795414,1
111,1921,-0.105733633,-2.932903051,1
111,1953,1.724433422,-4.632646561,1
111,1985,1.5631423,-5.900794029,1
111,2017,1.817807913,-2.145376205,1
143,33,0.1590845287,0.1336238384,1
143,65,-0.03225716949,-0.1691282392,1
143,97,-0.2730537355,-0.4282677174,1
143,129,-0.2322145402,-0.0526442565,1
143,161,-0.1148048416,0.2849841714,1
143,193,-0.06996250153,0.3918286562,1
143,225,-0.03179493174,-0.006516285241,1
143,257,-0.0575218834,-0.1440506876,1
143,289,-0.0635015443,-0.0934478268,1
143,321,-0.02625277266,0.006451133639,1
143,353,0.06723409891,-0.05752541125,1
143,385,-0.02424031869,-0.08766654134,1
143,417,-0.02343069762,-0.04603267461,1
143,449,0.0247078687,-0.3482741117,1
143,481,-0.1690266132,-0.3545088172,1
143,513,-0.3493734896,-0.1849464774,1
143,545,-0.2421165705,0.01750978827,1
143,577,-0.1540947706,-0.07566791773,1
143,609,-0.0951487273,-0.4476716518,1
143,641,-0.1009850204,-0.409458667,1
143,673,-0.1917562187,0.1671687365,1
143,705,0.2564475834,0.01227992773,1
143,737,0.4082154036,0.004331640899,1
143,769,0.02100090683,-0.1776964664,1
143,801,0.0074546244,-0.3570588231,1
143,833,0.1138437539,-0.0377651453,1
143,865,0.1849734038,0.001316748559,1
143,897,0.05566102266,-0.1932169795,1
143,929,0.6867314577,-0.2842308283,1
143,961,0.6292640567,-0.3623224497,1
143,993,0.3331474662,-1.062443614,1
143,1025,0.6630482674,-1.384413242,1
143,1057,0.1892835796,-0.441224277,1
143,1089,14.69548416,-13.45514107,1
143,1121,-0.2613318861,-0.3928256035,1
143,1153,0.34334445,-0.2488980293,1
143,1185,0.8352549076,-0.2539499402,1
143,1217,1.449353218,1.134800196,1
143,1249,5.473181725,-0.9854025841,1
143,1281,7.298151016,-2.473017693,1
143,1313,4.877465248,-2.984567642,1
143,1345,0.2221670151,-10.62573814,1
143,1377,-0.5280919075,-8.627748489,1
143,1409,3.676583767,-3.975034714,1
143,1441,3.468810081,-4.338602543,1
143,1473,3.222150564,-4.947577477,1
143,1505,3.732756615,-4.786153316,1
143,1537,4.567269802,-4.90915823,1
143,1569,5.242868423,-4.477502823,1
143,1601,6.573284626,-3.388238907,1
143,1633,-0.6905255318,8.391415596,1
143,1665,6.320966244,-1.976057291,1
143,1697,4.197789192,-1.895303726,1
143,1729,0.750544548,-2.864956856,1
143,1761,1.404231071,-4.800796032,1
143,1793,2.353868723,-3.920252323,1
143,1825,2.902069807,-4.059159279,1
143,1857,2.01473093,-4.317295551,1
143,1889,1.781430721,-4.189171791,1
143,1921,1.982500792,-3.910644293,1
143,1953,2.433080912,-5.368550301,1
143,1985,2.050670624,-5.933646679,1
143,2017,1.092644691,-2.655188084,1
175,33,0.2031464875,-0.02004509419,1
175,65,0.1046331823,-0.1200019568,1
175,97,-0.4401268363,-0.1408216506,1
175,129,-0.322657764,-0.002947361208,1
175,161,-0.1834690869,0.04082226753,1
175,193,-0.3023791909,-0.01049562171,1
175,225,-0.2103865743,-0.1974235475,1
175,257,-0.1592169851,0.07400568575,1
175,289,-0.2426787317,0.1533934474,1
175,321,0.07344029844,-0.192479223,1
175,353,0.1111509874,-0.2898516655,1
175,385,-0.07909616828,-0.1016898677,1
175,417,-0.1773971468,-0.2567290664,1
175,449,-0.1648144126,-0.4082081616,1
175,481,-0.09773643315,-0.3126769662,1
175,513,-0.2344082296,-0.4204593599,1
175,545,-0.1756503284,-0.1612893045,1
175,577,0.09198190272,-0.003556326032,1
175,609,0.08923247457,-0.2120920122,1
175,641,-0.07453939319,-0.1920013279,1
175,673,-0.1822098494,0.04334032536,1
175,705,0.2171760947,-0.005480699241,1
175,737,0.2784329653,0.2181514502,1
175,769,-0.0137228258,-0.180333972,1
175,801,-0.1049494818,-0.6078445911,1
175,833,-0.08445677906,-0.5023519993,1
175,865,0.01104406826,-0.07892695069,1
175,897,0.02228300273,0.007913373411,1
175,929,0.4493233562,-0.06543447077,1
175,961,0.3501633406,-0.1303580999,1
175,993,-0.02270555496,-0.220312953,1
175,1025,0.2679029405,-0.287851572,1
175,1057,15.03105545,-0.7936452627,1
175,1089,14.55136585,-0.8212491274,1
175,1121,-0.03462004662,-0.4065853953,1
175,1153,0.3845555782,0.07451784611,1
175,1185,4.96473074,-0.1395712197,1
175,1217,2.524619818,0.821511507,1
175,1249,2.158993721,-1.084726453,1
175,1281,4.229403496,-2.403726339,1
175,1313,5.175032139,-3.556931973,1
175,1345,5.346355438,-3.967045307,1
175,1377,6.261988163,-7.033530712,1
175,1409,3.869738817,-5.056414127,1
175,1441,3.727233887,-5.387592793,1
175,1473,3.867907524,-4.736316681,1
175,1505,4.216008663,-4.829753399,1
175,1537,4.453852654,-5.447289467,1
175,1569,5.515411377,-4.580317974,1
175,1601,15.33457565,9.442446709,1
175,1633,14.96089935,8.678182602,1
175,1665,20.98327827,-0.1938076019,1
175,1697,4.043076515,-3.767483234,1
175,1729,1.834717035,-3.475967646,1
175,1761,0.9522843361,-5.852602959,1
175,1793,2.355285645,-3.129294634,1
175,1825,1.762627602,-3.169038773,1
175,1857,2.500023127,-3.740156174,1
175,1889,2.605968714,-3.594772577,1
175,1921,2.812526703,-3.87810111,1
175,1953,3.248495817,-4.208777428,1
175,1985,4.331790924,-4.303009987,1
175,2017,3.332885265,-1.674044609,1
207,33,0.05873622,-0.08204150945,1
207,65,0.2157663703,-0.009202005342,1
207,97,-0.1516694725,0.02190923691,1
207,129,-0.1972570717,0.06870211661,1
207,161,-0.001230284572,-0.2249762714,1
207,193,-0.1723491997,-0.365562588,1
207,225,-0.26990062,-0.05883730203,1
207,257,-0.2216958255,0.1870203316,1
207,289,-0.2011642754,0.2669199109,1
207,321,-0.02482076362,0.06305060536,1
207,353,0.1576081663,-0.1094963029,1
207,385,0.0788423717,-0.1365098208,1
207,417,-0.05175502598,-0.2827529311,1
207,449,-0.03846353292,-0.3454191983,1
207,481,-0.03714057803,-0.1349470615,1
207,513,-0.1115787551,-0.3217941225,1
207,545,-0.0483123064,-0.01108691096,1
207,577,0.04426799715,0.1674830765,1
207,609,0.2048376203,-0.1620312035,1
207,641,0.2580632865,0.3370732069,1
207,673,0.001511260867,-0.0896936506,1
207,705,-0.1225064248,-0.1982813329,1
207,737,0.01082851365,0.04164676368,1
207,769,0.001220177859,-0.04268857837,1
207,801,-0.1910176277,-0.3581513762,1
207,833,-0.2608246803,-0.2842431664,1
207,865,-0.2679026425,0.01045569777,1
207,897,0.0147601217,0.0734821856,1
207,929,0.38791731,0.2131003737,1
207,961,0.347936064,0.03250470757,1
207,993,0.2747196853,-0.08162742853,1
207,1025,0.4231136441,0.004670619965,1
207,1057,0.01959216595,-0.02456569672,1
207,1089,-0.4501125216,-0.2002676427,1
207,1121,0.203564465,-0.2907050848,1
207,1153,0.325604558,0.3266429901,1
207,1185,4.619762421,-0.5891478658,1
207,1217,1.349876642,0.9295926094,1
207,1249,1.924960613,-1.120492101,1
207,1281,2.255755901,-1.60649848,1
207,1313,4.710877895,-3.223612785,1
207,1345,5.102139473,-3.906030655,1
207,1377,4.230019093,-3.96567297,1
207,1409,3.466219187,-5.172803402,1
207,1441,3.138679028,-5.813673019,1
207,1473,4.195362091,-4.266426086,1
207,1505,4.805016518,-4.606420517,1
207,1537,2.336608887,-8.924741745,1
207,1569,2.665710926,-8.994880676,1
207,1601,9.280768394,-4.510631561,1
207,1633,14.28757381,7.280567169,1
207,1665,21.733881,5.932250977,1
207,1697,3.311475754,-4.70069313,1
207,1729,2.568469286,-4.276920795,1
207,1761,3.031865358,-3.998935223,1
207,1793,21.39058495,-6.242082596,1
207,1825,1.21968174,-4.031942368,1
207,1857,1.681982756,-3.125638723,1
207,1889,2.982396126,-3.485375404,1
207,1921,4.445422649,-3.98801446,1
207,1953,3.486798763,-3.603190422,1
207,1985,3.213831186,-3.257571936,1
207,2017,2.4544487,-1.687883258,1
239,33,0.1038393229,-0.01602420211,1
239,65,0.03911250085,0.08990717679,1
239,97,-0.06778713316,0.01204542071,1
239,129,-0.1626650095,0.2234143764,1
239,161,-0.01322217286,-0.2110546082,1
239,193,-0.0003798604012,-0.4735462666,1
239,225,-0.331009835,0.1222317889,1
239,257,-0.3737837374,0.3240395784,1
239,289,-0.3943634331,0.0828800723,1
239,321,-0.07505059242,0.1721306443,1
239,353,0.2098317146,0.08657363057,1
239,385,0.06588557363,-0.0569627583,1
239,417,0.3371269107,0.07067989558,1
239,449,0.4439207911,-0.3533411026,1
239,481,-0.1107848361,-0.3998906314,1
239,513,0.09880638123,-0.2551207542,1
239,545,0.06227302924,0.155066818,1
239,577,-0.3278998733,0.1918004602,1
239,609,0.02624917775,0.08502649516,1
239,641,0.1680829823,0.2186388373,1
239,673,0.1573169082,-0.2147412002,1
239,705,0.1028558165,-0.2389930487,1
239,737,0.1137956679,-0.04936911911,1
239,769,0.1543529928,-0.156201601,1
239,801,-0.1209173501,-0.1755488664,1
239,833,-0.2242028117,-0.04107623547,1
239,865,-0.05334310234,0.05929755047,1
239,897,0.3159840405,0.01739101857,1
239,929,0.09113892168,0.1361719519,1
239,961,0.2329837829,-0.1434846818,1
239,993,0.6153171062,-0.3225648403,1
239,1025,0.7864860296,0.2102027535,1
239,1057,-8.984656334,-7.44155407,1
239,1089,0.5883390307,-0.1037641168,1
239,1121,0.9963752031,-1.331897378,1
239,1153,0.9398370981,-1.545951843,1
239,1185,-0.3874348402,-0.4735063314,1
239,1217,1.028678775,0.2097724676,1
239,1249,1.882934332,-0.2297198772,1
239,1281,2.997133255,-0.9611897469,1
239,1313,3.573578596,-3.053986549,1
239,1345,2.556767941,-3.361286163,1
239,1377,4.098834991,-4.088745594,1
239,1409,3.757441282,-4.937996864,1
239,1441,3.228727341,-4.752671719,1
239,1473,3.902738094,-3.684701443,1
239,1505,4.514535904,-3.269922733,1
239,1537,5.036417961,-6.660879612,1
239,1569,8.803243637,-6.471330166,1
239,1601,9.455658913,-5.465324402,1
239,1633,8.779281616,-5.557627201,1
239,1665,4.592271805,-6.034612656,1
239,1697,3.561226845,-5.672327518,1
239,1729,4.560971737,-4.935521603,1
239,1761,6.480835438,-4.562714577,1
239,1793,7.857392788,-23.19361305,1
239,1825,1.634525776,-4.697763443,1
239,1857,2.310375929,-4.155360222,1
239,1889,2.882828236,-3.415106058,1
239,1921,3.516200542,-3.733570099,1
239,1953,3.791119814,-3.66995883,1
239,1985,2.924393177,-2.901944637,1
239,2017,2.028210163,-2.207098722,1
271,33,0.2155288309,0.2384527326,1
271,65,-0.06496895105,0.04783913493,1
271,97,-0.3194100261,0.004099786282,1
271,129,-0.3445120454,-0.03280726075,1
271,161,-0.09505856037,-0.2447025478,1
271,193,0.06579220295,-0.2740923762,1
271,225,-0.1181356758,0.1568160057,1
271,257,-0.1746965051,0.2560651898,1
271,289,-0.3506285548,0.1008377522,1
271,321,-0.2832479179,0.1794752032,1
271,353,-0.04499123245,0.1127481684,1
271,385,-0.002851674333,0.1476254761,1
271,417,0.09201230854,0.1062042639,1
271,449,0.08079895377,-0.5893375874,1
271,481,-0.06092457846,-0.5000168681,1
271,513,0.1930350661,-0.01702852547,1
271,545,0.1982874125,0.1596295834,1
271,577,-0.1070060581,0.3230611384,1
271,609,0.01892668754,0.1763258129,1
271,641,-0.01043464988,0.05197116733,1
271,673,0.1268952489,-0.002529092133,1
271,705,0.2447463572,-0.1931157261,1
271,737,0.1268425286,-0.02233478054,1
271,769,-0.04062141478,-0.03029175103,1
271,801,-0.2456378788,-0.06488013268,1
271,833,-0.1767599732,0.1608941853,1
271,865,0.04049164057,0.3983499706,1
271,897,0.172721073,0.4300209284,1
271,929,-0.3300468922,0.1774984002,1
271,961,-0.5357458591,-0.2867290974,1
271,993,-0.1229477823,-0.3615695238,1
271,1025,0.1123058796,0.08485901356,1
271,1057,2.677769184,-13.5131197,1
271,1089,5.740395546,-1.500871897,1
271,1121,0.7680545449,-1.630037546,1
271,1153,0.4364991188,-1.724369526,1
271,1185,1.235820055,-1.991491795,1
271,1217,1.887817383,-2.275191307,1
271,1249,2.334715843,-2.664009094,1
271,1281,7.04618597,-0.01577234268,1
271,1313,2.285073757,-2.588133335,1
271,1345,3.311902046,-1.899624109,1
271,1377,4.286137581,-3.937494755,1
271,1409,4.064508915,-5.198529243,1
271,1441,3.499083519,-4.815856457,1
271,1473,3.972062111,-3.866710186,1
271,1505,5.829073906,-3.208983421,1
271,1537,23.83010864,-5.17683363,1
271,1569,6.861138821,-2.294299126,1
271,1601,8.61191082,-2.097438335,1
271,1633,5.074725628,-6.565110683,1
271,1665,3.806677341,-6.523503304,1
271,1697,3.626269817,-5.850619316,1
271,1729,4.993567467,-5.050797939,1
271,1761,4.469086647,-4.836935997,1
271,1793,2.784222126,-7.369077206,1
271,1825,2.964185238,-4.837339401,1
271,1857,3.33376956,-4.299786568,1
271,1889,3.122973442,-3.62537384,1
271,1921,3.14689517,-3.349839449,1
271,1953,15.60325336,-18.45728683,1
271,1985,3.09294343,-2.987458706,1
271,2017,-16.85798264,-3.028427124,1
303,33,0.1975774765,0.5223648548,1
303,65,-0.01920821331,-0.1017692387,1
303,97,-0.2214475572,-0.4078151882,1
303,129,-0.1017327458,-0.3521000147,1
303,161,0.1111654043,-0.1127639189,1
303,193,-0.09001969546,0.08716143668,1
303,225,-0.1239343882,0.2832837105,1
303,257,-0.0553047657,0.1431714743,1
303,289,-0.115955025,0.2472708523,1
303,321,-0.1613327563,0.3296746612,1
303,353,-0.08596168458,0.2124230117,1
303,385,0.1305207163,0.2128637433,1
303,417,-0.03260048851,-0.08689341694,1
303,449,-0.1786083877,-0.312551111,1
303,481,-0.004050679505,-0.2688266337,1
303,513,0.006807904691,-0.3169237971,1
303,545,-0.001846689731,-0.2678107619,1
303,577,0.1843068004,0.07038810849,1
303,609,0.08402264863,0.1287094504,1
303,641,-0.04719119146,0.02139058709,1
303,673,0.09826209396,0.2812719941,1
303,705,0.1017165333,0.1818378866,1
303,737,0.09810362011,0.06696784496,1
303,769,-0.1489163339,0.09936504811,1
303,801,-0.1365941763,0.05455159023,1
303,833,0.1231035888,0.2021695077,1
303,865,0.004272289574,0.428383112,1
303,897,0.03883942589,0.2575020194,1
303,929,-0.3826981783,-0.1146916151,1
303,961,-0.5336833,-0.4994983673,1
303,993,0.1152477562,-1.436494112,1
303,1025,-0.07001078129,-3.660442829,1
303,1057,0.707200408,-2.111322403,1
303,1089,1.940556765,-2.000301361,1
303,1121,0.6998871565,-1.163779378,1
303,1153,0.7406126261,-1.51638031,1
303,1185,1.541780949,-2.148757458,1
303,1217,3.121371269,-3.429451942,1
303,1249,3.718995571,-3.879287243,1
303,1281,3.538892746,-3.820179224,1
303,1313,0.4850633144,-2.249991655,1
303,1345,1.781600475,-1.72144413,1
303,1377,4.334474564,-3.618100166,1
303,1409,5.283322334,-4.432906151,1
303,1441,4.798827171,-4.591432095,1
303,1473,4.388783932,-4.508876324,1
303,1505,0.9189646244,-23.82966042,1
303,1537,-2.461734533,11.70877838,1
303,1569,3.682249784,-5.001896381,1
303,1601,4.14020443,-5.899386883,1
303,1633,3.606363773,-6.821290016,1
303,1665,3.148597717,-6.619534016,1
303,1697,3.05483222,-5.750328541,1
303,1729,3.788331032,-5.942869186,1
303,1761,3.965206623,-5.954515457,1
303,1793,3.598219872,-5.725335121,1
303,1825,4.000289917,-4.462373734,1
303,1857,4.168196201,-3.7017169,1
303,1889,3.053595066,-3.48177743,1
303,1921,2.372383118,-3.045979261,1
303,1953,3.81273365,-4.349995613,1
303,1985,4.505438805,-3.216987371,1
303,2017,3.875418186,-3.396855831,1
335,33,0.155544579,0.6977669001,1
335,65,0.08955415338,-0.147589922,1
335,97,0.1471172124,-0.5947972536,1
335,129,0.2164650559,-0.3945865631,1
335,161,0.1671789289,0.1399594992,1
335,193,-0.286147356,0.07341329753,1
335,225,-0.3826519251,0.2473910153,1
335,257,-0.2742667496,0.2328271717,1
335,289,0.0001218318939,0.1771268845,1
335,321,0.1430615336,0.2853152156,1
335,353,0.03439022601,0.1933297813,1
335,385,0.08930658549,-0.1949715316,1
335,417,-0.1577046812,-0.1759278327,1
335,449,-0.5804769993,0.250041306,1
335,481,-0.3887123466,-0.1355128884,1
335,513,-0.05178980529,-0.5330781341,1
335,545,0.06301876903,-0.5480003357,1
335,577,0.07731249928,-0.06470043212,1
335,609,-0.05804819986,0.3611401618,1
335,641,0.09836658835,0.3441982865,1
335,673,0.1079218239,0.4893133342,1
335,705,-0.1220999211,0.3210228086,1
335,737,0.05713129044,0.04674088955,1
335,769,0.01875202358,0.1290954053,1
335,801,-0.02249410562,0.09060946852,1
335,833,0.07805474848,0.1628705859,1
335,865,0.02229141071,0.04870823026,1
335,897,0.04878178984,-0.4534367025,1
335,929,-0.09036414325,-0.70888412,1
335,961,-0.1967800856,-0.3588763475,1
335,993,0.4687581062,-1.833424449,1
335,1025,0.6540318131,-3.643737316,1
335,1057,0.4316484928,-2.315832138,1
335,1089,0.6604996324,-0.2746171951,1
335,1121,0.7957143188,-0.6800152063,1
335,1153,0.4915207624,-1.161650181,1
335,1185,19.31590462,-0.5454205275,1
335,1217,5.008413792,-2.984828472,1
335,1249,5.309864521,-3.682166338,1
335,1281,4.331729889,-4.398589134,1
335,1313,2.851078987,-3.383678198,1
335,1345,3.783797741,-3.172792912,1
335,1377,4.57256794,-3.249312401,1
335,1409,5.858336926,-3.994256973,1
335,1441,5.542180061,-4.598869801,1
335,1473,4.527759552,-4.591022491,1
335,1505,3.507918119,-4.235812664,1
335,1537,1.966476679,-4.38073349,1
335,1569,3.131003141,-5.005840302,1
335,1601,3.644191742,-5.71775341,1
335,1633,3.19533062,-6.769109726,1
335,1665,2.730113029,-6.80132103,1
335,1697,2.670665741,-5.56189537,1
335,1729,4.652319908,-4.814266682,1
335,1761,4.905525684,-4.779374599,1
335,1793,3.868376732,-4.597750187,1
335,1825,4.219384193,-4.222646713,1
335,1857,3.953245163,-4.83597374,1
335,1889,3.743489504,-3.379691362,1
335,1921,3.886425734,-2.587643147,1
335,1953,4.852293968,-2.877090454,1
335,1985,5.57335186,-2.030880451,1
335,2017,5.140298843,-3.12025857,1
367,33,-0.08513909578,0.5776484609,1
367,65,-0.04870609194,-0.1316664517,1
367,97,0.1621222645,-0.3657382131,1
367,129,0.1955858022,-0.3313469887,1
367,161,0.07573292404,-0.01702256873,1
367,193,-0.08977352083,-0.02557171881,1
367,225,-0.22702986,0.2491300702,1
367,257,0.05259144306,0.09364744276,1
367,289,0.2165549248,-0.0930108577,1
367,321,0.1219337881,0.0682355836,1
367,353,-0.03114601597,-0.005155786872,1
367,385,-0.2754865587,-0.2900210023,1
367,417,-0.281464994,-0.09229972959,1
367,449,-0.4568059444,0.3191301227,1
367,481,-0.3017277718,0.1861582994,1
367,513,0.08734603971,-0.06051598862,1
367,545,0.2090931833,-0.08087625355,1
367,577,0.1737034768,0.07200865448,1
367,609,0.02820799872,0.2912140489,1
367,641,0.04797415435,0.2617505193,1
367,673,-0.2181761861,0.3140188456,1
367,705,-0.2868134379,0.2438459396,1
367,737,-0.2459734678,-0.08008395135,1
367,769,-0.2455270886,0.1201723218,1
367,801,-0.1035287157,-0.1014750749,1
367,833,0.06097394228,-0.07705421746,1
367,865,0.2538958192,0.08680656552,1
367,897,-0.04084195942,-0.1630575061,1
367,929,-0.09485277534,-0.5982568264,1
367,961,0.421317637,-1.83133626,1
