PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 34, filenames: A:[34]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[35]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.226739347,0.8383621573,1
47,65,-0.1825463921,-0.2062747627,1
47,97,-0.2454721928,-0.3235369027,1
47,129,0.01946654916,-0.01443475485,1
47,161,-0.1045914888,0.02405631542,1
47,193,-0.05831585079,0.07618851215,1
47,225,0.008370388299,0.3167644739,1
47,257,-0.07788851857,-0.03703368455,1
47,289,-0.01883772016,-0.05907278508,1
47,321,-0.01274332404,0.0891437009,1
47,353,-0.03171879053,0.1053718925,1
47,385,-0.04744166136,0.01341687143,1
47,417,-0.08789527416,0.1679390073,1
47,449,-0.0004002004862,0.3475158215,1
47,481,0.1362510771,0.03678908944,1
47,513,-0.06389833987,-0.3086794019,1
47,545,-0.03697225451,-0.2955577374,1
47,577,0.04982502759,-0.3345504403,1
47,609,-0.20626311,0.01595011353,1
47,641,-0.1369707286,-0.1277130544,1
47,673,0.01389954984,-0.7152917385,1
47,705,0.04217416048,-0.5198566318,1
47,737,0.02670186758,-0.08121877909,1
47,769,0.01877229661,0.0243139565,1
47,801,-0.03210824728,-0.2633947134,1
47,833,-0.5471063256,-0.7448698282,1
47,865,-0.4175608158,-0.3965488672,1
47,897,-0.1147343516,-0.1962547898,1
47,929,-0.1800619662,-0.02287001908,1
47,961,0.1134349555,0.04391807318,1
47,993,0.1954496503,-0.3941968083,1
47,1025,0.2747411132,-1.052125454,1
47,1057,-0.09703299403,-1.551296592,1
47,1089,-0.01316410303,-7.261378288,1
47,1121,0.3097296953,-0.4394996762,1
47,1153,0.4640080333,-0.1366267502,1
47,1185,-0.2074902058,-0.4501720667,1
47,1217,-0.2877931595,-0.2537301779,1
47,1249,0.2078959942,-0.4870092273,1
47,1281,2.705500603,0.2659376562,1
47,1313,-0.5989323854,-1.632444978,1
47,1345,-4.626984119,-3.68627882,1
47,1377,-2.852827549,-1.779859543,1
47,1409,-0.3015261889,-0.3189287186,1
47,1441,-0.3097137213,-0.1795406342,1
47,1473,-0.3368654251,-0.489631176,1
47,1505,-0.06061768532,-0.560541153,1
47,1537,-11.95111084,-3.883084297,1
47,1569,-4.917021275,-15.8872261,1
47,1601,-12.93132973,-16.63393974,1
47,1633,-0.5314474106,-17.86391068,1
47,1665,-2.178657293,-3.023485422,1
47,1697,-1.698540211,-1.465136766,1
47,1729,-2.730801582,-1.30178833,1
47,1761,-1.008690357,-0.597846508,1
47,1793,-1.402719259,0.07951951027,1
47,1825,-0.8633618355,0.4627737999,1
47,1857,-0.9331598282,0.3814401627,1
47,1889,-2.304373741,-0.1839538813,1
47,1921,-2.366488457,-0.4429340363,1
47,1953,-0.2593493462,0.01530170441,1
47,1985,-1.716093063,-2.592032433,1
47,2017,-4.87966013,-1.703075171,1
79,33,0.1481459141,0.6121961474,1
79,65,0.04444268346,-0.01319232676,1
79,97,-0.229685083,-0.3586221337,1
79,129,-0.2368217558,-0.2302690446,1
79,161,-0.3039980531,-0.2857835591,1
79,193,-0.4141322672,0.09439782798,1
79,225,0.006951309741,0.1763159186,1
79,257,-0.03629111499,-0.3309663534,1
79,289,-0.2208476067,-0.1405795664,1
79,321,-0.0929595679,0.008396007121,1
79,353,-0.1288066208,-0.03309766948,1
79,385,-0.3873144388,-0.03816985339,1
79,417,-0.4079109132,-0.194123745,1
79,449,-0.2256937772,0.03031012416,1
79,481,-0.03882889077,0.1737941802,1
79,513,-0.09652487934,-0.1185188815,1
79,545,-0.03900121152,-0.07932603359,1
79,577,0.06781756133,0.02221601456,1
79,609,-0.1070585102,0.5004075766,1
79,641,0.07558363676,0.3061336875,1
79,673,0.3109167218,-0.5792432427,1
79,705,-0.1006234139,-0.4203975201,1
79,737,-0.1399763972,0.009448766708,1
79,769,0.083772026,0.1077389345,1
79,801,0.07591462135,-0.04887798429,1
79,833,-0.2038899213,-0.4280002117,1
79,865,-0.5148230791,-0.2846801281,1
79,897,-0.1696735024,0.03747861087,1
79,929,0.06396625936,0.2415455431,1
79,961,0.06061707065,0.1768934727,1
79,993,-0.04823117331,-0.1372082829,1
79,1025,0.521671772,-0.8815646768,1
79,1057,5.789982319,14.80225945,1
79,1089,-0.5928354859,-0.9573916197,1
79,1121,-0.4710808396,-0.1210044622,1
79,1153,-0.3162871897,-0.3014041185,1
79,1185,-0.3233071566,-0.3046941757,1
79,1217,-0.6767378449,-0.2379989028,1
79,1249,-0.6010255814,-0.3375186324,1
79,1281,0.3868222833,-0.1001671851,1
79,1313,-0.145617038,-0.760694623,1
79,1345,-0.7078551054,-1.323722839,1
79,1377,-0.3571584821,-1.191493511,1
79,1409,-0.3077619076,-1.055955052,1
79,1441,-0.295419693,-0.044526577,1
79,1473,-0.8368778229,-0.2978813648,1
79,1505,-1.074886084,0.4863257408,1
79,1537,-0.03034472466,-0.5399610996,1
79,1569,-6.826904297,-16.16378212,1
79,1601,-19.16215324,-6.770563126,1
79,1633,0.1049911976,-1.700299025,1
79,1665,-0.2873573303,-2.595785618,1
79,1697,-0.7467876673,-2.168687105,1
79,1729,-11.1455698,1.685710311,1
79,1761,-12.36828327,3.53912282,1
79,1793,-1.704973698,-0.9408706427,1
79,1825,-2.51756525,-0.7570101023,1
79,1857,-2.775635719,-1.306183577,1
79,1889,-2.599100113,-2.167418718,1
79,1921,-3.090576649,-1.603661418,1
79,1953,-4.175858498,-1.19062984,1
79,1985,-2.447399616,-1.89114666,1
79,2017,-2.053924084,-0.3575021029,1
111,33,0.1174720004,0.3712570667,1
111,65,0.1341761053,0.03215267137,1
111,97,-0.007111847401,-0.4675047994,1
111,129,0.296797514,-0.6974281073,1
111,161,-0.1758460253,-0.0600137189,1
111,193,-0.5817598104,0.0971935913,1
111,225,0.01709191874,0.05024637654,1
111,257,0.2630712092,-0.2441986203,1
111,289,-0.02548360452,-0.1685539782,1
111,321,0.08535724878,-0.2088287771,1
111,353,0.0290527977,-0.2502001524,1
111,385,-0.1313577145,-0.2488704473,1
111,417,-0.03606580198,-0.5691747069,1
111,449,0.1226755679,-0.386759609,1
111,481,0.07609695196,-0.1124039888,1
111,513,-0.3067681789,-0.05179417133,1
111,545,-0.2825982571,0.3588404655,1
111,577,0.0379480198,0.5015696883,1
111,609,0.0326256156,0.5020199418,1
111,641,0.1358784735,0.3619785905,1
111,673,0.215573743,-0.01605895162,1
111,705,-0.0853490755,-0.1119887978,1
111,737,-0.170004338,-0.02141277865,1
111,769,-0.04534039646,0.08516713232,1
111,801,-0.09105987847,0.1769953072,1
111,833,-0.02780669928,-0.3290432394,1
111,865,-0.001584082842,-0.3993476629,1
111,897,-0.1336751282,-0.174571842,1
111,929,-0.01140207797,0.3330119848,1
111,961,0.2106236368,0.4147006273,1
111,993,-0.4199691713,-0.1727752984,1
111,1025,-0.345172435,-0.2733629048,1
111,1057,0.1324089766,-0.3295841217,1
111,1089,-0.581921041,-0.2109674811,1
111,1121,-1.677640438,-0.1852358282,1
111,1153,-1.075146556,-0.2317898273,1
111,1185,-0.6146948934,-0.5280233622,1
111,1217,-0.8438447714,-0.5253680348,1
111,1249,-0.1216663122,-0.02528989315,1
111,1281,0.1373516917,-0.4982285202,1
111,1313,-10.39622879,6.645586014,1
111,1345,-12.46116352,-14.90724277,1
111,1377,0.6402875781,-0.3300299346,1
111,1409,-0.5196143389,-0.5408385992,1
111,1441,-3.247400284,-1.145807981,1
111,1473,-1.200478792,-0.09360933304,1
111,1505,-3.225124359,-1.501000524,1
111,1537,-2.70465827,-1.61823082,1
111,1569,-2.584474802,-1.982259274,1
111,1601,-1.740416288,-2.261126518,1
111,1633,-0.4045593739,-1.972816467,1
111,1665,0.3633534908,-1.864089012,1
111,1697,-0.3369993567,-2.083913088,1
111,1729,-0.8000882864,-2.229803562,1
111,1761,-0.9201598167,-2.487493753,1
111,1793,-2.035303593,-4.162739754,1
111,1825,4.411877155,-20.46540833,1
111,1857,-2.899309874,-2.203229427,1
