PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 49, filenames: A:[49]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[50]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.5719740987,1.027357221,1
47,65,-0.07935599983,-0.2502982914,1
47,97,-0.6417037845,-0.4130620062,1
47,129,-0.396014452,-0.1330567896,1
47,161,-0.2726396322,0.1143599749,1
47,193,-0.2992198765,0.1063724905,1
47,225,-0.2753651738,0.01590596139,1
47,257,-0.1592441201,0.02901804447,1
47,289,-0.268540442,0.05618321896,1
47,321,-0.622297883,0.002735584974,1
47,353,-0.4381350875,-0.1773343384,1
47,385,-0.1974742413,0.07066899538,1
47,417,-0.3460120261,0.0918443054,1
47,449,-0.4139176905,0.02931234241,1
47,481,0.02146083117,0.2026796341,1
47,513,0.1274797916,0.3832103014,1
47,545,-0.07406127453,0.1232134253,1
47,577,-0.09143051505,0.1340058744,1
47,609,-0.05462273955,-0.2986858487,1
47,641,-0.008523456752,-0.2429867536,1
47,673,-0.2287378609,0.3258472085,1
47,705,-0.1028639376,0.4187195897,1
47,737,0.3495386243,0.1951376796,1
47,769,0.2268266231,0.01565029472,1
47,801,0.05624964833,-0.3145228624,1
47,833,0.1252972186,-0.2642322183,1
47,865,-0.01964241266,0.2334564775,1
47,897,-0.585246563,0.146310553,1
47,929,-1.309331179,-0.0960881114,1
47,961,-1.766023159,0.3709474206,1
47,993,-1.442406893,0.4338936806,1
47,1025,-0.5565521717,-0.2779224515,1
47,1057,0.04053705931,-0.01077854633,1
47,1089,0.1790083647,0.771789372,1
47,1121,0.156368494,0.3330097198,1
47,1153,0.2355588377,-0.2734561861,1
47,1185,-0.5985777378,-0.4291120172,1
47,1217,-1.737414002,-0.1501635015,1
47,1249,-1.468677282,-0.03807532787,1
47,1281,-1.172895193,0.08630627394,1
47,1313,-1.361032486,-0.3138385415,1
47,1345,-0.6666641235,-0.5356268287,1
47,1377,0.2112786472,-0.03037667274,1
47,1409,0.7770078182,0.4589768648,1
47,1441,0.1897065639,0.4428329468,1
47,1473,0.906015873,0.6130138636,1
47,1505,0.02209711075,0.7099567652,1
47,1537,-1.467166185,0.04853343964,1
47,1569,-1.296446323,-0.2610099316,1
47,1601,-1.322678566,1.627668381,1
47,1633,16.92437363,7.544442654,1
47,1665,17.70707321,6.292680264,1
47,1697,-0.8311806917,-0.1860198975,1
47,1729,-0.2732949257,-3.245281219,1
47,1761,-0.9068690538,2.010196209,1
47,1793,-1.37800324,4.544717312,1
47,1825,-0.6695780754,4.632314205,1
47,1857,1.04536438,3.387586594,1
47,1889,0.0971736908,2.889769316,1
47,1921,-1.288740277,1.354469538,1
47,1953,-2.280825138,0.9399793148,1
47,1985,-2.419611454,3.880406618,1
47,2017,-1.193182945,0.07680225372,1
79,33,0.255458951,0.7201833725,1
79,65,-0.08498430997,-0.2033274323,1
79,97,-0.2806624472,-0.7148519754,1
79,129,-0.01314127445,-0.4349411428,1
79,161,-0.2344447821,-0.5321385264,1
79,193,-0.3482150435,-0.09861728549,1
79,225,-0.3054974079,-0.03532329574,1
79,257,-0.268604815,-0.04454985261,1
79,289,-0.152809605,-0.01350472867,1
79,321,-0.2949396074,0.02839845978,1
79,353,-0.3188746572,0.313609004,1
79,385,-0.2251492739,0.2158631533,1
79,417,-0.2288742363,0.02740888298,1
79,449,0.00012332201,0.03979517519,1
79,481,0.02693302184,-0.2748652399,1
79,513,-0.1291810572,-0.1696104407,1
79,545,-0.06212049723,-0.06024451554,1
79,577,-0.01467034966,0.02541931719,1
79,609,-0.09513159096,0.1182800084,1
79,641,-0.2668522,0.1210615113,1
79,673,-0.2570045292,0.2695814371,1
79,705,-0.1524540782,0.3616739511,1
79,737,0.1290684193,0.2792519629,1
79,769,0.1086716056,-0.1118319705,1
79,801,-0.2565447092,-0.3136656582,1
79,833,-0.2100814581,-0.2994142771,1
79,865,-0.115692988,-0.2774348855,1
79,897,-0.1190574169,-0.0387276262,1
79,929,-0.4743403792,-0.09357221425,1
79,961,-0.1762322187,0.1877744794,1
79,993,0.4541267157,0.6798511744,1
79,1025,0.4174769223,0.6951611042,1
79,1057,-0.03599327803,0.4830584824,1
79,1089,-0.2796958089,0.2869338989,1
79,1121,-0.3376201391,0.2944073379,1
79,1153,-0.2019410133,0.03111876547,1
79,1185,-0.4991875887,-0.3746236265,1
79,1217,-1.011877537,-0.02614963055,1
79,1249,-0.5523378849,0.2941247821,1
79,1281,-0.2201976776,0.7312505245,1
79,1313,-0.5206716061,0.7103294134,1
79,1345,-0.7317501903,0.2210868597,1
79,1377,-0.5655648708,-0.04177418351,1
79,1409,-0.2181553841,-0.08445882797,1
79,1441,-0.004219055176,0.1479212046,1
79,1473,0.1458402276,0.3445181251,1
79,1505,-1.21353364,-0.1549996138,1
79,1537,-2.094154358,-0.3087999821,1
79,1569,-1.348556519,1.917152405,1
79,1601,-1.758994341,2.835627317,1
79,1633,14.72154236,8.891969681,1
79,1665,14.11766624,6.937973976,1
79,1697,-0.802701354,-2.2834723,1
79,1729,-1.087880373,-3.104434967,1
79,1761,-1.020837903,3.186944723,1
79,1793,-1.716914296,4.095541,1
79,1825,-1.786278605,3.802289963,1
79,1857,-1.283711672,3.37938571,1
79,1889,-2.540195227,2.787968874,1
79,1921,-2.071202517,3.345911503,1
79,1953,-2.519596815,3.875364304,1
79,1985,-2.018273354,1.204173088,1
79,2017,-2.286486626,-1.813099146,1
111,33,0.09065702558,0.3719788492,1
111,65,0.06062062085,-0.1280437112,1
111,97,0.1065094993,-0.4572147429,1
111,129,0.2201961875,-0.3302853703,1
111,161,0.1484931409,-0.4395419359,1
111,193,0.006834596395,-0.003870636225,1
111,225,-0.03973829001,0.2772350609,1
111,257,-0.0006250292063,0.2300605327,1
111,289,-0.09175938368,0.06056497991,1
111,321,0.01601305604,0.02878529578,1
111,353,0.01298777759,0.2518111765,1
111,385,-0.03772049397,0.09471395612,1
111,417,0.03833705187,0.09604290128,1
111,449,0.2277963758,0.005360743031,1
111,481,0.1035346687,-0.3885664344,1
111,513,-0.3938435614,-0.3461031914,1
111,545,-0.1694839448,0.08750502765,1
111,577,0.07058062404,0.1421663165,1
111,609,-0.1098950952,0.146111846,1
111,641,-0.193647027,0.06848874688,1
111,673,0.2157168537,0.08450824022,1
111,705,0.1664163917,0.1183881536,1
111,737,0.05525501072,0.1392882615,1
111,769,0.07928954065,0.07596485317,1
111,801,-0.09984093904,0.201902315,1
111,833,-0.1190157905,0.2495238632,1
111,865,0.02211867273,0.0842243135,1
111,897,0.1685669124,0.09669648856,1
111,929,0.02918928862,-0.1091625243,1
111,961,0.1351558566,0.1650807261,1
111,993,0.3674545288,0.613596797,1
111,1025,-0.9144592881,4.488504887,1
111,1057,0.3707924783,0.7972126007,1
111,1089,-0.657109797,0.2069548666,1
111,1121,-0.8416035771,0.2781715989,1
111,1153,-0.4066444635,-0.01752224565,1
111,1185,-0.2201031744,-0.2029672265,1
111,1217,-0.2673191726,0.05306454003,1
111,1249,-0.4903919697,0.5083610415,1
111,1281,-0.2289806306,1.772741437,1
111,1313,-0.3516747057,2.431008816,1
111,1345,-0.7169121504,-0.3970808983,1
111,1377,-1.034251451,-0.3766312599,1
111,1409,-1.269359589,-0.01932427287,1
111,1441,-1.247094393,0.1010734364,1
111,1473,-0.2626081705,0.1636560261,1
111,1505,-12.06020927,-16.06966591,1
111,1537,15.9011879,-1.622977734,1
111,1569,15.83996391,-0.03303027153,1
111,1601,-1.772450328,3.119967699,1
111,1633,-2.811821222,4.858613014,1
111,1665,12.90768242,12.74078465,1
111,1697,-6.575600624,21.57522583,1
111,1729,-1.111530304,3.774790764,1
111,1761,-1.256149054,4.005180836,1
111,1793,9.811500549,5.334856987,1
111,1825,-3.577743292,3.496255875,1
111,1857,-3.620640993,3.566408396,1
111,1889,-3.510956526,3.616815567,1
111,1921,-2.484712601,3.681580544,1
111,1953,-2.250739098,4.273089886,1
111,1985,-2.669689655,2.505009413,1
111,2017,-3.595024109,-3.393943071,1
143,33,0.131957069,0.07834994793,1
143,65,0.1707519442,-0.04807880893,1
143,97,0.2967671156,0.07636845112,1
143,129,0.297983855,-0.0827922821,1
143,161,0.1910517216,-0.1299149245,1
143,193,0.02058956027,0.1085052043,1
143,225,0.06019064039,0.07509855181,1
143,257,0.3579236865,-0.1361039728,1
143,289,0.05099989474,-0.2834120691,1
143,321,-0.07041680068,-0.2980883718,1
143,353,0.1470060945,-0.196009174,1
143,385,0.193161726,-0.04781948775,1
143,417,0.01361168921,0.1511293799,1
143,449,-0.02254107967,0.08365335315,1
