PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 26, filenames: A:[26]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[27]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.1959573179,0.2328164876,1
47,65,0.2253161818,-0.008698870428,1
47,97,0.0245065093,-0.1071594581,1
47,129,-0.04636803269,-0.02053819597,1
47,161,-0.285841465,0.4058626592,1
47,193,-0.5245789886,0.2635812163,1
47,225,-0.2808977664,-0.1147265136,1
47,257,-0.03706346452,-0.2637826204,1
47,289,0.1277213991,-0.1942430735,1
47,321,-0.140719533,-0.07953478396,1
47,353,-0.2357048094,0.05626649037,1
47,385,-0.1631573439,0.2075400949,1
47,417,-0.1681799442,-0.1600212604,1
47,449,0.2257104516,-0.256257236,1
47,481,0.1683531404,0.1303657293,1
47,513,0.3151975572,0.4064360559,1
47,545,0.2797361016,0.2196851671,1
47,577,0.1808650792,-0.01271407306,1
47,609,0.4722798467,-0.1613432616,1
47,641,0.4694167674,0.04151032865,1
47,673,0.1675435901,0.1034824923,1
47,705,0.05028782785,-0.02969004959,1
47,737,0.06193640828,-0.1453203559,1
47,769,-0.1719918251,0.002754464746,1
47,801,0.07934942842,0.2047704458,1
47,833,-0.09455782175,0.7187417746,1
47,865,-3.292239189,17.94793701,1
47,897,-3.004500866,15.98742771,1
47,929,0.2403433919,0.949570179,1
47,961,0.484108448,0.8489800096,1
47,993,1.107316017,0.169617787,1
47,1025,4.655668259,-0.45853585,1
47,1057,4.710958958,-0.7629678845,1
47,1089,0.6293592453,-0.2467030883,1
47,1121,0.8201057911,-0.0483674407,1
47,1153,-0.03841546923,-0.5035614967,1
47,1185,-0.2147274017,0.6652901173,1
47,1217,-0.1689064503,0.6037994623,1
47,1249,-0.05077433586,-0.08635085821,1
47,1281,0.2893227935,-0.9737169743,1
47,1313,0.1643716097,-0.8233501911,1
47,1345,0.1600510478,0.4614101052,1
47,1377,0.4511109591,-0.3989636898,1
47,1409,0.3715264797,-0.7698624134,1
47,1441,0.8550714254,-0.2309715748,1
47,1473,0.906763196,1.181859016,1
47,1505,-0.03507184982,1.051287174,1
47,1537,-0.5973335505,-0.2099868059,1
47,1569,-1.869563341,-2.519756556,1
47,1601,-2.658820391,-2.510293007,1
47,1633,-3.338802338,-1.552944779,1
47,1665,-3.367822647,-0.7899898291,1
47,1697,-2.087702274,-1.207223654,1
47,1729,-3.410723686,-2.729702473,1
47,1761,-5.235355377,-2.388665199,1
47,1793,8.49232769,8.441308022,1
47,1825,0.5904197693,-17.32813835,1
47,1857,-3.734116554,0.07412622869,1
47,1889,-4.828678131,-0.3215625882,1
47,1921,-4.182734013,1.321662426,1
47,1953,-1.743837833,1.087497115,1
47,1985,-1.089189649,-0.01424834132,1
47,2017,1.862785816,-3.587131023,1
79,33,0.1078793108,0.01533387229,1
79,65,0.2328085601,0.07527387142,1
79,97,0.04301778972,0.03508380055,1
79,129,-0.4375497699,-0.005166724324,1
79,161,-0.5663176775,0.2582318187,1
79,193,-0.2458790988,0.2793605924,1
79,225,-0.1698915064,-0.06911129504,1
79,257,-0.09231827408,-0.1132280976,1
79,289,0.05699425936,-0.1797105819,1
79,321,-0.04921849072,-0.3589119315,1
79,353,0.1023930684,-0.01639050432,1
79,385,0.1808086634,0.1141588166,1
79,417,-0.09543437511,0.06483225524,1
79,449,0.05590779334,0.03880797699,1
79,481,0.03317309916,0.1063251793,1
79,513,-0.09001881629,0.2095074356,1
79,545,-0.1583170593,0.2491140664,1
79,577,-0.01027756929,0.1439300776,1
79,609,0.1970950216,-0.1620438397,1
79,641,0.2856669128,-0.01352892816,1
79,673,0.1978376061,0.2704155445,1
79,705,0.0061086528,0.2560719252,1
79,737,0.1780817956,-0.05054718629,1
79,769,0.1469826251,-0.2253055573,1
79,801,-0.03935802728,-0.2735159397,1
79,833,-0.396692574,0.5446122885,1
79,865,-5.07327652,18.17668343,1
79,897,-3.086489916,15.25483322,1
79,929,0.1315022409,-0.1436650753,1
79,961,0.1031909287,0.07963491976,1
79,993,0.3698228598,-0.03484326601,1
79,1025,3.82534647,-0.6111868024,1
79,1057,3.993227482,-0.9716494083,1
79,1089,-5.25722599,-19.02517891,1
79,1121,0.4685843587,-0.03790533543,1
79,1153,-0.06651319563,-0.261108011,1
79,1185,0.0388867557,0.1997582316,1
79,1217,0.5010880828,-0.2463258207,1
79,1249,0.5428916216,-0.7245646119,1
79,1281,0.4488784969,-1.261219144,1
79,1313,0.2899582982,-2.567442179,1
79,1345,0.2918257117,-0.2987813354,1
79,1377,0.1224589348,0.2183984667,1
79,1409,-0.1063015759,-0.126552552,1
79,1441,-0.203600049,0.09712421894,1
79,1473,-0.7013521194,-0.1484736204,1
79,1505,-0.8660430908,0.1840127707,1
79,1537,-1.501532316,-1.37086463,1
79,1569,-1.732287169,-2.261483431,1
