PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 16, filenames: A:[16]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[17]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.6253862381,0.9181272388,1
47,65,0.1152535975,-0.2438188791,1
47,97,0.3146230578,-0.5754170418,1
47,129,0.2550855875,-0.1940952539,1
47,161,0.1799640059,-0.1246113777,1
47,193,0.3163536191,-0.2053435147,1
47,225,0.2951420248,-0.293822825,1
47,257,-0.0542421937,-0.1833063364,1
47,289,-0.1060284972,-0.3278614283,1
47,321,-0.1584055573,-0.2498323321,1
47,353,-0.09891350567,-0.003460809588,1
47,385,0.008819937706,-0.3310688436,1
47,417,-0.0426915586,-0.06960658729,1
47,449,-0.2567324936,-0.01154871285,1
47,481,-0.4193348885,0.1090117693,1
47,513,-0.5136800408,0.3020308018,1
47,545,-0.213386476,0.2000783086,1
47,577,-0.1145206094,0.2460350394,1
47,609,-0.1117155924,0.3560737967,1
47,641,0.2500997782,0.3633681536,1
47,673,0.5677059889,0.3838518858,1
47,705,0.3762629926,0.1736013889,1
47,737,0.1945400685,0.2272168696,1
47,769,0.1385474056,-0.2158941627,1
47,801,0.2201197147,-0.2240207791,1
47,833,1.596661448,-0.5539814234,1
47,865,1.317801952,-0.4414300919,1
47,897,0.4254166484,0.1792179346,1
47,929,0.8466123343,-0.08722276986,1
47,961,2.15062952,-6.971138,1
47,993,4.425087452,-10.21821117,1
47,1025,-0.4517025948,0.2969648242,1
47,1057,-0.2380084693,0.4583566785,1
47,1089,-0.3495327234,0.7177430391,1
47,1121,-0.04373335838,-0.06289613247,1
47,1153,3.608082294,-3.42945075,1
47,1185,-4.100449562,6.71439743,1
47,1217,0.3279196024,0.7396504283,1
47,1249,0.1831991673,-0.2740039825,1
47,1281,0.1866756082,1.840070724,1
47,1313,0.2348802686,1.011999011,1
47,1345,0.502821207,-0.165134728,1
47,1377,0.56815207,-0.3800419569,1
47,1409,0.6546672583,-1.114256501,1
