PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 7, filenames: A:[7]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[8]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1377,-0.3302476406,0.04283705354,1
79,1409,0.8607823849,0.1470339,1
79,1441,0.5541992188,-0.3862602711,1
79,1473,0.3992474675,-0.4455789328,1
79,1505,0.506218791,-0.1462843269,1
79,1537,0.4197287858,0.7059696913,1
79,1569,0.2041911185,0.7999172807,1
79,1601,0.362986505,0.7109509706,1
79,1633,1.012091637,1.462377906,1
79,1665,1.167304993,0.8542821407,1
79,1697,-3.919074535,-19.82379532,1
79,1729,-0.8445943594,-0.3346440792,1
79,1761,-0.9975303411,0.6658146977,1
79,1793,-1.042404413,0.8152188063,1
79,1825,-0.9142706394,0.463206768,1
79,1857,-1.176896691,0.9579218626,1
79,1889,-1.246852875,1.078030229,1
79,1921,-0.7967963219,0.6288827062,1
79,1953,-0.377805531,0.0008475631475,1
79,1985,-0.4397085309,0.04265579581,1
79,2017,-0.09310400486,-0.5705042481,1
111,33,0.08916302025,-0.04794993997,1
111,65,0.03238739446,-0.09006132185,1
111,97,0.1677039713,-0.1501423717,1
111,129,0.0727506429,-0.2384060621,1
111,161,0.03393608332,0.05715670437,1
111,193,0.3228869438,0.1043923125,1
111,225,0.5936151147,-0.05247448757,1
111,257,0.4647202492,0.1476044655,1
111,289,0.3961917162,0.134040758,1
111,321,0.3665742278,-0.1934137046,1
111,353,0.06604134291,-0.08750960976,1
111,385,0.06910027564,0.1446412802,1
111,417,0.07723750174,0.008506003767,1
111,449,-0.1330801994,0.02321647853,1
111,481,-0.1336322576,0.2993788123,1
111,513,-0.1836076081,0.3301544487,1
111,545,-0.1373694837,-0.2204053104,1
111,577,-0.0731779635,0.02564993501,1
111,609,0.01005287468,0.2860806882,1
111,641,0.1419448853,0.3412672281,1
111,673,0.2383325696,0.3353259563,1
111,705,0.2740706503,0.09452710301,1
111,737,-0.146802634,0.08645543456,1
111,769,-0.1101868898,-0.07370012254,1
111,801,0.03420545161,-0.1222241968,1
111,833,-0.06409975886,-0.1990089417,1
111,865,-0.1188910604,-0.4522477388,1
111,897,-0.141217351,-0.009729117155,1
111,929,0.2959287763,0.3643163443,1
111,961,0.1588399261,0.3258713782,1
111,993,-0.3240862787,-0.09727174044,1
111,1025,-0.4074738622,-0.2661664486,1
111,1057,-1.261327028,-0.5735510588,1
111,1089,-0.748881042,-0.4128936529,1
111,1121,0.4489337802,-0.3299611807,1
111,1153,0.7780071497,-0.3801992536,1
111,1185,0.9318138957,-0.1670977175,1
111,1217,0.7758761644,-0.2682591379,1
111,1249,0.5153598189,-0.6105993986,1
111,1281,0.5557496548,-0.4447550774,1
111,1313,1.228043437,-1.13440454,1
111,1345,-2.563688517,-7.44516468,1
111,1377,0.1553128064,-0.01142299175,1
111,1409,0.2268960774,-0.08167526871,1
111,1441,0.2593719959,-0.1049908996,1
111,1473,0.5470251441,-0.1240196526,1
111,1505,0.7332292795,0.04493889958,1
111,1537,0.8008575439,0.4266869426,1
111,1569,0.6458477974,0.3376139104,1
111,1601,0.8236735463,0.4171020389,1
111,1633,1.187767506,0.127396524,1
111,1665,0.5741887093,-0.2736420631,1
111,1697,0.9663023353,-1.595290542,1
111,1729,1.206366777,-0.4900313318,1
111,1761,0.04702228308,0.7776042223,1
111,1793,-0.9636588693,1.030751228,1
111,1825,-1.340121508,1.53658545,1
111,1857,-0.9282689095,0.3750681281,1
111,1889,-0.9254633188,0.2849967778,1
111,1921,-0.8388140202,-0.1833146214,1
111,1953,-0.8893752098,-0.6753206253,1
111,1985,-2.009089231,-0.6179472208,1
111,2017,-1.957336307,-0.4119890928,1
143,33,-0.09468312562,-0.05084131658,1
143,65,0.08279509842,-0.1455747187,1
143,97,0.2264873683,-0.2136860192,1
143,129,-0.02279504761,-0.02459747344,1
143,161,-0.3133492172,0.08415339142,1
143,193,-0.1384772658,-0.02833092213,1
143,225,0.1243145317,-0.2173352242,1
143,257,0.3661153018,-0.04141588137,1
143,289,0.6245316267,0.3167693913,1
143,321,0.4108224809,-0.1708174348,1
143,353,-0.0335130766,-0.2991943359,1
143,385,0.0161554683,0.05823856592,1
143,417,0.1315725893,-0.05109149218,1
143,449,-0.02443640679,0.0532758832,1
143,481,0.01029957086,0.2830019295,1
143,513,0.02309916168,0.2837402523,1
143,545,-0.003375150263,-0.2347178161,1
143,577,0.2550322711,0.1528736949,1
143,609,0.06246705726,0.4628905952,1
143,641,-0.05910272896,0.3955433071,1
143,673,0.05907706544,0.2544997931,1
143,705,-0.1201462895,0.2448633909,1
143,737,-0.1338254958,0.2303246707,1
143,769,0.05002903938,0.1018828303,1
143,801,0.06768146157,-0.0571333468,1
143,833,0.06995943189,-0.368945539,1
143,865,0.5228729844,-0.5927021503,1
143,897,0.4539328218,-0.01890587807,1
143,929,0.2293303758,0.1990244687,1
143,961,0.2350302786,-0.09909644723,1
143,993,-0.05461570621,-0.4464123845,1
143,1025,-0.3541512489,-0.525867939,1
143,1057,-0.3678041697,-0.7744312286,1
143,1089,0.04515947402,-0.7122306824,1
143,1121,-0.1183027625,-0.3599217534,1
143,1153,0.1647948027,-0.2301105559,1
143,1185,0.5304425955,-0.02094620466,1
143,1217,0.1029392481,-0.2021667957,1
143,1249,0.07290279865,-0.5256316066,1
143,1281,0.7676032186,-0.0183494091,1
143,1313,0.7352455258,-0.1397356987,1
143,1345,0.3253199458,-0.4168120027,1
143,1377,0.4382115602,-0.4236705899,1
143,1409,3.729798555,0.583758533,1
143,1441,1.538562536,0.6201630831,1
143,1473,0.9382175207,0.3716974556,1
143,1505,1.198954582,0.2789576054,1
143,1537,1.059478045,0.2128406167,1
143,1569,0.9248871803,0.1387875378,1
143,1601,0.9289346337,0.2650351822,1
143,1633,0.5307738781,0.05307856202,1
143,1665,0.1932862699,-0.6356527209,1
143,1697,2.642973185,-2.769288301,1
143,1729,0.4874100387,-0.1881701052,1
143,1761,-0.1352310777,0.6944782734,1
143,1793,-1.988419175,0.5693719387,1
143,1825,-0.3681191802,0.7028205395,1
143,1857,0.161517024,0.2020445466,1
143,1889,-0.2277238369,0.2988606691,1
143,1921,-0.9366307855,-0.9714808464,1
143,1953,-1.098796487,-1.378705144,1
143,1985,-1.145985961,-1.165194273,1
143,2017,-1.265700817,-0.2573310733,1
175,33,-0.07266829908,-0.03056935966,1
175,65,-0.05604207143,-0.09300708771,1
175,97,0.1703259647,0.02556481957,1
175,129,0.07583749294,0.2386516035,1
175,161,-0.2785416543,0.1690022647,1
175,193,-0.07760368288,-0.02949101105,1
175,225,0.04165568948,-0.3199042678,1
175,257,0.1059762165,-0.2753411233,1
175,289,0.4381339848,0.1733745933,1
175,321,0.4320694804,0.1072876155,1
175,353,0.01836336404,0.03599312901,1
175,385,-0.07965359837,0.07096717507,1
175,417,-0.1310700923,-0.1050142571,1
175,449,-0.1319565922,-0.2753198743,1
175,481,0.05613013357,-0.2483892143,1
175,513,-0.1050111428,0.02344884723,1
175,545,0.02190902829,0.09322635829,1
175,577,0.3379914463,0.3644507527,1
175,609,0.006425879896,0.5231621265,1
175,641,-0.2801652253,0.1667885482,1
175,673,-0.08747409284,-0.1613641977,1
175,705,-0.2746854424,0.02052631229,1
175,737,-0.09429083765,0.3556680083,1
175,769,0.1847310811,0.3364141583,1
175,801,0.2127602398,-0.009299386293,1
175,833,0.2038065493,-0.2481358796,1
175,865,0.385284543,-0.276677072,1
175,897,0.2583419681,-0.1151857376,1
175,929,-0.1895057261,-0.3330160975,1
175,961,0.04055556655,-0.7833701372,1
175,993,0.102350384,-0.3541094065,1
175,1025,0.1020624638,-0.6153247356,1
175,1057,0.2869529128,-0.6600835919,1
175,1089,0.1866428405,-0.475520879,1
175,1121,-0.1558800936,-0.3467366099,1
175,1153,0.2356444001,-0.3013785481,1
175,1185,2.490389824,-0.1555964351,1
175,1217,2.006776333,-0.5944844484,1
175,1249,0.6578883529,-0.6047865152,1
175,1281,0.5310847163,-0.9868043661,1
175,1313,0.8524965048,-2.331346989,1
175,1345,0.8928072453,-1.077623129,1
175,1377,8.121165276,-15.3307972,1
175,1409,3.653786421,-0.0897449255,1
175,1441,3.706012249,0.1889238507,1
175,1473,1.323059797,0.6342456341,1
175,1505,0.6971051693,1.090991616,1
175,1537,0.5943320394,0.09241080284,1
175,1569,1.064391136,-0.08198204637,1
175,1601,0.4737722874,-0.2611808777,1
175,1633,-2.212005138,-0.02057546377,1
175,1665,-16.11004448,-12.69147968,1
175,1697,-0.2398501635,-0.9165130258,1
175,1729,-1.739270449,-0.1585809588,1
175,1761,-1.03442502,0.6194908023,1
175,1793,-1.189822435,0.9848766327,1
175,1825,-0.6950519681,0.1285552979,1
175,1857,-0.0283870101,-0.298504293,1
175,1889,-0.7108260989,-0.833581686,1
175,1921,-1.043327928,-1.641036987,1
175,1953,-1.464385271,-1.578964114,1
175,1985,-0.2609561682,-2.519456863,1
175,2017,0.2493584156,-0.3773644567,1
207,33,-0.2567177415,-0.01982796192,1
207,65,-0.179380089,0.09441135079,1
207,97,0.2226489186,0.181936264,1
207,129,0.2581291199,0.09893683344,1
207,161,0.1254536062,0.09093493968,1
207,193,-0.1106744707,-0.003053121269,1
207,225,-0.2219920307,-0.2087084949,1
207,257,-0.2020835429,-0.2938196361,1
207,289,-0.09631609917,-0.07968825847,1
207,321,0.3722087145,-0.04454025626,1
207,353,0.273336798,-0.08174026012,1
207,385,0.2562587559,-0.2060317695,1
207,417,-0.004165478051,-0.3592470586,1
207,449,-0.1278974563,-0.3121876717,1
207,481,0.0187203344,-0.190419361,1
207,513,-0.2940752804,0.04078623652,1
207,545,-0.1836087853,-0.1420554817,1
207,577,-0.07850251347,0.2136652172,1
207,609,-0.2228669673,0.5408415794,1
207,641,-0.2312404215,0.1639358848,1
207,673,-0.1542898715,-0.2655473053,1
207,705,-0.2408088446,-0.1540086865,1
207,737,-0.07437570393,0.2858531177,1
207,769,0.0736920312,0.35356915,1
207,801,0.04449304938,0.1705066711,1
207,833,0.127305761,-0.04804176092,1
207,865,0.00225636363,0.07721671462,1
207,897,-0.1159830764,-0.1967093647,1
207,929,-0.2182419896,-0.2880831957,1
207,961,-0.1605877429,-0.07020649314,1
207,993,-0.1590432227,-0.2566708326,1
207,1025,-0.1267471611,-0.5879966021,1
207,1057,0.1648070216,-0.2134516835,1
207,1089,0.1835575551,-0.3342050016,1
207,1121,0.1287932396,-0.4555731416,1
207,1153,0.2656831145,-0.2940938771,1
207,1185,2.448300838,-0.07753634453,1
207,1217,2.034797668,-0.05898526311,1
207,1249,0.7995252013,-0.1764080524,1
207,1281,0.5803511143,-0.6943917274,1
207,1313,0.762008369,-1.385202646,1
207,1345,1.020891786,-1.225537777,1
207,1377,1.555701256,-1.179368019,1
207,1409,2.348428726,-0.9348069429,1
207,1441,2.938946247,-0.4535802007,1
207,1473,2.296929359,0.1558798552,1
207,1505,0.9142361879,0.4608561397,1
207,1537,-1.860629916,3.880937099,1
207,1569,0.2102405131,-0.2025295496,1
207,1601,0.03593054414,-0.7664285898,1
207,1633,-1.663917065,-1.274688482,1
207,1665,-1.510616302,-1.256591558,1
207,1697,-1.224200487,-0.3354189396,1
207,1729,-1.39976263,0.508543551,1
207,1761,-18.04979706,10.70981216,1
207,1793,-2.305194139,1.333968043,1
207,1825,-2.553781748,-0.05653166771,1
207,1857,-0.9922268987,-1.088520288,1
207,1889,-0.8441740274,-2.006989479,1
207,1921,-0.5748199821,-2.58834219,1
207,1953,-0.3618426323,-1.318238258,1
207,1985,1.401923418,-1.602815866,1
207,2017,1.266118407,-0.5029722452,1
239,33,-0.105685994,-0.0276293084,1
239,65,-0.2093405128,0.16878286,1
239,97,-0.1374169141,-0.1455579996,1
239,129,-0.07882189751,-0.2440851033,1
239,161,-0.1000484973,0.03441117704,1
239,193,-0.3256266117,0.04329818487,1
239,225,-0.3373786211,-0.002590710297,1
239,257,-0.3257922232,0.006160917692,1
239,289,-0.347001493,-0.03563664109,1
239,321,-0.1160720885,-0.1346411258,1
239,353,-0.1276922077,-0.06978802383,1
239,385,0.4201890528,-0.0866740942,1
239,417,0.4093962312,-0.2404702455,1
239,449,-0.1907926351,0.01985936239,1
239,481,-0.02109346353,0.271312356,1
239,513,-0.1024342999,0.02922742814,1
239,545,0.01787076145,-0.4769175351,1
239,577,-0.1423199475,-0.4098882079,1
239,609,-0.009139120579,0.3467559516,1
239,641,0.2453129888,0.2834946513,1
239,673,0.06499717385,0.006320375949,1
239,705,-0.02723113075,-0.03252592683,1
239,737,-0.01593709365,-0.06394702196,1
239,769,-0.02142342925,0.08619108051,1
239,801,0.08707655221,0.1680694818,1
239,833,0.2243381441,0.1073840857,1
239,865,0.06493386626,0.281342566,1
239,897,0.0808185041,-0.1448521167,1
239,929,0.09344957024,-0.1741900444,1
239,961,-0.06911547482,0.2366170287,1
239,993,-0.09554740787,-0.04676304758,1
239,1025,0.7023636699,15.13043785,1
239,1057,-0.2540273666,0.4623637497,1
239,1089,-0.1502520442,-0.09176710248,1
239,1121,-0.1699525118,-0.8751860857,1
239,1153,-0.410913378,-1.037563562,1
239,1185,-0.5559886098,-0.4424684048,1
239,1217,0.4519863129,0.3626967371,1
239,1249,0.5642259717,0.09743562341,1
239,1281,0.7334179282,0.05694019794,1
239,1313,0.7556362152,-1.163497925,1
239,1345,1.170204401,-1.785149574,1
239,1377,2.214761257,-1.493810177,1
239,1409,2.663164854,-1.197847247,1
239,1441,2.609426975,-0.6990615726,1
239,1473,1.994828701,-0.2397671342,1
239,1505,1.045916319,0.006307840347,1
239,1537,-0.02736121416,0.955516696,1
239,1569,-2.460737944,-0.5969403982,1
239,1601,-0.8103172183,-3.65932703,1
239,1633,18.86200714,-5.961483955,1
239,1665,5.642222404,-20.24515915,1
239,1697,-0.9377828836,-0.393040061,1
239,1729,-0.9033212662,1.206011176,1
239,1761,-1.559562564,1.196648836,1
239,1793,-2.487391233,0.8595902324,1
239,1825,-1.560570717,-1.061752677,1
239,1857,-0.1224303246,-1.455597878,1
239,1889,-0.1801602244,-2.047261715,1
239,1921,-0.1269307137,-2.124442339,1
239,1953,1.160711765,-0.7978129387,1
239,1985,0.5573426485,-0.9488524199,1
239,2017,-0.05000406504,-0.8235911131,1
271,33,0.2205254138,-0.02295156568,1
271,65,-0.09783010185,0.08455898613,1
271,97,-0.1901423037,0.03931001201,1
271,129,-0.0622824803,-0.1706362218,1
271,161,-0.3107819557,0.02287593484,1
271,193,-0.3960255682,0.2794480324,1
271,225,-0.2312730849,0.08905485272,1
271,257,-0.3519034386,0.05836039782,1
271,289,-0.4414715767,0.2311128527,1
271,321,-0.2893026173,0.07975797355,1
271,353,-0.5796601772,0.3538258672,1
271,385,-0.2517092824,0.431831181,1
271,417,-0.1531988978,0.1920840144,1
271,449,-0.5249721408,0.1394664347,1
271,481,0.01030585915,-0.09791919589,1
271,513,0.2667984366,-0.4045595825,1
271,545,0.1859570295,-0.4632579386,1
271,577,0.03731747717,-0.2090271413,1
271,609,-0.2025921941,0.0939592272,1
271,641,-0.04582759738,0.1600023657,1
271,673,0.01631787419,-0.121542722,1
271,705,-0.0643222034,-0.3032616377,1
271,737,-0.1205699071,-0.3056252301,1
271,769,-0.1587323248,-0.1622849256,1
271,801,0.1319414079,-0.05728401989,1
271,833,0.07453326136,-0.07400967926,1
271,865,-0.1660347879,0.004391394556,1
271,897,-0.04837282002,-0.2602962852,1
271,929,0.1552480757,-0.1968596578,1
271,961,0.2590389252,-0.05807924271,1
271,993,0.130022347,0.0385133028,1
271,1025,0.1708550453,0.6628341675,1
271,1057,-0.002760168165,0.908754468,1
271,1089,-0.1827524602,0.5865318179,1
271,1121,-0.1106885672,-1.207482815,1
271,1153,-0.2439976931,-1.777596951,1
271,1185,0.3471330404,-1.005123258,1
271,1217,1.076231003,0.3600883484,1
271,1249,0.9527429938,-0.1560685039,1
271,1281,0.3419142962,-0.1055024862,1
271,1313,-0.8137646317,-4.148285389,1
271,1345,1.210904598,-2.251818657,1
271,1377,1.364099264,-1.767636418,1
271,1409,1.704452515,-1.72937417,1
271,1441,17.98406982,-5.82252264,1
271,1473,14.62221622,-2.320441723,1
271,1505,0.5614966154,-0.3763725758,1
271,1537,-0.6423318386,-0.935033679,1
271,1569,-3.397356272,-3.742359638,1
271,1601,-2.481314898,-5.030288696,1
271,1633,-3.406479359,-4.034974098,1
271,1665,-3.858577967,-3.288673401,1
271,1697,-0.9544830322,-0.6061646938,1
271,1729,-1.37508738,-0.3666086197,1
271,1761,-2.099508524,-0.8951032162,1
271,1793,-2.443407774,-1.28400147,1
271,1825,-1.477219462,-2.804143429,1
271,1857,-0.700132072,-2.757769585,1
271,1889,-0.2394342422,-1.780860782,1
271,1921,0.2876996398,-1.315147877,1
271,1953,-0.6804636717,-0.8174507618,1
271,1985,-1.866870403,-1.051729918,1
271,2017,-2.355489492,-1.471371889,1
303,33,0.10896229,-0.03413996845,1
303,65,0.008789110929,0.03391089663,1
303,97,0.08383102715,0.3471889496,1
303,129,0.03276341408,0.1518712491,1
303,161,-0.1924271882,0.09945019335,1
303,193,-0.1560582519,0.1468991637,1
303,225,0.01428939402,-0.09172730893,1
303,257,-0.1316632479,-0.03220374137,1
303,289,-0.37890172,0.3254691958,1
303,321,-0.2185877562,0.1009843647,1
303,353,-0.3992073238,0.3514967561,1
303,385,-0.2204745412,0.5648498535,1
303,417,-0.2165070772,0.4391996861,1
303,449,-0.2892692685,0.2399306148,1
303,481,-0.0244012475,0.323856324,1
303,513,-0.1528497636,0.1583335102,1
303,545,-0.0629420802,0.1454264224,1
303,577,0.0130911544,0.3090093732,1
303,609,-0.2892531753,0.2239235342,1
303,641,-0.3937298954,0.3304844797,1
303,673,-0.3028618097,-0.1908964515,1
303,705,-0.3136648238,-0.4938536286,1
303,737,-0.3350902796,-0.2717629075,1
303,769,-0.3571255803,-0.1702739298,1
303,801,-0.06232461333,-0.122692734,1
303,833,-0.3007954955,-0.2022515684,1
303,865,-0.6299607158,-0.4843146801,1
303,897,-0.2997834682,-0.3397167325,1
303,929,0.08446788788,-0.3598874807,1
303,961,0.6199144125,-0.5035273433,1
303,993,-0.5008143187,-1.837516904,1
303,1025,-0.362406373,-1.47023046,1
303,1057,-0.04391038418,0.3454364538,1
303,1089,-0.2962396145,-0.0163987875,1
303,1121,0.1486583948,-0.9871047735,1
303,1153,0.5516735315,-2.810698748,1
303,1185,0.6355113983,-1.658731103,1
303,1217,1.150136948,-0.3354914188,1
303,1249,1.163544893,-0.9870326519,1
303,1281,1.043553472,-1.907834411,1
303,1313,0.975282073,-2.721720934,1
303,1345,0.860019803,-2.444704533,1
303,1377,1.794203162,-1.997406483,1
303,1409,1.78337431,-1.65154624,1
303,1441,1.779546976,-0.3476804495,1
303,1473,1.616512299,-0.4953104258,1
303,1505,0.7826817036,-1.620939016,1
303,1537,0.442394197,-2.685405016,1
303,1569,0.5771477222,-5.308419228,1
303,1601,0.3639876842,-4.670220375,1
303,1633,0.2869918346,-2.765236855,1
303,1665,0.1963539273,-2.419485092,1
303,1697,-0.4468193948,-1.650220752,1
303,1729,-1.057210326,-1.542169094,1
303,1761,-1.088564754,-2.163260698,1
303,1793,-1.39178586,-2.094494343,1
303,1825,-1.868531466,-2.324193001,1
303,1857,-1.716516256,-3.188888311,1
303,1889,-1.52368021,-1.781363368,1
303,1921,-1.747924805,-0.700496912,1
303,1953,-2.363116026,-0.8201041222,1
303,1985,-3.738524199,-1.106622577,1
303,2017,-3.919463873,-2.112217903,1
335,33,-0.1322418451,-0.1048280597,1
335,65,-0.0820993036,-0.1030037254,1
335,97,0.1051976457,0.008381068707,1
335,129,0.1353013664,0.02863869816,1
335,161,-0.00368796289,0.05823668092,1
335,193,-0.08513717353,-0.1244896278,1
335,225,0.1042721123,-0.01757405698,1
335,257,0.1179894209,0.163721323,1
335,289,-0.2622158527,0.3073750734,1
335,321,-0.2023461759,0.1792182177,1
335,353,-0.005105257034,0.28956002,1
335,385,0.03648436815,0.3802780807,1
335,417,-0.1659346521,0.5542346239,1
335,449,-0.1401233673,0.2128248215,1
335,481,-0.2492359579,0.3188574314,1
335,513,-0.6567427516,0.4921395779,1
335,545,-0.337897718,0.3645785749,1
335,577,-0.1908165514,0.1153871864,1
335,609,-0.1626688689,0.1777654439,1
335,641,0.0257397294,0.3705919087,1
335,673,-0.1226032674,-0.03929898888,1
335,705,-0.1084674895,-0.2529246211,1
335,737,-0.155789867,0.01332452893,1
335,769,-0.3948297501,0.04989616573,1
335,801,-0.1911951602,-0.1482299715,1
335,833,-0.05039038509,-0.268283844,1
335,865,0.0197673142,0.0152874738,1
335,897,0.01501056552,-0.2012068331,1
335,929,-0.0244666636,-0.5103533268,1
335,961,-0.02878260612,-0.4864609241,1
335,993,-0.9582500458,-2.091760635,1
335,1025,-0.5951782465,-2.304628849,1
335,1057,0.01283711195,-0.4633129239,1
335,1089,-0.3224268556,-0.2707692385,1
335,1121,0.04865708947,-0.8823325634,1
335,1153,1.865362406,-4.309813976,1
335,1185,2.666134357,-5.099280357,1
335,1217,0.5439277887,-1.610117674,1
335,1249,0.8186535835,-1.651455283,1
335,1281,0.9934067726,-2.031825304,1
335,1313,1.74536097,-2.614331245,1
335,1345,1.531328917,-2.61478734,1
335,1377,1.960576177,-2.114668846,1
335,1409,2.510737896,-1.542500615,1
335,1441,1.755445242,-1.179362774,1
335,1473,1.478051662,-1.674808502,1
335,1505,0.9047210217,-2.805373669,1
335,1537,-0.0697466135,-5.197523117,1
335,1569,2.079895735,-6.374559879,1
335,1601,4.062364101,-3.206481457,1
335,1633,2.216266155,-2.135009289,1
335,1665,1.254335046,-2.073828697,1
335,1697,-0.8877777457,-2.205847263,1
335,1729,-1.400606155,-1.799715281,1
335,1761,-0.7344659567,-2.237546444,1
335,1793,-0.3234906197,-2.98790884,1
335,1825,-1.41581881,-2.47757268,1
335,1857,-2.266037941,-2.803854704,1
335,1889,-2.941604614,-2.047569275,1
335,1921,-4.625195503,-1.631170511,1
335,1953,-5.315710068,-1.799926043,1
335,1985,-5.200091362,-3.209414959,1
335,2017,-2.730384827,-2.784445286,1
367,33,0.08355212957,-0.06229709089,1
367,65,-0.103006646,-0.02858999558,1
367,97,-0.2673988938,0.1953984201,1
367,129,-0.03480605781,0.03010553867,1
367,161,0.04861948639,-0.1512877047,1
367,193,-0.2035257965,-0.05746380985,1
367,225,-0.1617553532,0.08527198434,1
367,257,-0.01992106438,0.1488474905,1
367,289,-0.1550350189,0.2548782825,1
367,321,-0.263846457,0.1671093106,1
367,353,-0.006977200508,0.01633747667,1
367,385,0.03545873612,0.151542902,1
367,417,-0.09032666683,0.4499421716,1
367,449,-0.03142005205,0.04106982052,1
367,481,-0.1372739077,0.01020815969,1
367,513,-0.3716055751,0.194914937,1
367,545,-0.1944996566,0.0006516501307,1
