PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 30, filenames: A:[30]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[31]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.1089620739,0.1979124695,1
47,65,-0.4159875214,0.04713907838,1
47,97,-0.248214066,0.1281493008,1
47,129,-0.3157117963,-0.2750308514,1
47,161,-0.3330748081,-0.5359984636,1
47,193,-0.215937674,-0.1419219077,1
47,225,-0.4140537381,-0.09170597792,1
47,257,-0.03529235721,0.1719354689,1
47,289,0.2866218984,0.1136065125,1
47,321,-0.101621002,-0.1922882497,1
47,353,0.01946754754,0.1563317031,1
47,385,0.405162096,0.02378817275,1
47,417,0.5168560147,0.1871433854,1
47,449,0.3301815689,0.4759093225,1
47,481,0.02504776418,0.2130284309,1
47,513,-0.3101953566,-0.07954090834,1
47,545,-0.2995527387,0.1033610702,1
47,577,-0.1915473938,0.1036438346,1
47,609,0.07760144025,-0.03066647053,1
47,641,0.3519890904,0.2893708944,1
47,673,0.2458893061,0.08083325624,1
47,705,-0.06491105258,0.006200205535,1
47,737,-0.1956855059,-0.1432953924,1
47,769,0.01445434242,-0.1069967151,1
47,801,-0.1356779933,-0.1957608014,1
47,833,-1.235509396,-0.7140741348,1
47,865,-6.304582119,8.909996033,1
47,897,-6.67282486,6.377104759,1
47,929,0.3778826296,-0.3319600821,1
47,961,0.2756012678,-0.2183654904,1
47,993,0.1439829469,-0.3747434616,1
47,1025,0.008418664336,-0.4075413942,1
47,1057,0.006341248751,-0.1371305883,1
47,1089,0.6042548418,-0.830280602,1
47,1121,-0.1382660866,-0.6225783229,1
47,1153,-0.3280696273,-0.2622072101,1
47,1185,-0.2762150764,-0.6638487577,1
47,1217,0.2881835699,-0.9119556546,1
47,1249,0.8369345069,-6.938444614,1
47,1281,-0.9092229605,-0.8933260441,1
47,1313,-1.956481218,-1.571119308,1
47,1345,-4.154919624,-14.71793938,1
47,1377,-1.855335712,-0.745115757,1
47,1409,-0.402982235,0.3336020708,1
47,1441,-0.454531908,0.08144187927,1
47,1473,-0.5146820545,-0.5351867676,1
47,1505,-1.320546865,-5.503809929,1
47,1537,-0.549008131,-5.346940994,1
47,1569,-0.08015775681,0.9901163578,1
47,1601,-0.7439103127,-1.230249166,1
47,1633,-2.013782024,-1.107976198,1
47,1665,-2.877474785,-1.390452623,1
47,1697,5.946107864,6.484417915,1
47,1729,-1.772561073,-6.155145645,1
47,1761,-2.411231041,-4.696660042,1
47,1793,-2.070641518,-4.043854713,1
47,1825,-3.623376846,-3.12280035,1
47,1857,-2.725206375,-4.876123428,1
47,1889,-1.436418772,-5.96585989,1
47,1921,-2.051600456,-5.442358971,1
47,1953,-7.584245205,-7.765732765,1
47,1985,-8.414665222,-3.510240316,1
47,2017,-7.460130215,-5.764537811,1
79,33,-0.1919149458,0.153412804,1
79,65,-0.1610537171,-0.05973850191,1
79,97,0.1200142428,-0.2022342831,1
79,129,0.1470520496,-0.3257634938,1
79,161,0.09620817006,-0.3150419891,1
79,193,-0.08672686666,-0.07100185752,1
79,225,-0.2381657064,0.2101044357,1
79,257,0.1864244193,0.3720415235,1
79,289,0.1171756387,0.1659545153,1
79,321,-0.2080538571,-0.279946506,1
79,353,-0.1277828217,-0.1579289585,1
79,385,0.07064955682,-0.1804446131,1
79,417,0.1268521249,-0.1464297771,1
79,449,-0.07573457062,-0.08265876025,1
79,481,-0.1758866757,-0.2438402772,1
79,513,-0.1703727841,-0.201826632,1
79,545,-0.1155908927,0.07800556719,1
79,577,0.09778499603,-0.07900570333,1
79,609,0.2341484427,0.007236864418,1
79,641,0.2251886874,0.2444794774,1
79,673,0.149155885,-0.001781389117,1
79,705,0.05024592578,-0.1899395734,1
79,737,0.2618210316,-0.3073474765,1
79,769,0.2692673206,-0.1715481132,1
79,801,0.07611662149,-0.2851842046,1
79,833,-0.3920476735,-0.3044425845,1
79,865,-0.7142136097,-0.1587707996,1
79,897,-0.3098261058,-0.2217200994,1
79,929,0.09465702623,-0.458476305,1
79,961,0.207445249,-0.2392572016,1
79,993,-0.02442228049,-0.01242265105,1
79,1025,-0.2847678959,0.3088169396,1
79,1057,-0.2334451377,0.395909369,1
79,1089,-0.1983799636,-0.09063917398,1
79,1121,-0.1019764841,-0.2408885658,1
79,1153,0.2087807953,-0.07128247619,1
79,1185,0.2005160451,-0.3472759128,1
79,1217,0.3981425464,-0.8863812089,1
79,1249,-0.1614429504,-0.5516598225,1
79,1281,-0.4397960603,-0.04136162996,1
79,1313,-0.1110594273,0.3757047057,1
79,1345,0.07706701756,-0.4456697702,1
79,1377,-0.3419389725,-0.2172471285,1
79,1409,-0.02837848663,-0.1007862091,1
79,1441,0.2327555418,0.5384597778,1
79,1473,0.1424444914,-0.7144041061,1
79,1505,0.653309226,-10.62510681,1
79,1537,-1.917333126,-0.7225031853,1
79,1569,-3.08227849,-1.6829772,1
79,1601,-3.982757568,-2.729691982,1
79,1633,-3.575878382,-1.749638557,1
79,1665,-5.827583313,11.75950718,1
79,1697,-6.53288269,-5.573924065,1
79,1729,-2.762295961,-3.625491142,1
79,1761,-2.203777552,-3.818467617,1
79,1793,-1.530677795,-5.300327778,1
79,1825,-2.362469196,-3.62752676,1
79,1857,-2.864519119,-3.578385115,1
79,1889,-2.605623484,-4.579120159,1
79,1921,-3.554838181,-5.987214565,1
79,1953,-4.045898438,-5.326748848,1
79,1985,-5.056749821,-3.727206469,1
79,2017,-4.531984329,-4.040446281,1
111,33,0.1412528902,0.1112746,1
111,65,-0.08304820955,-0.05983291939,1
111,97,0.1448200643,-0.3520797491,1
111,129,0.3444342911,-0.18763946,1
111,161,0.3549130857,0.04968639091,1
111,193,0.07052025199,0.0182258077,1
111,225,-0.02135176584,-0.03434281796,1
111,257,0.2316387147,0.1038147658,1
111,289,-0.2340705693,-0.0262914896,1
111,321,-0.2813664377,-0.2781411111,1
111,353,-0.1236336157,-0.1678540111,1
111,385,-0.105221495,-0.3118264675,1
111,417,-0.1313018203,-0.3243425488,1
111,449,-0.4813568592,-0.1925476938,1
111,481,-0.4156941473,-0.3729541302,1
111,513,0.05747844279,-0.3250514865,1
111,545,0.1392416358,0.02827317268,1
111,577,0.2163433433,-0.06999716163,1
111,609,0.3812240064,-0.0652988255,1
111,641,0.09086728096,-0.05560588837,1
111,673,0.06250718236,-0.209138155,1
111,705,0.1004043445,0.1100986376,1
111,737,0.4349910021,0.2885593772,1
111,769,0.2612636983,0.2361714989,1
111,801,-0.06301924586,-0.06289485842,1
111,833,-0.08763819933,-0.09479922056,1
111,865,-0.1654993594,-0.05471293628,1
111,897,-0.2146059573,-0.1402704716,1
111,929,-0.1666166782,0.04863457382,1
111,961,0.007182553411,0.0702213347,1
111,993,-0.02997417748,-0.0273142308,1
111,1025,-0.09693288803,0.2694694996,1
111,1057,-0.2173601538,0.306152612,1
111,1089,-0.3969687223,0.1595959663,1
111,1121,-0.1042194813,0.1908378154,1
111,1153,0.04093731195,0.40553388,1
111,1185,0.3223218918,-0.01144759357,1
111,1217,0.2916762233,-0.2230302244,1
111,1249,-0.01285478473,-0.09386378527,1
111,1281,-0.201851964,-0.05199642479,1
111,1313,-0.0344632864,0.3260114193,1
111,1345,0.3427991867,0.06276676059,1
111,1377,0.2385339141,-0.04715105891,1
111,1409,0.06134535372,-0.8552256227,1
111,1441,-0.3929663897,-1.290874004,1
111,1473,-1.029753804,-1.560792685,1
111,1505,-0.09978199005,-1.054562807,1
111,1537,-12.7763052,1.479106426,1
111,1569,-3.422067881,-5.363314629,1
111,1601,-3.346861362,-4.46224308,1
111,1633,-3.670497179,-2.763183117,1
111,1665,-3.399185896,-2.358248234,1
111,1697,-3.436318636,-2.743089437,1
111,1729,-3.776679993,-2.517681599,1
111,1761,-2.790832758,-3.907643557,1
111,1793,-3.63909936,-4.903833389,1
111,1825,-3.364220381,-3.785764217,1
111,1857,-2.825759649,-3.013698339,1
111,1889,-3.593655586,-4.187124252,1
111,1921,-3.883331776,-4.971782684,1
111,1953,-4.008737564,-4.919730186,1
111,1985,-4.221432209,-4.208797455,1
111,2017,-5.151240826,-3.45686841,1
143,33,0.02303358912,0.1025966257,1
143,65,0.08847032487,0.03611969948,1
143,97,0.1490478814,-0.02627568878,1
143,129,0.1632884741,0.09876879305,1
143,161,0.3225826025,0.2216943055,1
143,193,0.1469911635,0.1297944635,1
143,225,0.007811054587,0.07429345697,1
143,257,-0.01076802611,-0.0559562929,1
143,289,-0.2695708871,-0.2547420859,1
143,321,-0.2735077441,-0.1615092158,1
143,353,-0.1460901946,-0.02955342829,1
143,385,0.1102205142,-0.3802842498,1
143,417,-0.008030295372,-0.3554481268,1
143,449,-0.2994568646,0.01385001838,1
143,481,-0.5552130342,-0.1652800292,1
143,513,0.07690013945,-0.2870689631,1
143,545,0.3513242304,-0.124725841,1
143,577,0.1172845066,-0.0753852129,1
143,609,0.2313524336,-0.1533599645,1
143,641,0.07489586622,-0.179908812,1
143,673,-0.06622958928,0.004676738754,1
143,705,0.2338231802,0.1935423464,1
143,737,0.3432867527,0.05087334663,1
143,769,0.01520416886,0.2245037556,1
143,801,-0.1353975832,0.01878642291,1
143,833,0.109081164,-0.214153409,1
143,865,0.1769729555,-0.158270523,1
143,897,-0.1842845529,-0.01984663308,1
143,929,-0.2517926693,0.5375186801,1
143,961,-0.02997282147,0.4616615772,1
143,993,-0.08189496398,0.01582451165,1
143,1025,-0.1357258558,0.02997611463,1
143,1057,-0.3028435111,-0.05171555281,1
143,1089,-0.6065454483,-0.363964498,1
143,1121,-0.5248978734,-0.2007803619,1
143,1153,-0.2161970884,-0.1307168156,1
143,1185,-0.09067687392,-0.2677810192,1
143,1217,-0.1330367923,0.01434504986,1
143,1249,-0.3722753525,0.07646334171,1
143,1281,-0.4394279122,-0.2458496392,1
143,1313,-0.1632255912,-0.178379178,1
143,1345,0.3991830945,-0.05179566145,1
143,1377,0.3023193479,0.3476180732,1
143,1409,0.2677242756,-0.9087206125,1
143,1441,-0.6265289783,-2.529042244,1
143,1473,-1.356748104,-3.055387735,1
143,1505,-1.5309062,-4.558290482,1
143,1537,-2.629253387,-4.08470726,1
143,1569,-3.111295938,-4.596072674,1
143,1601,-2.668175697,-4.107788086,1
143,1633,-2.524205685,-2.354316711,1
143,1665,-2.606121302,-1.85739553,1
143,1697,-2.620757341,-1.94235754,1
143,1729,-3.607255459,-3.661978245,1
143,1761,-4.171643257,-3.776103973,1
143,1793,-5.66599369,-4.712304115,1
143,1825,-5.955689907,-4.702584267,1
143,1857,-5.33658886,-3.785208464,1
143,1889,-3.711473703,-5.299738884,1
143,1921,-3.729734182,-3.889872074,1
143,1953,-3.880251169,-4.672385216,1
143,1985,-5.121911526,-4.626362324,1
143,2017,-5.214094162,-3.504700422,1
175,33,-0.1511736959,0.07073198259,1
175,65,0.1782034338,0.02306638286,1
175,97,0.3487611413,-0.009720183909,1
175,129,0.2376949787,0.0234787669,1
175,161,-0.05678756535,0.04123190045,1
175,193,-0.01123926789,0.04194182903,1
175,225,0.210459739,0.2601530254,1
175,257,0.1168196574,0.3047525287,1
175,289,0.0476378724,-0.1308434904,1
175,321,0.02114309743,-0.04171196371,1
175,353,-0.1068234444,-0.07875223458,1
175,385,0.2126476765,-0.07130090147,1
175,417,0.2535358667,-0.1316752881,1
175,449,-0.0537756905,0.04013966769,1
175,481,-0.1803717166,-0.001582052559,1
175,513,0.03747139871,-0.1840600073,1
175,545,0.1115956232,-0.2657779157,1
175,577,-0.1049840003,-0.094105497,1
175,609,0.09613715857,0.1794625223,1
175,641,0.263766259,0.1642109007,1
175,673,0.1412117481,0.0446125716,1
175,705,0.2331189066,-0.1165837795,1
175,737,0.1820703,-0.1080293879,1
175,769,-0.1016175225,0.1144787297,1
175,801,-0.03849687055,0.09620378166,1
175,833,0.1344048679,0.04133689031,1
175,865,0.0363072902,-0.02621790022,1
175,897,-0.1812897623,0.2393859625,1
175,929,-0.2308654785,0.606585443,1
175,961,-0.0004160255194,0.04927259684,1
175,993,-0.1079548001,-0.1508239806,1
175,1025,-0.06980627775,-0.1297037005,1
175,1057,-0.03794015944,-0.4914553761,1
175,1089,-0.5236756802,-0.6503835917,1
175,1121,-0.8259531856,-0.3526198864,1
175,1153,-0.6048617959,-0.3937004209,1
175,1185,-0.5170657039,-0.5451412201,1
175,1217,-0.4137157202,-0.1631478667,1
175,1249,-0.5406941175,-0.7390522957,1
175,1281,-0.325050801,-1.189123034,1
175,1313,0.009358227253,-0.1176083684,1
175,1345,0.0627450943,0.004074126482,1
175,1377,0.2637577355,1.454218626,1
175,1409,0.1777717471,-0.7845795155,1
175,1441,-0.9215539694,-1.767709136,1
175,1473,-1.636402726,-2.32150507,1
175,1505,-1.707413912,-3.200154305,1
175,1537,-1.666843414,-3.901573658,1
175,1569,-2.688263893,-3.403913021,1
175,1601,-1.469381332,-2.305238724,1
175,1633,-1.487411261,-1.928460121,1
175,1665,-2.368871927,-1.825717449,1
175,1697,-2.494749546,-1.98989296,1
175,1729,-3.559374094,-2.636512756,1
175,1761,-5.108528137,-3.307810545,1
175,1793,-5.62885046,-3.641490698,1
175,1825,-5.084458828,-3.363089085,1
175,1857,-6.592926502,-4.380814075,1
175,1889,-2.985362053,-4.632397652,1
175,1921,-3.304040194,-3.627849102,1
175,1953,-5.507598877,-4.065249443,1
175,1985,-5.28935051,-4.568120003,1
175,2017,-4.723856926,-3.800675631,1
207,33,-0.1505015641,0.03083401173,1
207,65,-0.09565360099,-0.04123610258,1
207,97,0.1438536793,-0.03417634219,1
207,129,0.07344207168,-0.03599117696,1
207,161,-0.1689631492,-0.03776505217,1
207,193,0.004976049066,-0.1122017056,1
207,225,0.1199534386,0.2396241874,1
207,257,0.1368929446,0.3799172938,1
207,289,0.08550097048,0.1935145855,1
207,321,0.1164726242,0.2823985815,1
207,353,0.08590990305,0.02997690812,1
207,385,0.2484141439,-0.1158268303,1
207,417,0.3070058525,-0.08067377657,1
207,449,-0.01823759079,0.1705089211,1
207,481,0.1044916362,0.2739395797,1
207,513,0.07092997432,0.1225585043,1
207,545,0.0105176419,-0.07923769951,1
207,577,-0.08929289877,-0.03586789966,1
207,609,-0.1409342587,0.1482870579,1
207,641,0.08632028103,0.1534571797,1
207,673,0.09102478623,-0.1336268336,1
207,705,0.2140721679,0.03249572217,1
207,737,0.1525438726,-0.0144277364,1
207,769,0.01395130903,-0.1535345316,1
207,801,0.1759991646,-0.3366822004,1
207,833,0.05156906694,-0.04979065806,1
207,865,-0.2670222521,0.1391856521,1
207,897,-0.1937605888,0.06787011027,1
207,929,-0.1551373899,0.2055739462,1
207,961,-0.06810045242,0.1297050714,1
207,993,-0.005505383015,-0.8673961759,1
207,1025,-0.2913787365,-0.7115356922,1
207,1057,-0.2510218024,-0.663382709,1
207,1089,-0.06965637207,-0.9851645827,1
207,1121,-0.3094494343,-0.5007862449,1
207,1153,-0.4483515024,-0.3185944557,1
207,1185,-0.6837669611,-0.4719208479,1
207,1217,-0.697309792,-0.4475609064,1
207,1249,-0.7561275363,-0.7832026482,1
207,1281,-0.4058012664,-0.9649518132,1
207,1313,-0.1398900747,-0.5593417287,1
207,1345,-0.2575544119,-0.1596955061,1
207,1377,-0.1109961271,0.3113610744,1
207,1409,-0.6060609818,-0.8765251637,1
207,1441,-1.881744862,-1.294145346,1
207,1473,-1.849427938,-1.177658558,1
207,1505,-1.360523224,-1.125687122,1
207,1537,-15.83957481,-17.58027077,1
207,1569,-2.994765759,-3.608738422,1
207,1601,0.1452920437,-1.830126047,1
207,1633,-1.006477118,-2.14957571,1
207,1665,-2.397774458,-2.415892601,1
207,1697,-2.422389507,-2.350470066,1
207,1729,-2.923647642,-2.461159229,1
207,1761,-4.163238049,-2.760586977,1
207,1793,-7.12417984,-2.694452286,1
207,1825,-5.093986034,-2.967962027,1
207,1857,-4.39736414,-3.662102699,1
207,1889,-3.920161486,-5.329802036,1
207,1921,-4.30219841,-4.62192297,1
207,1953,-7.733246326,-4.544810295,1
207,1985,4.811026573,-18.59950256,1
207,2017,-5.078493118,-4.290240765,1
239,33,0.06239834428,-0.03126129135,1
239,65,-0.142540127,-0.08500178158,1
239,97,-0.1361614019,0.1925364137,1
239,129,-0.2194365412,-0.1144692153,1
239,161,0.1370581686,-0.2407231182,1
239,193,0.4057510197,-0.1438034773,1
239,225,0.1400094926,0.183805272,1
239,257,0.126080215,0.3324246109,1
239,289,-0.1459696293,0.2309730947,1
239,321,-0.1674095392,0.2194018513,1
239,353,0.09292966127,-0.03987203166,1
239,385,0.1292303801,-0.4395486414,1
239,417,0.3632472157,-0.2380106151,1
239,449,0.07859233022,0.1313816309,1
239,481,-0.1053112298,0.4217743874,1
239,513,-0.09266730398,0.6302666664,1
239,545,-0.2139216959,0.3689883053,1
239,577,-0.08001644164,0.2277953327,1
239,609,-0.00362793915,0.1932634562,1
239,641,0.05931654572,0.02807572484,1
239,673,-0.0864553079,0.1914457828,1
239,705,0.0764073506,0.3407164216,1
239,737,0.05950473621,0.09136986732,1
239,769,-0.1585520357,-0.05148343742,1
239,801,-0.05415994674,-0.1987677366,1
239,833,-0.003075301647,-0.3891185522,1
239,865,-0.3543208539,0.236195147,1
239,897,-0.3902391195,0.09734350443,1
239,929,-0.2967933416,-0.1505458951,1
239,961,-0.01726603508,-0.03327310085,1
239,993,-0.05915778875,-1.33097446,1
239,1025,-0.4849027395,-1.307685971,1
239,1057,0.1150998473,-0.341797471,1
239,1089,0.0042950809,-0.6999862194,1
239,1121,-0.5905444026,-0.7276524901,1
239,1153,-0.6837303638,-0.7971740961,1
239,1185,-1.77879858,-2.813284159,1
239,1217,-1.350202084,-0.7639101148,1
239,1249,-0.7390572429,-0.2213897109,1
239,1281,-0.3595092297,-0.4895777404,1
239,1313,12.77415752,-1.156368971,1
239,1345,-0.5176724195,-0.361422658,1
239,1377,-1.586898208,-1.632270813,1
239,1409,-1.888839126,-1.893003941,1
239,1441,-1.537351131,-1.818916082,1
239,1473,-0.1347130537,-1.709754705,1
239,1505,0.4138906002,-0.2436759472,1
239,1537,-0.3435448408,-0.03215289116,1
239,1569,-1.288910151,-2.483545065,1
239,1601,13.75506401,-12.24620152,1
239,1633,0.1550767422,-2.744532824,1
239,1665,-1.316665649,-2.828773975,1
239,1697,-1.96267128,-2.718289852,1
239,1729,-1.759473324,-2.880399227,1
239,1761,-3.685140371,-3.048891068,1
239,1793,-5.571437359,-2.558769703,1
239,1825,-4.57084465,-3.040052652,1
239,1857,-4.398064137,-3.487356901,1
239,1889,-4.332495213,-4.998011589,1
239,1921,-5.04489994,-6.069148064,1
239,1953,-6.701412201,-4.934574127,1
239,1985,-6.07159996,-5.667164803,1
239,2017,-5.774834633,-4.399162292,1
271,33,0.1728485525,-0.05197548866,1
271,65,-0.0514097549,0.0346628055,1
271,97,-0.2184119523,0.0963915363,1
271,129,-0.1898965836,-0.2434554994,1
271,161,0.2738725841,-0.1540974528,1
271,193,0.570483923,-0.009678989649,1
271,225,0.3777684569,0.272377193,1
271,257,-0.06927724928,0.2295271009,1
271,289,-0.2845968604,0.09724331647,1
271,321,-0.2713975906,0.1508757174,1
271,353,0.002420261502,-0.1869923025,1
271,385,0.2534945011,-0.345710367,1
271,417,0.2511918545,-0.1538645923,1
271,449,0.3515479565,0.1152805537,1
271,481,0.2029328495,0.3165652454,1
271,513,-0.1561157703,0.4868868887,1
271,545,-0.2724946737,0.2681880593,1
271,577,-0.1205543131,0.08200523257,1
271,609,0.1086419746,0.4311763048,1
271,641,0.02822440863,0.3937768042,1
271,673,-0.1379743963,0.4534410834,1
271,705,-0.006094127893,0.3237846494,1
271,737,-0.04252541065,0.2571213841,1
271,769,-0.05196964368,0.3684701324,1
271,801,-0.05591475964,0.09162534028,1
271,833,-0.1144421548,-0.07246735692,1
271,865,-0.1269556284,0.08967021108,1
271,897,-0.1693893969,0.1323334128,1
271,929,0.02641993761,0.1161709428,1
271,961,-1.582488298,-1.54577899,1
271,993,-2.392154217,-2.979450703,1
271,1025,-3.861260176,-1.772620201,1
271,1057,-0.1583518386,-0.06348180771,1
271,1089,-0.03236174583,-0.2957515121,1
271,1121,-0.693320334,-0.5113138556,1
271,1153,-0.7343146801,-0.607424736,1
271,1185,-0.9816756248,-3.700313568,1
271,1217,-0.8647071719,-0.7010371685,1
271,1249,-0.1760168076,0.03667098284,1
271,1281,0.007865667343,0.1712465286,1
271,1313,0.305157721,-0.007421851158,1
271,1345,-1.177887082,-1.334759951,1
271,1377,-1.943354845,-1.988652825,1
271,1409,-2.303801298,-1.931917071,1
271,1441,-2.292597055,-1.59396255,1
271,1473,-2.179898262,-1.892859697,1
271,1505,-3.184684753,-2.263071537,1
271,1537,-2.016782045,0.2420578003,1
271,1569,-2.404101372,-1.834459305,1
271,1601,-2.296878099,-2.807431221,1
271,1633,-2.448928595,-3.171760082,1
271,1665,-1.999962807,-2.880011797,1
271,1697,-1.399522543,-2.657104254,1
271,1729,-2.938998222,-2.287585735,1
271,1761,-3.25358367,-2.63291955,1
271,1793,-3.438397408,-2.290711403,1
271,1825,-3.582148552,-2.705284595,1
271,1857,-3.798367977,-4.080213547,1
271,1889,-4.682313442,-5.752955914,1
271,1921,-5.911022186,-5.987563133,1
271,1953,-6.287905693,-4.152076244,1
271,1985,-6.060943127,-4.527913094,1
271,2017,-6.398875237,-3.96483469,1
303,33,0.1544910669,0.03369776905,1
303,65,-0.07322070003,0.105449751,1
303,97,-0.08193774521,0.2281487584,1
303,129,0.0239925608,0.05607961118,1
303,161,0.2353118062,0.3668600917,1
303,193,0.2154261768,0.2429099232,1
303,225,0.0321860835,0.3981353343,1
303,257,-0.1478700936,0.1255618185,1
303,289,-0.04217312858,-0.02251416817,1
303,321,-0.1472228765,0.1705171168,1
303,353,-0.1664767712,-0.09169854224,1
303,385,0.3163340986,-0.03397256136,1
303,417,0.3470659554,0.05099445581,1
303,449,0.4304742515,0.1204465032,1
303,481,0.5128281116,0.08914682269,1
303,513,0.1319377273,-0.06373311579,1
303,545,0.1109014601,-0.4158726037,1
303,577,0.1645620614,-0.5617642999,1
303,609,0.09509582072,-0.05766106397,1
303,641,-0.1534391642,0.3451385498,1
303,673,-0.2538748085,0.4427099526,1
303,705,-0.1205305159,0.3641113341,1
303,737,-0.3119963408,0.1613665819,1
303,769,-0.2177347392,0.3210403323,1
303,801,-0.05243545771,0.2924951315,1
303,833,-0.1346792132,0.01759903133,1
303,865,0.189530775,-0.3357284069,1
303,897,0.133207351,-0.1589823216,1
303,929,-0.4988666773,-0.02451330423,1
303,961,-1.761641979,-1.348446131,1
303,993,-2.760382175,-2.665671349,1
303,1025,-2.713720322,-1.378739595,1
303,1057,-0.09197568893,0.0196120739,1
303,1089,0.03574842215,0.1166893542,1
303,1121,-0.2075825632,-0.3233791292,1
303,1153,-0.1662109196,-0.2590269446,1
303,1185,0.4653121829,-0.3906115294,1
303,1217,-0.168055892,-0.1169319749,1
303,1249,-0.3476732969,-0.09096127748,1
303,1281,0.2731331587,0.146286577,1
303,1313,-0.4798841476,-0.978913784,1
303,1345,-1.582125306,-1.624244094,1
303,1377,-2.009997845,-1.980217814,1
303,1409,-2.28167057,-1.641565204,1
303,1441,-2.678317547,-1.75491178,1
303,1473,-3.47727561,-2.013367176,1
303,1505,-4.548435688,-1.794687152,1
303,1537,-1.833333969,0.05272674561,1
303,1569,-2.167678356,-0.9323339462,1
303,1601,-4.869265079,-2.627308607,1
303,1633,-4.404091835,-3.506018639,1
303,1665,-1.889907598,-3.265031099,1
303,1697,-1.861095667,-2.699303865,1
303,1729,-3.366302252,-1.810626745,1
303,1761,-3.526644945,-2.271144629,1
303,1793,-3.643833399,-2.190390825,1
303,1825,-3.838792086,-1.779993057,1
303,1857,-3.964689255,-5.043056965,1
303,1889,-4.281187534,-6.404164791,1
303,1921,-6.104940414,-5.918476582,1
303,1953,-6.337602139,-5.413711548,1
303,1985,-7.358652592,-4.204378128,1
303,2017,-7.022699833,-3.372656822,1
335,33,0.1261272281,0.1647287756,1
335,65,-0.1415222734,-0.016796574,1
335,97,-0.2042896301,0.1690004766,1
335,129,-0.008025441319,0.2890769243,1
335,161,0.1207434535,0.4909104109,1
335,193,-0.07975915074,0.1785742491,1
335,225,-0.2381109893,0.1396778375,1
335,257,0.02754991874,0.09221588075,1
335,289,0.2735959589,-0.1479736418,1
