PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 12, filenames: A:[12]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[13]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.8061084747,-0.004758089781,1
47,65,-0.05811917782,-0.01803942025,1
47,97,-0.1229730546,0.02002652735,1
47,129,-0.01625141501,0.06257099658,1
47,161,-0.202694267,0.35564816,1
47,193,-0.1981085241,0.1190671325,1
47,225,-0.06413048506,-0.1898265779,1
47,257,-0.02991069108,0.0861793533,1
47,289,-0.07703262568,0.2213680893,1
47,321,0.06330223382,0.187067911,1
47,353,0.2136737704,0.5148414969,1
47,385,0.4167910814,0.6111938953,1
47,417,0.5191152096,0.6585228443,1
47,449,0.1955666244,0.3414757252,1
47,481,0.2126605511,-0.2200343609,1
47,513,0.3394922614,-0.2489382625,1
47,545,0.1202428713,-0.0925540477,1
47,577,-0.1066442281,0.004591196775,1
47,609,-0.1095144004,0.002112947404,1
47,641,0.05034708977,0.09564486146,1
47,673,0.2377052754,0.06053522229,1
47,705,0.2122389674,0.1480746269,1
47,737,0.07797269523,0.1269694567,1
47,769,0.1266281754,0.01971038803,1
47,801,0.00238725543,-0.001726299524,1
47,833,-0.2147748768,1.077100635,1
47,865,-1.941691875,5.390805244,1
47,897,-0.3331947327,0.1164495349,1
47,929,-0.6202747822,0.5224650502,1
47,961,-0.03069210052,0.2617201805,1
47,993,0.7626553774,-0.1283490658,1
47,1025,0.6839654446,-0.260014832,1
47,1057,-0.14187181,-0.3712755442,1
47,1089,0.6264964938,-1.410436392,1
47,1121,-0.0007255077362,-2.160937309,1
47,1153,-0.2740975618,-2.326843023,1
47,1185,-0.4549462795,-1.268454671,1
47,1217,-0.4410531521,0.5395521522,1
47,1249,-0.06952604651,0.4095275402,1
47,1281,0.3593068719,-0.2342987657,1
47,1313,-0.9011811018,-0.1558181942,1
47,1345,-2.804487228,-0.6435419917,1
47,1377,-1.144191504,-0.7564383745,1
47,1409,-0.1698772907,-1.231205702,1
47,1441,-0.08400702477,-0.7321441174,1
47,1473,0.6549212933,-0.5536473989,1
47,1505,-0.6080663204,-0.246068716,1
47,1537,-2.282161713,-0.5952464938,1
47,1569,-4.831486702,-0.1296886504,1
47,1601,-4.419298649,0.04915124178,1
47,1633,-2.373053312,0.7159922123,1
47,1665,-1.447138309,0.6304821968,1
47,1697,-2.720649719,1.085330963,1
47,1729,-2.322007656,0.9511755705,1
47,1761,-2.091333151,0.5895907879,1
47,1793,-3.161839485,0.3378982842,1
47,1825,-8.187441826,2.992277145,1
47,1857,-9.71821785,0.83895576,1
47,1889,-11.38870525,1.773963571,1
47,1921,-8.393826485,-0.1330828667,1
47,1953,-3.628835201,-1.639810443,1
47,1985,-1.939117193,0.3118514717,1
47,2017,-4.21275425,0.3512516022,1
79,33,0.02176907659,-0.02481915802,1
79,65,-0.3196736574,0.09521834552,1
79,97,-0.3070171773,0.2619746029,1
79,129,-0.009948641062,0.06265258044,1
79,161,-0.2451493293,-0.03091644496,1
79,193,-0.225369066,0.07228139788,1
79,225,0.05197497457,0.09479960799,1
79,257,-0.1797088087,0.02315086871,1
79,289,-0.2697013021,-0.1309091151,1
79,321,-0.2518184781,0.06922544539,1
79,353,0.0382585004,0.4163071811,1
79,385,0.231076479,0.2889811993,1
79,417,0.05706521869,0.2424107939,1
79,449,-0.07764518261,0.1738482565,1
79,481,-0.004992008209,-0.06841894984,1
79,513,-0.03906956315,-0.2697739005,1
79,545,-0.2335173488,-0.09122857451,1
79,577,-0.1589840353,0.04593842477,1
79,609,0.08976757526,0.01896230131,1
79,641,0.2263140976,-0.0181697607,1
79,673,0.4063697159,0.168764323,1
79,705,0.3978296518,0.3234460056,1
79,737,0.1046351492,0.2342227548,1
79,769,-0.01202551275,-0.05739439651,1
79,801,-0.06900972128,-0.1313003898,1
79,833,-0.2946556509,0.7815071344,1
79,865,-0.1262968779,0.6737228036,1
79,897,-0.1479477882,-0.3385072947,1
79,929,-0.854150176,-0.7692415118,1
79,961,-0.7453175783,0.06897251308,1
79,993,-0.5888834,0.2122676671,1
79,1025,-0.2944483161,-0.1150845289,1
79,1057,0.198340565,0.2661957741,1
79,1089,0.4307233095,-0.4266531467,1
79,1121,0.1299726665,-0.7963672876,1
79,1153,0.1298882365,-0.8336666822,1
79,1185,0.3310518265,-0.5865681767,1
79,1217,-0.3246178329,0.428290844,1
79,1249,-0.1978019476,0.4542070329,1
79,1281,0.1560195088,0.3137698174,1
79,1313,-0.6324683428,0.5902768373,1
79,1345,-1.166220784,0.232841,1
79,1377,-0.4285228252,0.5225939155,1
79,1409,-0.009210586548,0.3496576548,1
79,1441,0.2425485849,-0.1422409415,1
79,1473,0.7078089714,-0.01182186604,1
79,1505,0.2711472511,-0.006653293967,1
79,1537,-1.232369184,0.2196000367,1
79,1569,-5.373421669,0.8123701215,1
79,1601,-18.65716171,3.736312389,1
79,1633,-19.18115616,1.272313952,1
79,1665,-21.35689545,0.6768405437,1
79,1697,-1.350370169,-0.01250773668,1
79,1729,-5.687700748,0.1250416934,1
79,1761,-4.182703018,0.1692204773,1
79,1793,-3.94968605,0.2452390343,1
79,1825,-7.201983929,2.036540985,1
79,1857,-9.258626938,2.26693964,1
79,1889,-12.94706345,4.307641029,1
79,1921,-9.537212372,-5.698904991,1
79,1953,-1.997598052,-6.950497627,1
79,1985,-2.124881744,0.2479405105,1
79,2017,-3.74565649,0.4693055153,1
111,33,-0.1499540061,-0.0136539638,1
111,65,-0.3555113971,-0.03915949911,1
111,97,-0.5930086374,0.2303726822,1
111,129,-0.2431760281,-0.08101350814,1
111,161,-0.265784204,-0.2923512161,1
111,193,-0.3333076537,-0.05115335062,1
111,225,-0.132625103,0.2102139741,1
111,257,-0.09701450914,-0.0008081197739,1
111,289,0.04487607256,-0.05301718414,1
111,321,-0.2172177881,0.2407178432,1
111,353,-0.3347935081,0.3346158862,1
111,385,0.0316583924,0.2495601475,1
111,417,0.01959237456,0.2418864667,1
111,449,0.1324421763,0.1247064471,1
111,481,0.1535050571,0.07724971324,1
111,513,-0.03348150104,0.0967054069,1
111,545,0.02773703448,0.174793154,1
111,577,0.1034078598,0.08540034294,1
111,609,0.1558858156,0.02514032647,1
111,641,0.1848680824,0.05409339815,1
111,673,0.09824614227,0.3914852142,1
111,705,0.08329499513,0.2765617371,1
111,737,0.1701963842,0.2364672124,1
111,769,0.0993719697,0.06853681803,1
111,801,-0.0973386392,-0.09882740676,1
111,833,0.02978095412,-0.06768216193,1
111,865,0.09149395674,-0.3464011252,1
111,897,0.03151418269,-0.2845674455,1
111,929,-0.3032300472,-0.447212249,1
111,961,-0.5033341646,0.1640464365,1
111,993,-0.5655254722,0.5084674358,1
111,1025,-0.3464648724,0.1518313885,1
111,1057,1.74158287,9.172680855,1
111,1089,-0.2147638798,0.1127899587,1
111,1121,-0.1627366394,0.006985068321,1
111,1153,0.04021716118,-0.02394294739,1
111,1185,-0.1154018939,-0.1312917769,1
111,1217,-0.4764744639,0.1237214953,1
111,1249,-0.4843537807,-0.005151867867,1
111,1281,-0.2127215564,-0.02561919764,1
111,1313,-0.1068822443,-0.01830802113,1
111,1345,-0.09592241049,0.3837413788,1
111,1377,-0.1946097314,0.9214607477,1
111,1409,-0.959014833,1.938356876,1
111,1441,-1.386786699,1.761094451,1
111,1473,-1.413349748,0.8080345392,1
111,1505,-2.040456533,0.2456165552,1
111,1537,-2.789000988,0.3440772593,1
111,1569,7.639928818,16.74806595,1
111,1601,-2.626707315,1.439193726,1
111,1633,1.117330074,-17.99539566,1
111,1665,-5.349125862,0.4662439227,1
111,1697,-2.314656973,-0.7226179242,1
111,1729,-3.88202858,-0.3639777899,1
111,1761,-4.390644073,-0.3264337778,1
111,1793,-5.919660568,0.4126366079,1
111,1825,-7.647388458,1.877031803,1
111,1857,-8.04475975,1.320867419,1
111,1889,14.21339512,-4.737545967,1
111,1921,-3.9233675,-0.1035876274,1
111,1953,-2.040498734,-1.215821028,1
111,1985,-2.712408304,0.4423945248,1
111,2017,-2.555635214,0.275229454,1
143,33,-0.3558351696,-0.03447958827,1
143,65,-0.2576172948,0.01202778518,1
143,97,-0.3058664203,-0.1091227531,1
143,129,-0.1601091027,-0.2530757487,1
143,161,-0.1103877723,-0.06878373027,1
143,193,-0.1332035661,-0.1164769828,1
143,225,-0.1670475006,0.03568776697,1
143,257,-0.06141966581,0.2869097292,1
143,289,0.2463340461,0.3274063766,1
143,321,0.010817945,0.3425169587,1
143,353,-0.313139379,0.205568403,1
143,385,-0.06876377761,0.06364575028,1
143,417,0.06545999646,0.1419887543,1
143,449,0.05037389696,0.06727351248,1
143,481,0.1024038121,0.08682468534,1
