PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 59, filenames: A:[59]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[60]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.05626431853,-0.05171522498,1
47,65,-0.2584924698,0.02052776888,1
47,97,-0.07739627361,0.2624995112,1
47,129,-0.1217811406,-0.02613370121,1
47,161,0.1072213501,-0.2067813277,1
47,193,0.2028931975,0.1635452062,1
47,225,-0.07091608644,0.08625289798,1
47,257,0.04210105538,-0.02462431788,1
47,289,0.2360951602,-0.02348914742,1
47,321,0.08652067184,-0.05150927603,1
47,353,-0.03669138253,-0.1282343864,1
47,385,0.06429389119,-0.309120357,1
47,417,-0.06590914726,-0.3097408414,1
47,449,-0.2093112469,-0.1997797042,1
47,481,-0.1962616742,-0.1825675517,1
47,513,-0.09922417998,-0.0193990171,1
47,545,0.1642776132,0.1828339398,1
47,577,0.2826138437,0.2206441015,1
47,609,0.1739711612,0.2059541494,1
47,641,0.3870175481,0.1501647532,1
47,673,0.5024420619,-0.02618513256,1
47,705,0.1682019532,-0.08022329956,1
47,737,-0.2509908378,0.08124952018,1
47,769,-0.3320471048,0.1607512236,1
47,801,-0.3704717159,0.2252724618,1
47,833,-0.1374981105,-0.0384317562,1
47,865,0.4174186289,-0.4256301522,1
47,897,0.3851720691,-0.3883676231,1
47,929,0.2839387655,0.1197811365,1
47,961,0.2278912067,0.6095011234,1
47,993,0.2693514228,0.02180808783,1
47,1025,0.2652561665,-1.930199385,1
47,1057,0.1988353133,-1.638678312,1
47,1089,0.2817468047,-9.581882477,1
47,1121,-0.36674577,-7.594649792,1
47,1153,-0.3922454715,-0.621847868,1
47,1185,-0.1015792191,-0.4748940468,1
47,1217,-0.02986046672,0.05731612444,1
47,1249,0.2688028216,-0.9316542149,1
47,1281,-0.4425206184,6.082056999,1
47,1313,0.9266756177,0.5201792717,1
47,1345,0.4891178608,-0.5095119476,1
47,1377,-0.08937484026,0.07528817654,1
47,1409,-0.950075388,0.5285778046,1
47,1441,-1.364001036,0.6779017448,1
47,1473,-0.5677946806,0.5663816333,1
47,1505,-0.02792847157,-0.473746419,1
47,1537,0.1911662817,-0.492955327,1
47,1569,-0.522175312,-1.375170708,1
47,1601,-0.2579334974,-5.432157516,1
47,1633,-13.53021431,-8.042714119,1
47,1665,1.114567876,-2.891759396,1
47,1697,-0.7799679041,-15.91845417,1
47,1729,-1.474563956,-14.6730299,1
47,1761,-1.052235126,-2.513632059,1
47,1793,-0.08669021726,-2.38721323,1
47,1825,-0.1718619466,-1.852306724,1
47,1857,-0.1767004132,-0.9720110893,1
47,1889,0.2171552032,0.08213824034,1
47,1921,1.005528331,0.6142988801,1
47,1953,1.800878644,0.5337207913,1
47,1985,1.350278497,-0.1755983829,1
47,2017,0.4974663854,-1.744002461,1
79,33,-0.2760094106,-0.001449458301,1
79,65,-0.02490548044,-0.09439466894,1
79,97,-0.08726255596,0.32248348,1
79,129,-0.2409255058,0.2088906169,1
79,161,-0.01375446841,0.05898671225,1
79,193,0.1014741883,0.173858583,1
79,225,0.05489427596,-0.09174058586,1
79,257,-0.04313171655,-0.3489220738,1
79,289,0.05274192989,-0.1888770163,1
79,321,0.1572668999,-0.1377540976,1
79,353,0.1856314093,-0.01715114713,1
79,385,0.0892945379,0.01428160071,1
79,417,-0.2045819461,-0.1652128398,1
79,449,-0.1718731523,-0.2310346067,1
79,481,-0.1068802774,-0.1654048562,1
79,513,-0.01374797523,-0.1268979907,1
79,545,0.1713883579,0.1747050583,1
79,577,-0.004428945482,0.1425715089,1
79,609,0.01903216541,-0.03679338843,1
79,641,0.34556517,0.1263329387,1
79,673,0.3207064271,-0.01310927607,1
79,705,0.001992106438,0.007981620729,1
79,737,-0.1437002122,0.09744922072,1
79,769,-0.08142611384,0.0600477457,1
79,801,-0.2343729883,0.1374510527,1
79,833,-0.3178317845,-0.1437299103,1
79,865,0.1634221673,-0.3108451068,1
79,897,0.1643176079,-0.3275184035,1
79,929,0.1460020542,-0.1120065004,1
79,961,-0.03213396668,0.0565109551,1
79,993,0.3131908476,-0.4479498863,1
79,1025,0.6056191325,-3.569812298,1
79,1057,0.6558125019,-2.611214161,1
79,1089,0.3866395056,-8.281056404,1
79,1121,0.1666175425,-6.071573257,1
79,1153,0.2758765817,-0.7856606245,1
79,1185,0.3716160059,-0.5525712967,1
79,1217,0.2272858918,-0.09851008654,1
79,1249,0.3148749471,-0.2458845079,1
79,1281,2.52038002,10.50375557,1
79,1313,0.8149638176,0.08694848418,1
79,1345,0.5495935678,-0.4723972678,1
79,1377,0.362695545,-0.1097176448,1
79,1409,0.2590953708,0.03319588304,1
79,1441,0.2798607349,0.1875192225,1
79,1473,0.1515308917,-0.1274885535,1
79,1505,0.4745994806,-0.4385200739,1
79,1537,0.829840064,-1.40260911,1
79,1569,1.646173596,-2.080684185,1
79,1601,1.30606246,-3.349128723,1
79,1633,-0.1206988096,-2.983963728,1
79,1665,-0.3432222009,-2.582581758,1
79,1697,-0.3441140056,-1.934135437,1
79,1729,-0.4038978219,-1.761314869,1
79,1761,0.759554863,-1.938562393,1
79,1793,-0.1540355086,-0.6632891893,1
79,1825,-0.5277264714,-1.078668356,1
79,1857,-0.529194653,-1.029443026,1
79,1889,0.0904846862,-0.4786502719,1
79,1921,0.1651529074,-0.1078624129,1
79,1953,-0.05303987861,-0.1779158115,1
79,1985,-0.6247105598,-0.4904133081,1
79,2017,-0.246924445,-1.437794447,1
111,33,-0.1504870653,-0.03198671341,1
111,65,-0.07968609035,-0.184869498,1
111,97,0.1928129792,-0.1242887601,1
111,129,-0.1232448667,0.05458198488,1
111,161,-0.01522005908,0.2984926999,1
111,193,0.06491592526,0.4737718999,1
111,225,-0.2180031836,-0.01855075359,1
111,257,-0.1440170556,-0.3871038854,1
111,289,0.1314053535,-0.2528886199,1
111,321,0.02271309868,-0.1615225673,1
111,353,0.04071245342,-0.2054445148,1
111,385,0.2379279584,0.1030008048,1
111,417,0.1064534783,0.1664913148,1
111,449,-0.04505588114,-0.1777873337,1
111,481,-0.05586223304,-0.2396368533,1
111,513,-0.03216917068,-0.00236672163,1
111,545,-0.006540423259,0.3030683994,1
111,577,-0.2318648696,0.2502267063,1
111,609,-0.08024470508,0.01179201156,1
111,641,0.1997442394,0.007680842653,1
111,673,0.03299189359,0.04508279264,1
111,705,0.0838990733,0.2408750355,1
111,737,0.1273888797,0.202974692,1
