 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,1140.890,21.387,396.403,42.407,150.135,54.658,26.576,172.385
2,741.947,13.155,340.884,38.990,117.411,46.595,20.274,174.264
3,711.032,0.000,252.116,45.946,107.999,39.637,22.840,13.986
4,1154.139,39.681,292.731,50.242,142.266,54.619,26.904,8.979
5,655.092,20.629,210.223,49.968,102.435,37.893,22.012,14.635
6,814.080,6.456,333.694,61.647,119.716,44.592,23.245,12.202
7,1154.139,57.245,376.325,65.879,132.560,47.254,31.098,179.263
8,1187.998,0.316,487.588,69.021,143.982,50.740,29.811,156.348
9,1124.697,38.050,238.094,69.108,142.144,51.588,27.758,1.589
10,713.976,3.680,447.875,64.995,110.548,41.067,22.136,158.980
11,973.069,90.658,416.195,73.238,120.843,37.329,33.190,126.789
12,973.069,26.233,183.361,72.798,138.002,54.149,22.881,19.478
13,1379.373,149.952,293.156,81.234,154.155,49.935,35.172,173.966
14,889.158,30.397,135.481,85.321,125.574,48.877,23.162,22.606
15,895.047,99.819,345.358,86.075,124.447,42.510,26.808,168.976
16,1447.090,53.957,195.310,93.487,172.441,68.230,27.004,17.297
17,1482.421,25.323,451.327,96.189,152.856,46.043,40.994,171.249
18,1171.805,35.879,256.170,96.453,136.286,46.184,32.305,166.519
19,699.255,77.842,385.488,91.891,105.867,35.401,25.150,8.548
20,1447.090,20.753,499.442,101.775,156.115,53.980,34.133,155.020
21,906.824,0.000,141.484,106.722,127.585,49.739,23.213,27.237
22,1413.232,139.188,409.697,113.467,147.170,48.548,37.064,32.583
23,1535.417,96.083,325.222,112.872,174.868,57.904,33.762,150.220
24,1155.611,56.197,225.270,115.842,136.580,42.312,34.774,168.028
25,1055.507,0.000,98.924,119.193,142.611,56.379,23.837,45.375
26,1105.559,135.819,365.725,117.973,134.986,39.887,35.291,58.673
27,855.300,153.614,475.125,122.877,128.590,43.221,25.196,166.451
28,1005.456,58.243,183.678,126.386,126.285,44.012,29.087,42.164
29,755.196,53.684,266.579,125.788,114.690,35.423,27.145,33.746
30,990.734,12.125,148.958,132.484,130.844,44.417,28.400,49.816
31,1071.701,91.422,301.615,132.336,134.570,46.706,29.216,159.756
32,688.950,0.000,540.954,131.602,108.294,35.786,24.512,140.016
33,1488.310,13.116,426.479,143.753,160.725,55.673,34.038,31.953
34,1420.592,0.000,512.327,142.276,153.028,44.645,40.514,123.592
35,1514.808,0.000,109.873,148.356,156.288,56.273,34.274,60.380
36,908.296,156.224,466.480,145.523,119.716,39.181,29.516,168.352
37,990.734,58.730,200.972,148.814,131.016,47.079,26.794,26.053
