 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,1008.400,0.000,347.218,25.378,146.114,55.057,23.320,0.703
2,814.080,17.984,229.347,41.265,127.585,46.361,22.358,10.490
3,609.456,44.348,383.780,42.088,102.141,39.310,19.740,164.863
4,590.319,6.359,270.953,44.564,96.577,33.052,22.740,2.305
5,600.623,64.375,306.122,44.592,96.993,32.765,23.340,5.270
6,1014.288,0.370,343.179,49.713,134.692,50.934,25.355,1.866
7,808.192,8.825,247.054,60.653,126.407,48.271,21.318,1.869
8,811.136,26.379,200.681,63.324,119.716,43.889,23.531,11.131
9,911.240,102.577,294.343,66.210,124.864,43.824,26.475,174.541
10,702.200,48.648,379.573,63.007,109.421,42.123,21.225,10.035
11,971.597,91.955,418.284,70.074,121.554,39.969,30.951,171.927
12,1273.381,81.954,341.065,78.380,146.876,47.796,33.922,166.097
13,457.828,19.678,148.989,73.748,94.445,36.545,15.951,29.865
14,791.999,20.381,453.134,79.122,110.131,32.980,30.576,156.389
15,949.515,41.512,165.265,85.572,130.600,47.416,25.497,35.688
16,527.018,0.000,486.011,77.248,101.136,36.758,18.255,153.184
17,1254.243,55.968,251.600,83.228,151.973,59.292,26.934,5.668
18,800.831,116.719,205.178,84.856,116.995,43.336,23.529,17.858
19,706.616,80.750,388.595,84.509,107.999,37.467,24.013,172.291
20,1024.593,102.586,307.113,92.876,127.290,44.777,29.134,167.787
21,1232.161,10.054,482.523,103.077,143.566,43.224,36.295,142.378
22,1285.158,0.000,122.927,103.261,140.306,47.940,34.132,39.105
23,563.821,41.279,424.628,95.647,91.724,30.434,23.588,6.355
24,1324.905,115.883,369.153,108.545,156.876,53.381,31.601,147.300
25,908.296,88.444,277.025,106.593,121.432,39.918,28.972,162.254
26,1133.530,21.195,524.061,110.926,135.403,47.077,30.657,148.010
27,1432.369,8.386,173.749,115.730,149.424,47.309,38.550,45.380
28,1263.076,94.213,445.994,115.222,137.169,43.525,36.949,33.106
29,861.188,26.590,209.659,111.708,120.132,41.636,26.335,51.338
30,918.601,181.851,404.774,115.251,122.559,36.615,31.943,90.963
31,833.218,54.064,239.225,114.469,115.868,39.966,26.545,44.455
32,705.144,78.789,317.787,118.295,111.137,34.402,26.098,13.846
33,390.111,0.000,144.455,120.129,83.439,25.076,19.808,104.522
34,971.597,120.159,351.479,127.822,139.129,48.228,25.650,158.448
35,1291.046,0.000,86.241,134.131,143.566,48.924,33.599,37.427
36,687.478,19.111,502.347,130.121,115.452,36.940,23.696,159.417
37,868.549,31.119,257.049,134.642,121.015,41.887,26.401,28.923
38,647.731,82.875,286.639,135.317,103.857,35.130,23.476,58.068
39,1245.410,0.000,127.055,139.997,149.302,51.023,31.078,2.989
40,1263.076,177.727,460.220,144.239,145.576,49.747,32.328,30.044
41,1077.589,74.898,202.992,141.728,148.003,53.833,25.487,11.384
42,725.753,28.448,418.305,139.864,114.863,40.306,22.926,173.584
43,394.527,0.000,558.226,143.256,99.003,26.600,18.884,123.704
44,1145.307,0.000,533.391,149.805,140.428,43.535,33.496,113.098
45,1731.209,91.505,309.235,157.228,164.156,56.249,39.187,59.693
46,693.367,0.000,493.818,150.755,107.583,33.602,26.273,171.295
47,1326.377,30.000,360.031,154.802,159.253,53.597,31.509,3.798
48,844.995,65.749,162.964,155.532,115.279,39.248,27.412,7.525
49,1033.426,96.261,403.402,161.748,130.722,40.654,32.366,127.027
50,1182.109,40.648,228.301,163.642,134.692,44.558,33.778,171.708
51,786.110,80.702,267.164,162.240,111.553,35.215,28.423,177.842
52,312.089,0.000,99.732,161.381,69.712,23.368,17.005,64.278
53,893.575,0.000,72.680,168.405,117.117,39.192,29.030,37.239
54,937.738,0.000,124.781,169.775,119.838,40.667,29.360,9.325
55,684.534,15.903,433.024,171.362,105.451,33.975,25.653,71.702
56,789.054,0.000,511.572,172.550,110.009,35.981,27.922,166.374
57,811.136,56.924,197.429,176.382,125.452,40.558,25.464,116.329
58,893.575,0.000,476.265,175.735,124.742,40.385,28.172,138.644
59,550.572,0.000,548.305,179.122,93.734,28.858,24.291,137.646
60,496.103,13.620,335.145,177.030,88.292,31.493,20.057,16.068
61,825.857,29.091,379.397,182.397,112.436,36.886,28.507,147.877
62,675.701,0.000,158.783,182.267,104.862,34.457,24.969,62.715
63,983.374,4.581,455.285,191.812,123.026,40.216,31.134,132.713
64,812.608,35.571,178.079,194.943,117.584,37.546,27.557,66.579
65,971.597,0.000,89.669,196.245,131.260,48.542,25.484,73.096
66,961.292,55.061,274.812,190.557,123.148,35.374,34.600,178.762
67,641.843,0.000,140.972,200.572,105.867,37.283,21.919,106.050
68,1068.757,38.285,240.056,195.679,134.692,42.395,32.097,158.786
69,1463.284,69.779,342.559,203.422,153.272,53.532,34.804,28.176
70,905.352,152.585,413.080,197.421,116.284,36.169,31.871,17.814
71,856.772,0.000,533.653,204.119,115.990,44.442,24.546,96.655
72,668.341,0.000,114.799,197.927,102.557,33.743,25.219,49.376
73,1641.410,1.143,498.941,206.898,159.841,50.021,41.780,17.041
74,1207.135,76.500,301.509,206.443,148.125,52.392,29.336,51.149
75,1161.500,0.000,60.843,208.301,139.840,50.968,29.015,71.584
76,836.162,0.000,559.726,208.510,115.279,39.850,26.716,84.114
77,819.969,38.914,210.291,208.973,110.426,33.754,30.930,91.957
78,949.515,30.442,380.729,214.158,119.005,36.538,33.088,170.092
79,1317.544,56.983,449.939,225.905,155.577,46.368,36.179,123.307
80,731.642,0.000,123.485,223.721,106.161,32.664,28.520,18.502
81,529.962,0.000,163.274,221.365,92.018,28.650,23.552,9.042
82,1427.953,62.041,250.828,227.348,158.298,55.701,32.641,13.307
83,575.598,0.652,419.769,225.699,98.587,33.641,21.785,142.156
84,643.315,0.000,575.468,232.557,99.714,35.838,22.856,83.558
85,871.493,0.000,92.011,233.496,117.706,39.106,28.374,52.406
86,650.675,0.000,183.207,234.207,99.714,31.782,26.067,38.017
87,1027.537,26.304,339.467,234.902,142.439,49.168,26.609,12.160
88,588.847,0.000,66.556,242.616,101.968,36.599,20.485,71.074
89,1167.388,8.361,543.653,243.782,137.585,41.405,35.899,106.323
90,279.702,0.000,597.312,242.202,101.136,35.827,9.940,81.108
91,1026.065,0.000,140.731,247.117,131.138,39.696,32.911,55.954
92,918.601,0.000,213.328,243.626,120.721,36.165,32.341,140.936
93,1763.595,64.282,304.598,253.984,172.980,52.981,42.383,106.307
94,734.586,60.301,480.141,241.994,106.994,32.336,28.925,151.727
95,759.612,111.686,410.926,245.283,113.441,40.104,24.117,148.628
96,753.724,116.045,509.364,241.387,108.832,32.624,29.416,31.773
97,652.148,0.000,44.157,249.548,100.963,36.717,22.615,81.654
98,1669.380,15.291,363.862,254.613,176.289,66.275,32.071,29.194
99,962.764,12.867,264.566,252.659,133.392,46.173,26.549,23.860
100,1326.377,0.000,101.861,262.976,141.850,48.961,34.493,36.705
101,1277.797,0.000,178.320,262.810,157.120,49.972,32.557,161.647
102,995.151,2.641,445.381,267.373,133.443,42.106,30.092,121.468
103,837.634,0.000,565.108,270.198,116.284,40.533,26.312,85.408
104,540.267,0.000,586.638,269.303,96.282,35.378,19.444,93.739
105,993.679,69.133,517.837,271.554,122.853,37.887,33.393,58.404
106,1068.757,51.632,404.715,275.098,140.723,45.352,30.005,116.155
107,1030.481,3.643,480.877,271.708,129.544,42.807,30.650,148.639
108,582.958,0.000,68.386,270.767,98.831,28.555,25.993,83.875
109,747.835,0.000,222.929,269.861,111.137,38.677,24.618,20.615
110,593.263,0.000,41.091,278.749,93.978,29.991,25.186,21.221
111,1489.782,0.000,137.926,288.875,155.110,48.159,39.388,94.970
112,1105.559,29.541,259.434,280.734,142.144,53.366,26.377,12.583
113,968.653,8.138,542.400,292.151,124.986,43.069,28.636,93.668
114,363.613,0.000,598.625,295.033,129.717,46.284,10.003,84.682
115,712.504,0.000,378.906,285.190,104.567,33.093,27.413,151.633
116,674.229,0.000,432.566,289.196,107.288,31.450,27.296,127.634
117,540.267,0.000,339.397,284.286,103.562,33.177,20.734,9.929
118,817.025,0.000,171.357,293.624,115.157,40.801,25.496,55.763
119,1093.782,17.503,312.264,299.438,132.854,44.494,31.300,101.079
120,1003.983,0.000,98.789,298.239,126.235,38.822,32.927,13.449
121,1195.359,0.000,64.674,305.464,133.271,44.889,33.906,93.014
122,2012.383,0.000,206.929,306.265,185.701,60.693,42.217,17.613
123,939.210,0.000,277.391,303.430,124.864,39.609,30.191,44.281
124,753.724,0.000,470.643,299.822,112.609,31.720,30.254,151.918
125,718.393,0.000,575.991,301.723,106.578,32.714,27.960,130.888
126,743.419,26.257,512.985,304.265,114.274,35.671,26.535,118.948
127,842.051,24.073,351.420,305.995,110.009,33.617,31.893,23.939
128,625.649,0.000,36.329,307.054,99.125,34.946,22.795,88.956
129,468.133,0.000,491.367,311.710,85.571,29.230,20.391,82.480
130,736.058,0.000,247.158,315.778,110.131,33.753,27.766,92.297
131,1626.689,9.000,379.259,324.512,176.289,66.048,31.358,51.464
132,1087.894,0.000,455.119,324.166,136.875,43.364,31.943,127.834
133,849.411,0.000,425.050,322.806,118.833,42.361,25.531,95.333
134,1037.842,0.000,565.239,332.285,131.260,46.030,28.708,88.447
135,967.180,0.000,124.680,328.992,139.301,48.070,25.618,48.335
136,789.054,0.000,541.565,332.240,120.254,46.956,21.396,95.096
137,741.947,0.000,98.646,330.598,118.122,38.641,24.448,85.718
138,956.876,0.000,335.627,332.971,126.579,41.149,29.608,143.968
139,1215.968,0.000,291.864,335.439,135.331,40.303,38.415,48.026
140,466.661,0.000,589.765,340.957,158.004,50.741,11.710,76.486
141,784.638,0.000,401.916,338.915,119.716,38.660,25.842,62.896
142,875.909,0.000,517.576,338.905,120.549,40.145,27.781,98.164
143,990.734,0.000,140.833,346.497,142.144,48.798,25.850,62.475
144,1402.927,0.000,172.348,343.811,156.826,47.640,37.495,72.885
145,790.527,0.000,47.359,339.705,115.573,40.360,24.939,79.640
146,347.419,0.000,28.076,342.549,110.304,35.075,12.611,100.598
147,953.931,0.000,76.262,345.122,125.452,42.402,28.644,95.929
148,1130.585,0.000,485.909,345.903,134.154,43.672,32.962,66.352
149,908.296,0.000,217.496,341.656,119.422,40.493,28.560,169.500
150,1561.916,0.000,256.724,354.506,156.582,47.431,41.928,107.373
151,811.136,0.000,444.006,354.765,112.436,35.771,28.872,23.299
152,1850.450,0.000,324.281,365.847,173.863,57.412,41.038,177.938
153,881.798,23.840,407.737,364.690,121.137,42.172,26.623,30.368
154,575.598,0.000,196.371,361.940,94.150,30.360,24.139,25.316
155,656.564,0.000,55.687,368.478,100.892,31.045,26.928,70.869
156,1285.158,0.000,104.570,373.391,144.449,44.659,36.640,97.490
157,552.044,0.000,566.730,366.647,102.852,31.115,22.590,120.469
158,1242.466,0.000,369.767,376.107,136.702,45.513,34.759,64.236
159,1171.805,0.000,501.784,380.837,139.007,48.376,30.842,91.993
160,775.805,0.000,527.871,375.468,118.416,45.797,21.569,77.003
161,466.661,0.000,225.226,369.261,83.855,26.453,22.462,156.649
162,1376.429,11.727,461.064,381.863,147.881,46.144,37.979,20.173
163,889.158,0.000,546.917,385.012,131.138,45.192,25.051,68.607
164,900.935,0.000,288.016,382.370,130.894,43.880,26.142,135.606
165,688.950,0.000,135.774,381.391,100.547,31.480,27.865,81.147
166,1043.731,0.000,165.996,388.508,125.696,42.565,31.221,80.453
167,852.355,0.000,74.968,390.667,118.589,39.846,27.236,100.084
168,528.490,133.538,424.186,383.870,90.008,29.457,22.843,47.705
169,968.653,0.000,200.736,388.662,128.834,41.668,29.599,21.428
170,1008.400,0.000,238.477,397.066,130.428,43.485,29.526,78.878
171,900.935,0.000,396.345,399.892,116.457,36.930,31.062,51.893
172,1235.106,0.000,269.686,408.465,135.453,42.964,36.603,104.546
173,1034.898,0.000,330.518,401.832,128.712,45.904,28.705,2.606
174,640.371,0.000,97.504,410.869,106.994,38.173,21.359,102.091
175,706.616,0.000,117.529,415.065,115.107,46.528,19.337,91.064
176,822.913,0.000,483.484,412.040,111.309,38.408,27.280,78.613
177,503.464,0.000,426.875,409.928,92.973,31.221,20.532,68.791
178,1257.187,0.000,139.410,423.571,146.409,55.698,28.739,81.244
179,690.423,0.000,450.840,414.003,101.014,31.596,27.823,49.482
180,1171.805,0.000,364.925,420.593,136.458,40.553,36.791,71.626
181,1101.143,0.000,206.329,418.463,132.976,45.548,30.781,172.069
182,393.055,0.000,407.787,421.343,88.881,27.481,18.211,74.519
183,1101.143,0.000,502.438,428.077,150.602,58.831,23.831,51.883
184,1239.522,0.000,290.923,430.363,159.597,60.255,26.192,47.305
185,847.939,0.000,534.997,420.034,113.858,40.123,26.908,43.313
186,1108.504,0.000,166.421,431.362,140.550,48.530,29.083,59.018
187,1006.928,0.000,325.945,434.602,122.143,36.628,35.002,24.201
188,909.768,0.000,459.422,440.723,127.168,45.587,25.410,42.496
189,618.289,0.000,550.377,437.918,101.724,38.691,20.347,60.752
190,1149.723,0.000,245.336,440.101,133.271,41.991,34.862,175.768
191,765.501,0.000,428.151,438.473,106.578,33.801,28.835,19.348
192,839.106,0.000,391.092,442.983,112.020,33.581,31.815,114.578
193,970.125,0.000,198.413,445.603,126.701,48.214,25.619,6.148
194,990.734,0.000,517.636,455.918,129.595,46.773,26.969,58.823
195,1276.325,0.000,342.669,467.383,151.434,55.841,29.102,74.584
196,703.672,0.000,368.074,464.773,106.578,37.314,24.011,82.701
197,1280.741,0.000,301.080,463.160,143.738,48.900,33.348,173.217
198,713.976,0.000,463.065,464.325,113.441,41.802,21.747,34.071
199,578.542,0.000,489.783,464.405,103.440,38.144,19.312,57.144
200,1301.351,0.000,417.809,471.362,157.293,50.765,32.639,42.290
201,1435.314,0.000,161.631,472.529,152.440,52.459,34.837,125.521
202,1130.585,0.000,236.928,475.415,132.560,41.800,34.438,98.808
203,1564.860,0.000,200.954,478.269,160.380,46.828,42.548,104.708
204,909.768,0.000,279.803,485.500,144.449,48.750,23.761,112.634
205,345.947,0.000,260.983,474.726,78.413,31.079,14.173,93.297
206,488.743,0.000,390.371,473.070,86.282,29.249,21.276,56.346
207,469.605,0.000,494.689,486.299,85.033,30.743,19.449,49.595
208,786.110,0.000,461.850,491.219,117.167,42.544,23.526,45.121
209,959.820,0.000,428.914,495.400,133.027,45.379,26.930,36.194
210,724.281,0.000,310.271,493.350,106.578,38.401,24.014,27.393
211,1382.317,0.000,371.639,501.837,148.003,44.705,39.370,6.095
212,474.021,0.000,253.661,501.646,87.165,26.749,22.563,36.690
213,1414.704,0.000,327.128,515.057,151.018,53.373,33.748,37.878
214,1029.009,0.000,193.443,512.779,144.155,50.244,26.076,141.959
215,706.616,0.000,472.733,510.777,105.745,38.966,23.089,43.990
216,1563.388,0.000,230.853,521.270,154.572,53.779,37.014,113.468
217,737.530,0.000,267.818,518.646,111.725,40.420,23.232,50.251
218,590.319,0.000,400.995,515.975,95.155,30.965,24.273,37.543
219,762.556,0.000,433.163,520.786,116.751,43.777,22.179,28.176
220,575.598,0.000,289.883,525.466,96.871,32.650,22.447,45.812
221,884.742,0.000,346.720,536.140,121.310,39.909,28.227,40.238
222,758.140,0.000,445.728,537.918,115.452,42.332,22.803,26.358
223,469.605,0.000,376.036,533.040,84.982,29.088,20.556,0.830
224,301.784,0.000,407.384,535.001,80.423,30.473,12.609,170.333
225,858.244,0.000,296.544,549.174,128.884,48.442,22.558,35.521
226,737.530,0.000,264.398,548.324,109.004,34.104,27.535,169.126
227,712.504,0.000,373.388,554.427,111.137,35.732,25.389,20.418
228,741.947,0.000,405.606,553.967,110.842,39.187,24.107,15.423
229,817.025,0.000,311.915,562.663,129.179,47.093,22.090,32.762
230,660.980,0.000,340.468,565.697,100.719,34.504,24.391,28.907
