 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,1127.641,0.000,330.756,24.415,138.540,53.447,26.863,179.946
2,653.620,39.054,368.581,41.102,107.999,40.435,20.581,169.528
3,971.597,2.705,422.770,46.534,142.144,48.424,25.547,169.233
4,819.969,1.373,205.383,44.630,128.590,47.217,22.111,14.118
5,649.203,62.449,287.555,43.746,102.141,34.643,23.861,7.405
6,605.040,0.000,249.335,44.540,99.714,35.582,21.650,1.268
7,1082.006,18.041,324.740,50.214,135.697,51.200,26.907,0.842
8,859.716,65.497,224.996,62.111,130.428,49.508,22.110,7.675
9,950.987,30.789,275.229,65.554,126.996,46.199,26.209,171.951
10,740.475,2.535,363.381,62.633,111.847,42.797,22.029,10.814
11,1049.619,119.453,404.631,67.837,130.133,44.554,29.995,170.514
12,886.214,20.332,178.251,67.377,123.148,45.633,24.727,10.548
13,870.021,0.000,442.041,76.203,112.852,34.925,31.718,115.556
14,578.542,9.733,472.312,70.003,101.846,37.911,19.431,155.362
15,1330.793,84.624,323.994,80.234,150.724,49.181,34.453,167.892
16,1308.711,63.678,232.886,84.689,157.415,61.628,27.038,9.924
17,753.724,71.221,374.381,84.197,114.863,40.144,23.906,173.362
18,357.724,0.000,126.871,84.525,108.882,37.230,12.234,32.393
19,1043.731,25.896,142.447,94.735,137.464,53.702,24.746,36.720
20,843.523,11.571,184.953,89.218,123.564,45.277,23.721,20.655
21,1320.488,23.311,473.188,99.009,148.003,43.093,39.015,144.997
22,1095.255,149.778,288.689,93.798,131.727,46.425,30.038,161.263
23,603.568,72.768,412.989,92.913,95.450,32.025,23.996,3.814
24,1214.496,23.800,516.483,106.435,142.683,49.236,31.407,146.211
25,1367.596,138.342,355.574,108.919,165.872,55.885,31.158,152.540
26,981.902,27.526,259.125,109.259,126.579,41.069,30.441,158.770
27,1333.737,81.341,435.106,113.880,141.606,46.376,36.617,41.277
28,970.125,183.414,394.072,114.479,131.138,37.337,33.082,102.282
29,1218.912,0.000,99.515,117.518,141.312,51.407,30.190,48.733
30,911.240,8.651,187.750,116.457,124.986,44.418,26.120,46.855
31,1488.310,6.306,150.031,123.900,155.283,54.510,34.764,49.427
32,890.630,53.107,219.295,116.930,118.000,41.715,27.184,41.945
