 ,Area,X,Y,Perim.,Major,Minor,Angle
1,653.620,349.758,18.875,106.750,38.254,21.755,165.062
2,925.961,278.630,23.442,135.697,51.257,23.001,5.446
3,690.423,321.787,28.492,112.852,42.191,20.835,166.035
4,964.236,372.457,36.630,140.306,44.261,27.738,21.111
5,819.969,414.586,35.636,122.975,47.540,21.961,175.410
6,737.530,228.372,37.553,138.834,57.683,16.279,10.673
7,1009.872,289.480,44.484,150.968,58.398,22.018,172.756
8,911.240,339.927,51.238,134.986,51.700,22.442,169.016
9,609.456,230.004,52.753,111.137,44.050,17.616,15.207
10,766.973,402.174,54.961,121.432,45.482,21.471,168.262
11,637.426,190.118,60.101,98.293,33.471,24.248,27.172
12,1168.860,258.914,63.579,139.890,50.151,29.675,16.286
13,970.125,386.755,71.916,134.448,50.160,24.625,155.912
14,1511.864,443.288,75.371,166.583,59.860,32.158,161.445
15,1006.928,486.937,71.810,132.143,47.729,26.861,159.661
16,1716.488,305.078,77.614,184.574,64.197,34.044,168.947
17,669.813,341.061,70.688,116.284,41.688,20.457,163.389
18,744.891,217.609,76.026,105.156,34.133,27.786,154.083
19,787.582,169.433,84.892,120.010,38.010,26.382,47.478
20,977.485,193.517,95.395,130.600,40.946,30.395,26.661
21,1635.521,369.631,96.639,174.868,63.097,33.003,173.343
22,1370.540,248.244,94.146,163.984,62.890,27.747,7.850
23,568.237,524.140,91.133,95.866,31.673,22.843,159.229
24,1087.894,430.303,96.315,167.121,70.562,19.630,168.982
25,1009.872,493.963,98.653,136.702,52.829,24.339,163.347
26,1136.474,304.550,103.974,152.561,60.366,23.971,1.994
27,836.162,540.497,115.134,120.721,42.512,25.043,165.133
28,721.337,473.641,121.123,108.710,35.812,25.646,116.109
29,1255.715,433.853,118.704,160.674,63.116,25.331,165.552
30,870.021,217.820,119.852,117.706,39.839,27.805,179.868
31,1676.741,264.338,124.252,173.396,61.895,34.492,0.758
32,1039.314,133.228,123.108,140.845,51.086,25.903,20.905
33,1401.455,174.436,127.100,156.582,45.204,39.474,32.028
34,1763.595,329.905,128.902,175.873,54.806,40.971,18.581
35,1031.954,382.273,125.323,127.290,43.877,29.946,0.883
36,1136.474,504.034,129.000,138.540,39.871,36.292,179.370
37,527.018,96.729,132.257,92.140,32.187,20.848,38.011
38,1575.165,417.657,146.470,175.162,56.373,35.577,158.103
39,1525.113,549.054,147.933,166.583,57.419,33.818,132.999
40,1111.448,207.920,145.882,140.723,50.001,28.302,12.655
41,1168.860,362.466,151.839,134.032,42.646,34.898,3.269
42,743.419,134.085,148.890,116.162,43.636,21.692,33.525
43,993.679,459.692,148.715,136.702,42.115,30.042,152.722
44,1345.514,288.102,151.304,159.009,59.345,28.868,176.481
45,881.798,100.149,155.450,124.569,43.574,25.766,34.461
46,1888.725,238.811,167.102,173.741,57.735,41.652,9.013
47,990.734,490.574,164.084,125.991,39.749,31.735,119.518
48,1210.080,525.237,163.972,148.003,51.874,29.701,146.279
49,980.430,160.346,162.339,122.315,37.742,33.075,0.509
50,964.236,324.890,172.624,119.594,37.091,33.100,167.792
51,1601.663,396.577,174.903,166.877,58.589,34.807,178.675
52,1522.168,192.851,184.175,150.724,47.934,40.432,113.244
53,719.865,130.753,177.444,104.446,34.336,26.694,10.201
54,1136.474,450.741,179.868,136.286,48.595,29.777,166.168
55,939.210,64.918,185.351,132.021,49.106,24.352,46.994
56,1398.511,282.886,184.178,154.277,51.033,34.892,17.772
57,1179.165,97.297,190.134,143.322,45.773,32.800,64.250
58,1709.127,366.293,196.772,185.458,68.393,31.818,148.925
59,1093.782,575.690,194.532,139.007,50.496,27.579,138.960
60,1388.206,491.363,199.123,150.724,49.007,36.066,163.497
61,1323.433,534.904,195.936,151.851,51.786,32.539,159.970
62,2133.097,150.446,206.832,177.833,56.998,47.650,23.039
63,1720.904,429.803,205.526,175.579,65.891,33.254,173.091
64,1606.079,237.206,205.917,164.989,61.078,33.481,0.843
65,1788.621,314.327,209.602,182.148,66.418,34.288,176.780
66,887.686,110.766,218.380,123.026,41.904,26.972,69.370
67,1193.886,67.330,217.672,145.576,47.898,31.736,35.752
68,1139.418,564.633,225.291,137.169,39.619,36.617,115.871
69,1737.097,191.430,229.897,172.858,52.936,41.781,18.777
70,1826.896,476.142,236.531,179.305,57.822,40.228,114.004
71,1818.064,520.134,235.032,169.010,53.869,42.971,49.900
72,1479.477,367.274,232.140,157.587,56.364,33.421,168.442
73,2437.825,303.453,243.535,222.689,76.156,40.758,163.995
