 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,563.821,36.619,301.475,35.115,103.146,35.224,20.380,22.423
2,310.617,0.000,392.172,35.246,80.301,28.040,14.105,167.185
3,616.817,51.730,372.221,43.012,105.695,32.646,24.056,152.007
4,609.456,1.848,268.862,42.683,99.125,33.503,23.162,5.627
5,384.222,0.000,206.669,43.830,79.713,30.066,16.271,18.802
6,817.025,6.892,339.139,46.297,119.543,37.592,27.672,175.183
7,580.014,5.825,422.397,47.310,102.435,36.362,20.310,146.877
8,861.188,66.256,310.251,57.719,115.573,35.512,30.877,159.569
9,711.032,60.186,229.430,53.774,112.142,42.909,21.099,23.947
10,344.475,5.449,401.475,52.219,78.707,28.363,15.464,162.557
11,447.523,0.000,450.209,57.405,90.130,29.585,19.260,139.523
12,1021.649,86.347,280.360,69.319,133.149,38.402,33.874,162.581
13,705.144,2.662,247.027,66.427,118.589,38.283,23.452,27.097
14,644.787,0.000,195.359,65.128,104.151,32.988,24.887,21.884
15,376.862,39.844,374.306,62.883,85.693,29.081,16.500,155.384
16,796.415,72.588,347.965,73.887,121.848,35.931,28.221,94.504
17,619.761,138.705,400.364,70.664,106.822,33.130,23.818,177.712
18,413.665,54.448,429.794,69.575,86.109,28.730,18.332,170.457
19,357.724,68.210,172.662,79.162,74.443,25.007,18.214,32.619
20,434.274,182.390,212.500,79.254,83.022,29.194,18.940,25.572
21,1015.760,78.717,316.178,85.955,138.002,45.680,28.312,14.737
22,348.892,92.532,370.174,79.006,73.854,23.559,18.856,148.419
23,597.679,29.520,457.859,81.208,103.562,31.171,24.413,159.155
24,343.003,0.000,489.486,84.757,71.133,22.785,19.167,162.628
25,613.873,31.187,232.648,89.786,103.562,35.303,22.140,17.729
26,510.824,0.000,433.863,89.122,93.683,31.518,20.636,156.476
27,351.836,0.000,188.344,90.209,76.748,24.309,18.428,39.488
28,697.783,106.519,267.299,91.804,112.974,41.884,21.212,174.667
29,360.669,56.204,411.948,91.778,76.281,24.551,18.705,112.231
30,357.724,86.049,390.733,91.490,76.697,23.347,19.509,13.201
31,572.653,0.656,474.112,101.870,110.598,31.656,23.033,127.025
32,600.623,13.750,367.513,101.204,103.268,32.357,23.634,159.301
33,474.021,0.000,168.375,101.496,84.860,27.046,22.315,171.002
34,546.155,13.059,202.624,103.391,94.028,30.357,22.907,26.582
35,437.219,152.828,339.148,102.688,95.277,31.338,17.764,2.054
36,547.627,69.919,286.181,112.887,94.983,31.821,21.912,61.508
37,521.129,4.322,494.334,112.234,96.699,30.315,21.888,88.538
38,663.925,123.259,429.561,111.182,108.832,37.312,22.656,13.123
39,550.572,93.409,310.529,111.537,90.840,27.291,25.686,164.178
40,429.858,179.024,399.058,108.828,84.566,29.888,18.312,174.339
41,441.635,137.700,458.934,112.251,91.846,29.766,18.891,148.321
42,512.297,70.345,230.019,111.101,91.846,28.252,23.088,9.293
43,852.355,39.637,257.732,115.768,119.838,35.489,30.580,23.617
44,468.133,0.000,519.414,118.317,83.022,24.549,24.279,91.273
45,656.564,75.471,180.285,127.378,113.858,40.546,20.618,79.119
46,400.416,3.750,160.960,122.116,83.266,25.329,20.128,113.739
47,303.256,185.680,339.803,117.891,71.011,22.814,16.925,7.499
48,587.374,183.421,383.684,126.970,96.404,29.753,25.136,115.996
49,647.731,35.932,213.567,128.842,106.578,30.959,26.639,135.687
50,817.025,118.081,358.233,130.533,118.294,33.916,30.672,52.319
51,185.487,34.405,194.553,127.070,59.122,22.912,10.308,81.438
52,304.728,134.275,325.392,128.555,68.585,20.836,18.621,148.725
53,395.999,119.442,408.008,129.402,80.129,26.016,19.380,136.844
54,936.266,27.264,435.305,137.354,121.970,36.184,32.945,82.713
55,1104.087,96.220,295.982,139.862,139.962,42.176,33.331,8.118
56,765.501,203.510,464.909,135.394,118.244,35.631,27.354,31.908
57,544.683,4.824,238.366,138.202,94.567,28.747,24.125,4.496
58,671.285,0.000,507.506,139.051,111.431,36.928,23.145,134.204
59,554.988,0.000,533.767,139.806,95.277,29.889,23.642,105.253
60,468.133,14.434,264.639,140.816,85.398,26.234,22.721,51.970
61,496.103,17.404,490.290,147.766,99.887,36.749,17.189,114.636
62,886.214,71.163,330.872,151.875,118.294,35.750,31.563,1.935
63,559.404,46.303,203.877,150.332,96.871,31.170,22.850,160.279
64,419.553,21.474,408.470,150.491,83.439,26.145,20.432,128.192
