 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,532.906,0.000,312.457,23.321,101.136,35.725,18.993,172.981
2,313.561,22.746,254.524,30.786,106.872,35.693,11.185,12.000
3,631.538,35.664,287.179,36.220,119.005,44.326,18.140,4.058
4,415.137,0.000,354.419,43.236,80.301,26.342,20.065,6.204
5,421.025,10.699,231.394,42.759,89.003,34.041,15.748,1.275
6,413.665,49.911,322.233,44.225,81.306,29.019,18.150,163.684
7,425.442,0.000,418.480,47.909,89.297,34.484,15.709,155.204
8,793.471,40.213,383.004,51.091,122.559,44.659,22.622,179.771
9,731.642,0.000,263.003,53.560,110.842,40.541,22.978,176.191
10,627.122,47.289,301.863,55.032,107.705,38.982,20.483,174.765
11,678.646,4.425,342.375,63.907,101.430,31.927,27.064,164.407
12,356.252,44.256,212.665,57.206,87.997,34.833,13.022,17.526
13,858.244,87.041,227.320,69.547,126.874,46.792,23.353,25.603
14,537.322,139.726,414.587,64.965,101.136,38.608,17.720,1.644
15,247.316,0.000,163.623,69.354,91.013,26.039,12.093,1.617
16,1029.009,67.854,381.474,76.311,132.021,44.585,29.386,160.082
17,1210.080,34.434,187.492,82.872,136.458,43.846,35.140,39.205
18,705.144,93.695,267.091,75.361,106.405,39.114,22.954,0.468
19,1040.786,140.665,305.681,77.697,136.824,48.041,27.584,9.158
20,468.133,8.821,450.042,76.793,90.840,30.396,19.609,156.565
21,524.073,14.326,425.772,82.093,97.582,32.320,20.646,168.421
22,599.151,17.543,479.196,85.827,98.293,31.871,23.936,138.244
23,237.011,88.696,152.594,81.077,72.849,27.281,11.061,8.495
24,905.352,103.244,352.407,90.500,122.731,41.011,28.108,166.563
25,1236.578,45.839,233.644,98.594,139.129,44.000,35.784,68.714
26,1045.203,135.761,409.269,102.282,138.591,46.290,28.749,145.359
27,1307.239,1.723,147.849,103.958,142.683,49.487,33.633,14.889
28,727.226,52.652,264.663,99.828,107.116,33.973,27.255,33.313
29,721.337,93.153,327.043,101.797,112.142,38.944,23.583,148.776
30,413.665,0.907,457.363,96.972,80.596,25.199,20.902,160.772
31,949.515,23.326,505.021,108.796,128.712,40.234,30.048,123.601
32,273.814,24.677,207.097,100.965,69.712,20.912,16.671,109.994
33,778.750,0.000,110.658,110.848,121.137,41.522,23.880,47.246
34,719.865,90.736,293.056,106.534,107.288,37.384,24.517,31.471
35,690.423,68.507,439.265,110.154,106.700,32.275,27.237,95.047
36,930.378,121.044,474.697,117.021,121.310,34.732,34.107,7.021
37,538.795,147.008,365.328,112.775,96.282,29.391,23.341,34.490
38,1115.864,17.830,190.131,117.883,146.287,51.928,27.360,177.246
39,842.051,180.105,394.266,120.202,126.285,44.011,24.360,158.351
40,727.226,0.000,536.449,119.044,108.121,37.218,24.879,130.807
41,746.363,80.976,307.609,125.056,111.015,39.709,23.932,20.741
42,924.489,36.545,260.506,126.847,130.133,45.952,25.616,2.561
43,535.850,116.291,335.503,128.791,91.724,30.518,22.356,43.692
44,903.879,0.000,135.517,133.596,120.965,40.419,28.473,16.608
45,575.598,142.174,450.781,133.599,104.446,35.727,20.513,158.152
46,244.371,69.127,162.123,132.579,63.143,18.994,16.381,51.719
47,699.255,6.442,224.402,135.784,111.137,37.835,23.531,175.831
48,1476.533,38.390,357.720,149.637,149.424,49.862,37.703,71.997
49,996.623,41.056,487.039,143.908,129.006,41.835,30.332,28.306
50,450.468,0.000,521.837,136.299,93.856,32.661,17.561,146.219
51,886.214,0.000,99.187,141.207,124.691,40.950,27.555,27.476
52,865.604,144.413,187.396,143.802,115.695,40.710,27.073,178.202
53,1146.779,52.375,399.698,145.881,143.982,45.513,32.082,7.086
54,811.136,72.196,438.547,151.748,119.594,38.221,27.021,128.306
55,905.352,116.512,285.643,150.278,119.127,41.372,27.863,157.273
56,684.534,89.935,319.900,150.540,105.695,36.343,23.982,160.181
57,521.129,0.000,515.982,153.048,94.861,30.684,21.624,154.930
58,850.883,4.853,152.871,161.057,117.117,41.632,26.023,72.838
59,593.263,44.926,258.021,157.172,104.567,33.737,22.390,107.547
60,590.319,43.878,221.035,158.258,102.019,33.497,22.439,42.930
61,1157.084,0.000,122.981,168.960,138.418,44.356,33.214,66.497
62,527.018,73.366,464.121,165.125,91.602,28.375,23.649,95.018
63,531.434,0.000,67.718,168.231,102.730,35.958,18.817,53.834
64,700.727,56.786,419.076,170.381,103.024,31.172,28.622,99.566
65,681.590,0.000,93.224,168.549,105.278,35.303,24.583,43.392
