 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,1277.797,28.203,305.864,30.984,155.283,54.330,29.945,173.522
2,881.798,46.402,259.003,29.220,120.843,44.823,25.048,12.861
3,660.980,0.000,368.569,31.274,105.573,37.933,22.186,5.228
4,1616.384,19.740,405.045,41.117,172.563,60.654,33.931,5.217
5,696.311,0.000,214.133,36.903,119.716,49.121,18.049,17.840
6,1491.254,0.000,344.609,52.317,178.888,60.720,31.270,170.757
7,959.820,36.373,275.410,51.074,139.545,56.452,21.648,178.722
8,734.586,39.860,220.775,53.479,121.137,49.228,19.000,18.974
9,952.459,18.918,181.988,64.017,124.447,40.899,29.651,43.188
10,1455.923,6.962,456.523,61.249,159.181,47.268,39.218,159.094
11,1570.748,73.847,221.225,77.751,176.462,65.641,30.468,29.939
12,883.270,135.575,406.074,65.814,145.282,55.931,20.107,2.586
13,1561.916,97.578,313.776,77.402,161.435,56.305,35.320,10.215
14,1143.834,82.375,267.605,76.809,135.992,46.375,31.405,18.309
15,925.961,5.270,483.031,82.282,118.294,37.403,31.521,53.353
16,825.857,23.182,137.821,82.404,130.600,51.801,20.299,29.814
17,1335.210,71.974,369.883,84.465,149.008,52.302,32.505,174.818
18,1024.593,31.875,423.715,84.515,140.845,54.210,24.065,5.866
19,1104.087,26.180,518.832,93.949,141.555,48.391,29.050,141.916
20,1511.864,6.456,162.980,97.009,167.588,64.501,29.844,18.937
21,691.895,57.511,238.103,100.818,102.730,34.858,25.272,27.726
22,815.552,31.760,446.572,102.154,122.315,41.041,25.301,4.295
23,967.180,98.973,322.737,104.310,133.443,50.336,24.465,22.711
24,1288.102,62.074,275.369,108.681,144.743,48.886,33.549,16.444
25,1285.158,0.000,102.459,119.466,165.334,67.766,24.147,47.014
26,877.381,176.275,390.070,113.874,113.980,36.693,30.445,70.404
27,1254.243,93.680,420.948,121.151,153.272,43.206,36.961,161.996
28,1916.696,142.581,469.519,130.328,178.766,51.592,47.302,42.013
29,1003.983,0.000,504.144,114.247,139.007,52.789,24.215,155.018
30,856.772,18.402,202.568,117.591,116.284,39.037,27.945,93.800
31,1891.670,107.755,348.003,125.857,173.863,60.973,39.502,36.331
32,1467.700,84.915,174.068,130.330,164.695,46.842,39.894,91.651
33,1747.402,0.000,116.881,139.530,191.610,74.241,29.968,41.820
34,2118.376,25.872,243.585,138.040,209.724,65.974,40.883,152.520
35,867.077,0.000,548.703,131.403,118.711,39.349,28.057,135.515
36,1550.139,93.718,294.224,140.637,159.131,55.276,35.706,41.662
37,687.478,0.000,146.708,145.196,105.573,34.583,25.311,80.096
38,1011.344,0.000,525.321,145.250,138.885,49.637,25.942,141.758
39,2038.881,53.209,373.835,158.258,182.442,61.276,42.366,25.028
40,1267.492,16.882,422.910,154.442,139.718,44.144,36.558,27.552
41,1039.314,0.000,500.605,158.043,126.336,41.438,31.935,152.384
42,1114.392,68.719,180.918,165.698,146.998,41.095,34.527,28.322
43,1501.559,45.250,218.430,166.423,150.013,45.269,42.233,167.441
44,1031.954,0.000,61.886,172.948,156.044,65.319,20.116,50.687
45,1155.611,119.541,318.411,164.706,148.297,48.789,30.158,1.787
46,1369.068,47.435,452.787,172.345,145.870,49.705,35.070,32.183
47,762.556,0.000,553.414,175.093,144.155,46.131,21.047,102.355
48,1214.496,0.000,111.247,176.375,158.176,59.065,26.180,38.510
49,574.125,0.000,145.681,175.525,96.455,32.669,22.376,50.171
50,634.482,0.000,577.854,184.703,122.853,34.968,23.103,113.387
51,1516.280,0.000,526.368,191.074,154.450,52.040,37.098,80.261
52,1155.611,0.000,74.071,192.907,147.170,55.014,26.745,59.429
53,2200.814,78.803,244.224,197.100,213.155,63.362,44.225,45.341
54,1716.488,69.108,292.679,192.289,166.289,49.382,44.257,170.623
55,1441.202,0.000,490.572,193.981,153.272,53.597,34.237,103.997
56,1422.064,127.236,407.915,190.216,165.872,56.665,31.953,160.075
57,1015.760,0.000,156.063,199.055,130.894,46.441,27.848,56.491
58,1093.782,47.705,338.860,194.507,136.458,44.524,31.278,44.128
59,1341.098,0.000,117.067,205.423,148.886,50.234,33.992,39.101
60,2399.550,13.454,182.688,218.497,202.860,74.558,40.977,63.013
61,1545.722,38.857,371.524,211.059,159.303,51.936,37.894,6.760
62,1102.615,20.427,458.445,206.848,129.839,41.612,33.738,154.626
63,1227.745,0.000,548.555,220.294,138.002,42.712,36.599,67.877
64,1317.544,0.000,583.015,222.852,153.861,54.741,30.645,116.113
65,822.913,0.000,44.075,223.838,124.153,47.581,22.021,70.104
