 ,Area,X,Y,Perim.,Major,Minor,Angle
1,937.738,270.921,25.486,135.697,51.319,23.266,14.921
2,1077.589,359.685,32.302,149.597,44.822,30.611,18.167
3,644.787,312.449,25.153,105.989,39.455,20.808,169.958
4,843.523,222.809,44.375,133.981,55.873,19.222,10.960
5,1033.426,280.236,45.985,154.816,60.341,21.806,0.768
6,834.690,328.735,47.958,131.260,49.665,21.399,171.650
7,653.620,391.158,48.961,114.568,41.766,19.925,173.158
8,1818.064,433.057,66.856,186.707,65.688,35.240,162.124
9,924.489,475.366,58.811,123.442,46.046,25.563,161.341
10,765.501,377.572,65.568,116.995,44.545,21.881,154.895
11,562.348,189.667,66.761,93.145,29.349,24.396,23.394
12,1185.054,253.323,67.440,141.017,50.500,29.878,8.973
13,1660.547,301.896,76.862,177.295,65.057,32.499,177.918
14,513.769,336.335,66.084,100.719,38.154,17.145,167.992
15,822.913,216.658,83.235,110.893,34.982,29.951,160.148
16,1570.748,366.208,90.988,166.999,60.156,33.246,168.264
17,995.151,486.249,86.554,128.712,48.183,26.297,166.826
18,862.660,173.352,92.932,122.437,40.046,27.428,57.562
19,1382.317,141.865,101.524,156.115,46.521,37.833,81.637
20,1077.589,422.423,89.670,170.675,71.940,19.072,171.953
21,1332.265,248.335,99.229,159.131,60.007,28.268,13.039
22,940.682,195.402,106.161,128.590,40.062,29.897,23.797
23,753.724,529.249,99.543,113.858,40.665,23.599,162.002
24,1086.422,304.838,102.478,149.840,59.858,23.109,10.294
25,696.311,468.554,111.100,105.573,34.733,25.525,120.240
26,666.869,112.670,115.933,103.857,36.407,23.322,58.126
27,1221.857,430.363,112.010,158.958,60.188,25.848,170.370
28,1087.894,498.135,117.183,134.398,37.773,36.670,53.940
29,1988.829,331.777,126.815,187.590,56.443,44.864,23.414
30,1012.816,380.520,121.696,125.574,40.041,32.206,4.353
31,1664.964,267.173,127.809,174.401,60.379,35.110,5.848
32,1538.362,541.444,131.702,163.567,56.378,34.742,136.237
33,837.634,221.702,128.529,111.553,39.209,27.200,7.286
34,1076.117,139.993,136.162,144.277,48.589,28.199,27.053
35,1531.001,416.028,141.039,174.452,56.349,34.594,161.700
36,1411.760,180.165,138.600,156.410,44.669,40.240,40.175
37,968.653,457.318,139.593,135.281,42.920,28.735,155.387
