 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,784.638,0.000,338.107,22.476,120.010,42.921,23.276,0.763
2,808.192,57.131,262.246,25.436,119.422,42.487,24.220,11.723
3,528.490,16.337,296.448,21.780,94.983,31.924,21.078,176.806
4,706.616,32.938,370.726,38.437,111.431,40.062,22.457,171.905
5,870.021,28.046,316.143,42.493,120.427,43.355,25.551,5.502
6,1717.960,25.347,412.871,52.102,184.696,62.950,34.748,163.891
7,815.552,20.253,222.316,45.523,129.839,53.382,19.452,15.111
8,1006.928,33.925,274.610,47.425,142.388,51.888,24.708,176.216
9,1626.689,13.615,351.381,60.117,205.581,67.105,30.865,173.185
10,945.099,1.986,179.042,56.457,124.153,43.299,27.791,33.714
11,1578.109,72.313,210.808,73.169,177.173,66.243,30.332,29.278
12,736.058,7.140,465.216,65.540,116.579,41.175,22.761,160.359
13,1205.663,34.560,258.895,72.137,138.296,47.348,32.422,8.812
14,1659.075,119.015,307.184,78.684,173.568,63.247,33.399,179.975
15,1033.426,69.380,418.538,77.686,158.247,65.326,20.142,178.621
16,1586.942,27.676,153.226,89.616,166.289,62.943,32.101,19.425
17,1529.529,83.446,370.649,90.810,159.841,60.822,32.019,177.886
18,978.957,1.150,488.535,94.646,127.707,40.286,30.940,111.457
19,463.717,12.952,463.751,91.932,86.282,29.009,20.353,118.647
20,800.831,45.000,228.075,95.419,111.309,36.703,27.781,15.001
21,1146.779,39.281,429.668,99.103,150.551,56.361,25.907,3.241
22,1354.347,18.848,528.121,105.985,156.410,54.972,31.369,138.028
23,1354.347,57.098,263.669,106.730,144.743,49.022,35.176,17.807
24,1062.868,95.713,312.422,105.410,144.277,57.779,23.422,18.047
25,970.125,9.287,188.824,111.682,124.569,40.028,30.859,80.175
26,1463.284,14.366,155.710,124.937,170.969,46.778,39.828,44.810
27,1650.243,0.000,100.064,130.471,189.184,75.310,27.900,38.722
28,1982.941,119.644,334.843,128.136,187.001,66.325,38.067,24.914
29,1899.030,33.407,224.795,132.227,188.179,58.205,41.542,147.043
30,980.430,181.486,384.203,121.005,121.137,39.385,31.696,29.906
31,864.132,187.232,454.196,120.468,128.001,37.545,29.305,171.227
32,1399.983,80.978,419.309,131.476,166.999,51.951,34.311,175.176
33,1070.229,0.000,515.348,129.416,141.434,49.642,27.450,149.691
34,872.965,86.003,483.751,131.059,116.995,38.291,29.028,121.844
35,1647.298,55.147,275.064,139.732,170.137,60.789,34.503,29.222
36,663.925,0.000,125.023,138.569,105.573,36.389,23.230,63.442
37,1495.670,70.527,195.498,158.370,148.591,46.818,40.675,5.505
38,2255.282,38.949,359.182,161.585,193.154,67.335,42.645,20.370
39,1115.864,27.922,156.502,158.740,146.287,44.248,32.109,31.376
40,961.292,155.031,457.483,155.089,120.843,41.801,29.280,163.055
