 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,1136.474,0.661,314.996,23.117,150.257,55.078,26.272,1.281
2,740.475,7.097,354.738,40.759,115.573,45.431,20.752,170.091
3,953.931,3.542,411.525,43.303,148.713,48.095,25.254,172.246
4,637.426,28.857,230.325,46.312,101.014,36.075,22.497,10.817
5,653.620,2.297,270.450,45.302,105.573,37.205,22.369,12.236
6,652.148,0.000,184.657,51.798,133.737,52.965,15.677,21.917
7,1118.808,44.961,309.663,50.427,139.129,53.331,26.711,5.193
8,1104.087,91.800,391.790,66.609,131.138,44.603,31.517,179.489
9,1027.537,13.517,256.620,66.607,137.291,50.513,25.900,176.455
10,777.277,0.966,349.497,62.796,116.284,43.983,22.501,10.112
11,927.433,50.595,203.843,65.969,133.565,50.606,23.334,13.664
12,650.675,10.385,459.904,66.485,109.837,40.916,20.248,157.903
13,918.601,43.726,428.899,73.823,118.416,37.690,31.032,104.589
14,899.463,42.570,156.085,75.786,127.707,49.435,23.166,16.987
15,1330.793,124.679,308.835,80.521,152.440,48.779,34.736,170.477
16,1391.150,59.365,213.622,88.308,164.278,64.478,27.471,14.184
17,834.690,107.937,359.369,86.129,117.584,41.045,25.892,177.573
18,1448.563,31.616,461.727,96.464,150.846,44.299,41.634,165.400
19,1121.753,93.701,272.142,94.426,135.159,46.143,30.953,161.771
20,880.326,4.691,163.403,96.677,124.569,47.569,23.563,25.648
21,625.649,114.000,399.168,92.821,97.876,33.176,24.012,9.659
22,1093.782,0.000,119.741,104.910,137.464,52.538,26.507,42.738
23,1324.905,22.667,507.973,103.007,153.689,53.088,31.776,153.118
24,1093.782,54.569,242.014,111.377,133.859,42.219,32.986,163.097
25,1488.310,138.220,338.662,111.981,172.147,57.670,32.859,152.298
26,1407.343,98.959,422.856,113.918,144.743,47.427,37.782,31.132
27,1021.649,140.360,378.886,115.943,130.133,38.809,33.518,68.110
28,962.764,27.294,168.757,123.405,128.712,45.784,26.774,53.018
29,992.206,49.184,201.611,120.762,127.290,44.730,28.243,40.264
30,840.578,85.744,484.712,123.389,126.163,42.420,25.230,165.670
31,1497.142,0.000,130.256,134.841,153.567,54.980,34.671,57.155
32,762.556,52.181,283.783,123.167,114.274,34.623,28.043,9.668
33,1055.507,97.448,319.351,132.123,138.418,48.507,27.705,160.058
34,1473.589,84.066,438.852,143.396,158.004,54.048,34.714,28.733
35,596.207,0.000,548.174,134.568,99.714,33.260,22.823,136.122
36,1349.931,0.000,520.679,142.816,150.307,45.673,37.632,113.327
37,1005.456,23.148,218.892,142.885,129.300,45.752,27.981,25.306
38,678.646,27.657,252.872,141.532,104.446,36.565,23.632,49.709
39,434.274,0.000,100.723,141.827,84.982,27.185,20.340,77.076
40,814.080,103.752,392.981,141.002,127.290,43.449,23.856,176.558
41,844.995,89.739,477.454,146.163,115.573,37.116,28.987,173.891
42,1909.335,75.891,274.848,165.146,172.736,60.799,39.985,50.732
43,1189.470,67.853,162.520,156.550,153.028,57.446,26.363,20.289
44,1522.168,87.795,330.465,161.033,178.838,57.357,33.790,9.142
45,1171.805,37.802,376.217,165.377,138.713,42.826,34.839,128.017
46,1296.935,0.000,85.307,169.335,150.429,52.632,31.374,23.913
47,921.545,0.000,497.495,168.919,118.883,38.977,30.104,171.737
48,1273.381,59.844,190.822,174.770,138.713,44.316,36.586,10.515
49,887.686,34.677,230.318,171.949,121.432,35.744,31.620,31.309
50,709.560,146.017,407.868,173.644,109.593,35.793,25.241,58.438
51,1046.675,26.899,456.653,174.279,132.316,41.038,32.474,148.933
52,658.036,0.000,537.405,173.849,102.313,30.850,27.158,138.438
53,911.240,0.000,121.195,177.273,124.864,44.689,25.962,29.119
54,549.099,80.670,301.468,184.320,94.861,32.875,21.266,17.213
55,1121.753,50.866,431.727,192.926,130.722,39.297,36.345,140.678
56,946.571,0.000,157.274,192.213,127.879,40.946,29.434,123.342
57,968.653,13.176,350.285,190.604,121.015,38.029,32.431,167.070
58,562.348,0.000,575.368,193.999,97.288,36.409,19.666,97.817
59,1024.593,0.000,520.638,200.151,124.569,45.079,28.939,96.515
60,1878.421,7.594,481.280,205.387,178.422,54.481,43.899,12.102
61,1143.834,85.000,238.902,204.065,135.870,42.744,34.072,70.245
62,1008.400,0.000,550.655,204.166,124.864,42.840,29.971,81.464
63,939.210,0.000,82.480,201.679,122.853,42.911,27.868,31.822
64,372.445,0.000,57.181,199.690,82.434,29.388,16.136,56.174
65,1017.232,76.389,385.668,204.883,123.858,39.568,32.733,26.783
66,752.251,0.000,116.880,205.556,112.730,38.940,24.597,54.785
67,1224.801,31.262,202.469,208.660,144.277,43.004,36.264,155.142
68,1685.573,67.035,309.905,213.509,161.852,55.719,38.517,26.457
69,896.519,0.000,138.950,215.175,121.432,38.630,29.549,70.940
70,1419.120,42.059,266.032,219.166,164.573,57.656,31.339,57.511
71,911.240,0.000,172.567,226.454,116.579,35.423,32.754,70.156
72,1450.035,32.102,430.041,231.108,174.573,47.377,38.969,103.612
73,1136.474,55.162,350.519,225.521,130.133,40.759,35.501,3.777
74,718.393,0.000,99.255,230.593,111.309,38.839,23.551,102.350
75,803.776,0.000,568.355,230.673,111.847,38.039,26.904,85.932
76,989.262,0.000,50.042,239.173,139.840,52.629,23.933,80.749
77,696.311,0.000,73.633,233.434,107.410,36.412,24.348,76.323
78,715.449,69.784,398.482,232.523,113.441,36.059,25.262,149.377
79,740.475,0.000,593.784,239.804,132.438,42.683,22.089,100.661
80,1349.931,60.344,531.476,240.742,148.297,44.743,38.415,99.505
81,1598.718,0.000,213.734,244.784,164.867,56.374,36.108,17.237
