 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,319.449,0.000,344.375,22.010,76.870,27.103,15.007,164.822
2,354.780,0.000,324.988,27.682,85.571,33.120,13.639,168.429
3,465.189,0.000,372.367,31.412,97.998,37.124,15.955,171.608
4,690.423,0.000,411.427,43.761,112.142,40.503,21.704,155.151
5,914.184,22.585,321.293,46.787,127.118,40.323,28.866,167.691
6,513.769,0.000,355.150,43.980,97.115,33.495,19.530,164.710
7,578.542,1.298,246.729,44.987,99.714,35.408,20.804,9.231
8,443.107,72.010,386.108,49.175,89.125,30.615,18.428,171.720
9,881.798,68.539,290.956,56.982,118.000,34.898,32.172,168.492
10,379.806,0.000,442.227,54.270,92.140,29.700,16.282,154.804
11,674.229,27.838,206.148,60.218,112.730,42.258,20.315,24.161
12,1073.173,44.074,260.762,70.389,138.296,38.004,35.955,8.100
13,406.304,0.000,358.853,62.090,85.693,29.552,17.505,162.006
14,756.668,88.804,226.742,70.511,117.289,40.199,23.966,35.439
15,462.245,145.366,418.267,66.164,91.968,30.944,19.020,166.197
16,793.471,14.193,331.448,74.490,121.137,34.690,29.123,102.062
17,610.928,106.916,386.462,68.084,107.238,35.929,21.650,10.125
18,653.620,2.297,446.087,76.851,106.994,31.370,26.529,139.710
19,210.513,17.832,466.924,69.205,58.584,19.109,14.026,176.217
20,338.587,75.391,178.931,76.649,73.021,27.196,15.852,40.655
21,179.598,190.205,312.248,76.468,66.452,24.504,9.332,124.064
22,368.029,161.160,354.970,78.904,74.859,25.022,18.727,152.843
23,317.977,25.972,476.251,82.825,73.143,21.331,18.980,151.314
24,812.608,174.158,294.840,86.497,117.584,40.077,25.816,175.395
25,362.141,7.256,495.543,83.097,78.829,24.211,19.045,136.623
26,441.635,11.050,192.192,86.424,86.160,31.458,17.875,35.490
27,553.516,4.747,421.434,86.232,98.831,34.659,20.334,157.388
28,348.892,71.013,153.059,86.122,82.017,28.505,15.584,28.747
29,421.025,102.535,397.783,87.693,86.992,26.969,19.877,122.583
30,334.170,47.181,375.562,89.173,76.991,24.018,17.715,6.457
31,731.642,33.863,247.533,94.808,110.842,41.179,22.622,178.300
32,563.821,69.909,212.701,95.131,98.415,33.523,21.415,15.719
33,652.148,28.781,462.691,101.002,116.457,36.404,22.809,123.524
34,373.918,0.000,166.792,98.240,79.174,24.082,19.769,59.573
35,658.036,109.530,352.368,101.371,108.121,35.361,23.694,160.744
36,528.490,92.340,321.194,102.558,99.714,34.115,19.724,177.641
37,69.189,130.213,275.047,97.697,36.572,11.052,7.971,1.993
38,510.824,15.432,483.720,110.186,96.110,32.063,20.285,97.498
39,235.539,25.500,498.344,100.720,61.721,19.323,15.520,151.906
40,559.404,154.342,385.315,107.173,96.699,32.226,22.102,172.401
