 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,397.471,0.000,349.379,21.570,87.703,32.506,15.569,171.922
2,491.687,9.162,301.885,25.254,90.718,32.372,19.339,178.677
3,572.653,9.177,334.154,34.058,111.137,42.180,17.286,174.767
4,499.047,32.345,278.522,35.768,103.440,38.721,16.410,173.530
5,793.471,40.213,377.608,44.018,114.690,41.404,24.401,163.023
6,678.646,38.167,230.143,48.076,111.431,41.197,20.974,27.728
7,658.036,25.671,314.229,48.555,106.700,39.072,21.444,170.047
8,269.397,0.000,443.119,48.927,87.876,28.829,11.898,156.298
9,681.590,19.276,413.469,51.398,109.126,39.723,21.847,170.028
10,496.103,0.000,350.806,51.951,92.556,34.370,18.378,168.736
11,728.698,31.424,280.138,59.520,118.711,42.604,21.777,17.899
12,658.036,1.711,192.901,60.232,103.562,38.217,21.923,21.273
13,1008.400,14.146,243.979,69.269,123.442,37.875,33.899,5.599
14,419.553,0.000,440.991,65.295,85.865,30.785,17.353,1.004
15,557.932,96.214,383.564,67.681,95.816,34.074,20.848,178.004
16,537.322,98.507,317.858,68.429,97.826,34.450,19.859,172.822
17,853.828,70.784,349.585,73.757,120.254,38.962,27.902,1.450
18,128.074,108.448,213.382,66.530,51.426,18.273,8.924,179.176
19,731.642,94.406,416.271,75.942,112.142,35.822,26.005,151.963
20,733.114,36.867,153.184,81.031,120.599,47.148,19.798,31.815
21,958.348,146.498,288.981,85.134,127.707,38.989,31.296,97.156
22,516.713,33.419,472.210,77.270,92.973,30.513,21.562,143.330
23,1105.559,84.208,210.246,87.081,135.697,44.304,31.772,2.719
24,388.639,0.000,451.102,81.802,84.860,26.601,18.602,155.562
25,797.887,28.699,175.041,89.664,118.000,39.968,25.418,43.295
26,450.468,30.000,497.460,87.925,84.566,29.649,19.345,122.979
27,247.316,150.268,266.899,87.207,69.295,22.772,13.828,124.253
28,518.185,72.443,315.746,88.509,88.414,28.820,22.893,11.869
29,684.534,87.742,389.862,89.149,109.715,35.130,24.810,179.213
30,518.185,10.866,366.157,97.096,97.704,31.491,20.951,141.798
31,839.106,43.842,438.783,101.490,124.153,42.603,25.078,130.090
32,968.653,41.467,249.434,101.001,133.443,45.595,27.049,176.525
33,459.300,156.923,338.956,98.896,85.155,28.725,20.358,17.414
34,295.895,0.000,479.429,97.647,71.011,22.423,16.802,148.176
35,557.932,79.393,463.860,108.085,98.120,30.091,23.608,104.101
36,316.505,0.000,126.249,103.721,76.453,27.705,14.546,46.998
37,487.271,163.323,399.987,108.287,92.140,28.937,21.440,36.728
38,501.992,0.000,141.550,109.562,95.155,35.094,18.213,42.682
39,585.902,127.500,423.783,114.734,107.999,34.371,21.704,146.324
40,429.858,0.000,521.087,111.786,91.724,26.541,20.622,98.187
41,711.032,12.671,494.024,116.019,108.882,31.766,28.499,54.779
42,794.943,0.472,197.821,112.626,121.259,44.864,22.561,10.896
43,734.586,64.900,312.857,113.041,114.985,39.092,23.926,173.264
44,622.705,0.000,162.415,117.159,102.557,34.525,22.965,29.458
45,572.653,80.630,278.719,116.429,105.573,36.934,19.741,1.636
46,531.434,225.332,348.803,117.091,93.145,30.797,21.971,10.783
47,415.137,216.117,373.251,120.518,80.423,24.024,22.002,49.059
48,407.776,0.000,113.252,125.372,83.317,25.156,20.639,53.686
49,690.423,28.273,244.187,127.052,102.852,32.603,26.963,17.550
50,703.672,42.678,215.250,134.434,109.715,37.456,23.920,57.587
51,1177.693,100.406,393.615,142.282,138.540,46.809,32.034,96.316
52,494.631,204.911,472.027,130.846,94.150,30.948,20.350,154.054
53,821.441,0.000,504.577,138.750,119.594,40.238,25.993,31.970
54,581.486,0.000,130.206,135.649,97.582,35.576,20.811,38.154
55,716.921,51.838,332.054,138.421,107.116,34.550,26.420,143.961
56,956.876,10.985,427.014,138.172,131.260,42.110,28.932,3.935
57,1031.954,138.959,184.607,142.173,134.692,41.844,31.400,48.411
58,415.137,33.457,279.289,134.247,83.439,25.676,20.586,24.972
59,474.021,90.280,310.117,141.821,99.125,37.923,15.915,104.264
