 ,Area,X,Y,Perim.,Major,Minor,Angle
1,909.768,304.232,21.993,134.398,51.140,22.651,0.929
2,912.712,413.799,26.992,135.870,52.228,22.251,166.694
3,658.036,344.749,34.484,106.700,40.312,20.784,163.860
4,653.620,381.339,34.383,109.715,43.003,19.352,160.889
5,594.735,206.025,42.138,100.009,36.316,20.851,21.210
6,697.783,248.137,41.979,115.157,42.814,20.751,9.810
7,990.734,306.813,44.012,142.144,53.924,23.393,163.490
8,571.181,457.523,44.520,112.852,45.911,15.840,163.057
9,547.627,417.975,47.583,99.125,37.154,18.767,0.558
10,1137.946,273.121,57.519,139.890,49.174,29.464,9.607
11,515.241,380.185,52.488,101.308,36.475,17.986,162.663
12,771.389,226.305,61.277,111.603,36.687,26.772,160.818
13,943.627,350.524,58.851,142.144,52.918,22.704,167.799
14,834.690,455.567,61.989,129.889,46.963,22.630,163.860
15,818.497,176.004,64.065,126.163,44.746,23.290,34.967
16,752.251,422.415,67.403,133.443,49.221,19.459,163.672
17,1040.786,197.585,78.262,136.753,44.294,29.918,13.674
18,535.850,302.297,70.839,93.440,32.308,21.117,10.881
19,1308.711,490.274,79.450,159.425,54.776,30.420,178.622
20,987.790,396.344,78.700,129.300,47.710,26.361,155.045
21,721.337,343.022,75.970,123.564,47.544,19.318,167.607
22,1364.652,254.163,83.570,171.264,69.307,25.070,0.995
23,444.579,323.423,87.475,86.160,32.569,17.380,162.092
24,766.973,441.643,88.563,114.396,44.238,22.075,174.135
25,1061.396,129.840,94.755,141.850,53.237,25.385,18.260
26,1626.689,372.021,99.727,181.559,70.330,29.449,174.314
27,1442.674,166.980,105.357,151.191,47.943,38.314,27.319
28,1190.942,308.812,103.862,150.013,54.763,27.689,152.707
29,925.961,213.642,104.698,120.721,42.056,28.033,4.862
30,880.326,478.889,107.522,117.289,39.071,28.688,136.658
31,1143.834,515.730,109.387,140.723,47.606,30.592,141.931
32,1099.671,441.487,109.691,177.122,68.620,20.404,159.419
33,1656.131,258.736,112.111,173.396,63.511,33.202,9.092
34,755.196,550.306,117.437,126.579,45.354,21.201,142.220
35,803.776,91.794,123.755,122.143,43.861,23.333,38.683
36,746.363,123.141,121.526,120.427,43.287,21.953,28.945
37,766.973,345.377,122.753,108.710,36.703,26.606,8.439
38,1336.682,432.965,129.752,164.989,63.502,26.801,153.151
39,1154.139,195.344,129.296,147.170,51.483,28.544,9.676
40,1104.087,382.770,129.284,128.712,43.611,32.235,12.600
41,1029.009,305.626,132.928,132.143,47.242,27.733,148.186
42,1132.058,508.281,136.507,152.023,55.929,25.771,155.761
43,1033.426,145.395,138.920,126.458,40.163,32.761,28.724
44,728.698,548.002,140.693,112.852,37.660,24.636,158.895
45,1408.815,266.800,142.552,158.125,58.457,30.685,168.661
46,791.999,473.837,145.060,110.009,36.119,27.919,114.318
47,1838.673,218.188,155.399,170.431,55.393,42.263,11.052
48,1741.514,411.101,157.187,175.040,55.413,40.015,146.413
49,1283.686,350.313,150.984,148.713,51.579,31.688,172.160
50,746.363,112.152,150.183,105.989,34.188,27.796,35.330
51,761.084,578.435,153.138,116.995,37.023,26.174,129.921
52,1112.920,79.645,158.364,142.439,48.245,29.371,54.264
53,1522.168,169.726,165.336,151.434,50.182,38.621,80.875
54,1180.637,504.329,164.443,138.591,45.230,33.236,169.133
55,1098.199,453.693,166.453,133.443,46.447,30.105,143.441
56,1054.035,305.930,166.798,130.428,41.605,32.257,7.438
57,958.348,550.992,167.784,137.169,45.314,26.928,149.052
58,1972.636,126.342,181.117,172.685,56.095,44.775,30.010
59,1472.116,260.382,176.314,153.150,51.783,36.196,11.841
60,1810.703,343.751,194.825,190.900,68.283,33.763,133.790
61,1695.878,380.000,181.262,170.898,57.094,37.819,166.586
