 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,334.170,0.000,320.118,21.233,98.587,29.878,14.241,174.675
2,506.408,0.000,351.496,31.398,106.994,41.721,15.455,174.032
3,730.170,32.903,296.184,35.687,116.873,43.474,21.385,15.576
4,345.947,1.085,260.389,36.195,83.439,30.138,14.615,174.030
5,744.891,18.646,393.459,42.296,114.274,41.458,22.877,159.701
6,606.512,20.425,334.013,45.540,102.263,36.041,21.426,169.777
7,273.814,0.000,245.538,47.169,70.006,23.202,15.026,2.380
8,481.382,31.193,368.814,49.581,89.713,33.473,18.311,161.540
9,568.237,7.267,428.392,51.094,99.420,37.671,19.206,163.701
10,325.338,0.000,455.608,47.882,73.438,27.599,15.009,151.499
11,596.207,43.444,217.244,51.503,100.425,36.317,20.903,15.980
12,686.006,36.116,302.082,54.531,115.990,40.607,21.510,15.598
13,993.679,14.733,266.440,61.815,124.447,37.982,33.310,5.981
14,1162.972,51.968,233.353,76.107,145.870,41.451,35.723,2.408
15,462.245,5.685,338.355,64.746,89.835,31.158,18.889,171.968
16,752.251,64.873,367.339,70.478,116.822,36.795,26.030,0.234
17,522.601,158.746,400.164,65.390,93.389,32.241,20.638,178.113
18,326.810,0.000,454.613,64.704,74.443,24.650,16.880,177.373
19,719.865,35.460,176.722,70.532,116.457,43.495,21.073,29.576
20,703.672,38.410,431.252,74.187,107.410,33.892,26.436,153.563
21,756.668,45.146,198.390,78.745,116.284,40.335,23.885,43.714
22,878.854,144.372,309.474,79.752,120.549,36.037,31.051,99.603
23,384.222,45.920,464.295,80.662,80.718,25.146,19.454,158.808
24,347.419,0.000,485.195,79.281,85.693,25.471,17.367,148.385
25,203.152,175.543,288.512,81.107,63.437,22.764,11.363,122.118
26,434.274,53.593,335.212,83.494,82.261,26.053,21.223,5.232
27,577.070,70.906,405.434,85.770,103.857,32.812,22.393,175.174
28,911.240,105.048,270.490,92.744,120.721,41.778,27.771,176.846
29,341.531,56.056,150.680,90.590,75.742,28.195,15.423,41.512
30,499.047,72.212,382.834,93.054,96.282,29.865,21.276,131.368
31,690.423,28.273,450.245,98.722,116.162,38.303,22.951,130.386
32,462.245,51.162,357.281,94.167,85.571,28.470,20.672,8.406
33,451.940,0.000,165.395,98.063,87.581,32.959,17.459,38.401
34,297.368,0.000,487.720,96.746,69.295,22.946,16.501,151.006
35,764.028,40.780,220.978,101.650,115.401,42.318,22.988,7.444
36,515.241,39.343,473.048,107.735,95.694,30.368,21.603,104.562
37,423.970,108.021,414.555,104.155,86.282,25.259,21.371,33.796
38,574.125,0.000,185.882,105.234,101.552,34.987,20.894,23.105
39,716.921,125.144,331.728,106.909,113.858,36.451,25.042,164.857
40,534.378,101.157,437.227,111.803,103.146,33.846,20.103,148.498
41,578.542,101.870,299.213,109.076,108.294,36.310,20.287,176.229
42,88.327,0.000,249.133,103.151,38.582,13.407,8.388,148.810
43,412.193,0.000,137.892,111.559,82.606,24.314,21.585,52.083
44,650.675,5.192,501.582,114.778,101.308,31.162,26.586,42.732
45,468.133,139.528,366.099,112.128,89.003,29.184,20.423,9.150
46,665.397,32.721,238.887,123.586,103.857,35.281,24.014,58.130
47,384.222,159.253,389.576,115.773,77.997,24.116,20.286,30.250
48,647.731,50.420,266.718,118.772,97.704,31.824,25.915,3.960
49,474.021,0.000,119.424,124.763,86.870,27.393,22.033,54.088
50,571.181,0.000,153.949,123.482,97.166,34.232,21.245,39.516
51,1003.983,54.216,208.748,130.372,131.555,40.020,31.942,47.768
52,1105.559,86.924,409.714,137.437,134.986,44.695,31.494,106.071
53,605.040,58.942,179.801,128.524,99.420,31.438,24.504,35.593
54,631.538,82.028,349.980,132.017,98.709,31.202,25.770,138.018
55,366.557,50.181,300.586,126.367,78.585,24.081,19.381,22.216
56,388.639,65.682,329.500,134.562,93.267,34.884,14.185,106.442
57,824.385,63.295,440.023,134.084,126.113,37.413,28.055,177.351
58,409.248,158.687,481.971,129.811,84.444,28.561,18.244,151.546
59,755.196,0.000,513.585,136.187,111.725,35.745,26.900,28.822
60,440.163,110.017,313.786,139.273,89.591,25.875,21.659,76.371
61,510.824,149.914,378.365,134.186,94.689,32.653,19.919,155.766
62,370.973,82.976,282.730,135.871,75.864,22.292,21.189,4.510
63,594.735,0.000,127.325,150.967,120.305,45.119,16.783,76.517
64,506.408,134.913,470.570,144.380,97.288,31.472,20.488,118.720
65,1316.072,23.674,252.103,150.832,146.409,46.627,35.938,13.067
66,715.449,69.784,162.174,150.742,115.868,31.671,28.762,85.399
67,303.256,0.000,141.321,148.577,71.428,26.044,14.825,76.342
68,340.059,0.000,536.642,148.294,77.580,24.704,17.527,144.514
69,384.222,0.000,110.534,150.155,79.418,28.293,17.291,77.750
70,315.033,235.935,454.543,153.370,69.295,21.868,18.343,100.059
71,631.538,96.294,188.059,157.508,100.131,31.421,25.591,22.022
72,404.832,0.000,491.807,154.370,83.022,26.147,19.714,79.752
73,529.962,29.750,217.047,156.965,90.840,28.672,23.534,35.824
74,1020.177,90.887,291.942,160.165,129.006,41.051,31.642,10.376
75,644.787,22.123,355.868,157.425,104.984,33.146,24.768,157.176
76,507.880,35.478,382.384,155.207,90.130,29.734,21.748,158.488
77,189.903,29.651,435.441,156.004,55.274,18.470,13.091,161.961
78,912.712,106.113,326.484,167.806,121.137,38.228,30.400,13.374
79,476.966,0.000,521.254,163.931,97.998,30.939,19.629,112.106
80,471.077,0.000,505.028,171.016,97.582,28.902,20.752,107.389
81,766.973,123.829,405.132,170.009,120.721,42.105,23.193,20.553
82,531.434,0.000,476.593,170.718,93.440,33.583,20.148,147.007
83,650.675,0.000,150.390,174.439,104.151,33.642,24.626,154.193
84,672.757,2.232,438.521,175.384,104.273,35.485,24.139,175.388
85,976.013,25.000,244.646,180.897,127.412,43.666,28.459,6.268
86,825.857,23.636,367.478,181.454,123.442,39.854,26.384,1.633
87,393.055,58.258,212.781,178.059,79.834,24.646,20.306,3.887
88,981.902,1.529,468.360,191.678,140.134,42.176,29.642,153.355
89,706.616,0.000,128.722,187.957,107.877,35.215,25.549,106.055
90,549.099,91.609,184.717,178.742,97.115,34.610,20.200,177.116
91,981.902,0.000,537.695,188.975,129.839,38.721,32.287,175.087
92,740.475,56.779,279.959,185.941,113.980,38.496,24.491,4.135
93,892.103,0.000,503.168,199.067,124.153,39.658,28.641,108.578
94,400.416,0.000,562.391,195.909,87.409,31.889,15.987,98.129
95,883.270,70.550,315.104,196.291,120.549,37.231,30.207,147.543
96,559.404,45.632,343.133,195.116,93.561,27.499,25.901,46.324
97,1170.333,123.811,406.915,206.429,142.683,49.527,30.087,93.204
98,550.572,43.636,431.571,195.223,98.415,32.980,21.256,155.244
99,596.207,0.000,172.180,199.170,98.415,28.996,26.180,61.638
100,1015.760,43.978,203.447,203.954,127.585,36.740,35.202,31.735
101,490.215,0.000,149.239,201.735,92.851,32.214,19.376,61.049
102,680.118,25.942,377.788,203.534,107.410,35.922,24.106,22.250
103,852.355,104.819,238.130,207.236,117.533,38.861,27.926,178.097
104,1136.474,36.665,276.257,213.060,130.255,43.330,33.395,2.900
105,418.081,0.000,522.919,216.443,87.997,25.447,20.919,103.483
106,1015.760,26.978,442.815,219.637,127.585,42.666,30.313,15.860
107,456.356,0.000,543.104,215.037,90.130,27.603,21.050,144.044
108,441.635,117.300,346.157,215.111,88.708,30.457,18.462,6.461
109,474.021,22.174,477.787,216.293,85.276,28.534,21.152,157.937
110,594.735,58.069,308.913,222.369,96.161,29.351,25.800,115.590
111,721.337,0.000,181.422,227.334,107.999,33.471,27.440,46.276
112,582.958,0.000,157.865,226.576,102.141,32.620,22.754,87.563
113,630.066,0.000,571.298,225.341,99.714,35.235,22.768,134.160
114,1146.779,43.209,497.155,244.078,148.297,52.111,28.019,77.021
115,669.813,0.000,375.447,226.357,104.984,38.988,21.874,6.901
116,786.110,0.000,211.297,237.458,112.142,36.892,27.131,82.000
117,425.442,60.882,234.414,232.013,89.835,27.393,19.775,68.647
118,1432.369,31.973,333.741,242.506,157.465,46.888,38.896,33.823
119,775.805,8.710,254.156,241.390,112.609,36.056,27.396,46.959
120,512.297,60.086,474.030,236.748,99.003,31.934,20.426,131.607
121,572.653,0.000,551.913,239.950,97.288,30.783,23.686,90.946
122,588.847,71.400,527.455,239.331,103.268,33.393,22.452,142.908
123,482.854,31.875,287.794,238.570,86.576,29.926,20.543,174.650
124,655.092,120.337,408.221,245.703,104.984,36.522,22.838,92.076
125,708.088,29.688,432.564,248.858,109.715,38.538,23.394,116.970
126,354.780,51.846,457.978,243.827,80.301,25.300,17.854,143.500
127,631.538,15.455,381.509,248.764,102.141,33.136,24.267,46.034
128,357.724,0.000,586.210,250.094,79.834,29.021,15.695,95.769
129,605.040,0.000,184.622,250.713,105.989,34.335,22.437,9.570
130,616.817,0.000,569.141,259.606,104.273,36.598,21.459,90.059
131,481.382,52.248,358.121,256.136,85.987,27.825,22.028,73.568
132,1422.064,58.075,302.675,269.912,159.131,44.697,40.509,121.838
133,628.594,31.651,272.123,259.394,98.587,30.845,25.948,9.076
134,529.962,174.958,520.769,261.421,93.734,29.035,23.239,100.061
135,1137.946,0.000,226.784,267.585,139.129,41.137,35.221,179.538
136,930.378,11.297,455.662,271.787,139.840,46.713,25.359,61.848
137,756.668,0.000,543.217,270.343,112.558,35.309,27.285,38.147
138,802.303,47.725,391.806,273.926,109.593,33.779,30.241,69.342
139,771.389,0.000,194.115,275.009,110.426,34.015,28.874,128.832
140,660.980,6.247,426.572,275.563,104.151,36.931,22.788,132.323
141,566.765,0.000,507.271,280.377,97.582,31.539,22.881,115.819
142,588.847,0.000,335.801,277.593,95.694,30.615,24.489,132.790
143,400.416,0.000,590.685,275.608,78.291,26.710,19.088,121.006
144,556.460,43.849,258.656,279.026,93.856,31.007,22.850,167.630
145,353.308,0.000,468.964,282.241,82.850,30.524,14.737,67.708
146,440.163,0.000,485.695,280.978,86.404,30.323,18.482,81.796
147,1026.065,16.463,364.557,287.423,126.579,40.675,32.118,110.663
148,395.999,0.000,568.047,292.721,92.678,37.533,13.434,94.757
149,522.601,0.000,583.237,297.190,110.131,35.993,18.487,98.318
150,1143.834,0.000,415.775,300.425,134.864,42.621,34.171,149.034
151,479.910,0.000,553.369,296.970,91.257,32.143,19.010,98.783
152,752.251,42.417,529.037,299.774,111.725,33.632,28.479,64.605
153,1195.359,0.000,223.728,302.777,133.981,43.679,34.844,115.658
154,753.724,0.000,283.414,301.109,108.243,35.365,27.136,65.672
155,1170.333,0.000,254.597,310.986,142.388,47.369,31.458,83.584
156,741.947,9.107,311.998,304.396,112.264,33.901,27.865,179.796
157,474.021,0.000,499.676,303.817,86.454,25.966,23.243,90.900
158,273.814,46.613,336.491,299.374,65.569,19.764,17.639,174.369
159,591.791,0.000,387.712,309.403,103.024,31.556,23.878,126.410
160,432.802,0.000,474.791,305.382,85.276,27.151,20.297,33.749
161,818.497,0.000,448.719,313.175,111.137,34.135,30.530,64.509
162,749.307,0.000,346.941,318.622,115.452,35.903,26.573,57.804
163,634.482,1.183,509.768,326.269,103.318,33.198,24.334,75.777
164,343.003,0.000,485.086,321.878,75.742,22.444,19.459,89.907
165,712.504,0.000,538.671,327.280,111.137,34.750,26.106,95.659
166,468.133,0.000,558.171,327.822,93.978,36.824,16.186,82.255
167,802.303,18.248,372.184,330.682,108.760,33.067,30.892,54.326
168,565.293,0.000,574.012,333.442,105.278,35.643,20.194,72.726
169,883.270,0.000,282.945,332.062,116.995,35.735,31.471,22.437
170,844.995,0.000,317.107,330.498,116.822,38.726,27.782,6.232
171,713.976,0.000,416.956,329.878,106.283,35.256,25.785,166.107
172,522.601,0.000,467.741,334.847,94.323,28.803,23.101,80.025
173,836.162,0.000,445.380,346.299,115.157,36.606,29.084,121.544
174,755.196,0.000,388.255,349.015,118.173,45.278,21.236,45.887
175,565.293,0.000,523.337,349.540,94.323,32.301,22.283,77.533
176,850.883,0.000,352.262,352.812,116.284,38.716,27.982,141.289
177,345.947,0.000,480.251,348.429,77.286,27.316,16.125,40.914
178,403.360,0.000,499.839,350.805,79.713,26.048,19.716,108.074
179,734.586,0.000,315.926,353.081,114.101,44.233,21.145,176.820
180,610.928,34.410,412.170,357.907,96.455,29.140,26.694,67.699
181,702.200,0.000,540.727,361.804,117.167,42.405,21.084,43.726
182,496.103,0.000,568.734,360.689,89.003,27.898,22.642,47.595
183,1139.418,0.000,276.539,370.062,132.560,42.820,33.880,100.247
184,803.776,85.467,426.973,378.739,136.286,48.921,20.919,76.950
185,557.932,27.586,461.347,373.720,100.131,31.385,22.634,88.556
186,1242.466,0.000,310.610,379.672,149.668,42.572,37.160,157.591
187,487.271,0.000,484.152,368.653,85.987,27.351,22.683,164.844
188,510.824,0.000,506.748,374.739,92.901,32.204,20.197,58.650
189,915.656,0.000,344.679,381.964,123.686,36.602,31.852,71.643
190,708.088,0.000,394.271,376.538,104.446,36.431,24.747,153.653
191,412.193,11.839,443.117,383.444,86.992,32.186,16.306,81.475
192,323.866,0.000,541.257,382.275,77.580,25.804,15.980,48.241
193,800.831,0.000,558.971,391.256,116.284,37.905,26.900,80.337
194,529.962,0.000,376.860,392.910,107.288,32.757,20.599,100.384
195,425.442,0.000,516.183,390.683,88.759,32.596,16.618,57.232
196,176.654,0.000,364.387,385.458,59.416,23.962,9.387,74.260
197,821.441,0.000,484.608,396.995,115.157,36.105,28.968,85.801
198,263.509,0.000,460.525,395.725,69.123,23.045,14.559,12.634
199,939.210,0.000,529.463,410.188,125.452,38.268,31.249,52.989
200,462.245,0.000,400.504,400.936,85.865,29.277,20.103,34.137
201,852.355,0.000,301.103,408.984,117.706,37.323,29.077,146.062
202,329.754,0.000,353.073,407.390,72.016,20.718,20.266,107.374
203,1239.522,0.000,333.733,422.110,141.017,45.520,34.671,123.521
204,1095.255,0.000,415.266,420.925,136.875,42.337,32.939,53.087
205,968.653,0.000,454.043,415.001,130.011,41.993,29.370,171.447
206,672.757,0.000,496.595,419.824,111.898,40.332,21.238,56.963
207,546.155,0.000,367.680,420.058,103.440,36.088,19.269,54.337
