PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 2, filenames: A:[2]AVI_Pos015_TimeSrs0015_TgUtrmcherry_K4K8MO.avi & B:[3]AVI_Pos015_TimeSrs0015_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,NaN,NaN,2
47,97,2.378909111,-0.8631916046,1
47,129,-0.1547036171,-1.932284355,1
47,161,1.652270794,-3.105772972,1
47,193,1.794740677,-0.03050985932,1
47,225,2.837636948,0.7088927031,1
47,257,3.221188068,1.790494204,1
47,289,NaN,NaN,2
47,321,NaN,NaN,2
47,353,2.467103004,2.991346359,1
47,385,5.273891449,3.792198181,1
47,417,5.828270912,4.451574326,1
47,449,3.069283009,2.981194496,1
47,481,0.9105966091,1.554887295,1
47,513,2.06468153,-0.9855759144,1
47,545,0.8910274506,-1.336305618,1
47,577,0.5157527924,-0.328812778,1
47,609,1.849006653,1.347510099,1
47,641,3.524489403,1.345296621,1
47,673,0.5937306881,1.781330109,1
47,705,1.605700493,2.501078129,1
47,737,3.185771465,1.36347127,1
47,769,4.362761974,1.933252811,1
47,801,3.42403841,2.442204952,1
47,833,1.621038914,0.3784626722,1
47,865,1.406438351,-2.277965069,1
47,897,4.465313435,-1.465417624,1
47,929,3.074157715,1.679012775,1
47,961,4.065817833,1.493323803,1
47,993,2.90280056,-0.8898086548,1
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,NaN,NaN,2
47,1153,2.070472717,0.01996874809,1
47,1185,NaN,NaN,2
47,1217,NaN,NaN,2
47,1249,3.08944273,0.3180717826,1
47,1281,8.252812386,-2.025188446,1
47,1313,7.634895325,-1.502251029,1
47,1345,0.7290968895,-1.929611921,1
47,1377,2.255903244,-0.1234600544,1
47,1409,NaN,NaN,2
47,1441,7.007568359,-3.543972731,1
47,1473,NaN,NaN,2
47,1505,2.702139854,-0.167570591,1
47,1537,2.455583096,-0.4418990612,1
47,1569,1.849163055,-0.4167285562,1
47,1601,4.230185986,-1.667721272,1
47,1633,2.995555878,-1.371675491,1
47,1665,1.640260458,-0.01815508306,1
47,1697,1.655865312,0.3491763771,1
47,1729,1.418135047,0.3209398687,1
47,1761,2.1577425,-1.888879538,1
47,1793,0.8999351263,-1.312847853,1
47,1825,-0.5872314572,1.023837805,1
47,1857,0.2356330156,1.389596462,1
47,1889,0.7716917992,0.9652512074,1
47,1921,0.8805197477,1.116060734,1
47,1953,0.5546499491,0.498062551,1
47,1985,0.4453589618,0.1281282753,1
47,2017,-0.1769021749,-0.649200201,1
79,33,1.841472149,0.2197748423,1
79,65,4.130955696,0.1744629443,1
79,97,NaN,NaN,2
79,129,0.5513248444,-3.192196608,1
79,161,3.482736826,-3.386844873,1
79,193,4.914631367,-0.4112260938,1
79,225,4.458904266,0.5608291626,1
79,257,4.911854267,1.453815937,1
79,289,4.227702141,0.8838685751,1
79,321,3.3449018,0.6366722584,1
79,353,3.36628747,0.7497963905,1
79,385,3.591562748,2.120071173,1
79,417,3.166298866,2.55703187,1
79,449,3.957595587,3.002369881,1
79,481,4.819787979,2.599363565,1
79,513,5.970271111,0.4102162123,1
79,545,3.966157913,-1.130041122,1
79,577,1.978760958,-0.6407533884,1
79,609,1.976328373,1.343542337,1
79,641,1.942481756,2.23800993,1
79,673,1.097331524,1.984448195,1
79,705,NaN,NaN,2
79,737,2.3911376,1.293134451,1
79,769,4.736545563,1.433275938,1
79,801,5.080161095,1.474102855,1
79,833,4.314266205,1.418069005,1
79,865,3.155352592,1.076257825,1
79,897,1.890432358,0.7950779796,1
79,929,3.167071342,0.5649273396,1
79,961,NaN,NaN,2
79,993,NaN,NaN,2
79,1025,NaN,NaN,2
79,1057,NaN,NaN,2
79,1089,NaN,NaN,2
79,1121,NaN,NaN,2
79,1153,NaN,NaN,2
79,1185,5.746184349,-0.7924143076,1
79,1217,2.763027906,0.03391554952,1
79,1249,4.136035442,-0.04006835818,1
79,1281,NaN,NaN,2
79,1313,8.714684486,-0.273743093,1
79,1345,NaN,NaN,2
79,1377,2.351637363,-0.8735049367,1
79,1409,NaN,NaN,2
79,1441,4.816484451,-4.741051197,1
79,1473,3.22864604,-3.8331213,1
79,1505,4.137272358,-1.833237171,1
79,1537,4.066614628,-2.25850749,1
79,1569,2.445269108,-4.169764042,1
79,1601,2.621150732,-2.124432087,1
79,1633,2.503020048,-0.7653464675,1
79,1665,2.49402523,0.2466747165,1
79,1697,1.707379699,-1.097889423,1
79,1729,1.007383227,-3.135617733,1
79,1761,0.9608242512,0.7706574798,1
79,1793,0.3846508563,-0.2025608122,1
79,1825,0.3130548,-0.2692039013,1
79,1857,0.1245895624,-0.244010061,1
79,1889,0.6334308386,-0.6771230698,1
79,1921,2.00756216,-0.3260636926,1
79,1953,1.451092362,-0.6924062371,1
79,1985,0.2662166953,0.02494398132,1
79,2017,0.2773589492,-0.0665858984,1
111,33,3.533294678,0.04886999726,1
111,65,3.679414034,-0.2230143994,1
111,97,1.332551241,0.630125761,1
111,129,4.281479836,-1.137753248,1
111,161,5.492478848,-2.122151852,1
111,193,5.818761349,-0.7925902605,1
111,225,5.7201581,0.04228688776,1
111,257,5.513955593,0.7872033119,1
111,289,5.821819305,0.5626938343,1
111,321,3.219908714,0.1934776306,1
111,353,NaN,NaN,2
111,385,2.45994997,1.280496001,1
111,417,3.482787848,1.211933136,1
111,449,6.546172619,2.192582846,1
111,481,7.252728939,2.079391956,1
111,513,7.381294727,0.6462596655,1
111,545,NaN,NaN,2
111,577,2.369256735,4.061082363,1
111,609,1.830255985,1.252490759,1
111,641,2.441361189,0.3760648966,1
111,673,2.121844292,0.9718147516,1
111,705,1.250392914,1.010586262,1
111,737,1.308717251,1.14391005,1
111,769,3.965563297,0.6935014725,1
111,801,5.807107925,0.6027005911,1
111,833,6.203763008,1.610417724,1
111,865,6.428524494,1.23821497,1
111,897,4.185770988,3.770347118,1
111,929,4.913369179,1.505371094,1
111,961,7.605682373,0.3789168,1
111,993,10.46865082,-0.06109389663,1
111,1025,NaN,NaN,2
111,1057,NaN,NaN,2
111,1089,0.5585184097,-2.909932137,1
111,1121,NaN,NaN,2
111,1153,6.001143932,-2.953748226,1
111,1185,NaN,NaN,2
111,1217,NaN,NaN,2
111,1249,NaN,NaN,2
111,1281,NaN,NaN,2
111,1313,NaN,NaN,2
111,1345,2.690567017,0.1179198623,1
111,1377,1.022403717,0.4593374729,1
111,1409,1.233838081,-0.0759819746,1
111,1441,1.102005959,-0.7396119833,1
111,1473,0.7744028568,-1.019739509,1
