PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 5, filenames: A:[5]AVI_Pos015_TimeSrs0015_TgUtrmcherry_K4K8MO.avi & B:[6]AVI_Pos015_TimeSrs0015_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,-1.36027956,0.7692337632,1
47,97,3.519307852,2.17117238,1
47,129,4.775254726,2.580809116,1
47,161,3.96139431,1.417783499,1
47,193,4.611471653,1.898318052,1
47,225,3.283375263,4.382929802,1
47,257,2.897803068,4.43139267,1
47,289,1.301939607,4.163561821,1
47,321,NaN,NaN,2
47,353,2.291158915,5.497902393,1
47,385,NaN,NaN,2
47,417,4.676578045,1.213327646,1
47,449,3.335049391,1.086055756,1
47,481,0.249423027,1.524928689,1
47,513,-0.1898247004,0.7227285504,1
47,545,0.907340467,1.338445902,1
47,577,1.677553415,1.461299419,1
47,609,1.017831326,1.020341992,1
47,641,-1.629213333,2.005829334,1
47,673,-2.277406454,2.730311871,1
47,705,-0.5070023537,2.630090237,1
47,737,0.8378734589,1.715598345,1
47,769,-0.2456843853,0.2129945755,1
47,801,-1.277264953,-0.3041605949,1
47,833,-0.211304903,1.028557539,1
47,865,4.322467327,1.625830173,1
47,897,10.05856228,2.343842745,1
47,929,10.28446102,0.2929695845,1
47,961,5.555484772,-0.8334165812,1
47,993,4.838788986,-0.329709053,1
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,NaN,NaN,2
47,1153,2.740446568,-0.6503510475,1
47,1185,6.11024189,-1.717388988,1
47,1217,9.033039093,-4.990646839,1
47,1249,7.796541214,-6.082715034,1
47,1281,NaN,NaN,2
47,1313,NaN,NaN,2
47,1345,NaN,NaN,2
47,1377,10.48497105,-3.870402336,1
47,1409,6.69646883,-0.7091277838,1
47,1441,4.404305458,0.9723784924,1
47,1473,1.289626122,-1.298929095,1
47,1505,0.1520209312,-1.130915761,1
47,1537,-0.07720977068,0.4246385694,1
47,1569,-0.20675762,0.6476418972,1
47,1601,0.7163563371,0.323083818,1
47,1633,1.556315541,-0.3858671784,1
47,1665,1.461570978,-0.0723284483,1
47,1697,0.8458883762,-0.9206628799,1
47,1729,1.60833776,-1.64599669,1
47,1761,0.7733995914,-1.053428411,1
47,1793,0.3276689053,-1.464145422,1
47,1825,0.680325985,-1.071290016,1
47,1857,1.003854036,0.2447493076,1
47,1889,0.6152814627,-0.5725830197,1
47,1921,0.08364087343,-0.5450847745,1
47,1953,-0.7041369677,-0.112426281,1
47,1985,-0.7836372256,-0.03900671005,1
47,2017,-0.1236207485,0.004261016846,1
79,33,-3.314240456,-0.235086441,1
79,65,2.47089386,0.8105034828,1
79,97,3.930148125,2.988415956,1
79,129,5.212995052,4.137859344,1
79,161,5.978411198,2.405118942,1
79,193,2.547206163,2.07340312,1
79,225,2.263501883,2.744295835,1
79,257,2.191708088,2.908405304,1
79,289,2.051930428,2.544543743,1
79,321,2.67414999,5.260679245,1
79,353,1.975696445,2.410870552,1
79,385,1.879511833,0.5626510382,1
79,417,1.913477659,0.1730208993,1
79,449,0.9100387096,0.3448088765,1
79,481,-1.858180523,-0.04094928503,1
79,513,-1.402413249,-0.8078035116,1
79,545,NaN,NaN,2
79,577,1.789794564,1.127142429,1
79,609,2.205351114,1.724195719,1
79,641,0.3897281885,0.6968921423,1
79,673,-0.07985293865,-0.153495729,1
79,705,0.4326715469,1.025173187,1
79,737,1.007737637,1.586935759,1
79,769,0.615188241,0.6347329617,1
79,801,0.1641102433,0.7002197504,1
79,833,2.156037331,1.5367589,1
79,865,5.872742176,1.403041601,1
79,897,10.19662285,2.263792992,1
79,929,10.72144413,1.18538332,1
79,961,7.939080238,-0.3545315564,1
79,993,6.482194901,-1.121180296,1
79,1025,-2.056260109,-0.8140565753,1
79,1057,NaN,NaN,2
79,1089,NaN,NaN,2
79,1121,NaN,NaN,2
79,1153,NaN,NaN,2
79,1185,NaN,NaN,2
79,1217,4.1194067,-2.788013697,1
79,1249,5.420440197,-5.76103878,1
79,1281,NaN,NaN,2
79,1313,NaN,NaN,2
79,1345,NaN,NaN,2
79,1377,NaN,NaN,2
79,1409,2.220325232,-1.263550997,1
79,1441,0.8793151379,-0.9816572666,1
79,1473,-0.1578574181,-1.277272224,1
79,1505,0.6505215168,-2.206326962,1
79,1537,0.01471035555,-1.74774754,1
79,1569,-0.6772124171,-0.1476204395,1
79,1601,0.02920471132,-0.3278959394,1
79,1633,0.4302684069,-0.4205471575,1
79,1665,0.6611708999,0.8931993842,1
79,1697,0.4871806502,0.9264312983,1
79,1729,0.09488065541,0.3194710612,1
79,1761,0.4574300051,-0.1760718822,1
79,1793,0.5450294614,-0.4422425032,1
79,1825,0.1756659448,-0.3283840418,1
79,1857,0.4940804839,-0.1244382858,1
79,1889,0.163844049,-0.1197009981,1
79,1921,-0.2033447027,0.4992527366,1
79,1953,-0.2198997736,-0.1326966435,1
79,1985,-0.4537674785,-0.0635375455,1
79,2017,-0.6862347126,-0.3655847311,1
111,33,1.024013996,-0.2015566826,1
111,65,3.024874687,1.904045105,1
111,97,3.544717789,3.175243378,1
111,129,2.836488247,4.057315826,1
111,161,3.622704506,4.505162239,1
111,193,2.602440357,1.934077621,1
111,225,1.185927868,2.092231274,1
111,257,NaN,NaN,2
111,289,2.342421532,5.009361267,1
111,321,2.408904076,5.069458008,1
111,353,1.324598312,2.091009617,1
111,385,0.8773269653,0.8701020479,1
111,417,0.8155423403,0.165168941,1
111,449,0.44591856,-0.04225827754,1
111,481,0.1990791559,-0.4255390763,1
111,513,0.114628911,-1.422648668,1
111,545,1.066502571,-0.3773675859,1
111,577,NaN,NaN,2
111,609,1.733383775,1.805730939,1
111,641,1.594465256,0.349932909,1
111,673,1.928156018,-1.11853981,1
111,705,1.826497078,0.1462685466,1
111,737,2.429357052,1.65879178,1
111,769,0.2462761402,1.287641168,1
111,801,1.779328227,1.543017745,1
111,833,3.079072237,1.716952801,1
111,865,6.91638279,1.078724146,1
111,897,10.19185162,1.407572627,1
111,929,10.26652622,0.890230298,1
111,961,9.319381714,0.3602425456,1
111,993,8.206419945,-0.1415953487,1
111,1025,0.08742666245,-1.153373361,1
111,1057,-1.145769835,-1.453558803,1
111,1089,1.89866221,0.01742267609,1
111,1121,2.309785366,-0.1347358227,1
111,1153,0.463162899,-0.1962981224,1
111,1185,0.7694041729,-0.5169615746,1
111,1217,3.082248211,-6.72486496,1
111,1249,4.526825428,-4.610741615,1
111,1281,3.95551157,-6.020607948,1
111,1313,1.940946817,-5.42438364,1
