PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 43, filenames: A:[43]AVI_Pos015_TimeSrs0015_TgUtrmcherry_K4K8MO.avi & B:[44]AVI_Pos015_TimeSrs0015_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,NaN,NaN,2
47,97,NaN,NaN,2
47,129,-3.993602276,-0.9077758789,1
47,161,-3.385442734,-0.9650446177,1
47,193,-2.234178305,-2.25641489,1
47,225,-1.827273607,-2.281052113,1
47,257,-6.864070892,-1.817144156,1
47,289,-10.85128784,1.468675375,1
47,321,NaN,NaN,2
47,353,-10.26984024,-1.209402084,1
47,385,0.7843585014,0.8562210202,1
47,417,-0.8822154999,1.267383933,1
47,449,-4.502505302,1.063219786,1
47,481,-3.548005342,1.406433582,1
47,513,-1.575554967,-0.3640275002,1
47,545,-0.4866740406,-0.5179326534,1
47,577,-1.170091033,-1.770570874,1
47,609,-0.7448734045,-2.152574539,1
47,641,0.2409191728,-1.230289459,1
47,673,-0.2624594569,-0.2506482005,1
47,705,-0.9620250463,0.1548545957,1
47,737,-0.7396813631,-0.7000278234,1
47,769,0.4380421638,-0.6545731425,1
47,801,-0.5523918867,0.1572813988,1
47,833,-0.8148854375,0.2379359007,1
47,865,0.4630057812,0.9672868252,1
47,897,1.902222157,0.4421693087,1
47,929,2.093409061,0.1839978695,1
47,961,1.427971244,-1.445024371,1
47,993,-0.2320406139,-2.099694252,1
47,1025,-0.7089720964,-0.6742449999,1
47,1057,-0.007678329945,-0.4955749512,1
47,1089,0.9934542179,0.7380357981,1
47,1121,0.5130150318,-0.6810456514,1
47,1153,-0.2108228207,-0.3987150192,1
47,1185,-0.9707573652,-0.7774608135,1
47,1217,-1.895268083,1.285134554,1
47,1249,-1.616188765,1.850536346,1
47,1281,-0.6605881453,1.597690582,1
47,1313,0.8811172247,4.597563744,1
47,1345,0.2362883091,6.375833511,1
47,1377,-0.814425528,3.868076801,1
47,1409,-0.6061714292,1.501689911,1
47,1441,0.4240111709,0.8571267128,1
47,1473,1.186950207,1.010984421,1
47,1505,NaN,NaN,2
47,1537,0.7118024826,-0.6626887321,1
47,1569,0.09945261478,0.3170056343,1
47,1601,-1.154268026,2.754021883,1
47,1633,-1.581954122,1.479300261,1
47,1665,0.40312922,-0.910556376,1
47,1697,1.15141809,1.346278429,1
47,1729,2.409161091,0.3014979064,1
47,1761,3.953760147,-0.154164046,1
47,1793,2.786885738,-0.02393362671,1
47,1825,3.792981625,0.3883754015,1
47,1857,0.7566286325,1.206627369,1
47,1889,-0.5349363685,1.94241631,1
47,1921,0.1939043105,0.6471332312,1
47,1953,1.509437799,-0.3776185513,1
47,1985,0.7948064804,-0.1339091063,1
47,2017,-0.4164261818,0.08941727877,1
79,33,-4.870419502,1.12511301,1
79,65,-3.97146225,0.01185997203,1
79,97,-6.327744484,-1.656408668,1
79,129,-3.854212999,-3.694883823,1
79,161,-3.330674648,-1.529722214,1
79,193,-1.557458043,-1.53552556,1
79,225,-1.412225485,-1.372739196,1
79,257,NaN,NaN,2
79,289,-11.61919975,0.6038089991,1
79,321,-11.24868107,-0.4048175812,1
79,353,-9.752420425,-0.8020409942,1
79,385,NaN,NaN,2
79,417,NaN,NaN,2
79,449,NaN,NaN,2
79,481,-6.158976555,0.7169489861,1
79,513,-1.289759636,-1.605055451,1
79,545,-0.756496191,-1.255918264,1
79,577,-0.587377131,-1.721515059,1
79,609,0.06598210335,-1.778134346,1
79,641,1.925299764,-1.461699009,1
79,673,-0.6289595366,-0.9090662599,1
79,705,-1.221915364,-0.2853066921,1
79,737,-0.4218314588,1.580930233,1
79,769,1.600936174,0.875143528,1
79,801,0.304699719,-0.1550111473,1
79,833,0.2300134599,-1.025359988,1
79,865,1.140558839,-0.1158871055,1
79,897,2.739036798,-1.113888741,1
79,929,2.541077614,-0.6578463316,1
79,961,1.038429976,-0.9021753669,1
79,993,-0.1810941398,-0.822213769,1
79,1025,NaN,NaN,2
79,1057,-1.595290422,-1.087835193,1
79,1089,-0.6046484113,-0.8712059259,1
79,1121,-0.6512940526,-1.214617252,1
79,1153,-2.348019361,-1.241782188,1
79,1185,-0.7650974989,-0.7730143666,1
79,1217,-0.7562824488,-0.6326403022,1
79,1249,-1.267772436,0.9652626514,1
79,1281,-2.10023284,2.282461643,1
79,1313,-0.81851542,2.01646781,1
79,1345,-0.226574868,1.479392529,1
79,1377,-1.114608049,-0.07145142555,1
79,1409,-0.8686324358,0.7980957031,1
79,1441,0.1322300881,0.7880144119,1
79,1473,0.7289244533,1.903043747,1
79,1505,2.072424412,4.864554405,1
79,1537,1.839259028,4.99359417,1
79,1569,0.7605608106,0.1199804544,1
79,1601,0.2453940213,0.4418542981,1
79,1633,-0.143186748,0.1767783463,1
79,1665,0.2982311845,-1.596451163,1
79,1697,0.359256506,-0.3635784686,1
79,1729,2.578467369,-0.12980932,1
79,1761,NaN,NaN,2
79,1793,1.916619301,-1.561496973,1
79,1825,1.66215086,-0.1090097576,1
79,1857,0.3991881311,0.3814329505,1
79,1889,-0.2842916846,0.8721599579,1
79,1921,0.2845554054,0.5131388903,1
79,1953,0.3927931786,-0.05389451981,1
79,1985,-1.162809968,-0.4768744111,1
79,2017,-1.45093739,-0.3868657947,1
111,33,-4.340634346,2.520143986,1
111,65,-3.834256649,-0.2248336822,1
111,97,-1.189225316,-3.905054569,1
111,129,-1.334723353,-2.204946518,1
111,161,-1.255914807,-1.56304884,1
111,193,-1.284784436,-0.7385799885,1
111,225,-1.359219432,-0.8194722533,1
111,257,-1.674464464,0.2923042774,1
111,289,-2.417074203,-0.2713048458,1
111,321,-10.61305523,-0.6343257427,1
111,353,-9.246224403,-1.118478775,1
111,385,NaN,NaN,2
111,417,-3.158619881,-3.117239475,1
111,449,NaN,NaN,2
111,481,-4.295742035,-0.1381531954,1
111,513,-1.602695346,-2.215852022,1
111,545,-1.225412846,-1.184950352,1
111,577,-0.659342885,-1.042434692,1
111,609,-0.3664774895,-1.446234345,1
111,641,0.4656705856,-3.374529839,1
111,673,-0.1669760942,-1.281290054,1
111,705,-0.5430358052,0.1114760935,1
111,737,-0.1679894626,1.260429978,1
111,769,-0.08277718723,0.9202976227,1
111,801,0.4507139623,-2.186675072,1
111,833,-0.8289365768,-3.122417927,1
111,865,1.195495486,0.171153903,1
111,897,1.45982337,-3.389641285,1
111,929,1.273359299,-1.428462386,1
111,961,-0.1591649055,-0.7241904736,1
111,993,-0.8732470274,-0.4613679051,1
111,1025,NaN,NaN,2
111,1057,-1.114078522,-1.344648719,1
