PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 8, filenames: A:[8]AVI_Pos015_TimeSrs0015_TgUtrmcherry_K4K8MO.avi & B:[9]AVI_Pos015_TimeSrs0015_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.318002224,-0.3574995995,1
47,65,0.1952124834,0.6498565078,1
47,97,0.7214745283,2.569643021,1
47,129,0.6846866608,3.171072245,1
47,161,0.9155682325,2.41423893,1
47,193,1.463581204,0.8264698982,1
47,225,0.1204875112,0.1148915887,1
47,257,-1.783592343,0.2418140769,1
47,289,-1.51142025,0.978767395,1
47,321,-1.991243601,1.010371566,1
47,353,-1.493194818,0.4117077291,1
47,385,1.019663334,0.1640990973,1
47,417,0.1090019345,-1.486614704,1
47,449,-0.04150426388,-0.5064490438,1
47,481,0.2725830078,0.8600819707,1
47,513,0.7008401155,1.183181763,1
47,545,0.006529763341,0.198494941,1
47,577,-0.1543636918,-0.5874162912,1
47,609,1.988857508,-0.2705880404,1
47,641,3.180583954,0.9515600204,1
47,673,1.763051867,0.2314684391,1
47,705,1.82831192,1.264059186,1
47,737,1.20686245,0.2219251394,1
47,769,3.060060978,-0.5500581861,1
47,801,3.448719025,-1.820133328,1
47,833,NaN,NaN,2
47,865,6.572965622,-1.2841084,1
47,897,4.821928024,-2.175922871,1
47,929,4.012868881,-3.575137615,1
47,961,2.494172573,-2.701904297,1
47,993,1.621710777,-0.4481264353,1
47,1025,1.227209091,-0.1128252745,1
47,1057,1.102686882,-0.7307347059,1
47,1089,0.8607234955,-0.06801855564,1
47,1121,1.667032242,-1.834930062,1
47,1153,2.622794628,-1.048204064,1
47,1185,NaN,NaN,2
47,1217,0.6272725463,1.762686729,1
47,1249,-0.7552472353,2.565536499,1
47,1281,0.6690759659,-0.6447144747,1
47,1313,-0.1187078953,-0.7541774511,1
47,1345,0.9321475029,-0.4261577129,1
47,1377,3.145256996,-1.637195468,1
47,1409,3.435179949,-2.048422337,1
47,1441,1.252743721,-0.6678341627,1
47,1473,1.416373253,-1.06376195,1
47,1505,3.362756729,-0.633166194,1
47,1537,3.058651924,-1.069506168,1
47,1569,0.1412434578,-0.5937424302,1
47,1601,-2.183375359,-0.3361129165,1
47,1633,-1.403544188,-0.8580598831,1
47,1665,-0.1219883561,-1.283278704,1
47,1697,0.833687067,-0.906801939,1
47,1729,0.9455029964,-1.649818659,1
47,1761,0.8964831829,-0.3449493051,1
47,1793,1.212785006,0.5479103327,1
47,1825,1.558331013,0.8409106135,1
47,1857,1.025054097,-0.08356758207,1
47,1889,0.9980264902,-0.7803884745,1
47,1921,0.9557058811,-0.729564786,1
47,1953,0.2351270318,-0.2060358524,1
47,1985,-0.6722898483,-0.2011597604,1
47,2017,-0.4579408765,0.1544259787,1
79,33,2.423660755,0.3070588112,1
79,65,3.712823868,0.6130088568,1
79,97,3.823682785,4.12917614,1
79,129,1.418047428,2.94514513,1
79,161,1.167145014,2.296072006,1
79,193,0.8046802282,1.496531606,1
79,225,0.432759583,0.5911521316,1
79,257,0.5094881058,0.8206649423,1
79,289,1.065101624,1.016242027,1
79,321,0.5129971504,1.167197466,1
79,353,0.1624961197,1.028992891,1
79,385,0.734561801,0.7994534373,1
79,417,0.7645940781,-0.859118104,1
79,449,0.892819643,-1.394072533,1
79,481,0.8187626004,-0.7739054561,1
79,513,0.3526983857,-0.2532859743,1
79,545,-0.1497329772,0.2268145978,1
79,577,-0.5684626102,0.04472517967,1
79,609,1.458238363,-1.397049665,1
79,641,2.974052429,-1.773726344,1
79,673,1.351631403,-1.60900712,1
79,705,-0.4922924042,0.1102816164,1
79,737,1.429075718,0.03682298958,1
79,769,1.569144011,0.1495392323,1
79,801,1.447773457,-0.4264895022,1
79,833,2.334849119,-1.839846373,1
79,865,-0.07141423225,-0.5755734444,1
79,897,-0.5212011337,-1.135348439,1
79,929,2.202541113,-2.060614109,1
79,961,1.705456734,-1.530747175,1
79,993,-1.709405899,-1.021763802,1
79,1025,NaN,NaN,2
79,1057,-0.3844673634,-1.987335324,1
79,1089,0.6215004921,-2.091287136,1
79,1121,0.9787669182,-1.93577826,1
79,1153,1.063369989,-2.045953274,1
79,1185,0.9779118896,-0.08606913686,1
79,1217,0.1876510978,1.748585463,1
79,1249,-0.7485895753,2.275126696,1
79,1281,NaN,NaN,2
79,1313,1.614021301,0.06881192327,1
79,1345,2.093423843,0.2178613394,1
