 ,Area,Mean,X,Y,Perim.
1,370.973,46.488,328.344,13.327,92.434
2,1027.537,39.013,402.533,21.867,133.027
3,435.746,51.483,291.743,17.495,84.982
4,630.066,46.091,263.274,25.233,99.592
5,694.839,36.322,318.707,32.315,107.705
6,708.088,49.156,430.415,38.847,103.146
7,789.054,48.319,459.330,39.303,110.131
8,1162.972,44.365,232.284,45.003,134.864
9,1245.410,56.950,384.937,47.058,144.205
10,646.259,75.164,276.735,40.958,118.589
11,771.389,41.844,294.401,55.946,108.882
12,787.582,33.026,193.695,58.326,114.446
13,827.329,55.304,355.447,58.165,114.446
14,825.857,52.991,322.159,59.133,115.401
15,675.701,54.771,410.953,65.874,99.887
16,871.493,63.498,453.232,67.476,127.757
17,466.661,61.593,478.929,63.821,86.576
18,818.497,98.309,243.707,69.523,118.000
19,752.251,59.513,271.457,72.800,109.299
20,965.708,49.834,206.680,80.441,126.752
21,1029.009,125.712,429.746,84.314,139.179
22,1270.436,67.227,346.855,85.839,155.455
23,1036.370,108.629,387.995,87.186,129.300
24,1129.113,53.124,176.946,98.658,139.007
25,1233.634,91.094,294.220,94.166,141.434
26,709.560,62.429,507.581,91.796,111.015
27,1068.757,53.802,148.301,94.310,131.849
28,933.322,87.599,482.146,94.669,123.858
29,889.158,101.624,225.490,99.152,121.310
30,1195.359,117.954,256.822,107.170,136.702
31,1413.232,122.305,452.906,112.670,154.744
32,624.177,106.797,320.946,103.998,95.450
33,359.196,195.082,421.257,108.392,72.138
34,1266.020,128.706,376.281,124.016,148.886
35,734.586,117.449,343.666,117.512,109.004
36,309.144,176.357,203.027,114.305,68.585
37,809.664,68.140,530.955,122.359,118.000
38,276.758,205.324,398.727,115.406,65.569
39,1037.842,112.482,508.215,130.536,134.448
40,1061.396,59.724,125.142,130.555,136.286
41,684.534,129.963,480.834,128.779,103.979
42,934.794,36.822,147.868,137.380,141.312
43,344.475,195.056,189.328,126.215,74.443
44,697.783,117.656,298.359,128.001,104.446
45,946.571,106.650,222.593,132.218,123.026
46,1099.671,175.787,428.758,139.625,137.291
47,974.541,136.850,281.049,146.904,136.286
48,1076.117,86.798,167.547,146.487,142.317
49,733.114,161.040,322.216,139.674,117.167
50,1136.474,102.154,251.823,146.425,134.986
51,1261.604,133.754,401.592,156.516,141.312
52,1076.117,111.573,201.978,158.151,134.742
53,725.753,130.716,355.001,148.187,107.877
54,906.824,159.503,464.764,156.909,124.569
55,733.114,148.161,543.172,156.629,108.588
56,762.556,98.459,492.662,158.735,106.283
57,537.322,83.490,332.844,163.090,87.876
58,758.140,140.717,176.449,174.093,116.873
59,956.876,84.558,520.341,172.083,121.015
60,794.943,91.576,566.341,174.375,119.005
61,1157.084,50.971,115.482,177.337,154.988
62,1067.284,195.063,295.779,173.983,134.154
63,948.043,54.284,91.283,179.340,132.854
64,909.768,228.286,227.535,178.525,122.021
65,1220.385,92.498,362.840,177.839,146.337
66,925.961,150.444,440.557,176.012,115.868
67,923.017,125.766,140.729,184.968,126.163
68,1142.362,165.448,254.570,188.371,144.277
69,833.218,87.933,315.664,194.316,119.594
70,858.244,128.136,389.256,195.704,114.863
71,878.854,197.941,544.474,195.193,114.446
72,897.991,105.269,492.567,195.792,118.122
73,1143.834,99.521,464.404,203.135,133.859
74,914.184,168.311,415.691,200.613,127.707
75,905.352,105.912,156.932,205.403,125.747
76,660.980,214.178,200.351,194.155,97.288
77,962.764,207.023,338.255,208.205,128.884
78,791.999,89.262,578.696,216.508,142.561
79,946.571,102.764,517.653,211.583,125.158
80,746.363,88.527,287.560,208.463,105.867
81,1174.749,132.673,180.047,221.552,143.444
82,875.909,40.872,73.356,218.362,131.016
83,1043.731,112.980,436.828,221.410,136.875
84,875.909,118.908,114.862,216.139,122.021
85,1227.745,106.410,263.964,224.527,148.470
86,1164.444,94.260,560.589,233.646,159.131
87,1354.347,121.772,213.790,224.856,147.586
88,1136.474,233.035,367.357,228.580,138.002
89,943.627,66.218,89.931,235.424,135.748
90,1070.229,108.796,132.974,238.670,137.707
91,736.058,216.344,537.253,234.081,111.137
92,927.433,138.102,394.599,237.313,121.726
93,1064.340,151.927,492.179,235.181,124.864
94,696.311,100.844,308.748,237.435,104.273
95,1067.284,136.629,234.186,248.957,136.753
96,730.170,156.905,338.765,239.220,108.121
97,649.203,87.317,157.145,245.813,99.714
98,987.790,221.629,460.360,248.552,127.168
99,1532.473,138.821,414.805,266.254,194.575
100,739.002,31.472,49.995,252.610,121.848
101,1338.154,135.336,283.800,267.581,163.446
102,1207.135,200.032,515.424,264.867,141.850
103,1157.084,76.525,108.011,264.581,139.179
104,834.690,205.335,182.357,260.411,115.452
105,927.433,75.960,70.898,267.467,127.168
106,852.355,117.406,255.691,268.530,117.289
107,406.304,71.699,579.473,263.283,83.855
108,1067.284,208.623,202.523,276.520,133.027
109,684.534,208.486,543.339,271.435,105.156
110,593.263,166.114,316.582,266.520,92.140
111,1096.727,139.525,483.049,276.661,133.443
112,1351.403,168.657,381.205,280.722,157.537
113,1385.262,104.296,440.867,285.087,159.597
114,1520.696,159.712,344.836,280.358,160.258
115,719.865,95.429,140.058,279.012,107.288
116,976.013,65.179,560.591,290.730,138.885
117,1115.864,128.843,162.596,294.567,146.459
118,716.921,117.565,88.882,291.629,110.598
119,400.416,59.941,51.436,288.807,83.733
120,1003.983,147.459,227.239,296.250,125.747
121,563.821,132.211,118.722,295.250,92.729
122,1307.239,240.351,297.345,302.585,158.887
123,1317.544,97.061,524.581,309.410,150.013
124,565.293,71.055,579.585,306.708,103.024
125,546.155,164.162,498.367,305.598,94.567
126,728.698,122.992,63.564,310.140,117.584
127,1190.942,204.420,461.188,316.314,149.180
128,846.467,136.120,254.351,309.741,114.863
129,1195.359,176.075,190.594,316.349,133.027
130,637.426,55.568,38.012,318.824,106.283
131,756.668,125.780,318.559,319.593,109.715
132,1214.496,181.853,345.682,326.085,149.840
133,1280.741,202.614,379.553,328.187,146.409
134,1037.842,88.362,84.564,328.152,137.707
135,1232.161,87.413,133.670,328.003,142.561
136,441.635,183.923,404.448,324.936,94.272
137,499.047,133.956,106.490,325.050,90.130
138,304.728,206.232,424.749,317.397,66.991
139,765.501,82.881,561.094,333.718,125.158
140,1299.879,135.781,277.098,340.720,154.744
141,400.416,171.621,480.372,329.538,80.718
142,727.226,104.024,539.119,336.094,113.736
143,1029.009,159.442,219.323,336.462,129.422
144,634.482,82.508,52.503,340.203,104.029
145,1079.061,135.727,161.538,345.271,138.713
146,1132.058,73.492,431.009,343.531,138.296
147,765.501,81.723,499.183,344.752,112.436
148,475.494,97.322,577.811,342.996,92.851
149,775.805,174.254,246.284,347.056,110.426
150,956.876,155.422,186.635,356.937,135.575
151,793.471,73.649,68.151,364.824,121.137
152,871.493,106.916,114.830,362.086,129.128
153,899.463,159.984,512.281,365.153,132.021
154,674.229,131.871,304.699,363.407,105.989
155,1174.749,174.410,331.194,368.070,147.119
156,1162.972,162.671,460.690,365.140,159.009
157,903.879,181.471,387.274,369.719,135.159
158,817.025,135.876,93.483,369.378,119.716
159,660.980,122.813,358.738,361.940,99.420
160,471.077,240.762,407.941,370.184,91.135
161,703.672,111.952,46.286,374.481,110.131
162,855.300,109.738,554.487,376.183,131.849
163,867.077,102.635,138.689,376.036,114.152
164,908.296,111.713,532.049,381.239,135.992
165,730.170,182.960,223.119,373.562,110.131
166,370.973,164.202,432.072,369.009,79.002
167,490.215,180.889,199.360,375.384,89.003
168,1099.671,232.624,275.958,380.346,138.124
169,516.713,92.801,570.899,383.694,102.435
170,1012.816,130.531,242.321,391.682,142.439
171,688.950,83.603,472.747,384.308,108.882
172,1105.559,132.168,163.705,393.794,141.190
173,1024.593,85.853,78.502,399.987,125.696
174,587.374,131.840,363.690,393.703,91.429
175,831.746,167.919,503.451,401.662,121.137
176,1427.953,134.986,293.829,407.157,163.740
177,563.821,168.446,420.399,398.230,92.140
178,231.122,115.968,580.375,397.838,71.011
179,764.028,135.730,110.751,401.709,109.126
180,556.460,232.881,396.726,402.472,92.851
181,1177.693,176.600,472.401,416.953,155.455
182,468.133,154.255,327.490,403.227,93.856
183,527.018,153.304,446.474,402.185,86.282
184,412.193,180.264,195.434,405.293,82.555
185,563.821,68.820,215.023,410.097,95.277
186,1046.675,182.630,334.056,426.734,146.581
