 ,Area,Mean,X,Y,Perim.
1,1033.426,54.171,354.422,27.794,141.434
2,1077.589,38.164,401.254,26.376,137.585
3,587.374,41.649,269.660,26.326,99.003
4,1092.310,41.702,234.595,42.758,133.149
5,653.620,36.104,321.395,39.351,102.852
6,787.582,47.422,457.795,43.233,111.847
7,646.259,51.196,429.883,43.996,97.288
8,1177.693,55.819,380.912,49.618,146.337
9,597.679,74.729,276.407,45.117,108.588
10,686.006,32.092,197.006,53.807,110.304
11,733.114,40.761,292.244,61.730,107.167
12,803.776,47.800,353.082,64.010,113.147
13,803.776,46.518,320.138,65.483,113.269
14,787.582,89.473,243.289,68.339,114.274
15,650.675,51.726,407.916,66.150,98.882
16,447.523,64.638,476.459,65.403,83.439
17,886.214,59.178,449.650,71.968,126.752
18,903.879,46.779,207.877,75.780,119.594
19,681.590,59.350,268.155,75.195,102.852
20,1067.284,114.303,423.283,88.408,137.464
21,1185.054,42.199,176.197,94.098,149.302
22,612.400,67.599,520.436,84.077,125.330
23,1023.121,98.436,381.018,88.394,125.869
24,649.203,65.506,500.726,89.016,103.024
25,1005.456,49.407,149.447,90.702,128.295
26,1217.440,66.937,341.910,91.751,146.581
27,1176.221,87.740,291.732,97.907,137.707
28,880.326,85.911,476.587,95.861,119.300
29,892.103,89.442,223.635,97.335,118.173
30,1117.336,109.275,254.407,107.154,131.138
31,1401.455,115.932,446.963,116.367,149.302
32,521.129,115.054,319.415,109.105,86.160
33,1070.229,138.825,194.395,120.939,127.168
34,796.415,64.405,523.747,117.640,118.711
35,1266.020,147.103,404.422,118.855,138.713
36,1012.816,52.555,125.366,124.553,131.433
37,1001.039,104.350,502.260,127.711,134.864
38,817.025,60.514,548.578,126.332,123.858
39,1205.663,125.066,371.110,130.977,142.733
40,624.177,120.413,339.575,122.716,99.592
41,909.768,34.214,147.154,133.696,132.316
42,635.954,131.525,475.889,128.698,101.136
43,959.820,97.219,224.025,133.088,122.731
44,616.817,125.169,298.504,130.260,94.739
45,908.296,127.613,277.929,145.663,130.428
46,1017.232,78.893,165.343,146.866,134.326
47,1079.061,94.016,250.669,145.856,137.413
48,715.449,160.593,318.628,145.779,112.730
49,1093.782,163.603,426.729,151.648,130.011
50,684.534,142.884,538.032,152.630,105.451
51,572.653,141.383,345.791,151.593,92.312
52,878.854,151.340,461.763,160.015,124.569
53,1062.868,104.349,201.728,161.101,126.285
54,1363.180,128.043,394.264,166.111,152.023
55,724.281,88.772,488.278,157.750,103.857
56,921.545,79.165,516.214,167.402,126.163
57,1199.775,43.820,112.816,169.602,159.009
58,897.991,45.236,88.888,170.213,130.133
59,731.642,131.966,174.117,172.389,113.736
60,877.381,82.193,560.725,174.893,122.731
61,1051.091,179.749,288.997,175.381,132.854
62,843.523,213.848,225.621,179.990,117.584
63,1268.964,79.117,316.855,183.899,172.441
64,1260.132,86.049,354.873,183.907,147.170
65,868.549,106.764,135.695,180.799,123.026
66,1130.585,150.243,250.689,188.928,146.876
67,877.381,139.710,439.211,183.291,114.446
68,856.772,185.218,538.309,192.303,116.162
69,870.021,96.854,152.057,199.696,118.173
70,821.441,98.419,490.540,196.702,114.396
71,597.679,197.022,197.727,193.977,94.150
72,1071.701,97.690,462.802,205.261,135.281
73,784.638,35.176,69.417,207.292,127.879
74,781.694,116.533,380.256,202.066,110.426
75,886.214,97.669,514.662,209.070,129.422
76,887.686,155.917,407.399,206.764,122.143
77,789.054,99.248,108.598,208.922,114.863
78,1107.032,116.116,175.152,216.945,145.160
79,786.110,83.596,575.806,218.582,141.139
80,1161.500,99.412,257.523,224.149,151.607
81,697.783,89.137,280.761,211.382,101.136
82,902.407,188.341,327.175,213.230,121.310
83,883.270,57.078,83.601,225.216,126.163
84,1124.697,106.424,431.350,223.422,136.164
85,1246.883,115.587,208.807,223.337,143.027
86,1157.084,88.354,558.450,232.745,156.410
87,1012.816,91.240,126.844,229.414,132.021
88,686.006,204.807,535.082,230.953,107.116
89,1065.812,214.733,357.522,234.958,133.149
90,1001.039,139.906,490.703,233.910,121.432
91,587.374,81.190,151.364,237.567,93.440
92,1048.147,124.088,230.757,246.675,133.615
93,640.371,102.600,300.218,238.814,95.866
94,855.300,120.318,385.269,244.158,114.568
95,939.210,213.202,457.948,248.827,127.585
96,1099.671,66.157,102.326,253.233,131.900
97,1436.786,143.328,322.213,256.372,166.583
98,1479.477,131.133,410.579,265.576,172.980
99,800.831,65.283,64.272,256.882,117.167
100,789.054,176.804,176.869,254.070,114.030
101,1291.046,123.750,276.160,267.586,159.303
102,1137.946,187.849,514.828,262.300,136.286
103,1037.842,188.626,197.311,270.125,132.732
104,329.754,67.924,582.442,263.142,75.986
105,646.259,121.030,249.968,268.339,106.578
106,675.701,193.948,542.250,268.253,104.862
107,684.534,85.383,134.227,268.101,100.303
108,1279.269,98.441,439.749,282.836,154.450
109,1086.422,126.846,482.264,274.023,128.001
110,666.869,94.042,79.788,276.694,103.440
111,1086.422,113.070,156.091,284.417,142.317
112,1361.708,148.749,376.779,286.932,154.399
113,1445.618,147.409,340.220,286.905,152.440
114,914.184,58.866,561.432,284.837,128.001
115,300.312,52.828,47.432,277.800,81.012
116,1376.429,100.317,105.766,298.044,166.289
117,971.597,136.721,219.774,289.830,122.021
118,1276.325,230.785,288.954,299.551,159.181
119,694.839,96.780,57.977,300.906,115.868
120,440.163,67.020,581.595,297.425,85.155
121,1267.492,87.461,525.862,306.362,142.144
122,1211.552,187.089,462.786,315.402,153.150
123,1162.972,150.005,181.079,308.546,131.605
124,1229.217,132.737,492.877,315.894,150.429
125,563.821,143.640,245.647,304.523,90.718
126,984.846,77.768,78.269,316.250,132.265
127,1307.239,77.116,127.664,319.935,145.454
128,1585.469,125.714,413.812,325.253,171.020
129,672.757,116.689,311.535,317.946,100.009
130,817.025,73.308,565.623,325.681,127.290
131,1354.347,181.535,377.754,332.603,158.542
132,1257.187,126.480,264.353,331.718,154.033
133,476.966,78.355,585.477,328.263,98.293
134,578.542,70.031,47.821,328.740,98.882
135,1033.426,143.554,208.779,326.447,133.321
136,1214.496,167.999,342.446,328.718,148.003
137,686.006,98.521,544.171,331.408,113.441
138,1126.169,118.626,153.312,337.684,139.596
139,1111.448,68.326,434.404,349.313,146.337
140,1355.819,165.730,226.512,349.839,163.740
141,702.200,78.681,505.012,346.458,103.735
142,772.861,70.960,62.742,355.184,119.005
143,973.069,139.888,178.827,351.106,124.031
144,799.359,101.328,106.211,353.833,121.432
145,771.389,114.050,86.108,357.961,119.127
146,638.899,136.910,299.598,351.884,96.993
147,867.077,139.669,521.818,361.013,129.179
148,1105.559,161.752,324.030,364.943,143.860
149,599.151,98.167,41.653,361.347,104.862
150,989.262,220.713,270.654,366.488,139.423
151,1143.834,143.838,466.690,366.123,150.724
152,830.274,97.381,563.001,368.263,137.413
153,758.140,93.689,127.834,368.293,105.867
154,774.333,102.888,541.927,376.792,127.707
155,1545.722,104.446,355.652,381.243,161.974
156,462.245,81.713,578.520,372.853,90.424
157,1267.492,148.003,190.631,381.087,142.733
158,874.437,157.150,387.695,374.077,125.574
159,1026.065,122.963,238.100,381.888,129.300
160,998.095,145.631,435.749,387.854,139.129
161,1037.842,124.631,149.955,385.883,134.742
162,627.122,82.221,483.275,382.622,102.019
163,934.794,225.342,403.761,392.985,138.174
164,1423.537,116.158,286.609,395.465,161.902
165,1002.511,76.590,71.907,391.509,122.975
166,668.341,120.590,101.132,393.261,100.131
167,774.333,138.837,517.836,398.551,120.427
168,1201.247,152.180,491.480,412.998,159.009
169,581.486,97.013,124.644,405.170,94.150
170,1089.366,62.232,207.274,412.864,141.728
171,646.259,127.838,566.243,409.091,110.548
172,984.846,148.191,306.861,415.436,137.464
173,1251.299,190.738,251.166,417.381,144.327
174,849.411,123.695,163.796,412.536,122.021
175,758.140,125.144,546.042,420.338,134.692
176,1399.983,149.609,334.228,425.179,161.141
177,981.902,135.112,460.281,417.053,127.412
178,925.961,111.390,524.634,429.149,133.859
179,1145.307,222.573,365.054,430.763,156.166
180,965.708,114.398,430.634,431.287,148.125
181,491.687,90.820,182.690,424.574,90.130
182,1248.355,138.732,404.136,435.736,168.421
183,808.192,80.086,80.610,430.248,122.265
184,915.656,111.061,103.435,427.675,128.001
185,1223.329,110.444,148.893,439.380,144.865
186,1277.797,189.775,207.614,450.966,167.172
187,737.530,116.361,123.228,445.690,120.427
188,684.534,166.267,377.880,450.139,114.863
189,949.515,114.878,500.849,452.821,139.423
190,1286.630,184.133,275.504,453.816,147.708
191,715.449,32.899,554.030,454.117,133.149
192,1029.009,137.920,233.209,456.701,141.017
193,1308.711,90.957,457.698,460.914,150.846
194,837.634,147.622,298.309,463.811,141.850
195,961.292,101.698,478.416,473.997,144.865
196,431.330,88.580,178.615,456.065,81.134
197,556.460,108.635,535.114,462.489,104.689
198,1083.478,137.219,425.565,470.068,142.977
199,675.701,75.991,76.538,468.272,117.584
200,859.716,57.211,96.310,475.494,141.555
201,496.103,160.872,327.851,460.249,83.855
202,656.564,112.507,240.216,478.011,136.164
203,844.995,71.533,116.199,476.917,131.433
204,549.099,71.362,513.413,473.807,96.577
205,1011.344,175.048,153.090,474.302,128.884
206,880.326,137.764,385.144,484.857,141.312
207,1099.671,208.201,354.360,481.108,142.733
208,949.515,148.563,178.724,490.057,126.458
209,482.854,143.409,307.851,484.469,85.865
210,956.876,138.435,321.258,501.548,142.266
211,800.831,102.186,132.697,502.256,117.462
212,834.690,101.450,250.869,497.243,120.894
213,730.170,86.565,525.551,495.761,111.137
214,881.798,120.033,200.442,500.810,132.732
215,602.096,65.142,485.461,504.296,121.015
216,948.043,113.573,284.719,514.085,133.271
217,759.612,56.479,413.736,502.335,110.131
