 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,550.572,15.741,372.301,27.082,111.603,33.943,20.653,171.905
2,591.791,20.674,426.439,30.432,108.882,33.581,22.438,30.472
3,375.390,27.075,252.746,35.136,92.018,28.363,16.852,40.673
4,466.661,25.615,301.427,34.503,85.865,29.762,19.964,15.775
5,504.936,23.131,326.912,39.843,110.009,38.289,16.791,23.370
6,435.746,21.500,450.744,41.978,79.591,27.452,20.210,146.639
7,479.910,19.196,269.112,46.310,90.891,31.424,19.445,38.573
8,512.297,30.675,397.575,46.200,89.297,27.563,23.665,16.056
9,713.976,23.291,364.236,47.988,107.705,39.894,22.787,162.849
10,531.434,29.914,431.775,53.649,94.028,31.128,21.737,134.361
11,275.286,29.225,227.703,54.758,79.002,26.385,13.284,53.262
12,535.850,23.618,285.851,56.582,94.739,33.067,20.633,35.956
13,722.809,37.530,336.256,59.075,106.161,34.967,26.319,0.532
14,515.241,26.480,245.542,59.088,93.440,27.554,23.809,13.258
15,409.248,36.619,304.261,62.005,87.459,31.451,16.568,52.145
16,585.902,54.533,415.680,66.640,100.475,31.502,23.681,114.034
17,401.888,24.755,208.860,65.183,79.002,25.078,20.404,52.370
18,739.002,38.990,454.449,69.801,109.299,31.091,30.264,59.424
19,625.649,32.002,393.973,73.123,101.846,33.341,23.892,112.516
20,493.159,36.794,493.260,74.876,89.591,30.452,20.619,114.669
21,337.115,49.716,264.763,72.218,70.595,21.792,19.696,68.610
22,837.634,36.211,367.190,75.282,116.112,33.201,32.123,150.410
23,549.099,42.440,314.167,79.254,90.891,28.933,24.164,62.549
24,500.520,17.971,183.170,76.859,91.013,34.513,18.465,50.302
25,594.735,25.238,221.294,85.205,101.430,34.750,21.791,69.884
26,222.290,41.086,476.344,77.897,60.422,19.694,14.371,101.600
27,176.654,50.333,238.860,75.225,55.568,17.445,12.893,20.659
28,556.460,38.254,282.203,83.073,94.617,31.719,22.337,37.035
29,150.156,77.392,336.967,76.212,52.553,20.449,9.349,3.562
30,637.426,43.185,432.718,88.080,99.176,29.742,27.288,108.892
31,509.352,35.610,247.161,89.122,89.764,30.079,21.561,44.261
32,728.698,24.349,193.863,93.002,115.452,41.285,22.473,44.419
33,471.077,27.881,512.801,92.765,86.332,26.327,22.783,119.085
34,797.887,41.140,340.031,94.083,117.045,35.378,28.716,9.356
35,759.612,42.556,408.241,99.367,114.274,35.348,27.361,162.070
36,516.713,38.014,461.771,94.657,89.003,27.113,24.265,12.773
37,606.512,26.243,292.231,101.662,99.887,36.965,20.891,49.866
38,903.879,36.822,489.350,104.483,123.320,37.727,30.505,135.416
39,621.233,33.040,378.342,101.987,98.120,29.116,27.166,70.436
40,591.791,24.943,263.481,104.405,94.323,27.924,26.984,73.035
41,819.969,27.912,163.504,112.963,119.888,37.930,27.525,45.405
42,378.334,37.109,228.288,106.981,79.885,26.346,18.284,35.329
43,965.708,34.479,316.881,113.206,123.320,38.128,32.249,150.127
44,406.304,51.156,529.297,108.094,81.306,24.046,21.514,126.965
45,425.442,42.242,356.026,111.232,83.439,24.035,22.538,50.416
46,940.682,47.822,441.296,116.649,123.736,37.905,31.598,36.854
47,537.322,32.178,204.329,112.813,95.033,28.168,24.288,15.592
48,456.356,51.519,241.288,119.378,90.475,29.711,19.557,32.215
49,437.219,36.286,511.965,122.607,84.738,28.172,19.760,99.343
50,610.928,34.161,472.595,124.180,96.161,31.456,24.728,152.119
51,850.883,39.332,406.679,125.695,115.107,37.653,28.773,174.030
52,796.415,21.468,179.849,132.624,121.066,39.816,25.468,51.690
53,1071.701,43.008,277.736,140.409,142.144,50.242,27.159,89.786
54,563.821,44.637,377.664,129.186,90.840,27.994,25.644,123.466
55,858.244,48.136,345.521,134.755,118.173,34.462,31.709,146.012
56,320.921,56.376,530.115,129.663,70.839,21.963,18.604,118.018
57,585.902,41.399,219.225,134.357,96.577,28.417,26.252,129.169
58,565.293,27.979,254.387,135.009,95.866,28.019,25.688,58.175
59,637.426,32.219,302.524,135.626,99.592,30.428,26.673,134.508
60,527.018,46.827,498.463,138.375,92.018,29.364,22.852,129.976
61,456.356,27.445,148.861,138.345,83.733,25.319,22.949,55.965
62,512.297,59.006,454.516,141.399,89.003,26.556,24.562,116.507
63,638.899,32.949,194.719,148.138,107.583,36.905,22.043,54.618
64,450.468,22.458,113.206,146.882,96.871,30.733,18.663,36.098
65,750.779,37.971,431.919,152.767,116.284,37.056,25.797,89.671
66,303.256,56.694,546.324,146.946,70.717,22.986,16.798,130.058
67,540.267,41.755,241.070,152.892,94.028,30.072,22.874,141.305
68,831.746,53.306,322.874,154.521,113.908,35.086,30.184,18.715
69,529.962,58.881,478.937,150.801,90.718,29.159,23.141,113.028
70,603.568,51.520,525.061,152.516,99.003,31.518,24.382,103.791
71,799.359,46.368,368.655,155.262,111.309,33.965,29.966,30.058
72,697.783,43.549,405.196,151.684,103.268,32.577,27.272,171.965
73,899.463,24.552,163.335,162.527,123.026,37.523,30.520,125.224
74,284.118,31.793,134.171,153.364,68.879,20.027,18.063,129.443
75,426.914,44.655,215.178,159.362,79.296,25.563,21.264,57.208
76,634.482,42.299,502.829,164.735,102.313,29.294,27.577,84.332
77,727.226,18.287,92.798,170.553,115.279,34.610,26.753,46.940
78,490.215,31.556,118.323,169.311,88.292,28.904,21.594,67.052
79,669.813,43.259,294.857,169.646,99.887,30.836,27.657,35.818
80,699.255,36.674,459.378,167.693,102.313,33.230,26.793,174.577
81,1065.812,40.610,256.640,178.859,133.859,46.211,29.366,62.251
82,768.445,29.730,544.720,172.885,109.004,33.652,29.075,82.256
83,964.236,46.437,343.426,177.149,124.325,37.235,32.971,2.129
84,718.393,68.344,387.843,174.913,107.755,33.480,27.321,35.283
85,606.512,29.709,139.251,177.794,100.597,32.412,23.826,74.864
86,761.084,52.375,228.694,180.369,113.147,37.598,25.774,84.459
87,616.817,44.446,194.895,175.659,97.876,28.680,27.383,72.515
88,739.002,54.801,418.161,182.472,113.441,33.550,28.045,81.646
89,696.311,60.588,485.276,183.460,103.735,33.851,26.190,151.756
90,843.523,45.640,518.880,188.434,114.619,35.177,30.532,63.802
91,328.282,41.126,565.883,184.338,75.864,27.428,15.239,108.438
92,618.289,62.019,313.296,188.184,95.033,28.769,27.364,59.241
93,764.028,43.985,441.713,191.580,114.446,35.254,27.594,62.295
94,774.333,34.568,181.786,201.762,123.442,41.825,23.572,96.792
95,612.400,43.423,276.273,195.036,106.872,36.392,21.426,70.955
96,479.910,47.307,162.434,192.347,92.851,31.619,19.325,98.972
97,462.245,30.876,102.575,197.174,93.978,33.917,17.353,84.584
98,447.523,47.803,208.382,194.736,82.728,26.299,21.667,74.435
99,580.014,57.810,366.878,195.207,91.307,29.189,25.300,89.080
100,628.594,24.712,121.253,199.575,101.846,33.098,24.181,83.516
101,475.494,43.022,464.857,199.544,89.175,28.026,21.602,86.139
102,390.111,30.762,84.806,198.426,78.413,27.942,17.776,81.008
103,606.512,32.350,146.846,206.513,101.014,31.322,24.655,103.319
104,875.909,50.565,397.986,205.234,115.452,35.883,31.080,91.337
105,519.657,37.782,557.230,202.662,94.861,32.280,20.497,122.311
106,694.839,70.083,298.448,208.077,107.583,35.930,24.622,138.045
107,641.843,49.092,330.766,207.242,99.592,34.808,23.478,44.358
108,900.935,34.918,536.272,214.779,122.904,39.458,29.072,101.805
109,749.307,56.448,503.481,218.673,117.584,41.994,22.718,85.821
110,635.954,48.322,482.891,215.053,101.136,36.630,22.105,81.126
111,378.334,43.062,577.419,212.869,81.723,30.949,15.565,101.665
112,914.184,34.625,243.677,216.245,117.289,39.295,29.621,54.339
113,345.947,60.817,221.997,213.266,82.139,30.945,14.234,73.920
114,781.694,70.563,349.020,221.353,110.598,37.030,26.878,58.992
115,718.393,72.074,202.272,224.412,107.999,37.284,24.533,87.278
116,852.355,59.960,430.809,227.487,134.692,51.592,21.035,101.683
117,973.069,60.575,374.928,231.403,133.443,47.470,26.099,75.516
118,724.281,95.425,453.383,225.115,105.573,35.241,26.168,77.582
119,713.976,17.922,96.858,226.112,106.111,32.615,27.873,126.418
120,627.122,35.329,126.483,226.188,103.562,29.240,27.307,166.641
121,906.824,66.192,266.142,233.322,125.158,41.596,27.758,79.551
122,658.036,56.512,173.675,229.634,103.562,34.628,24.196,133.004
123,883.270,80.452,410.925,240.017,124.864,44.341,25.363,105.615
124,666.869,62.576,289.685,235.737,105.278,37.547,22.614,84.765
