 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,843.523,48.745,357.040,25.802,127.585,44.794,23.977,51.565
2,497.575,28.808,278.616,20.371,91.135,32.363,19.576,21.926
3,917.129,34.518,400.229,22.583,122.853,44.545,26.215,166.763
4,856.772,34.392,243.112,31.934,121.432,41.462,26.310,14.284
5,531.434,31.942,326.119,33.574,90.424,31.222,21.672,6.262
6,510.824,27.046,207.806,39.457,104.740,34.099,19.074,40.221
7,518.185,62.523,281.946,37.968,104.862,40.113,16.448,17.245
8,1011.344,51.144,381.585,45.400,125.036,41.727,30.860,145.881
9,1316.072,40.348,420.505,51.245,148.003,48.531,34.528,29.837
10,712.504,40.806,458.929,44.155,106.283,34.294,26.453,153.844
11,631.538,36.534,297.104,53.014,99.003,31.663,25.395,36.537
12,680.118,73.519,247.869,55.505,105.573,33.823,25.602,35.637
13,783.166,39.511,214.386,61.575,114.446,40.157,24.832,44.885
14,675.701,32.471,323.590,57.447,104.984,33.865,25.405,40.221
15,712.504,33.019,357.069,59.926,103.735,35.528,25.534,151.213
16,597.679,52.360,271.234,64.096,96.282,28.300,26.890,78.361
17,1005.456,34.410,184.973,77.214,137.585,51.564,24.827,71.299
18,831.746,37.857,161.051,72.499,120.305,41.391,25.585,49.146
19,821.441,50.487,452.305,71.909,111.309,36.016,29.039,134.985
20,1095.255,48.546,490.480,74.775,144.033,56.273,24.781,138.969
21,1179.165,52.645,340.845,83.993,135.870,46.144,32.537,163.959
22,777.277,63.816,230.296,81.487,109.593,35.352,27.994,39.355
23,1005.456,71.758,292.659,84.886,132.021,48.420,26.439,43.198
24,940.682,77.577,382.455,81.108,118.589,39.566,30.272,22.243
25,955.404,90.639,423.186,83.755,121.726,38.967,31.217,161.201
26,976.013,83.962,257.830,92.791,123.148,36.233,34.297,56.115
27,766.973,77.017,476.864,95.184,107.755,35.309,27.657,133.349
28,939.210,106.030,201.329,101.716,122.315,42.231,28.317,64.531
29,849.411,41.690,136.764,102.886,121.726,44.546,24.279,53.718
30,1285.158,85.415,307.571,109.574,143.322,48.218,33.936,46.396
31,1310.184,96.918,446.801,112.281,141.900,44.465,37.517,73.414
32,808.192,30.428,156.418,112.207,126.752,49.524,20.778,57.418
33,1140.890,126.597,405.695,110.426,133.149,42.808,33.933,124.456
34,727.226,54.332,520.747,109.168,111.015,39.614,23.374,109.841
35,1112.920,96.951,374.699,120.249,136.997,49.216,28.792,102.568
36,902.407,89.233,501.404,121.837,129.595,46.457,24.732,105.146
37,843.523,77.244,226.549,115.926,114.446,37.438,28.687,69.467
38,1369.068,90.200,345.686,126.564,150.551,54.806,31.806,103.381
39,843.523,65.471,171.660,125.524,132.610,49.060,21.892,53.765
40,846.467,105.710,277.131,131.477,121.137,43.859,24.573,76.357
41,973.069,77.312,251.642,128.259,125.280,43.705,28.348,61.005
42,519.657,119.754,476.278,124.450,88.708,27.548,24.018,148.440
43,924.489,86.777,203.388,140.241,122.853,39.472,29.821,69.534
44,1093.782,36.279,121.869,143.774,155.161,55.859,24.932,51.726
45,616.817,120.955,537.488,139.034,98.882,34.059,23.059,109.987
46,588.847,143.787,315.220,137.383,96.577,31.605,23.722,21.351
47,597.679,37.281,99.715,144.330,114.863,43.703,17.413,59.042
48,631.538,112.730,178.392,148.712,110.720,36.534,22.010,69.477
49,989.262,133.842,427.041,145.323,121.015,37.995,33.151,122.104
50,750.779,123.163,462.665,148.847,113.147,37.588,25.431,124.500
51,1201.247,109.713,397.187,156.670,145.160,46.540,32.864,126.751
52,842.051,69.231,515.429,154.026,117.167,36.038,29.750,42.720
53,778.750,84.178,141.903,156.692,117.878,44.924,22.072,58.775
54,482.854,97.412,487.384,148.479,86.576,27.468,22.382,121.361
55,734.586,155.970,226.498,157.753,107.583,37.681,24.822,72.923
56,903.879,149.831,286.712,159.995,122.315,42.985,26.773,54.487
57,809.664,72.042,559.392,162.109,118.294,43.142,23.896,103.911
58,1277.797,75.891,320.913,166.324,151.607,52.522,30.976,32.443
59,978.957,122.050,249.785,167.780,128.590,47.295,26.355,48.495
60,1092.310,73.321,362.302,174.015,143.566,49.023,28.370,79.054
61,731.642,82.410,156.274,173.956,109.593,40.263,23.137,61.934
62,762.556,108.232,443.719,172.149,112.314,38.743,25.061,17.811
63,783.166,149.271,537.400,176.238,112.314,35.053,28.447,119.975
64,479.910,153.690,199.131,169.725,87.287,27.501,22.219,16.565
65,671.285,71.425,113.665,179.032,104.567,37.519,22.781,60.627
66,581.486,97.828,493.053,181.119,93.267,29.917,24.747,106.430
67,1012.816,89.449,174.175,192.040,138.591,48.948,26.345,69.886
68,837.634,45.160,88.366,194.056,124.325,44.825,23.793,66.829
69,953.931,83.727,463.706,191.278,126.285,42.457,28.607,59.165
70,744.891,83.792,514.702,192.688,121.848,45.216,20.975,93.708
71,805.248,141.130,332.272,191.806,112.852,35.655,28.755,29.400
72,650.675,92.910,385.472,190.665,99.003,34.089,24.303,64.652
73,1043.731,92.821,207.574,194.137,128.173,44.319,29.986,41.037
74,1056.980,75.975,256.508,199.391,139.423,51.160,26.306,67.902
75,713.976,71.909,575.124,204.552,131.849,54.763,16.600,98.753
76,911.240,67.517,127.626,199.830,126.579,47.382,24.486,65.185
77,799.359,120.042,408.850,197.317,121.015,44.356,22.946,57.676
78,1458.867,77.874,286.186,205.275,160.725,51.946,35.758,65.943
79,1062.868,71.677,557.483,213.411,143.566,57.182,23.666,98.682
80,956.876,106.054,430.967,208.640,128.295,44.026,27.673,72.677
81,615.345,169.574,534.233,209.847,102.141,35.940,21.800,93.166
82,890.630,94.813,227.461,215.286,122.021,43.005,26.369,75.297
83,1316.072,63.023,142.881,223.034,153.028,57.807,28.987,62.109
84,893.575,115.768,490.663,212.280,115.573,36.427,31.234,124.712
85,961.292,48.882,103.193,222.308,131.016,43.276,28.283,96.058
86,971.597,167.848,353.516,218.383,126.579,44.966,27.511,38.575
87,1296.935,118.757,312.700,228.933,157.882,54.330,30.394,58.361
88,693.367,49.902,69.479,226.156,112.020,39.888,22.133,74.494
