 ,Area,Mean,X,Y,Perim.
195,474.021,57.537,67.531,434.394,91.846
196,793.471,84.777,86.344,437.211,124.397
197,474.021,93.854,190.060,433.377,96.871
198,609.456,151.773,300.481,434.792,97.288
199,478.438,156.674,446.354,434.467,83.561
200,1264.548,117.233,156.108,448.854,146.287
201,603.568,60.051,206.114,440.958,99.298
202,786.110,124.620,130.721,456.522,122.437
203,743.419,178.515,371.956,454.105,114.863
204,996.623,126.792,487.507,456.785,140.306
205,1295.462,201.351,211.292,466.259,175.284
206,1295.462,189.981,276.367,461.530,153.861
207,758.140,33.342,545.912,459.798,127.118
208,1317.544,97.347,446.075,469.837,157.415
209,1034.898,150.292,239.476,467.967,143.444
210,638.899,120.657,525.471,467.244,109.665
211,811.136,152.739,300.314,471.727,151.851
212,977.485,110.503,467.641,481.561,148.591
213,556.460,62.130,95.778,466.588,94.150
214,435.746,78.105,182.111,469.280,85.987
215,591.791,155.052,330.340,466.094,95.572
216,631.538,73.030,504.076,476.817,109.299
217,494.631,75.810,80.566,477.841,108.588
218,1077.589,141.803,414.002,482.166,139.962
219,874.437,76.091,118.336,486.559,130.600
220,1108.504,213.070,350.365,487.483,140.895
221,624.177,122.120,245.932,491.106,129.595
222,1051.091,174.476,155.417,486.482,125.869
223,836.162,146.570,378.499,493.289,129.422
224,647.731,137.273,307.234,494.757,101.014
225,987.790,150.517,181.585,503.808,127.463
226,443.107,57.405,100.424,499.591,85.155
227,753.724,94.623,516.710,501.347,114.274
228,968.653,136.980,322.438,513.915,142.022
229,625.649,65.958,478.299,509.197,125.747
230,859.716,98.221,134.870,513.568,115.330
231,865.604,103.138,253.775,509.839,127.879
232,881.798,121.484,206.233,512.408,131.727
233,538.795,63.380,492.351,514.953,98.293
234,999.567,90.920,441.909,514.996,133.149
235,739.002,61.671,405.221,513.986,105.989
236,983.374,111.344,286.993,528.138,129.839
237,1248.355,130.879,371.922,527.347,147.830
238,1174.749,64.837,158.928,532.730,139.474
239,912.712,146.740,260.779,535.672,137.413
240,368.029,35.728,113.808,523.542,85.571
241,903.879,68.989,449.280,538.007,142.733
242,934.794,105.213,229.523,538.452,123.858
243,694.839,118.112,411.211,536.591,114.568
244,451.940,79.619,502.667,532.786,110.426
245,743.419,121.552,202.405,541.990,109.421
246,702.200,106.159,312.732,543.250,114.030
247,672.757,95.910,471.596,552.038,116.284
248,635.954,128.278,327.857,552.392,115.918
249,621.233,91.614,173.940,555.911,101.308
250,653.620,62.777,348.271,557.078,104.984
251,588.847,120.552,375.549,556.726,92.851
252,1121.753,84.037,396.634,567.408,160.603
253,621.233,80.498,441.891,564.231,112.974
254,572.653,59.792,280.556,562.808,93.440
255,709.560,105.853,198.472,569.067,103.857
256,572.653,74.188,254.918,567.561,93.856
257,772.861,37.490,227.105,574.758,109.715
258,552.044,104.851,298.094,575.394,101.724
259,634.482,101.401,408.782,580.582,117.878
260,1005.456,162.956,345.430,581.561,130.549
261,512.297,101.460,263.392,589.957,95.277
262,962.764,72.624,305.399,596.577,128.295
263,209.041,58.465,241.329,593.316,56.573
