 ,Area,Mean,X,Y,Perim.
1,1005.456,54.120,354.649,28.340,135.575
2,1043.731,36.908,400.511,26.552,135.870
3,591.791,38.142,271.105,25.600,99.003
4,1086.422,41.091,235.464,42.425,132.854
5,638.899,34.802,321.678,39.609,100.131
6,781.694,45.373,457.032,44.080,110.426
7,1177.693,55.246,380.914,49.758,145.748
8,607.984,73.477,277.405,44.800,111.015
9,574.125,56.697,429.181,45.188,91.429
10,721.337,31.912,197.972,53.450,110.598
11,731.642,39.569,292.960,61.980,105.573
12,787.582,44.892,353.051,64.955,110.009
13,775.805,88.209,243.678,67.468,116.579
14,769.917,44.107,320.556,65.949,110.548
15,591.791,54.129,407.358,65.304,94.739
16,391.583,69.229,476.456,65.770,77.875
17,875.909,45.466,208.231,75.732,120.305
18,880.326,57.793,449.857,71.587,128.173
19,680.118,59.535,268.485,74.718,102.435
20,1051.091,109.182,422.320,86.991,134.448
21,1171.805,41.881,176.861,94.108,149.180
22,547.627,67.481,519.205,83.725,117.167
23,1018.705,93.958,380.433,88.144,122.143
24,978.957,48.116,150.369,89.450,127.585
25,590.319,68.576,499.258,87.399,97.582
26,1242.466,65.995,341.933,93.310,144.155
27,1158.556,87.183,293.052,97.169,131.849
28,868.549,84.231,475.973,95.528,118.589
29,881.798,87.513,224.307,96.426,116.457
30,1114.392,106.395,255.446,105.608,130.549
31,1436.786,111.080,446.300,115.804,154.155
32,490.215,119.243,321.037,109.801,85.155
33,799.359,63.737,522.320,115.755,118.711
34,1054.035,137.138,195.454,119.731,129.179
35,1280.741,142.606,404.443,118.155,139.718
36,853.828,61.128,547.480,125.092,126.996
37,1006.928,52.567,126.188,122.870,126.996
38,1012.816,102.244,501.830,127.062,133.443
39,1207.135,121.967,371.331,130.349,137.880
40,900.935,34.155,148.418,131.848,131.900
41,640.371,129.147,475.339,127.700,99.420
42,921.545,95.195,224.665,131.764,118.883
43,518.185,140.366,341.108,124.902,90.424
44,602.096,123.601,297.787,128.508,97.876
45,896.519,128.920,278.070,145.090,129.717
46,1011.344,77.763,166.021,145.766,135.331
47,1064.340,91.473,250.830,144.601,133.271
48,697.783,162.348,317.820,143.470,109.177
49,1067.284,163.037,426.302,150.950,127.168
50,672.757,144.422,537.391,151.484,105.451
51,434.274,138.247,345.388,148.799,80.007
52,903.879,145.279,461.401,159.097,124.153
53,1045.203,103.487,202.571,159.952,126.579
54,739.002,87.094,487.948,156.756,106.283
55,1213.024,42.630,113.405,167.732,161.019
56,1348.459,125.801,393.100,165.526,150.013
57,884.742,79.306,515.982,165.580,123.026
58,849.411,45.631,89.830,167.541,129.717
59,733.114,131.851,174.958,170.336,115.452
60,1015.760,176.774,288.783,174.803,133.859
61,870.021,83.103,559.876,174.028,118.294
62,1369.068,76.088,317.036,181.924,176.878
63,831.746,203.777,226.673,178.149,117.584
64,861.188,105.834,135.767,179.253,122.021
65,1220.385,82.866,354.647,182.114,145.576
66,1076.117,147.862,251.602,187.361,143.322
67,870.021,134.641,438.950,182.814,114.446
68,862.660,179.589,537.622,190.636,117.167
69,862.660,95.761,152.512,197.063,121.310
70,819.969,95.786,490.134,194.921,113.269
71,585.902,195.030,198.025,192.087,94.567
72,1070.229,97.623,462.141,204.479,132.854
73,693.367,35.792,70.718,205.576,123.026
74,791.999,114.251,379.610,201.080,111.431
75,849.411,95.780,514.435,207.414,127.290
76,893.575,150.990,406.121,206.345,122.559
77,799.359,95.748,108.399,206.532,114.863
78,1087.894,114.160,175.105,214.129,140.012
79,766.973,83.038,575.850,218.492,142.561
80,890.630,181.831,326.650,211.291,122.315
81,1177.693,98.683,257.751,221.523,156.460
82,874.437,56.694,83.892,223.202,125.747
83,588.847,93.897,281.008,211.668,92.140
84,1270.436,111.093,209.653,220.495,142.439
85,1111.448,106.069,430.502,222.184,134.154
86,1149.723,88.713,558.618,230.542,151.556
87,1023.121,90.630,127.426,226.605,132.021
88,694.839,200.824,534.727,228.737,108.121
89,1087.894,207.863,356.690,233.033,133.859
90,1015.760,136.217,490.727,232.206,123.148
91,556.460,85.122,151.275,234.595,90.718
92,1092.310,121.306,232.152,245.275,130.184
93,531.434,113.427,299.561,236.903,86.576
94,844.995,114.699,384.462,243.289,114.274
95,936.266,208.649,457.574,246.811,127.290
96,1070.229,64.230,103.172,250.466,132.610
97,1426.481,139.606,322.044,254.024,162.440
98,1475.061,126.753,410.225,264.924,174.695
99,771.389,62.880,64.618,254.311,116.873
100,1289.574,118.624,277.870,264.469,160.308
101,778.750,167.664,176.513,250.656,112.609
102,1135.002,185.519,514.916,260.300,135.281
103,1024.593,186.116,196.446,266.131,133.615
104,653.620,192.054,542.305,265.545,103.146
105,1341.098,125.926,246.306,284.345,170.137
106,1059.924,124.340,482.479,271.650,129.717
107,659.508,86.739,135.129,265.186,98.293
108,1273.381,97.773,440.103,279.982,152.734
109,211.985,67.611,581.958,262.959,65.569
110,660.980,88.951,81.028,272.709,102.435
111,1039.314,110.016,155.474,281.503,143.616
112,1441.202,144.864,339.420,284.968,155.871
113,1313.128,150.378,376.298,285.244,153.394
114,893.575,57.354,561.267,282.278,128.417
115,338.587,51.587,47.588,276.571,79.296
116,1357.291,96.457,105.718,295.126,166.289
117,958.348,132.826,215.262,286.932,122.853
118,1298.407,226.618,290.490,298.609,153.617
119,690.423,94.578,58.633,297.984,113.441
120,354.780,75.129,579.511,292.349,81.428
121,1266.020,84.235,526.488,304.236,144.865
122,1099.671,148.285,178.219,305.498,128.173
123,1193.886,184.002,463.419,312.657,151.434
124,1213.024,131.903,493.674,312.773,149.719
125,937.738,75.006,78.022,312.103,130.255
126,1279.269,74.360,126.569,316.999,152.318
127,1589.886,122.194,414.056,323.410,171.609
128,800.831,71.432,565.676,323.663,128.417
129,574.125,122.041,311.158,317.009,95.155
130,1232.161,125.440,263.738,326.946,152.318
131,1326.377,177.859,377.803,330.375,154.694
132,575.598,65.033,47.994,325.348,98.587
133,671.285,96.721,544.770,328.929,112.852
134,1030.481,140.621,205.971,324.165,135.453
135,1257.187,162.114,342.093,326.164,146.703
136,366.557,91.100,583.857,327.152,88.708
137,1104.087,116.272,150.426,335.627,137.585
138,1535.417,152.258,225.576,347.348,174.452
139,1126.169,69.208,434.657,346.284,146.754
140,756.668,68.901,62.181,351.628,124.569
141,708.088,79.526,505.726,344.402,103.024
142,936.266,136.168,176.239,348.656,121.310
143,812.608,99.678,106.061,351.108,127.585
144,750.779,111.835,85.222,353.529,115.695
145,864.132,137.767,523.369,358.371,129.179
146,499.047,137.631,300.469,349.273,86.576
147,543.211,97.607,41.435,357.582,98.709
148,1109.976,159.983,325.155,363.321,143.982
149,987.790,217.033,272.366,361.919,133.149
150,1136.474,140.185,467.894,363.189,148.003
151,793.471,96.176,563.840,366.170,134.276
152,655.092,98.396,126.491,367.506,99.003
153,769.917,101.252,543.345,374.642,130.844
154,457.828,84.945,579.066,369.195,94.567
155,1553.083,102.734,356.848,378.852,161.974
156,1283.686,144.398,189.614,378.261,144.033
157,889.158,154.185,387.461,371.813,127.290
158,1011.344,118.480,239.033,378.827,134.032
159,1008.400,143.086,437.543,383.564,138.418
160,618.289,81.402,486.563,378.255,98.293
161,987.790,121.449,149.757,383.079,134.864
162,968.653,220.228,404.874,390.499,139.890
163,998.095,75.888,71.267,388.217,124.691
164,1405.871,115.666,287.713,391.462,161.191
165,688.950,114.427,99.740,389.591,100.547
166,1192.414,147.674,494.946,409.806,159.719
167,766.973,135.622,520.082,396.811,118.294
168,513.769,96.831,124.082,399.778,88.292
169,1208.608,59.197,206.510,411.705,151.312
170,1215.968,193.679,251.845,412.551,143.322
171,615.345,126.596,568.197,406.336,110.253
172,1152.667,137.014,307.039,413.674,146.459
173,815.552,119.072,163.199,409.601,117.878
174,722.809,121.593,548.478,417.584,132.265
175,1031.954,128.534,464.260,413.682,128.123
176,1385.262,149.620,335.629,423.324,158.004
177,925.961,106.746,526.995,428.123,135.575
178,915.656,115.315,433.972,427.824,145.992
179,830.274,79.254,79.908,426.151,121.137
180,918.601,111.139,103.652,424.004,126.996
181,451.940,89.792,180.856,422.008,85.276
182,1121.753,220.071,366.354,428.401,152.734
183,1217.440,139.397,407.556,431.582,162.562
184,1202.719,110.138,148.443,436.444,146.287
185,728.698,118.812,123.482,440.682,120.427
186,1291.046,186.737,208.594,448.378,166.877
187,653.620,160.993,379.891,446.279,114.863
