 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,440.163,24.237,256.976,30.672,84.444,30.574,18.331,39.014
2,443.107,23.704,303.365,30.875,84.444,27.689,20.376,17.737
3,590.319,22.883,327.876,37.157,101.014,35.652,21.082,19.808
4,413.665,20.562,450.506,39.877,81.012,27.360,19.251,139.376
5,403.360,19.303,271.121,42.178,81.601,28.885,17.780,33.792
6,479.910,26.982,397.377,43.244,85.865,28.847,21.182,25.261
7,677.174,21.485,364.201,46.251,108.294,39.091,22.056,156.592
8,266.453,26.785,232.047,49.595,81.723,28.520,11.895,51.678
9,525.546,27.922,431.334,50.210,92.312,30.659,21.825,134.568
10,541.739,21.359,287.782,52.225,95.744,32.425,21.272,35.139
11,660.980,35.717,338.258,56.689,104.446,32.910,25.573,178.795
12,684.534,29.501,247.172,59.487,107.877,35.769,24.367,55.408
13,388.639,33.424,306.222,58.161,82.900,30.133,16.421,54.173
14,416.609,22.028,211.684,58.618,80.007,25.647,20.682,44.802
15,622.705,49.537,415.033,63.397,104.618,32.752,24.208,118.423
16,674.229,37.642,453.300,66.700,103.440,29.548,29.053,163.573
17,575.598,29.752,394.106,70.091,97.704,32.867,22.298,111.796
18,332.698,45.938,267.384,68.010,70.889,22.811,18.570,69.265
19,472.549,16.097,185.615,71.549,88.586,33.371,18.030,52.690
20,524.073,37.963,316.592,74.339,88.464,27.767,24.031,57.728
21,774.333,34.108,368.424,72.971,112.558,32.746,30.108,163.139
22,565.293,22.883,224.348,79.333,98.709,33.814,21.286,65.724
23,242.899,38.345,476.400,73.802,61.132,20.209,15.303,109.367
24,546.155,33.803,284.779,78.625,93.612,30.991,22.439,41.051
25,722.809,22.094,197.363,86.077,118.883,42.296,21.759,45.022
26,139.851,72.326,339.069,73.482,49.832,20.059,8.877,5.141
27,622.705,39.210,432.536,84.916,99.176,28.767,27.561,160.406
28,513.769,33.172,250.054,85.142,90.891,29.449,22.213,44.962
29,759.612,40.126,341.198,90.601,114.324,35.078,27.572,12.018
30,448.996,24.607,512.889,88.995,85.033,25.762,22.190,129.892
31,496.103,37.677,462.603,90.247,88.586,26.077,24.223,155.736
32,610.928,24.219,294.958,96.651,100.181,38.124,20.404,48.207
33,721.337,41.382,407.218,95.856,109.421,33.754,27.209,170.584
34,875.909,34.371,489.994,99.727,118.883,37.228,29.957,140.155
35,582.958,21.982,266.765,100.055,95.033,27.745,26.752,76.229
36,593.263,32.792,378.626,99.348,99.125,29.150,25.913,80.793
37,834.690,26.086,167.179,106.601,117.878,35.947,29.564,44.058
38,401.888,33.842,230.109,101.111,81.012,25.666,19.937,38.433
39,930.378,33.771,318.430,109.276,125.330,37.755,31.376,150.085
40,515.241,29.991,206.557,106.445,93.318,26.770,24.506,6.890
41,953.931,44.659,441.225,111.083,125.158,39.977,30.382,26.215
42,294.423,51.315,527.176,103.647,86.870,19.760,18.971,96.149
43,418.081,41.504,357.046,106.946,84.149,24.227,21.972,75.678
44,426.914,49.355,243.076,114.235,90.475,30.059,18.083,30.223
45,421.025,33.318,512.372,118.501,83.317,28.055,19.108,102.656
46,618.289,31.783,473.453,119.537,97.582,32.379,24.313,155.766
47,755.196,20.893,184.128,126.578,117.340,39.740,24.196,50.960
48,744.891,40.672,406.185,121.134,110.964,35.303,26.865,1.908
49,1067.284,39.698,279.366,136.029,139.301,49.716,27.333,85.380
50,569.709,39.788,221.466,128.374,95.866,28.578,25.382,123.645
51,812.608,46.478,346.916,129.848,115.746,33.533,30.854,151.797
52,503.464,45.500,379.070,125.322,88.414,26.907,23.824,148.027
53,571.181,25.041,256.511,128.942,95.866,28.633,25.399,63.074
54,605.040,29.404,304.105,130.292,99.298,29.791,25.858,135.562
55,297.368,52.926,530.528,125.223,70.839,21.781,17.383,122.085
56,485.798,25.394,153.767,132.324,87.997,28.941,21.372,63.037
57,507.880,41.617,499.065,133.107,88.586,29.136,22.194,131.952
58,575.598,33.008,197.765,141.614,106.872,35.543,20.619,53.632
59,479.910,57.196,454.775,135.217,85.865,25.299,24.152,107.194
60,749.307,33.169,432.323,145.667,111.259,37.502,25.440,96.434
61,529.962,39.997,243.063,147.063,92.312,29.312,23.020,133.555
62,824.385,49.425,324.031,148.934,113.319,36.643,28.645,14.425
63,494.631,55.408,479.419,145.099,87.287,28.410,22.167,127.907
64,585.902,45.196,525.478,147.926,99.714,32.368,23.047,99.536
65,298.840,52.764,546.021,143.287,67.996,22.170,17.163,122.206
66,828.802,43.218,369.405,150.231,114.030,34.550,30.543,39.296
67,715.449,43.309,406.056,146.935,105.400,31.790,28.655,175.834
68,924.489,22.830,165.618,156.497,123.026,35.189,33.451,113.776
69,431.330,40.642,216.853,153.148,84.149,26.653,20.605,58.475
70,610.928,38.682,503.486,159.091,100.892,28.542,27.253,115.277
71,678.646,36.430,460.690,160.300,101.603,33.373,25.891,166.551
72,494.631,28.920,118.897,161.442,88.708,30.391,20.723,60.924
73,643.315,40.741,295.479,164.062,98.760,30.535,26.825,21.841
74,1021.649,39.287,256.769,173.297,129.300,45.428,28.634,62.945
75,594.735,26.020,139.053,168.698,99.592,33.183,22.820,78.491
76,1003.983,41.886,343.669,171.760,126.752,38.337,33.344,2.673
77,665.397,28.730,545.301,167.971,103.146,31.692,26.733,91.470
78,600.623,42.265,195.970,168.715,102.019,29.417,25.997,84.692
79,706.616,50.756,229.346,173.887,109.421,36.862,24.407,81.432
80,743.419,63.329,388.933,170.285,107.461,32.947,28.730,31.231
81,758.140,53.497,486.368,177.938,107.755,35.113,27.491,150.501
82,769.917,48.394,420.137,177.645,113.736,36.010,27.223,72.166
83,812.608,43.255,520.604,182.194,115.624,34.139,30.307,68.215
84,821.441,38.405,443.664,185.290,117.584,38.521,27.151,60.948
85,320.921,38.775,566.659,178.423,74.859,27.288,14.974,115.726
86,605.040,58.881,313.115,182.193,97.044,28.253,27.266,10.665
87,762.556,32.008,182.404,194.392,123.736,39.969,24.292,95.347
88,619.761,41.385,276.368,188.643,105.451,37.682,20.941,73.606
89,468.133,44.053,162.896,185.358,93.856,30.538,19.518,99.519
90,447.523,39.980,208.861,187.871,83.439,26.413,21.573,69.930
91,607.984,52.678,367.311,189.698,93.734,29.854,25.930,65.977
92,454.884,28.628,103.616,190.707,91.257,33.867,17.101,82.111
93,640.371,22.864,121.868,192.532,105.573,35.129,23.210,75.889
94,376.862,29.188,86.529,191.641,79.834,28.542,16.812,77.161
95,613.873,28.866,147.362,198.355,103.146,33.348,23.438,106.115
96,540.267,37.460,465.565,195.252,94.739,29.363,23.427,79.475
97,460.772,35.268,558.620,195.686,87.876,30.538,19.211,117.907
98,886.214,43.992,399.070,200.250,115.746,34.783,32.440,103.521
99,753.724,61.293,297.374,202.303,112.436,34.876,27.517,133.842
100,653.620,47.241,328.550,202.653,104.151,38.059,21.867,50.557
101,906.824,32.825,538.145,207.523,121.188,38.548,29.953,102.129
102,711.032,51.002,505.820,212.350,115.573,42.874,21.116,86.355
103,923.017,31.774,243.199,209.565,122.437,40.592,28.952,50.508
104,317.977,59.741,222.535,205.437,80.129,30.172,13.418,73.334
105,671.285,44.895,485.621,210.607,104.273,38.085,22.442,85.564
106,768.445,63.460,347.994,215.218,109.888,36.594,26.737,55.910
107,703.672,67.105,202.848,216.469,110.009,35.469,25.260,84.406
108,1003.983,57.812,374.421,224.891,132.316,45.862,27.873,74.828
109,897.991,54.972,432.453,222.706,131.971,50.157,22.796,101.114
110,619.761,33.228,127.802,218.437,105.573,29.072,27.143,32.587
111,312.089,30.547,77.526,218.945,79.834,25.699,15.462,82.079
112,633.010,16.481,98.154,218.189,101.258,31.577,25.524,140.849
113,609.456,53.874,173.990,221.314,100.131,32.502,23.875,134.173
114,877.381,58.960,265.938,226.563,122.731,39.454,28.314,85.745
115,697.783,88.772,455.889,221.250,107.705,33.422,26.583,81.297
116,610.928,34.918,150.145,228.913,104.984,32.844,23.683,67.692
117,660.980,46.726,555.632,231.187,110.009,38.227,22.016,77.842
118,887.686,78.708,411.490,233.699,120.010,41.195,27.437,108.550
