 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,369.501,37.020,281.707,26.231,85.865,23.978,19.621,179.570
2,307.672,34.321,301.896,33.232,69.001,20.898,18.746,21.607
3,522.601,39.408,393.753,35.434,92.434,30.782,21.616,155.207
4,893.575,27.845,423.521,40.210,119.716,39.122,29.082,28.547
5,235.539,25.319,347.825,38.849,65.864,24.827,12.079,22.069
6,350.364,25.639,374.107,44.240,74.149,24.324,18.340,157.568
7,381.278,19.637,196.961,49.612,99.592,37.189,13.054,44.938
8,680.118,42.177,235.623,53.186,101.308,35.669,24.278,33.922
9,591.791,38.769,285.755,51.611,99.298,32.778,22.988,17.823
10,712.504,36.847,315.555,53.220,113.858,39.747,22.824,23.793
11,528.490,28.513,449.379,55.202,90.008,27.209,24.731,132.797
12,594.735,35.577,355.025,57.815,98.293,30.781,24.601,167.172
13,559.404,44.355,389.057,59.315,98.709,36.528,19.499,9.380
14,529.962,32.372,203.357,63.844,97.876,38.155,17.685,40.269
15,584.430,31.821,254.494,66.831,95.744,33.643,22.118,47.745
16,630.066,44.801,425.865,66.967,98.882,31.787,25.238,147.384
17,818.497,53.995,326.349,73.298,113.147,40.171,25.943,19.209
18,471.077,45.144,472.966,70.122,84.444,28.167,21.294,139.749
19,398.944,48.970,208.691,79.987,92.018,33.773,15.040,54.597
20,640.371,36.274,273.082,77.246,105.867,37.552,21.712,42.483
21,786.110,76.009,407.288,82.069,116.040,36.710,27.265,137.864
22,465.189,37.022,175.761,80.915,90.302,35.382,16.740,48.107
23,478.438,58.034,293.271,81.159,92.312,35.472,17.173,54.486
24,605.040,42.326,229.458,81.577,98.709,29.495,26.118,32.531
25,722.809,50.411,382.112,87.303,108.710,38.370,23.985,109.903
26,878.854,59.005,449.970,84.725,117.878,36.489,30.667,15.516
27,965.708,50.296,356.955,89.620,123.270,41.012,29.981,97.770
28,631.538,55.874,495.605,87.690,101.603,34.556,23.269,119.454
29,479.910,37.344,187.590,94.966,85.865,28.560,21.395,60.519
30,466.661,27.035,149.499,94.724,84.566,28.959,20.518,46.345
31,643.315,70.332,301.379,100.253,99.887,35.322,23.190,50.381
32,440.163,68.890,247.708,96.758,84.738,28.401,19.733,65.436
33,282.646,65.646,477.171,93.949,68.290,22.534,15.971,125.384
34,266.453,77.503,328.079,92.416,68.118,25.694,13.204,12.821
35,733.114,65.641,427.689,106.920,110.182,33.241,28.081,108.671
36,697.783,56.057,267.051,106.390,105.156,37.709,23.561,38.725
37,278.230,66.085,221.705,101.125,66.280,21.552,16.437,16.192
38,546.155,39.135,516.433,109.245,91.896,29.126,23.875,112.963
39,712.504,41.665,202.216,115.924,112.558,41.438,21.893,75.045
40,599.151,29.059,162.960,111.572,100.303,36.929,20.658,57.089
41,488.743,63.455,461.682,108.364,85.449,26.536,23.451,129.446
42,980.430,52.038,328.865,113.821,128.173,40.553,30.782,23.564
43,936.266,61.162,402.666,116.937,126.579,40.943,29.116,146.150
44,1090.838,47.572,488.700,120.872,131.016,37.769,36.774,38.209
45,606.512,49.939,230.019,118.554,97.460,30.851,25.031,38.113
46,750.779,44.582,370.518,122.049,108.416,32.509,29.405,71.847
47,649.203,23.621,138.855,123.151,105.278,33.186,24.907,79.031
48,864.132,34.673,174.874,129.085,123.736,46.056,23.889,50.695
49,721.337,37.178,276.097,128.205,109.593,40.896,22.458,56.079
50,566.765,66.784,446.644,125.451,92.607,27.332,26.402,64.089
