 ,Area,Mean,X,Y,Perim.
1,469.605,48.436,261.989,20.331,109.888
2,457.828,47.286,436.430,22.790,107.877
3,631.538,36.709,320.459,22.786,105.989
4,559.404,62.711,353.149,21.517,90.840
5,1039.314,53.091,392.361,32.130,135.331
6,1142.362,46.258,235.247,39.176,134.154
7,655.092,78.319,276.183,34.465,117.878
8,874.437,58.803,459.501,47.636,132.316
9,822.913,43.886,295.521,48.154,113.736
10,794.943,60.589,362.943,44.465,118.000
11,684.534,52.445,420.672,47.683,102.191
12,889.158,57.225,325.659,47.962,120.843
13,759.612,34.659,199.373,54.225,111.603
14,404.832,59.949,484.889,54.923,89.419
15,1012.816,118.359,440.616,66.406,132.610
16,805.248,101.676,247.075,65.553,116.284
17,778.750,59.422,274.702,67.703,108.294
18,1046.675,106.660,397.973,68.195,126.996
19,1288.102,66.237,355.048,70.320,155.283
20,1014.288,53.646,210.074,79.035,132.610
21,1268.964,96.587,301.879,86.048,146.876
22,607.984,50.400,182.356,82.263,98.293
23,903.879,86.107,489.283,84.198,126.996
24,694.839,60.826,513.674,85.831,118.000
25,1386.734,120.430,461.248,98.493,153.617
26,1043.731,62.829,157.291,94.896,131.138
27,630.066,105.836,328.662,90.950,97.876
28,917.129,110.913,234.662,94.695,121.310
29,515.241,159.769,431.022,90.315,90.130
30,1192.414,127.231,267.454,103.152,134.986
31,1227.745,127.248,379.687,106.039,150.602
32,683.062,116.625,351.585,101.405,104.151
33,487.271,178.356,405.991,96.308,86.576
34,437.219,191.690,214.811,110.139,81.306
35,624.177,61.462,187.362,112.580,97.998
36,705.144,125.441,485.479,118.604,104.567
37,1037.842,113.654,512.774,123.302,132.854
38,1109.976,175.186,432.227,122.822,132.560
39,706.616,125.865,314.343,119.804,110.182
40,247.316,199.167,335.191,115.676,62.726
41,1056.980,70.517,135.237,128.028,136.997
42,927.433,40.886,156.029,138.073,150.724
43,594.735,138.748,403.209,124.379,94.567
44,974.541,116.429,235.250,129.067,127.879
45,228.178,81.819,533.178,122.141,61.132
46,1033.426,143.111,297.997,138.246,141.728
47,933.322,62.828,102.791,143.410,134.448
48,534.378,198.920,197.303,133.392,90.302
49,736.058,131.294,365.424,134.199,116.162
50,1182.109,111.684,266.744,142.636,132.976
51,962.764,159.962,466.975,144.345,129.006
52,849.411,122.459,344.988,147.362,125.452
53,1062.868,95.691,172.762,152.692,136.753
54,660.980,152.927,539.153,147.117,110.009
55,1086.422,122.121,215.252,157.280,129.595
56,824.385,102.509,495.064,150.968,110.131
57,546.155,169.585,410.806,152.064,90.424
58,1112.920,200.242,314.033,163.946,139.301
59,987.790,108.423,375.870,161.874,136.875
60,859.716,160.920,443.182,156.324,120.721
61,413.665,106.633,557.899,157.305,82.850
62,821.441,99.611,521.453,166.293,112.020
63,596.207,62.346,126.006,161.653,94.861
64,1043.731,242.848,241.911,175.445,128.295
65,811.136,151.704,186.584,177.025,115.746
66,970.125,62.904,102.712,179.362,125.574
67,903.879,141.396,399.556,179.319,122.437
68,613.873,47.619,78.695,182.679,105.695
69,1160.028,180.817,271.145,182.199,145.160
70,943.627,173.179,426.624,185.578,129.422
71,909.768,144.298,148.155,186.522,123.736
72,870.021,92.778,331.614,185.391,126.752
73,943.627,116.944,466.559,190.458,124.153
74,884.742,201.869,546.349,186.297,121.432
75,962.764,110.794,494.753,185.799,121.848
76,331.226,114.764,572.226,180.947,73.143
77,320.921,111.784,445.240,184.963,73.560
78,693.367,229.607,213.018,193.002,99.298
79,1001.039,221.662,353.840,197.480,128.590
80,602.096,67.555,122.074,195.528,101.014
81,968.653,116.240,167.097,208.600,129.595
82,818.497,91.421,302.493,201.623,109.299
83,955.404,106.499,520.420,205.099,122.315
84,1158.556,242.771,380.872,213.107,142.855
85,521.129,109.073,562.461,207.301,95.744
86,282.646,99.120,579.291,197.908,67.996
87,1258.660,116.116,277.931,219.822,150.602
88,921.545,48.855,85.711,220.607,141.312
89,1221.857,152.741,191.391,222.665,143.860
90,1397.038,137.323,227.315,221.186,153.739
91,640.371,52.644,65.595,217.909,105.989
92,995.151,154.941,408.409,220.253,127.168
93,878.854,144.637,126.392,221.152,124.864
94,684.534,130.153,444.140,218.386,103.024
95,1127.641,153.123,492.671,224.544,131.016
96,719.865,227.765,540.276,225.741,110.598
97,1008.400,80.896,101.007,240.007,139.179
98,800.831,102.618,323.063,230.243,112.852
99,781.694,242.064,465.128,233.084,116.162
100,484.326,108.945,575.785,228.775,89.591
101,824.385,159.718,353.038,230.370,109.837
102,1137.946,128.401,144.268,244.960,143.149
103,1355.819,155.472,424.565,254.599,181.731
104,1149.723,146.389,244.455,244.564,142.611
105,481.382,128.324,557.827,240.953,90.302
106,466.661,91.776,588.770,250.709,111.137
107,1232.161,209.432,513.078,255.378,147.170
108,1444.146,152.566,294.002,260.853,166.583
109,668.341,102.881,167.068,252.935,109.421
110,923.017,34.997,57.532,256.052,123.980
111,1385.262,183.710,393.476,267.679,159.253
112,385.695,133.527,449.813,252.586,77.286
113,846.467,230.137,192.676,260.926,117.878
114,1564.860,174.138,357.228,269.154,167.121
115,880.326,128.697,263.972,264.737,120.721
116,736.058,219.802,540.444,262.417,111.309
117,441.635,77.883,574.263,261.027,91.135
118,923.017,170.360,480.759,265.181,127.463
119,1187.998,90.517,118.845,271.570,141.312
120,976.013,90.569,80.667,271.593,130.306
121,687.478,166.094,327.239,260.483,101.552
122,1132.058,219.376,212.325,277.086,137.880
123,840.578,78.590,555.018,283.868,137.758
124,675.701,128.508,443.245,281.626,103.268
125,507.880,221.455,467.797,287.689,95.572
126,775.805,103.074,151.356,289.740,121.432
127,616.817,67.260,40.127,291.195,108.416
128,713.976,118.410,526.237,289.296,102.019
129,1143.834,144.740,173.694,301.367,146.287
130,1031.954,165.588,237.840,295.868,127.463
131,1313.128,249.121,304.981,296.594,165.334
