 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,322.393,29.174,306.599,29.892,76.159,21.555,19.043,37.848
2,448.996,35.587,392.461,32.920,85.865,25.869,22.099,151.100
3,815.552,24.969,423.440,38.719,118.589,41.228,25.187,23.103
4,547.627,21.048,363.281,41.314,104.151,36.266,19.226,175.927
5,610.928,37.971,242.154,48.008,98.882,34.817,22.342,35.623
6,552.044,35.277,289.520,47.809,96.871,31.769,22.125,19.354
7,671.285,31.814,317.371,50.363,112.730,40.756,20.972,26.718
8,497.575,27.444,449.333,52.811,87.876,27.923,22.688,159.742
9,475.494,30.087,209.972,56.948,92.018,35.542,17.034,40.503
10,549.099,38.233,388.891,56.116,91.724,29.644,23.584,6.972
11,702.200,30.904,355.175,59.418,109.421,40.203,22.239,162.095
12,540.267,27.338,258.390,62.185,94.323,31.264,22.003,45.846
13,597.679,40.633,425.734,63.397,95.450,30.126,25.260,142.991
14,822.913,48.821,326.694,71.480,113.441,36.634,28.601,11.391
15,434.274,42.895,470.601,67.318,80.596,25.894,21.354,127.039
16,341.531,44.112,213.563,73.217,87.165,28.465,15.277,48.562
17,605.040,33.932,276.851,72.567,102.730,35.299,21.824,43.780
18,725.753,71.712,409.122,79.482,110.182,36.744,25.149,116.810
19,481.382,51.969,295.118,79.182,92.607,35.382,17.323,60.263
20,585.902,38.123,234.540,76.182,97.582,30.519,24.443,14.020
21,852.355,49.876,448.975,81.452,117.878,34.678,31.295,167.142
22,705.144,46.127,385.955,85.057,107.705,36.583,24.542,109.160
23,619.761,47.458,493.821,84.630,99.592,34.166,23.096,122.341
24,936.266,47.965,359.122,88.425,123.270,36.877,32.326,113.721
25,479.910,33.595,193.672,87.399,86.870,27.840,21.948,47.576
26,262.037,22.831,155.487,86.881,66.869,22.909,14.563,28.093
27,406.304,63.007,253.577,91.112,79.591,26.870,19.253,62.398
28,593.263,64.422,304.181,97.732,95.744,34.022,22.203,57.389
29,298.840,60.591,475.763,91.246,70.006,23.498,16.193,119.764
30,568.237,26.031,168.618,100.783,97.876,35.188,20.561,55.129
31,207.568,73.319,329.482,90.452,60.127,24.515,10.781,10.397
32,686.006,34.893,209.142,107.162,112.142,38.614,22.620,75.278
33,649.203,59.830,428.156,102.852,101.603,32.466,25.460,88.766
34,266.453,57.006,227.837,94.695,63.853,20.692,16.396,8.377
35,630.066,50.350,271.013,101.765,99.887,34.835,23.029,37.446
36,534.378,36.229,514.581,105.583,88.464,28.173,24.150,108.316
37,478.438,57.646,460.286,105.530,86.454,26.070,23.366,153.015
38,909.768,51.764,330.053,110.205,125.747,40.543,28.571,22.815
39,566.765,47.273,235.762,112.108,95.744,30.964,23.305,48.511
