 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,940.682,35.052,400.003,23.164,133.149,41.866,28.608,172.625
2,538.795,33.090,274.307,22.967,92.851,32.770,20.934,19.787
3,906.824,37.843,237.566,38.168,125.280,46.281,24.947,22.585
4,594.735,32.879,324.686,35.279,95.694,32.235,23.491,6.908
5,1157.084,51.302,379.446,46.904,133.321,44.785,32.896,145.606
6,568.237,68.389,280.180,40.341,110.131,44.183,16.375,16.028
7,722.809,42.045,458.234,43.552,105.278,33.787,27.239,155.383
8,1380.845,42.196,420.141,51.720,148.713,50.199,35.024,34.052
9,581.486,31.073,200.548,48.540,102.730,36.382,20.350,38.962
10,656.564,37.805,294.450,56.011,99.420,32.653,25.601,26.133
11,731.642,78.555,244.474,61.130,113.147,36.718,25.370,44.546
12,731.642,35.495,322.910,60.298,105.695,33.058,28.179,37.056
13,769.917,38.618,355.776,62.562,110.182,37.751,25.967,145.018
14,811.136,42.372,210.595,69.741,118.589,40.655,25.403,49.690
15,618.289,56.400,267.705,67.466,97.998,29.992,26.248,64.538
16,883.270,56.020,451.888,72.926,116.457,36.538,30.779,119.897
17,1165.916,50.321,489.443,75.023,144.743,53.846,27.569,138.463
18,1098.199,38.622,180.942,86.864,144.033,53.037,26.364,70.543
19,936.266,43.577,155.168,82.471,124.153,42.106,28.312,48.861
20,1062.868,74.465,289.270,86.943,140.012,51.366,26.346,39.281
21,1218.912,56.158,339.792,87.865,140.012,47.413,32.733,167.757
22,956.876,84.217,381.649,84.144,117.289,40.253,30.267,29.440
23,1034.898,95.242,422.696,85.153,124.569,41.757,31.556,158.891
24,793.471,73.623,226.219,89.514,111.603,36.637,27.575,47.345
25,1031.954,94.051,254.394,98.710,128.123,38.966,33.719,74.458
26,819.969,82.350,475.701,97.253,111.898,37.389,27.923,141.973
27,1324.905,87.088,304.167,111.986,145.332,48.350,34.890,48.499
28,983.374,118.192,197.791,112.220,123.026,42.686,29.332,65.795
29,761.084,57.729,521.015,109.786,118.883,41.879,23.139,118.219
30,897.991,45.197,130.490,113.108,123.442,43.771,26.122,62.394
31,1208.608,132.566,404.869,113.829,137.585,42.839,35.922,116.683
32,1373.485,103.695,445.651,115.987,146.165,43.615,40.096,80.911
33,983.374,94.235,502.420,124.133,132.610,47.467,26.378,106.204
34,870.021,31.826,152.014,122.252,128.173,49.214,22.509,58.483
35,1157.084,105.852,373.389,124.261,139.545,49.413,29.815,102.305
36,1439.730,96.508,342.915,129.180,152.978,53.203,34.455,105.181
37,862.660,82.951,224.526,124.296,115.452,37.841,29.026,65.152
38,897.991,115.385,276.145,137.927,128.590,46.422,24.629,80.265
39,571.181,125.376,476.549,127.044,94.567,28.141,25.843,107.110
40,902.407,71.646,167.426,137.103,130.478,50.002,22.979,52.484
41,1036.370,84.102,250.238,137.076,130.844,44.893,29.393,65.855
42,663.925,126.410,536.588,142.548,105.745,36.328,23.269,108.370
43,644.787,148.121,311.914,141.301,102.435,31.601,25.979,28.886
44,1021.649,143.999,427.670,148.833,123.442,39.414,33.003,118.066
45,953.931,93.367,201.540,151.139,119.422,40.107,30.283,70.269
46,1151.195,39.005,117.491,155.485,157.587,56.265,26.051,55.001
47,758.140,41.173,95.070,153.370,121.432,45.275,21.321,66.007
48,822.913,133.174,461.898,154.573,117.289,40.854,25.647,116.141
49,855.300,72.248,515.383,159.788,121.015,38.938,27.968,65.154
50,686.006,120.655,175.378,160.123,113.736,38.450,22.716,66.684
51,1277.797,114.911,395.951,160.811,146.287,45.298,35.916,135.976
52,686.006,85.629,487.781,153.757,100.425,32.736,26.681,111.354
53,978.957,163.035,286.725,168.339,125.869,45.552,27.363,64.947
54,847.939,76.248,558.608,167.327,118.000,44.081,24.492,101.929
55,806.720,91.299,137.536,169.097,118.883,44.950,22.851,58.577
56,789.054,174.080,226.499,167.197,109.299,38.698,25.961,71.402
