 ,Area,Mean,X,Y,Perim.
1,656.564,35.684,318.455,26.195,102.557
2,497.575,68.210,349.469,26.384,85.276
3,630.066,49.981,432.278,30.384,97.582
4,1195.359,54.036,386.249,38.379,145.038
5,1174.749,45.338,232.762,41.516,135.159
6,699.255,74.272,276.383,36.756,115.868
7,806.720,43.555,294.916,51.729,112.020
8,867.077,54.922,323.367,53.284,115.695
9,815.552,59.699,358.373,51.274,116.579
10,865.604,61.568,454.188,55.509,132.610
11,749.307,33.646,196.846,56.185,111.603
12,680.118,53.775,414.497,56.642,100.181
13,448.996,61.787,479.629,59.502,89.713
14,821.441,98.165,245.097,66.769,115.573
15,784.638,57.705,272.929,69.663,111.431
16,1024.593,120.542,434.879,74.414,138.469
17,962.764,51.716,206.741,80.459,134.326
18,1055.507,107.312,391.676,77.449,128.001
19,1336.682,67.675,350.663,78.663,156.288
20,580.014,52.069,178.741,84.239,93.145
21,1251.299,95.984,299.172,90.343,140.428
22,733.114,63.450,509.706,89.865,111.015
23,908.296,86.818,484.174,88.913,126.285
24,1048.147,59.514,153.473,94.681,135.697
25,1402.927,122.273,456.230,105.618,155.039
26,911.240,102.795,231.443,95.153,122.731
27,1227.745,121.634,263.244,104.800,138.834
28,612.400,109.075,325.904,98.812,96.161
29,488.743,170.169,425.378,98.344,86.992
30,1173.277,130.080,376.213,115.929,143.444
31,718.393,117.664,347.384,111.420,113.147
32,447.523,196.743,401.310,105.909,83.144
33,421.025,189.021,210.165,109.855,78.585
34,580.014,62.586,182.575,113.084,94.861
35,802.303,69.361,534.191,118.627,114.741
36,736.058,125.946,482.513,123.459,106.700
37,1024.593,115.240,510.278,128.567,131.433
38,1061.396,67.908,132.167,128.571,136.997
39,917.129,40.302,152.165,139.196,155.871
40,1123.225,175.203,428.873,131.353,137.707
41,725.753,124.067,309.203,124.485,112.020
42,1002.511,111.273,229.166,130.019,127.879
43,189.903,207.248,330.758,124.289,55.274
44,999.567,141.404,292.387,141.609,139.301
45,865.604,60.017,101.132,142.665,130.722
46,482.854,197.107,192.298,131.988,86.454
47,491.687,151.494,401.583,131.978,85.693
48,357.724,78.165,558.054,136.957,99.298
49,1160.028,109.537,259.987,144.362,135.281
50,1051.091,90.468,169.110,152.879,138.885
51,713.976,139.194,361.862,142.026,119.300
52,1084.950,117.518,209.231,157.426,133.027
53,936.266,161.217,465.399,150.616,124.864
54,189.903,199.581,332.169,140.833,54.858
55,700.727,153.002,540.807,152.334,112.142
56,806.720,98.777,494.547,155.469,112.436
57,556.460,88.839,342.480,157.496,92.312
58,1086.422,196.386,307.373,167.652,136.875
59,1146.779,97.892,372.947,167.878,153.739
60,404.832,173.335,409.244,159.065,77.580
61,578.542,60.893,122.157,162.850,91.429
62,892.103,158.827,440.795,164.732,122.731
63,950.987,89.207,521.940,171.345,123.026
64,370.973,113.675,559.759,163.103,76.991
65,949.515,238.431,235.360,175.765,122.021
66,811.136,148.955,181.900,176.953,118.883
67,937.738,62.573,98.664,178.849,124.569
68,593.263,45.625,74.959,181.621,103.857
69,1099.671,175.419,264.377,183.998,141.728
70,884.742,137.260,397.025,186.154,118.589
71,887.686,173.395,423.039,190.973,129.422
72,908.296,138.227,143.618,187.315,125.574
73,855.300,89.005,325.262,189.927,119.888
74,1158.556,99.443,465.211,196.936,136.580
75,952.459,107.731,493.973,190.908,122.143
76,862.660,201.616,548.285,191.365,116.995
77,267.925,124.973,572.821,183.663,64.858
78,563.821,63.102,118.041,194.226,96.577
79,709.560,224.911,207.279,193.744,102.435
80,326.810,119.468,441.076,194.435,73.265
81,937.738,112.490,163.582,207.776,127.879
82,943.627,218.248,349.191,201.567,126.163
83,777.277,91.199,296.594,204.277,107.999
84,245.843,111.647,577.887,199.204,64.858
85,964.236,106.863,520.186,209.448,121.015
86,1252.771,113.028,272.065,220.888,151.312
87,1117.336,243.144,377.181,218.804,140.012
88,936.266,110.011,561.033,227.404,153.150
89,903.879,45.202,80.924,218.725,140.012
90,596.207,48.578,61.706,215.305,103.562
91,1146.779,145.664,186.881,222.910,138.296
92,1355.819,131.884,222.015,222.110,153.028
93,871.493,133.752,121.558,220.121,121.015
94,999.567,74.246,96.067,237.843,137.464
95,971.597,148.088,404.679,226.799,125.452
96,618.289,127.367,443.016,226.969,98.293
97,728.698,224.558,539.421,230.307,111.847
98,1065.812,155.079,493.009,230.597,126.163
99,444.579,105.464,577.290,229.617,85.276
100,1102.615,121.167,140.150,243.202,140.723
101,752.251,104.288,317.161,232.660,107.410
102,791.999,158.822,348.197,232.777,109.837
103,1120.281,142.057,240.395,245.650,142.195
104,1525.113,141.922,419.324,260.193,196.585
105,952.459,229.734,464.274,243.488,126.458
106,1386.734,144.360,288.112,263.740,168.593
107,875.909,33.146,53.588,253.211,121.848
108,652.148,96.758,163.456,251.605,101.136
109,1232.161,203.796,516.155,260.930,146.581
110,1180.637,83.949,114.760,267.898,139.890
111,827.329,222.625,189.095,261.604,117.584
112,855.300,122.551,260.353,266.231,119.300
113,920.073,82.362,75.467,269.086,124.447
114,1402.927,176.781,385.975,273.106,159.253
115,465.189,75.915,576.060,261.234,87.997
116,637.426,165.055,320.813,261.325,99.125
117,1525.113,168.310,349.422,272.335,163.984
118,1079.061,146.431,485.061,272.841,137.169
119,722.809,215.020,541.843,267.581,109.299
120,1071.701,214.852,209.124,277.508,133.737
121,1173.277,118.585,443.915,278.803,147.881
122,976.013,68.062,556.560,286.763,151.901
123,706.616,99.706,146.042,286.619,119.422
124,765.501,124.727,92.510,293.411,113.441
125,1120.281,139.459,167.794,298.806,154.155
126,425.442,65.273,55.155,290.352,85.155
127,1014.288,157.048,233.967,296.920,125.747
128,395.999,40.015,589.160,290.921,86.992
129,1317.544,246.556,300.183,299.676,168.888
130,580.014,133.942,527.361,295.875,93.440
131,463.717,214.124,467.052,297.725,85.865
132,568.237,76.987,576.070,303.792,101.724
133,663.925,134.588,124.412,300.183,106.994
134,634.482,166.694,498.074,302.335,99.298
135,755.196,135.922,67.062,312.098,118.173
136,797.887,138.137,258.665,311.283,112.314
137,790.527,127.065,320.486,315.531,116.162
138,1351.403,211.111,377.478,321.624,161.974
