 ,Area,Mean,X,Y,Perim.
1,883.270,39.877,403.085,20.746,133.027
2,471.077,50.675,291.054,16.782,91.135
3,599.151,45.155,262.198,24.232,101.308
4,730.170,61.258,356.727,25.254,115.868
5,690.423,36.586,318.630,30.458,106.283
6,709.560,49.510,430.100,37.097,102.435
7,740.475,49.235,459.186,38.065,106.283
8,1154.139,44.097,230.959,44.199,135.575
9,1230.689,56.312,384.984,45.132,141.484
10,643.315,76.771,275.458,40.068,116.579
11,793.471,41.638,293.991,54.591,112.020
12,834.690,55.981,355.492,55.655,116.284
13,749.307,33.623,193.454,58.650,111.309
14,844.995,53.479,322.319,57.045,116.406
15,686.006,58.734,411.642,63.746,101.603
16,840.578,62.594,453.948,65.617,131.900
17,479.910,60.923,479.744,63.554,91.013
18,825.857,96.608,242.738,68.498,121.137
19,761.084,58.002,270.829,71.692,109.299
20,1052.563,123.919,431.324,82.009,144.743
21,958.348,51.283,204.180,81.479,129.179
22,1335.210,68.527,347.922,84.020,154.572
23,1046.675,107.648,388.657,84.052,130.428
24,441.635,58.413,177.592,87.168,82.555
25,1254.243,94.202,295.043,92.656,143.566
26,705.144,63.871,510.097,91.744,111.309
27,1065.812,56.602,151.667,94.705,129.128
28,908.296,88.306,484.667,93.536,123.148
29,868.549,101.590,226.416,97.028,122.021
30,1189.470,118.366,257.754,105.908,137.707
31,1439.730,121.504,455.256,111.090,155.455
32,649.203,107.717,321.495,103.133,98.882
33,450.468,185.389,422.846,105.942,83.561
34,429.858,66.401,178.838,110.905,84.149
35,329.754,195.549,204.594,110.649,70.300
36,1242.466,133.396,376.249,121.824,148.591
37,743.419,119.531,344.165,115.888,109.299
38,375.390,205.510,399.471,113.325,74.859
39,803.776,67.128,535.471,121.020,115.157
40,1042.258,112.032,511.517,129.761,132.143
41,1082.006,62.207,128.100,129.133,138.418
42,915.656,39.849,149.608,136.415,144.449
43,711.032,128.602,483.461,126.904,104.984
44,693.367,121.473,299.202,126.950,104.151
45,958.348,104.902,222.266,130.289,125.747
46,366.557,195.863,188.187,127.858,76.159
47,1101.143,176.120,430.150,138.184,135.870
48,1020.177,136.299,282.246,145.626,140.012
49,660.980,171.566,322.725,137.808,108.172
50,1037.842,86.565,167.090,148.900,137.047
51,1136.474,104.123,251.768,145.707,134.692
52,348.892,87.122,558.288,138.683,77.286
53,1092.310,111.563,203.105,156.733,137.880
54,1148.251,141.427,403.333,152.936,136.875
55,728.698,128.960,355.547,145.946,108.588
56,921.545,160.506,466.722,155.383,123.858
57,690.423,145.991,544.290,155.015,108.588
58,777.277,97.648,494.556,157.247,107.999
59,547.627,83.116,333.581,160.933,87.876
60,981.902,86.279,521.678,170.679,126.163
61,797.887,142.151,177.900,175.175,121.899
62,1099.671,192.031,298.122,172.463,134.864
63,1068.757,55.351,117.281,175.988,150.846
64,1245.410,92.722,364.479,174.820,149.180
65,778.750,96.113,566.591,175.103,116.579
66,952.459,232.606,228.521,177.330,125.869
67,977.485,55.035,93.068,178.890,132.265
68,920.073,149.896,441.338,173.838,116.284
69,934.794,128.872,141.509,185.033,125.158
70,1157.084,168.036,256.096,186.967,142.561
71,887.686,129.774,391.157,191.635,116.284
72,956.876,165.809,417.385,196.907,130.133
73,834.690,88.131,317.577,192.973,120.599
74,914.184,106.171,493.513,193.489,119.005
75,871.493,200.193,544.904,194.338,116.162
76,1133.530,100.255,465.144,201.126,133.149
77,666.869,217.746,202.265,194.227,100.719
78,918.601,107.590,158.002,206.447,126.458
79,964.236,212.539,340.714,205.669,131.605
80,945.099,106.445,518.500,210.558,124.153
81,737.530,90.509,289.125,207.380,103.440
82,1008.400,120.117,438.646,219.200,141.017
83,871.493,122.812,116.006,214.977,121.726
84,1187.998,137.929,181.868,221.944,141.850
85,877.381,41.062,74.769,219.022,132.732
86,1220.385,107.601,265.292,223.662,148.470
87,1357.291,126.585,215.849,224.140,151.729
88,1118.808,97.353,560.374,232.677,151.262
89,1171.805,235.063,369.469,224.855,137.291
90,962.764,69.066,91.839,234.968,135.748
91,1071.701,114.629,134.417,238.477,139.718
92,936.266,138.481,397.566,233.707,120.721
93,728.698,220.364,537.122,233.393,110.426
94,1059.924,153.176,491.851,233.267,124.447
95,733.114,102.809,310.899,235.635,106.994
96,1101.143,140.872,236.154,247.748,141.312
97,747.835,156.307,341.467,236.538,108.121
98,1550.139,139.028,415.783,264.352,201.439
99,981.902,226.399,460.480,246.766,125.747
100,650.675,91.405,159.210,246.837,101.430
101,671.285,32.423,51.723,253.789,119.422
102,1388.206,138.137,284.554,266.793,167.172
103,1199.775,203.864,515.383,262.642,140.428
104,1164.444,79.154,109.972,264.118,139.179
105,831.746,210.915,185.019,260.895,112.314
106,897.991,78.861,72.466,266.966,121.015
107,432.802,72.660,579.355,262.376,86.282
108,884.742,115.750,257.226,268.227,120.427
109,1355.819,173.391,382.041,276.942,162.562
110,616.817,163.642,317.332,264.636,96.282
111,1101.143,208.154,205.096,277.294,138.885
112,1498.615,162.820,345.309,276.575,161.557
113,1363.180,105.982,441.040,282.765,158.176
114,1087.894,142.992,483.114,274.929,131.311
115,752.251,206.519,542.979,271.051,108.588
116,752.251,96.325,143.383,279.874,110.720
117,1006.928,65.042,560.046,290.559,139.596
118,1148.251,133.238,165.043,296.081,146.754
119,744.891,119.032,89.833,291.796,113.147
120,421.025,62.587,53.110,288.975,85.155
121,1029.009,152.687,230.378,296.977,129.179
122,677.174,126.589,121.573,295.018,102.435
123,1321.961,242.732,297.285,303.014,166.461
124,1311.656,100.246,524.351,307.857,145.160
125,590.319,155.728,498.217,304.248,97.582
126,566.765,72.917,578.765,307.511,99.592
127,1183.582,204.393,460.977,314.570,148.470
128,752.251,128.646,65.323,310.710,114.446
129,825.857,134.651,256.424,311.778,111.725
130,1243.938,178.587,192.589,317.261,134.448
131,762.556,127.714,319.334,318.805,113.147
132,637.426,58.111,38.679,319.597,108.294
133,1210.080,180.116,344.702,323.221,155.821
134,1320.488,202.271,376.038,325.772,162.979
135,616.817,174.981,401.575,323.949,100.425
136,357.724,185.683,427.756,315.083,73.143
137,1076.117,88.077,85.878,329.652,140.550
138,660.980,122.310,108.413,327.303,103.562
139,1107.032,96.551,135.953,328.889,131.138
140,716.921,91.417,559.528,332.607,125.574
141,743.419,106.836,537.927,335.362,115.157
142,485.798,162.730,479.363,330.001,84.149
143,1329.321,137.177,278.188,342.159,153.323
144,1055.507,165.523,220.686,337.905,131.138
145,658.036,83.174,53.077,341.248,105.745
146,1026.065,144.911,163.087,346.070,133.859
147,1123.225,73.278,430.805,341.937,142.144
148,501.992,98.806,576.288,341.834,95.572
149,796.415,80.898,499.191,344.137,115.452
150,769.917,174.889,247.683,349.979,110.131
151,939.210,158.724,187.551,357.804,132.438
152,931.850,163.463,510.248,365.234,136.458
153,790.527,75.022,68.742,365.826,120.427
154,912.712,108.116,117.074,363.415,127.412
155,712.504,131.459,305.716,364.190,112.142
156,1171.805,176.124,331.061,367.866,143.393
157,686.006,127.249,358.038,362.087,102.435
158,1190.942,166.838,459.467,365.059,156.288
159,893.575,187.259,386.696,369.642,135.159
160,469.605,244.166,407.502,367.840,92.851
161,822.913,140.376,94.214,370.959,118.711
162,881.798,104.180,140.088,375.596,119.005
163,884.742,111.775,552.502,375.440,133.565
164,739.002,113.920,46.819,377.017,113.147
165,897.991,115.556,529.744,381.072,137.413
166,356.252,165.186,431.010,368.695,76.991
167,750.779,180.729,224.191,375.143,111.431
168,513.769,184.458,200.378,376.541,89.713
169,1084.950,235.829,276.923,382.287,132.854
170,534.378,98.215,569.438,383.146,102.019
171,708.088,84.252,472.069,384.489,112.314
172,1020.177,131.606,243.351,394.520,140.012
173,1073.173,135.283,163.213,394.346,144.327
174,697.783,134.346,363.885,393.754,103.024
175,574.125,169.585,419.151,396.363,94.983
176,1040.786,88.371,78.440,400.384,125.991
177,864.132,169.158,500.428,402.067,125.991
178,285.591,113.206,579.042,398.196,75.864
179,796.415,140.131,111.276,402.734,110.842
180,1430.897,137.845,294.509,408.447,162.562
181,541.739,237.519,396.244,401.902,89.713
182,522.601,158.761,443.949,402.054,87.997
183,504.936,154.321,328.890,403.506,92.434
184,1102.615,191.286,469.293,417.340,152.023
185,443.107,183.980,194.510,407.125,86.282
186,602.096,66.572,215.721,411.722,99.836
187,725.753,165.414,551.293,415.440,116.995
188,484.326,190.909,341.841,415.794,91.602
189,700.727,99.817,135.669,417.480,101.308
190,856.772,146.727,528.410,426.349,137.829
191,1193.886,234.085,362.159,428.408,166.045
192,892.103,132.008,172.154,423.176,122.904
193,1289.574,206.340,251.250,430.090,143.322
194,1046.675,134.378,503.495,432.892,139.718
195,419.553,114.568,564.050,427.866,89.003
196,949.515,124.682,420.458,438.191,147.708
197,1243.938,158.568,396.068,441.906,168.421
198,463.717,58.981,67.666,435.414,92.973
199,769.917,90.157,85.872,436.674,122.681
200,950.987,120.551,111.249,438.397,135.575
201,510.824,159.159,442.219,435.709,88.708
202,663.925,153.286,301.052,436.932,105.989
203,443.107,202.339,326.047,437.938,82.139
204,1296.935,120.846,157.658,452.745,149.302
205,472.549,91.763,189.403,437.976,95.744
206,650.675,59.290,205.431,446.286,102.019
207,791.999,183.987,369.297,454.061,118.711
208,1051.091,135.377,480.140,456.545,144.033
209,777.277,122.775,131.154,458.863,116.579
210,1305.767,196.681,276.479,463.945,151.607
211,789.054,36.832,539.085,460.369,134.276
212,1333.737,202.272,212.265,472.467,176.411
213,435.746,78.865,555.925,458.450,99.420
214,1149.723,113.758,440.039,469.700,156.998
215,1017.232,116.058,460.751,482.135,152.318
216,1074.645,153.568,240.115,473.636,141.728
217,612.400,126.849,519.293,468.007,108.243
218,540.267,64.243,95.069,464.907,90.597
219,824.385,156.645,300.532,473.662,159.841
220,677.174,157.528,329.685,466.061,103.857
221,643.315,76.764,78.600,476.409,120.305
222,686.006,74.959,497.287,477.924,115.157
223,423.970,80.993,183.622,473.919,85.276
224,1107.032,152.701,409.193,483.214,138.540
225,906.824,79.226,117.175,486.310,128.468
226,1179.165,218.453,348.737,487.654,145.332
227,1046.675,178.433,156.178,489.374,125.869
228,728.698,123.295,248.688,496.671,134.154
229,716.921,169.686,376.007,492.836,112.852
230,652.148,139.309,305.936,496.557,99.003
231,435.746,54.358,98.856,499.399,84.444
232,780.222,103.226,511.451,501.815,114.274
233,1015.760,153.335,183.259,507.506,125.330
234,1062.868,137.936,323.736,515.797,143.444
235,655.092,67.996,471.583,510.550,124.325
236,872.965,100.349,134.901,513.554,115.330
237,1029.009,95.677,436.091,514.746,126.874
238,899.463,104.753,257.081,515.718,127.168
239,915.656,124.379,209.360,517.355,133.149
240,554.988,64.241,486.625,517.086,99.298
241,752.251,64.523,401.435,515.056,106.700
242,1001.039,114.134,289.859,532.275,132.854
243,1364.652,133.044,369.828,527.995,147.830
244,488.743,36.018,112.695,524.149,90.302
245,1026.065,70.521,158.325,532.889,132.610
246,921.545,150.243,262.582,541.364,136.408
247,934.794,71.745,444.637,539.445,137.880
248,568.237,81.023,499.041,533.202,102.141
249,925.961,109.921,230.099,543.565,121.726
250,674.229,122.539,407.510,539.851,106.994
251,825.857,101.253,317.931,544.104,142.317
252,755.196,124.407,200.776,544.866,112.974
253,774.333,94.871,468.925,553.368,120.132
254,643.315,127.636,327.381,556.557,123.198
255,610.928,91.658,170.809,555.743,104.740
256,665.397,64.918,347.130,561.303,109.715
