 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,778.750,50.233,356.397,26.935,123.442,45.020,22.024,47.320
2,849.411,34.957,401.566,22.844,137.169,39.434,27.426,172.515
3,516.713,30.550,276.802,22.018,90.718,31.839,20.663,20.379
4,964.236,36.168,239.623,36.048,129.006,46.767,26.251,20.693
5,559.404,30.900,325.543,33.938,91.135,31.196,22.832,6.464
6,1089.366,50.891,380.974,46.109,130.894,43.076,32.199,147.708
7,547.627,66.355,280.643,39.687,105.278,42.781,16.298,16.715
8,615.345,28.701,202.846,45.563,102.019,37.829,20.711,42.745
9,1354.347,41.910,420.833,51.277,147.292,49.594,34.770,33.592
10,711.032,41.466,459.488,44.178,106.283,34.322,26.377,151.073
11,643.315,36.648,294.966,55.039,100.425,32.657,25.082,38.885
12,686.006,75.803,245.317,59.364,109.004,36.112,24.188,40.212
13,705.144,34.474,322.571,58.283,105.695,32.820,27.356,33.548
14,715.449,36.663,356.670,60.825,106.456,36.809,24.748,149.947
15,791.999,42.699,211.562,67.736,115.868,41.015,24.586,47.615
16,633.010,53.360,268.477,66.495,99.298,29.966,26.896,68.063
17,1139.418,49.101,489.880,74.932,141.606,54.020,26.856,139.200
18,847.939,51.913,452.094,72.864,113.025,36.524,29.560,120.422
19,1068.757,37.339,181.637,83.767,142.733,53.400,25.483,70.267
20,906.824,41.461,156.511,79.480,124.153,42.506,27.163,50.164
21,1235.106,54.542,340.752,85.281,141.850,47.730,32.948,163.823
22,1061.396,73.356,290.035,86.235,142.733,52.983,25.507,39.263
23,942.155,79.948,382.890,82.384,118.589,38.718,30.983,25.671
24,1015.760,94.091,423.147,84.631,123.858,40.591,31.862,160.368
25,809.664,70.676,227.107,87.074,112.020,37.279,27.653,37.297
26,977.485,89.343,254.537,96.853,122.559,38.547,32.287,71.821
27,844.995,81.578,475.701,96.934,112.609,36.415,29.545,140.926
28,974.541,113.033,197.887,109.264,124.325,42.507,29.191,67.269
29,1291.046,87.455,304.483,110.022,145.748,48.791,33.691,47.123
30,878.854,44.585,132.345,110.125,121.726,42.620,26.255,61.719
31,1351.403,102.641,446.085,115.559,144.743,44.151,38.972,86.774
32,762.556,56.554,520.903,109.462,113.736,40.660,23.879,114.338
33,1177.693,130.355,404.113,113.180,136.286,41.936,35.757,122.391
34,843.523,30.963,153.411,119.136,127.757,49.119,21.865,57.201
35,1111.448,104.138,373.049,122.927,138.124,49.587,28.538,102.207
36,949.515,93.380,501.720,123.158,126.752,46.453,26.025,109.675
37,1439.730,92.677,342.617,127.727,157.415,54.804,33.449,104.562
38,849.411,79.567,224.337,122.015,116.162,38.264,28.264,71.831
39,875.909,69.830,168.253,134.191,130.478,48.993,22.763,51.807
40,868.549,111.746,275.822,135.625,126.579,45.578,24.263,76.744
41,1012.816,81.395,249.931,133.857,128.001,43.983,29.319,63.815
42,515.241,123.340,476.511,126.798,89.125,26.698,24.572,125.030
43,612.400,147.428,311.706,138.731,99.003,32.236,24.188,29.546
44,653.620,123.446,536.733,141.121,103.024,35.331,23.555,107.896
45,1109.976,38.008,118.516,151.483,156.166,55.581,25.427,55.435
46,937.738,92.074,201.557,148.857,122.143,40.149,29.738,72.967
47,1034.898,141.580,427.275,147.695,125.869,39.891,33.032,124.751
