 ,Area,Mean,X,Y,Perim.
241,596.207,95.114,176.117,554.939,97.876
242,644.787,84.751,347.361,554.972,102.852
243,577.070,110.038,375.073,555.042,93.267
244,560.876,63.932,280.343,557.372,93.440
245,1145.307,82.585,397.756,564.918,156.460
246,641.843,81.631,442.446,562.335,111.847
247,575.598,69.880,255.510,564.606,94.150
248,683.062,100.726,201.116,568.649,101.552
249,802.303,55.314,228.973,573.998,110.720
250,568.237,100.863,297.833,571.789,96.161
251,554.988,92.111,408.326,579.721,113.025
252,1018.705,141.132,345.745,578.862,135.403
253,462.245,98.143,265.888,585.012,89.003
254,1102.615,91.634,306.030,596.083,131.555
255,297.368,47.262,242.782,594.233,70.300
