 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,616.817,32.155,404.974,19.629,105.867,33.735,23.280,8.347
2,332.698,49.925,290.705,27.971,80.840,27.228,15.558,19.691
3,1065.812,27.613,321.163,34.385,140.012,49.065,27.658,30.650
4,805.248,45.706,389.047,40.433,115.157,39.763,25.784,143.133
5,1152.667,34.728,421.984,45.716,134.864,44.638,32.878,53.147
6,568.237,52.510,260.550,39.090,93.145,29.976,24.136,1.976
7,572.653,26.188,338.929,49.354,94.150,34.011,21.438,32.144
8,527.018,40.455,285.636,47.821,91.429,28.731,23.355,4.416
9,557.932,28.174,369.091,51.969,93.734,33.211,21.390,128.387
10,687.478,44.574,241.870,59.394,101.724,32.201,27.183,24.681
11,696.311,40.110,448.964,63.812,103.024,32.019,27.689,127.277
12,880.326,41.547,484.771,64.912,126.458,48.007,23.348,145.964
13,918.601,52.167,304.507,68.149,131.016,47.655,24.543,25.892
14,1003.983,43.474,352.071,72.925,132.021,42.619,29.994,163.005
15,758.140,59.794,268.383,69.475,111.431,35.736,27.012,16.702
16,774.333,64.380,389.419,73.477,105.867,34.938,28.219,36.160
17,824.385,75.084,213.453,77.849,112.730,39.551,26.539,57.374
18,672.757,25.133,171.250,83.226,114.030,45.142,18.975,54.013
19,809.664,68.571,425.741,79.121,109.593,35.991,28.643,140.822
20,635.954,65.773,472.724,83.965,101.897,33.782,23.969,131.071
21,703.672,53.149,236.219,90.046,107.167,35.610,25.160,63.878
22,1102.615,71.654,315.855,90.771,132.854,47.219,29.731,15.977
23,612.400,44.231,515.682,92.092,103.735,34.873,22.359,127.981
24,690.423,52.450,182.662,98.070,116.040,46.363,18.961,51.239
25,1015.760,106.462,409.896,101.742,127.757,40.858,31.653,126.112
26,1154.139,80.250,450.108,103.247,140.185,42.550,34.535,74.075
27,855.300,55.628,258.018,100.227,121.432,42.484,25.633,57.540
28,802.303,73.639,498.212,104.682,116.457,41.406,24.671,114.239
29,702.200,80.226,281.611,104.325,110.304,38.631,23.144,67.607
30,1227.745,72.927,350.626,110.047,141.434,45.938,34.029,98.615
31,992.206,77.453,380.529,108.908,124.864,42.815,29.506,103.393
32,897.991,29.493,136.453,110.043,132.143,48.573,23.539,46.279
33,506.408,80.512,189.869,116.329,104.029,36.486,17.672,66.293
34,791.999,64.738,213.148,111.920,111.847,34.954,28.850,50.490
35,407.776,100.715,478.619,113.133,80.301,26.514,19.582,118.999
36,507.880,93.046,534.853,116.237,94.323,32.060,20.170,118.538
37,653.620,61.682,155.213,122.342,107.583,39.119,21.274,60.653
38,446.051,118.865,318.870,113.913,83.977,29.146,19.485,7.502
39,581.486,107.663,234.852,126.923,96.577,34.338,21.561,77.037
40,803.776,114.251,290.278,129.315,115.452,40.845,25.056,55.149
41,690.423,52.490,518.376,131.427,106.750,34.194,25.709,96.527
42,917.129,102.607,427.785,133.784,117.878,40.395,28.908,85.187
43,853.828,88.841,256.539,136.457,116.162,42.463,25.602,53.719
44,703.672,92.785,461.867,133.517,101.014,31.525,28.420,92.396
45,658.036,63.262,170.079,139.442,106.750,36.192,23.149,67.087
46,1101.143,88.602,400.997,143.638,140.550,43.564,32.183,116.773
47,1162.972,64.268,321.717,139.643,141.606,44.859,33.009,19.927
48,1354.347,62.317,489.923,146.926,145.576,47.652,36.187,81.536
49,512.297,49.006,129.786,140.447,91.551,32.222,20.243,60.896
50,365.085,108.254,207.965,136.424,74.565,24.359,19.083,18.694
51,663.925,36.676,107.491,149.803,110.598,40.991,20.623,67.452
52,980.430,58.599,366.217,149.884,129.422,41.366,30.177,71.766
53,855.300,68.991,186.909,158.109,130.428,48.781,22.324,74.158
54,646.259,113.513,537.331,152.267,100.892,31.079,26.476,110.713
55,724.281,86.065,444.224,157.977,104.029,34.869,26.447,52.491
56,786.110,48.243,144.600,159.232,116.162,40.363,24.798,67.877
57,852.355,74.079,217.252,157.415,115.452,38.754,28.004,39.942
58,930.378,58.277,267.041,165.133,128.001,46.387,25.537,71.730
59,653.620,96.286,338.756,161.113,97.288,30.844,26.982,61.799
60,1321.961,64.981,296.093,171.725,156.166,44.902,37.485,84.081
61,656.564,67.886,514.073,168.147,109.421,39.469,21.180,86.349
62,796.415,68.974,239.469,173.959,112.730,37.111,27.324,84.932
63,931.850,73.063,465.323,176.634,119.888,37.402,31.722,76.237
64,759.612,38.967,121.937,175.626,117.289,38.359,25.213,99.693
65,1034.898,58.270,158.640,181.303,129.595,49.315,26.719,57.963
66,937.738,56.590,556.227,181.719,126.996,44.756,26.677,94.384
67,506.408,43.814,89.799,176.529,94.739,32.097,20.088,64.112
68,1149.723,78.001,388.127,182.364,134.692,44.752,32.711,81.612
69,688.950,95.547,418.086,177.799,103.857,34.772,25.227,96.802
70,535.850,130.901,532.709,181.376,92.262,32.274,21.140,89.916
71,587.374,81.100,197.108,183.822,95.744,33.365,22.415,51.537
72,1183.582,97.782,324.082,196.598,150.602,49.229,30.612,74.621
73,764.028,118.676,357.761,188.211,108.710,34.643,28.080,62.677
74,796.415,92.248,492.950,188.658,108.710,35.587,28.494,86.978
75,465.189,50.525,103.684,190.639,87.581,26.167,22.635,64.534
76,812.608,97.886,437.727,195.338,118.000,40.358,25.637,78.170
77,743.419,126.644,215.069,195.738,113.908,39.014,24.262,46.161
78,852.355,72.658,171.905,205.165,117.634,39.554,27.437,43.978
79,1190.942,62.942,125.031,214.479,154.744,56.568,26.806,57.692
80,1267.492,82.866,254.677,218.047,153.861,59.405,27.167,85.034
81,1036.370,74.334,283.688,208.286,128.295,41.972,31.439,87.100
82,923.017,125.233,514.461,210.931,122.731,43.425,27.063,79.253
83,574.125,42.195,78.156,206.063,95.450,32.592,22.429,72.558
84,1104.087,84.376,409.631,219.410,138.713,51.667,27.208,85.959
85,802.303,146.780,463.327,210.645,113.441,37.429,27.292,61.172
86,535.850,129.637,539.715,210.729,91.135,30.610,22.289,91.665
87,674.229,74.203,228.968,215.304,103.146,34.197,25.103,64.824
88,781.694,41.921,562.108,217.375,115.990,41.274,24.114,64.055
89,736.058,47.408,96.841,218.883,114.985,39.434,23.766,61.278
90,1111.448,94.383,344.947,224.392,141.555,47.818,29.594,62.726
91,850.883,82.230,191.934,223.706,112.609,36.251,29.885,46.329
