 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,435.746,21.811,258.496,29.201,89.297,29.258,18.963,41.829
2,325.338,22.457,302.611,31.126,81.306,23.081,17.947,176.012
3,572.653,20.897,328.842,36.441,99.298,35.759,20.390,17.315
4,447.523,17.753,274.184,39.772,86.748,31.526,18.074,39.138
5,353.308,18.900,449.733,38.785,72.727,25.521,17.626,145.388
6,482.854,27.280,398.516,42.174,86.282,28.134,21.852,5.287
7,631.538,20.720,365.312,44.563,102.557,37.816,21.263,162.126
8,294.423,23.845,234.302,47.131,76.870,28.786,13.023,50.769
9,518.185,28.619,431.272,49.211,92.312,29.998,21.994,143.905
10,496.103,21.258,289.759,50.064,91.307,30.965,20.399,37.037
11,646.259,33.945,339.938,55.335,104.740,33.021,24.919,173.156
12,416.609,23.565,251.320,52.526,86.160,26.486,20.027,2.018
13,375.390,31.247,307.122,56.600,79.469,29.026,16.466,55.010
14,463.717,49.854,415.608,62.104,90.180,27.416,21.535,126.347
15,874.437,34.810,459.021,65.645,131.016,43.315,25.704,163.228
16,562.348,27.359,394.582,66.897,96.993,30.922,23.155,114.103
17,317.977,41.755,269.371,64.721,71.894,21.410,18.910,58.016
18,524.073,33.753,318.589,71.998,87.754,28.121,23.729,59.139
19,755.196,31.678,369.329,70.607,110.548,31.568,30.460,152.907
20,547.627,21.828,227.179,75.323,94.861,31.551,22.100,61.448
21,169.293,40.904,245.315,66.431,55.568,17.229,12.511,7.474
22,525.546,33.249,286.200,75.781,92.607,29.822,22.438,37.105
23,693.367,20.420,199.262,80.577,112.730,39.892,22.130,39.151
24,582.958,36.465,432.645,80.094,97.460,28.467,26.074,160.229
25,460.772,29.591,252.564,80.871,87.754,28.043,20.920,42.574
26,107.464,67.753,340.516,71.394,45.984,18.498,7.397,5.538
27,752.251,38.256,342.847,87.943,110.893,34.250,27.965,6.023
28,565.293,23.747,296.780,93.368,100.181,36.280,19.839,46.271
29,697.783,39.319,408.012,91.666,105.695,33.211,26.751,167.401
30,463.717,35.010,463.062,87.214,86.282,26.130,22.595,163.859
31,811.136,33.419,489.768,95.645,115.452,36.020,28.672,141.541
32,543.211,20.599,268.435,95.333,92.312,26.863,25.747,160.663
33,563.821,31.595,379.805,96.255,94.983,28.968,24.782,64.477
34,728.698,23.826,170.548,99.792,107.877,33.982,27.302,33.343
35,372.445,31.664,232.257,96.084,78.291,25.981,18.252,35.152
36,550.572,28.254,208.426,100.925,94.028,27.640,25.362,5.543
37,892.103,31.606,320.850,105.526,121.188,38.018,29.877,149.482
38,984.846,40.051,442.108,106.592,126.874,39.419,31.811,17.691
39,382.750,40.531,359.046,104.634,80.301,22.677,21.491,109.071
40,428.386,41.835,245.370,108.816,88.464,29.164,18.702,27.213
41,428.386,33.412,512.001,113.140,85.033,27.332,19.956,105.151
42,599.151,32.717,474.712,115.313,97.582,32.037,23.812,150.610
43,734.586,20.535,185.350,120.391,118.345,38.253,24.450,48.635
44,821.441,34.986,407.282,117.600,116.822,35.989,29.061,179.389
45,1034.898,37.841,280.952,130.123,138.713,47.869,27.526,86.869
46,547.627,37.524,223.503,122.202,91.429,27.017,25.808,154.227
47,521.129,23.780,258.267,123.679,96.161,26.157,25.367,46.971
48,300.312,48.897,530.251,119.665,68.412,20.753,18.425,128.041
49,487.271,24.508,156.170,124.914,89.297,28.979,21.409,64.283
50,603.568,27.702,306.138,125.133,100.719,31.308,24.546,147.305
51,762.556,47.774,348.348,126.011,112.609,32.706,29.686,171.343
52,499.047,40.696,380.286,122.775,86.282,25.858,24.573,122.698
53,488.743,38.825,499.974,128.742,89.591,28.515,21.823,133.764
54,566.765,28.870,198.666,134.937,104.446,36.080,20.001,48.529
55,457.828,55.592,455.461,130.832,84.860,24.634,23.663,128.953
56,713.976,30.206,433.387,141.060,106.700,35.069,25.922,89.562
57,513.769,38.000,245.153,140.408,91.602,29.152,22.439,141.375
58,251.732,49.725,546.084,137.235,66.280,22.797,14.059,120.023
59,787.582,45.019,325.544,144.192,114.324,37.177,26.973,5.862
60,550.572,42.586,526.783,141.529,94.567,29.432,23.818,106.884
61,834.690,21.697,166.380,148.960,119.300,33.476,31.747,104.201
62,504.936,51.878,480.422,140.328,88.292,29.596,21.722,138.933
63,817.025,41.793,370.029,147.192,113.319,32.992,31.531,28.753
64,705.144,39.123,406.584,143.881,107.827,32.505,27.621,2.141
65,400.416,37.831,218.913,145.138,79.591,25.456,20.028,41.528
66,599.151,37.794,505.548,153.573,97.876,27.971,27.273,153.624
67,507.880,24.551,120.052,154.011,89.003,31.137,20.768,53.369
68,656.564,34.484,462.458,155.616,103.318,33.193,25.185,163.039
69,590.319,25.282,140.352,161.483,99.592,31.633,23.761,74.945
70,602.096,37.765,296.069,157.269,96.455,31.497,24.339,17.853
71,690.423,47.102,229.208,165.736,108.294,36.275,24.233,73.839
72,980.430,35.970,257.010,166.172,128.295,43.474,28.714,55.397
73,587.374,41.684,197.439,160.392,97.876,28.988,25.800,54.815
74,687.478,27.726,545.912,162.023,102.435,31.630,27.674,104.069
75,933.322,41.369,344.499,167.000,120.894,36.675,32.402,179.320
76,706.616,58.440,390.655,166.367,110.182,32.583,27.612,16.887
77,781.694,46.136,422.523,172.773,112.436,35.451,28.075,72.764
78,688.950,49.752,489.256,171.813,105.451,35.422,24.764,148.768
79,791.999,40.113,522.009,176.572,112.903,33.740,29.887,65.154
80,737.530,29.599,182.148,184.896,122.021,39.239,23.931,93.552
81,647.731,50.952,313.166,175.613,99.887,29.355,28.095,168.644
82,762.556,36.467,446.458,179.228,111.725,36.485,26.611,63.124
83,288.535,36.934,567.642,172.686,74.149,27.886,13.174,116.873
84,622.705,39.066,275.979,181.364,106.456,38.039,20.843,68.629
85,413.665,40.904,163.462,176.087,86.992,28.646,18.387,93.222
86,432.802,39.922,207.851,179.570,83.144,26.050,21.154,56.168
87,426.914,26.093,104.503,184.126,92.262,32.652,16.647,82.825
88,674.229,21.214,123.074,185.122,105.573,35.265,24.343,78.484
89,554.988,50.475,368.731,183.768,89.591,27.188,25.991,146.625
90,568.237,26.811,148.080,189.653,98.293,30.744,23.533,99.686
91,317.977,27.796,88.425,184.962,76.403,27.579,14.680,75.682
92,552.044,36.949,469.076,188.618,93.734,29.196,24.074,77.119
93,471.077,32.672,560.374,189.579,89.591,31.009,19.342,120.865
94,665.397,56.595,294.804,194.728,102.019,30.533,27.747,100.185
95,858.244,43.839,402.520,195.071,115.035,34.715,31.477,128.701
96,831.746,30.968,540.338,200.994,116.335,38.429,27.557,103.781
97,915.656,30.669,242.094,201.148,121.015,40.740,28.617,52.804
98,1224.801,39.810,322.540,206.194,154.450,57.547,27.099,52.164
99,677.174,47.407,508.587,206.523,113.858,41.422,20.815,85.480
100,325.338,52.923,221.879,196.509,79.418,28.843,14.362,72.381
101,674.229,41.729,488.439,203.033,103.562,37.232,23.057,78.320
102,762.556,63.741,352.248,208.017,106.872,36.978,26.257,81.958
103,690.423,61.704,202.316,207.386,105.278,35.453,24.796,87.061
104,998.095,54.412,378.543,217.180,134.448,46.720,27.201,78.805
105,606.512,32.706,128.284,211.192,105.573,29.993,25.748,24.030
106,646.259,15.230,98.028,210.780,101.674,30.444,27.028,151.349
107,621.233,47.690,174.000,211.998,102.141,32.552,24.299,128.947
108,814.080,51.065,435.851,215.930,126.113,48.236,21.489,100.831
109,872.965,50.895,264.686,218.448,123.736,38.587,28.805,87.623
110,662.452,81.658,458.320,214.249,104.862,33.551,25.140,81.083
111,281.174,26.911,76.683,212.726,74.270,23.005,15.562,62.150
112,612.400,34.188,150.319,219.895,106.700,34.895,22.345,65.926
113,647.731,44.143,557.220,224.650,108.588,37.670,21.893,78.571
114,580.014,39.114,527.065,223.529,95.744,31.042,23.790,109.047
115,681.590,54.045,290.084,223.384,103.979,34.381,25.241,112.209
116,292.951,33.673,574.239,219.825,72.138,25.507,14.624,92.865
117,900.935,69.582,414.989,228.080,120.010,41.666,27.531,105.314
118,1026.065,41.461,222.809,237.675,144.865,50.993,25.620,99.884
119,769.917,56.499,470.748,235.084,114.741,40.647,24.117,41.957
120,671.285,28.596,189.955,243.540,123.564,49.563,17.245,82.358
121,953.931,60.440,329.426,237.275,119.300,37.290,32.571,42.000
122,940.682,21.249,121.981,239.435,124.691,35.597,33.647,52.246
123,724.281,23.862,94.460,239.073,112.802,33.292,27.700,90.526
124,594.735,40.364,496.096,239.202,99.003,33.602,22.535,71.018
