 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle
1,582.958,17.278,373.950,34.420,122.731,32.511,22.830,166.504
2,712.504,22.529,426.179,33.444,115.868,35.046,25.886,24.167
3,562.348,30.120,250.843,38.124,93.023,32.152,22.269,37.534
4,400.416,29.081,297.011,40.561,94.739,27.595,18.475,5.760
5,665.397,26.604,325.196,44.667,108.294,40.295,21.025,18.431
6,468.133,23.673,451.503,47.067,84.149,27.550,21.635,134.658
7,525.546,33.613,397.532,49.659,89.297,30.033,22.280,23.163
8,525.546,22.686,266.916,51.351,91.602,33.990,19.687,38.330
9,727.226,26.917,363.676,53.779,108.710,40.121,23.078,161.764
10,525.546,34.182,431.263,57.955,91.307,29.854,22.414,135.903
11,562.348,26.720,282.806,62.206,99.176,34.663,20.656,41.532
12,312.089,33.708,223.031,61.095,80.007,27.604,14.395,52.012
13,762.556,42.176,334.864,64.853,113.025,37.870,25.638,179.411
14,378.334,37.405,473.981,61.636,74.737,25.482,18.904,144.664
15,519.657,32.037,242.144,64.805,91.724,27.702,23.884,20.759
16,425.442,41.727,300.332,68.266,88.464,33.309,16.262,55.580
17,666.869,60.607,415.255,72.344,108.172,36.077,23.536,111.601
18,443.107,27.189,203.024,72.418,81.723,26.413,21.360,53.630
19,789.054,43.763,453.501,75.519,112.020,33.348,30.126,10.352
20,649.203,36.406,394.131,78.456,106.700,35.296,23.419,106.657
21,578.542,40.855,495.621,79.005,95.744,33.167,22.210,122.865
22,883.270,40.097,366.385,81.205,115.990,35.736,31.470,174.897
23,379.806,54.295,260.146,79.255,74.027,24.137,20.035,60.728
24,584.430,49.360,310.899,84.909,93.318,31.346,23.739,53.722
25,547.627,20.884,177.437,84.928,98.293,35.898,19.423,55.023
26,659.508,29.859,216.437,92.926,105.573,36.700,22.880,69.028
27,238.483,50.994,477.706,83.726,63.143,20.396,14.888,115.201
28,194.319,51.636,235.271,81.797,57.579,18.355,13.480,13.285
29,587.374,40.897,278.025,90.060,95.328,31.758,23.549,40.368
30,176.654,75.558,334.752,82.303,56.401,22.059,10.196,5.851
